id,Name <br />(100 chars)_l,source,Name <br />(100 chars)_r,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
302,John Wildstrand,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2324,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Gesture,129,130,4723.0
27,Neve Harp,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2324,Exchange,Judge Antone Bazil Coutts,Neve Harp,0,The Gesture,129,130,1580.0
27,Neve Harp,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2325,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Gesture,129,129,4785.0
51,Billy Peace,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2325,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Gesture,129,129,1642.0
27,Neve Harp,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2326,Knows of,Judge Antone Bazil Coutts,Neve Harp,0,The Gesture,129,129,1643.0
312,Shakespeare,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2326,Knows of,Judge Antone Bazil Coutts,Shakespeare,0,The Gesture,129,129,4786.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2327,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Gesture,129,129,1581.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2327,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Gesture,129,129,1581.0
51,Billy Peace,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2327,Exchange,Judge Antone Bazil Coutts,Billy Peace,0,The Gesture,129,129,4724.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2328,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Gesture,129,130,1582.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2328,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Gesture,129,130,1582.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2328,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Gesture,129,130,4725.0
51,Billy Peace,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2329,Exchange,Judge Antone Bazil Coutts,Billy Peace,0,The Gesture,129,129,5130.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,58,The Gesture,level 3 (sub-sub-section),129,130,Judge Antone Bazil Coutts,[NULL],[NULL],2329,Exchange,Judge Antone Bazil Coutts,Maggie Peace,0,The Gesture,129,129,1987.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2330,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,4726.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2330,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,4726.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2330,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Lions,130,131,1583.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2331,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,1584.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2331,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,1584.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2331,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,The Lions,130,131,4727.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2332,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Lions,130,131,1655.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2332,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,The Lions,130,131,4798.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2333,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,130,1585.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2333,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,130,1585.0
51,Billy Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2333,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Lions,130,130,4728.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2334,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,130,1586.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2334,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,130,1586.0
57,Jesus,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2334,Knows,Judge Antone Bazil Coutts,Jesus,0,The Lions,130,130,4729.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2335,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,4730.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2335,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Lions,130,131,4730.0
27,Neve Harp,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2335,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Lions,130,131,1587.0
27,Neve Harp,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2336,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Lions,130,130,1644.0
51,Billy Peace,4,Judge Antone Bazil Coutts,59,The Lions,level 3 (sub-sub-section),130,131,Judge Antone Bazil Coutts,[NULL],[NULL],2336,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Lions,130,130,4787.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2337,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,1588.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2337,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,1588.0
27,Neve Harp,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2337,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Garage,131,131,4731.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2338,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,132,1589.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2338,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,132,1589.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2338,Exchange,Judge Antone Bazil Coutts,Maggie Peace,0,The Garage,131,132,4732.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2339,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Garage,131,131,4799.0
51,Billy Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2339,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Garage,131,131,1656.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2340,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Garage,131,132,1657.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2340,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,The Garage,131,132,4800.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2341,Knows of,Judge Antone Bazil Coutts,Maggie Peace,0,The Garage,131,131,1658.0
313,Corwin (Billy's best buddy),4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2341,Knows of,Judge Antone Bazil Coutts,Corwin (Billy's best buddy),0,The Garage,131,131,4801.0
51,Billy Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2342,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Garage,131,131,5131.0
313,Corwin (Billy's best buddy),4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2342,Knows,Judge Antone Bazil Coutts,Corwin (Billy's best buddy),0,The Garage,131,131,1988.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2343,Knows of,Judge Antone Bazil Coutts,Maggie Peace,0,The Garage,131,131,1659.0
66,Eugene Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2343,Knows of,Judge Antone Bazil Coutts,Eugene Wildstrand,0,The Garage,131,131,4802.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2344,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,4733.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2344,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,4733.0
66,Eugene Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2344,Knows,Judge Antone Bazil Coutts,Eugene Wildstrand,0,The Garage,131,131,1590.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2345,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,4734.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2345,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,131,4734.0
51,Billy Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2345,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Garage,131,131,1591.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2346,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,132,3120.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2346,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Garage,131,132,3120.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,60,The Garage,level 3 (sub-sub-section),131,132,Judge Antone Bazil Coutts,[NULL],[NULL],2346,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,The Garage,131,132,6263.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2347,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,132,134,4735.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2347,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,132,134,4735.0
27,Neve Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2347,Exchange,Judge Antone Bazil Coutts,Neve Harp,0,The Entryway,132,134,1592.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2348,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1593.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2348,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1593.0
163,Murdo Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2348,Knows,Judge Antone Bazil Coutts,Murdo Harp,0,The Entryway,133,133,4736.0
27,Neve Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2349,Exchange,Judge Antone Bazil Coutts,Neve Harp,0,The Entryway,133,133,1645.0
163,Murdo Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2349,Exchange,Judge Antone Bazil Coutts,Murdo Harp,0,The Entryway,133,133,4788.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2350,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1594.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2350,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1594.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2350,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,The Entryway,133,133,4737.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2351,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1595.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2351,Knows,Judge Antone Bazil Coutts,John Wildstrand,0,The Entryway,133,133,1595.0
51,Billy Peace,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2351,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Entryway,133,133,4738.0
27,Neve Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2352,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Entryway,133,133,1646.0
51,Billy Peace,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2352,Knows,Judge Antone Bazil Coutts,Billy Peace,0,The Entryway,133,133,4789.0
27,Neve Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2353,Knows,Judge Antone Bazil Coutts,Neve Harp,0,The Entryway,133,133,1647.0
309,"""farmer"" (pulled Neve from a ditch)",4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2353,Knows,Judge Antone Bazil Coutts,"""farmer"" (pulled Neve from a ditch)",0,The Entryway,133,133,4790.0
27,Neve Harp,4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2354,Exchange,Judge Antone Bazil Coutts,Neve Harp,0,The Entryway,134,134,4791.0
310,"""police"" (with Neve)",4,Judge Antone Bazil Coutts,61,The Entryway,level 3 (sub-sub-section),132,134,Judge Antone Bazil Coutts,[NULL],[NULL],2354,Exchange,Judge Antone Bazil Coutts,"""police"" (with Neve)",0,The Entryway,134,134,1648.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2355,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,3829.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2355,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,3829.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2355,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,686.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2355,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,686.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2356,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,1596.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2356,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,1596.0
27,Neve Harp,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2356,Exchange,Judge Antone Bazil Coutts,Neve Harp,0,A Shiver of Possibility,134,134,4739.0
27,Neve Harp,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2357,Knows,Judge Antone Bazil Coutts,Neve Harp,0,A Shiver of Possibility,134,134,3830.0
27,Neve Harp,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2357,Knows,Judge Antone Bazil Coutts,Neve Harp,0,A Shiver of Possibility,134,134,687.0
26,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2358,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,4740.0
302,John Wildstrand,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2358,Exchange,Judge Antone Bazil Coutts,John Wildstrand,0,A Shiver of Possibility,134,134,4740.0
51,Billy Peace,4,Judge Antone Bazil Coutts,62,A Shiver of Possibility,level 3 (sub-sub-section),134,134,Judge Antone Bazil Coutts,[NULL],[NULL],2358,Exchange,Judge Antone Bazil Coutts,Billy Peace,0,A Shiver of Possibility,134,134,1597.0
61,Shamengwa Milk,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2359,Knows,Judge Antone Bazil Coutts,Shamengwa Milk,0,Shamengwa,195,197,2044.0
19,Geraldine Milk,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2359,Knows,Judge Antone Bazil Coutts,Geraldine Milk,0,Shamengwa,195,197,5187.0
61,Shamengwa Milk,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2360,Knows,Judge Antone Bazil Coutts,Shamengwa Milk,0,Shamengwa,196,196,5188.0
16,Clemence Harp,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2360,Knows,Judge Antone Bazil Coutts,Clemence Harp,0,Shamengwa,196,196,2045.0
61,Shamengwa Milk,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2361,Exchange,Judge Antone Bazil Coutts,Shamengwa Milk,0,Shamengwa,196,196,5189.0
3,Evelina Harp,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2361,Exchange,Judge Antone Bazil Coutts,Evelina Harp,0,Shamengwa,196,196,2046.0
16,Clemence Harp,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2362,Knows,Judge Antone Bazil Coutts,Clemence Harp,0,Shamengwa,196,196,4558.0
3,Evelina Harp,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2362,Knows,Judge Antone Bazil Coutts,Evelina Harp,0,Shamengwa,196,196,1415.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2363,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,197,197,688.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2363,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,197,197,3831.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2364,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,Shamengwa,198,198,689.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2364,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,Shamengwa,198,198,3832.0
28,Maggie Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2365,Knows,Judge Antone Bazil Coutts,Maggie Peace,0,Shamengwa,198,198,4803.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2365,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,198,198,1660.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2366,Knows,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,198,198,4851.0
314,Corwin Peace's Girlfriends,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2366,Knows,Judge Antone Bazil Coutts,Corwin Peace's Girlfriends,0,Shamengwa,198,198,1708.0
315,Edward Curtis,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2367,Knows of,Judge Antone Bazil Coutts,Edward Curtis,0,Shamengwa,198,198,690.0
315,Edward Curtis,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2367,Knows of,Judge Antone Bazil Coutts,Edward Curtis,0,Shamengwa,198,198,3833.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2368,Exchange,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,198,198,3834.0
31,Corwin Peace,4,Judge Antone Bazil Coutts,23,Shamengwa,level 2 (sub-section),195,217,Judge Antone Bazil Coutts,[NULL],[NULL],2368,Exchange,Judge Antone Bazil Coutts,Corwin Peace,0,Shamengwa,198,198,691.0
