source,target,Char 1 Name,Char 2 Name,startPage,type,weight
42,25,"""the kid who sat behind [Olya]""",Diana,20,Undirected,1
33,25,Olya's mother,Diana,20,Undirected,1
43,29,grocery-store cashier,Olya/Olga,20,Undirected,1
42,43,"""the kid who sat behind [Olya]""",grocery-store cashier,20,Undirected,1
367,56,Olya's Classmates,the kidnappER,20,Undirected,1
43,44,grocery-store cashier,"""the nurse giving [Olya] an injection""",20,Undirected,1
33,43,Olya's mother,grocery-store cashier,20,Undirected,1
43,56,grocery-store cashier,the kidnappER,20,Undirected,1
367,25,Olya's Classmates,Diana,20,Undirected,1
56,29,the kidnappER,Olya/Olga,20,Undirected,1
43,367,grocery-store cashier,Olya's Classmates,20,Undirected,1
43,25,grocery-store cashier,Diana,20,Undirected,1
25,29,Diana,Olya/Olga,21,Undirected,1
33,110,Olya's mother,"""old women""",21,Undirected,1
33,42,Olya's mother,"""the kid who sat behind [Olya]""",21,Undirected,1
42,109,"""the kid who sat behind [Olya]""","""Russian [bus] riders""",21,Undirected,1
42,29,"""the kid who sat behind [Olya]""",Olya/Olga,21,Undirected,1
33,29,Olya's mother,Olya/Olga,21,Undirected,1
109,29,"""Russian [bus] riders""",Olya/Olga,21,Undirected,1
33,109,Olya's mother,"""Russian [bus] riders""",21,Undirected,1
109,25,"""Russian [bus] riders""",Diana,21,Undirected,1
42,25,"""the kid who sat behind [Olya]""",Diana,21,Undirected,1
110,25,"""old women""",Diana,21,Undirected,1
33,25,Olya's mother,Diana,21,Undirected,1
110,29,"""old women""",Olya/Olga,21,Undirected,1
109,110,"""Russian [bus] riders""","""old women""",21,Undirected,1
42,110,"""the kid who sat behind [Olya]""","""old women""",21,Undirected,1
25,45,Diana,"""a couple""",22,Undirected,1
25,29,Diana,Olya/Olga,22,Undirected,1
29,45,Olya/Olga,"""a couple""",22,Undirected,1
25,30,Diana,Valentina Nikolaevna,22,Undirected,1
45,30,"""a couple""",Valentina Nikolaevna,22,Undirected,1
29,30,Olya/Olga,Valentina Nikolaevna,22,Undirected,1
25,29,Diana,Olya/Olga,23,Undirected,1
37,29,Classmate 1 (in photo),Olya/Olga,23,Undirected,1
25,30,Diana,Valentina Nikolaevna,23,Undirected,1
33,29,Olya's mother,Olya/Olga,23,Undirected,1
37,25,Classmate 1 (in photo),Diana,23,Undirected,1
33,25,Olya's mother,Diana,23,Undirected,1
33,37,Olya's mother,Classmate 1 (in photo),23,Undirected,1
37,30,Classmate 1 (in photo),Valentina Nikolaevna,23,Undirected,1
33,30,Olya's mother,Valentina Nikolaevna,23,Undirected,1
29,30,Olya/Olga,Valentina Nikolaevna,23,Undirected,1
64,5,tourists (generally),Sophia Golosovsky,24,Undirected,1
67,68,Kamchatka police,"""news reporter""",24,Undirected,1
32,46,Marina Alexandrovna,Native peoples of Kamchatka,24,Undirected,1
47,25,migrants (generally),Diana,24,Undirected,1
68,112,"""news reporter""",civilian search party,24,Undirected,1
46,112,Native peoples of Kamchatka,civilian search party,24,Undirected,1
68,57,"""news reporter""",the kidnappING,24,Undirected,1
46,57,Native peoples of Kamchatka,the kidnappING,24,Undirected,1
112,57,civilian search party,the kidnappING,24,Undirected,1
32,67,Marina Alexandrovna,Kamchatka police,24,Undirected,1
6,112,Alyona Golosovsky,civilian search party,24,Undirected,1
6,57,Alyona Golosovsky,the kidnappING,24,Undirected,1
32,30,Marina Alexandrovna,Valentina Nikolaevna,24,Undirected,1
33,29,Olya's mother,Olya/Olga,24,Undirected,1
112,29,civilian search party,Olya/Olga,24,Undirected,1
67,6,Kamchatka police,Alyona Golosovsky,24,Undirected,1
33,47,Olya's mother,migrants (generally),24,Undirected,1
64,25,tourists (generally),Diana,24,Undirected,1
30,57,Valentina Nikolaevna,the kidnappING,24,Undirected,1
32,5,Marina Alexandrovna,Sophia Golosovsky,24,Undirected,1
5,30,Sophia Golosovsky,Valentina Nikolaevna,24,Undirected,1
47,112,migrants (generally),civilian search party,24,Undirected,1
47,57,migrants (generally),the kidnappING,24,Undirected,1
67,29,Kamchatka police,Olya/Olga,24,Undirected,1
68,6,"""news reporter""",Alyona Golosovsky,24,Undirected,1
33,6,Olya's mother,Alyona Golosovsky,24,Undirected,1
67,47,Kamchatka police,migrants (generally),24,Undirected,1
32,25,Marina Alexandrovna,Diana,24,Undirected,1
64,112,tourists (generally),civilian search party,24,Undirected,1
64,57,tourists (generally),the kidnappING,24,Undirected,1
25,29,Diana,Olya/Olga,24,Undirected,1
32,64,Marina Alexandrovna,tourists (generally),24,Undirected,1
5,25,Sophia Golosovsky,Diana,24,Undirected,1
64,68,tourists (generally),"""news reporter""",24,Undirected,1
5,46,Sophia Golosovsky,Native peoples of Kamchatka,24,Undirected,1
68,29,"""news reporter""",Olya/Olga,24,Undirected,1
46,29,Native peoples of Kamchatka,Olya/Olga,24,Undirected,1
6,29,Alyona Golosovsky,Olya/Olga,24,Undirected,1
68,47,"""news reporter""",migrants (generally),24,Undirected,1
46,47,Native peoples of Kamchatka,migrants (generally),24,Undirected,1
32,112,Marina Alexandrovna,civilian search party,24,Undirected,1
32,57,Marina Alexandrovna,the kidnappING,24,Undirected,1
6,47,Alyona Golosovsky,migrants (generally),24,Undirected,1
64,6,tourists (generally),Alyona Golosovsky,24,Undirected,1
5,112,Sophia Golosovsky,civilian search party,24,Undirected,1
5,57,Sophia Golosovsky,the kidnappING,24,Undirected,1
32,68,Marina Alexandrovna,"""news reporter""",24,Undirected,1
33,67,Olya's mother,Kamchatka police,24,Undirected,1
47,29,migrants (generally),Olya/Olga,24,Undirected,1
33,30,Olya's mother,Valentina Nikolaevna,24,Undirected,1
64,29,tourists (generally),Olya/Olga,24,Undirected,1
32,6,Marina Alexandrovna,Alyona Golosovsky,24,Undirected,1
33,5,Olya's mother,Sophia Golosovsky,24,Undirected,1
64,47,tourists (generally),migrants (generally),24,Undirected,1
67,46,Kamchatka police,Native peoples of Kamchatka,24,Undirected,1
5,6,Sophia Golosovsky,Alyona Golosovsky,24,Undirected,1
67,30,Kamchatka police,Valentina Nikolaevna,24,Undirected,1
32,29,Marina Alexandrovna,Olya/Olga,24,Undirected,1
67,5,Kamchatka police,Sophia Golosovsky,24,Undirected,1
32,47,Marina Alexandrovna,migrants (generally),24,Undirected,1
68,46,"""news reporter""",Native peoples of Kamchatka,24,Undirected,1
33,46,Olya's mother,Native peoples of Kamchatka,24,Undirected,1
29,30,Olya/Olga,Valentina Nikolaevna,24,Undirected,1
6,46,Alyona Golosovsky,Native peoples of Kamchatka,24,Undirected,1
33,64,Olya's mother,tourists (generally),24,Undirected,1
