source,target,Character 1,Character 2,type,weight,startPage,category
29,49,Olya/Olga,"""an old lady""",Directed,1,27,Knows of
29,52,Olya/Olga,"""high school boys on their bikes""",Directed,1,27,Knows of
29,114,Olya/Olga,"""late communters""",Directed,1,27,Knows of
29,6,Olya/Olga,Alyona Golosovsky,Directed,1,27,Knows of
29,51,Olya/Olga,Lenin,Directed,1,27,Knows of
29,5,Olya/Olga,Sophia Golosovsky,Directed,1,27,Knows of
29,50,Olya/Olga,a vendor,Directed,1,27,Exchange
29,57,Olya/Olga,the kidnappING,Directed,1,27,Knows of
50,29,a vendor,Olya/Olga,Directed,1,27,Exchange
25,29,Diana,Olya/Olga,Directed,1,28,Knows
29,52,Olya/Olga,"""high school boys on their bikes""",Directed,1,28,Knows of
29,25,Olya/Olga,Diana,Directed,1,28,Knows
29,51,Olya/Olga,Lenin,Directed,1,28,Knows of
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,28,Knows
29,50,Olya/Olga,a vendor,Directed,1,28,Exchange
29,53,Olya/Olga,crane operators,Directed,1,28,Knows of
29,57,Olya/Olga,the kidnappING,Directed,1,28,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,28,Knows
50,29,a vendor,Olya/Olga,Directed,1,28,Exchange
25,29,Diana,Olya/Olga,Directed,1,29,Knows
17,6,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Alyona Golosovsky,Directed,1,29,Knows of
17,29,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Olya/Olga,Directed,1,29,Exchange
17,5,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Sophia Golosovsky,Directed,1,29,Knows of
17,56,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,the kidnappER,Directed,1,29,Knows of
17,57,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,the kidnappING,Directed,1,29,Knows of
33,29,Olya's mother,Olya/Olga,Directed,1,29,Knows
29,6,Olya/Olga,Alyona Golosovsky,Directed,1,29,Knows of
29,25,Olya/Olga,Diana,Directed,1,29,Knows
29,67,Olya/Olga,Kamchatka police,Directed,1,29,Knows of
29,17,Olya/Olga,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,29,Exchange
29,33,Olya/Olga,Olya's mother,Directed,1,29,Knows
29,5,Olya/Olga,Sophia Golosovsky,Directed,1,29,Knows of
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,29,Knows
29,57,Olya/Olga,the kidnappING,Directed,1,29,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,29,Knows
25,29,Diana,Olya/Olga,Directed,1,30,Knows
17,6,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Alyona Golosovsky,Directed,1,30,Knows of
17,33,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Olya's mother,Directed,1,30,Knows of
17,29,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Olya/Olga,Directed,1,30,Exchange
17,5,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Sophia Golosovsky,Directed,1,30,Knows of
17,56,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,the kidnappER,Directed,1,30,Knows of
17,57,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,the kidnappING,Directed,1,30,Knows of
33,29,Olya's mother,Olya/Olga,Directed,1,30,Knows
29,25,Olya/Olga,Diana,Directed,1,30,Knows
29,67,Olya/Olga,Kamchatka police,Directed,1,30,Knows of
29,17,Olya/Olga,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,30,Exchange
29,33,Olya/Olga,Olya's mother,Directed,1,30,Knows
29,56,Olya/Olga,the kidnappER,Directed,1,30,Knows of
29,57,Olya/Olga,the kidnappING,Directed,1,30,Knows of
25,29,Diana,Olya/Olga,Directed,1,31,Knows
33,29,Olya's mother,Olya/Olga,Directed,1,31,Knows
29,6,Olya/Olga,Alyona Golosovsky,Directed,1,31,Knows of
29,25,Olya/Olga,Diana,Directed,1,31,Knows
29,67,Olya/Olga,Kamchatka police,Directed,1,31,Knows of
29,33,Olya/Olga,Olya's mother,Directed,1,31,Knows
29,5,Olya/Olga,Sophia Golosovsky,Directed,1,31,Knows of
29,30,Olya/Olga,Valentina Nikolaevna,Directed,1,31,Knows
29,57,Olya/Olga,the kidnappING,Directed,1,31,Knows of
30,29,Valentina Nikolaevna,Olya/Olga,Directed,1,31,Knows
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,32,Exchange
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,32,Exchange
24,6,Katya/Ekaterina,Alyona Golosovsky,Directed,1,33,Knows of
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,33,Exchange
24,5,Katya/Ekaterina,Sophia Golosovsky,Directed,1,33,Knows of
24,57,Katya/Ekaterina,the kidnappING,Directed,1,33,Knows of
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,33,Exchange
65,24,"Katya's ""girlfriends""",Katya/Ekaterina,Directed,1,34,Exchange
65,23,"Katya's ""girlfriends""",Max/Maxim,Directed,1,34,Knows of
24,65,Katya/Ekaterina,"Katya's ""girlfriends""",Directed,1,34,Exchange
24,23,Katya/Ekaterina,Max/Maxim,Directed,1,34,Knows
24,22,Katya/Ekaterina,Oksana,Directed,1,34,Exchange
23,65,Max/Maxim,"Katya's ""girlfriends""",Directed,1,34,Knows of
23,24,Max/Maxim,Katya/Ekaterina,Directed,1,34,Knows
23,22,Max/Maxim,Oksana,Directed,1,34,Knows
22,24,Oksana,Katya/Ekaterina,Directed,1,34,Exchange
22,23,Oksana,Max/Maxim,Directed,1,34,Knows
306,22,Anton,Oksana,Directed,1,35,Knows
67,22,Kamchatka police,Oksana,Directed,1,35,Knows
67,56,Kamchatka police,the kidnappER,Directed,1,35,Knows of
67,57,Kamchatka police,the kidnappING,Directed,1,35,Knows of
24,67,Katya/Ekaterina,Kamchatka police,Directed,1,35,Knows of
24,63,Katya/Ekaterina,Malysh (Oksana's dog),Directed,1,35,Knows
