source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
163,29,Murdo Harp,Octave Harp,Directed,1,297,Exchange
163,29,Murdo Harp,Octave Harp,Directed,1,298,Knows
163,29,Murdo Harp,Octave Harp,Directed,1,299,Knows
163,29,Murdo Harp,Octave Harp,Directed,1,302,Knows
27,255,Neve Harp,Bank Robbers,Directed,1,300,Knows of
27,222,Neve Harp,Benjamin Franklin,Directed,1,306,Knows of
27,51,Neve Harp,Billy Peace,Directed,1,299,Knows
27,51,Neve Harp,Billy Peace,Directed,1,305,Exchange
27,268,Neve Harp,Brazilian Woman's Son,Directed,1,304,Knows of
27,267,Neve Harp,Customs Officials,Directed,1,304,Knows of
27,271,Neve Harp,Dealer in London,Directed,1,306,Knows of
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,296,Knows
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,299,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,300,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,301,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,302,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,303,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,304,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,305,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,306,Exchange
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,310,Knows
27,6,Neve Harp,Doctor Cordelia Lochren,Directed,1,311,Knows
27,18,Neve Harp,Edward Harp,Directed,1,300,Knows
27,18,Neve Harp,Edward Harp,Directed,1,301,Knows
27,18,Neve Harp,Edward Harp,Directed,1,303,Exchange
27,18,Neve Harp,Edward Harp,Directed,1,306,Knows
27,256,Neve Harp,Frank Baptist,Directed,1,301,Knows of
27,256,Neve Harp,Frank Baptist,Directed,1,304,Knows of
27,237,Neve Harp,Frank Harp,Directed,1,296,Knows
27,263,Neve Harp,Herodotus,Directed,1,303,Knows of
27,26,Neve Harp,John Wildstrand,Directed,1,299,Knows
27,163,Neve Harp,Murdo Harp,Directed,1,299,Knows
27,163,Neve Harp,Murdo Harp,Directed,1,302,Knows
27,163,Neve Harp,Murdo Harp,Directed,1,303,Exchange
27,163,Neve Harp,Murdo Harp,Directed,1,304,Knows
27,129,Neve Harp,Neve Harp's Potential Third Husband,Directed,1,299,Knows
27,128,Neve Harp,Neve Harp's Second Husband,Directed,1,299,Knows
27,128,Neve Harp,Neve Harp's Second Husband,Directed,1,305,Knows
27,269,Neve Harp,Neve's Step Children,Directed,1,305,Knows
27,270,Neve Harp,Neve's Step Grandchildren,Directed,1,305,Knows
27,262,Neve Harp,New Hampshire Mail Carrier,Directed,1,303,Knows of
27,29,Neve Harp,Octave Harp,Directed,1,299,Knows
27,29,Neve Harp,Octave Harp,Directed,1,300,Knows
27,29,Neve Harp,Octave Harp,Directed,1,301,Knows
27,29,Neve Harp,Octave Harp,Directed,1,302,Knows
27,29,Neve Harp,Octave Harp,Directed,1,303,Knows
27,29,Neve Harp,Octave Harp,Directed,1,304,Knows
27,29,Neve Harp,Octave Harp,Directed,1,306,Knows
27,265,Neve Harp,Pliny the Elder,Directed,1,304,Knows of
27,264,Neve Harp,Pliny the Younger,Directed,1,304,Knows of
27,228,Neve Harp,Priest (in Pluto),Directed,1,301,Exchange
27,258,Neve Harp,Soldiers,Directed,1,302,Knows of
27,257,Neve Harp,Stamp Dealers,Directed,1,302,Knows of
27,257,Neve Harp,Stamp Dealers,Directed,1,303,Knows of
27,49,Neve Harp,The Lochren Murder,Directed,1,307,Knows of
27,50,Neve Harp,The Lynching,Directed,1,307,Knows of
27,261,Neve Harp,Wealthy Brazilian Woman,Directed,1,303,Knows of
27,261,Neve Harp,Wealthy Brazilian Woman,Directed,1,304,Knows of
129,27,Neve Harp's Potential Third Husband,Neve Harp,Directed,1,299,Knows
128,27,Neve Harp's Second Husband,Neve Harp,Directed,1,299,Knows
128,27,Neve Harp's Second Husband,Neve Harp,Directed,1,305,Knows
128,269,Neve Harp's Second Husband,Neve's Step Children,Directed,1,305,Knows
128,270,Neve Harp's Second Husband,Neve's Step Grandchildren,Directed,1,305,Knows
269,27,Neve's Step Children,Neve Harp,Directed,1,305,Knows
269,128,Neve's Step Children,Neve Harp's Second Husband,Directed,1,305,Knows
269,270,Neve's Step Children,Neve's Step Grandchildren,Directed,1,305,Knows
270,27,Neve's Step Grandchildren,Neve Harp,Directed,1,305,Knows
270,128,Neve's Step Grandchildren,Neve Harp's Second Husband,Directed,1,305,Knows
270,269,Neve's Step Grandchildren,Neve's Step Children,Directed,1,305,Knows
274,31,Nurse (who found Warren dead),Corwin Peace,Directed,1,310,Knows of
274,6,Nurse (who found Warren dead),Doctor Cordelia Lochren,Directed,1,310,Exchange
29,268,Octave Harp,Brazilian Woman's Son,Directed,1,304,Knows of
29,267,Octave Harp,Customs Officials,Directed,1,304,Exchange
29,271,Octave Harp,Dealer in London,Directed,1,306,Exchange
29,256,Octave Harp,Frank Baptist,Directed,1,301,Knows of
29,163,Octave Harp,Murdo Harp,Directed,1,297,Exchange
29,163,Octave Harp,Murdo Harp,Directed,1,298,Knows
29,163,Octave Harp,Murdo Harp,Directed,1,299,Knows
29,163,Octave Harp,Murdo Harp,Directed,1,302,Knows
29,27,Octave Harp,Neve Harp,Directed,1,299,Knows
