source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,287,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,288,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,288,Exchange
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,288,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,288,Knows of
481,348,Judge Antone Bazil Coutts,Ted Bursap's Crew,Directed,1,288,Knows of
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,288,Exchange
339,348,Ted Bursap,Ted Bursap's Crew,Directed,1,288,Knows
348,339,Ted Bursap's Crew,Ted Bursap,Directed,1,288,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,289,Exchange
484,339,Doctor Cordelia Lochren,Ted Bursap,Directed,1,289,Knows
,,,,,,,
,,,,,,,
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,289,Exchange
,,,,,,,
481,486,Judge Antone Bazil Coutts,Judge Coutts' Mother,Directed,1,289,Exchange
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,289,Knows of
,,,,,,,
486,481,Judge Coutts' Mother,Judge Antone Bazil Coutts,Directed,1,289,Exchange
339,484,Ted Bursap,Doctor Cordelia Lochren,Directed,1,289,Knows
484,481,Doctor Cordelia Lochren,Judge Antone Bazil Coutts,Directed,1,290,Exchange
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,290,Exchange
481,486,Judge Antone Bazil Coutts,Judge Coutts' Mother,Directed,1,290,Knows
481,339,Judge Antone Bazil Coutts,Ted Bursap,Directed,1,290,Knows
486,481,Judge Coutts' Mother,Judge Antone Bazil Coutts,Directed,1,290,Knows
339,481,Ted Bursap,Judge Antone Bazil Coutts,Directed,1,290,Knows
,,,,,,,
,,,,,,,
,,,,,,,
481,484,Judge Antone Bazil Coutts,Doctor Cordelia Lochren,Directed,1,291,Knows of
