source,target,Char 1 Name,Char 2 Name,startPage,type,weight
2,55,Josie Burke,the Cunliffes' son,14,Undirected,1
1,53,Bobby Mahon,"""smart boys""",14,Undirected,1
1,59,Bobby Mahon,"""a lad from the village""",14,Undirected,1
64,2,Cordelia,Josie Burke,14,Undirected,1
64,63,Cordelia,Regan,14,Undirected,1
2,21,Josie Burke,Triona Cahill/Mahon,14,Undirected,1
21,59,Triona Cahill/Mahon,"""a lad from the village""",14,Undirected,1
1,22,Bobby Mahon,Pokey Burke,14,Undirected,1
21,60,Triona Cahill/Mahon,Pawsy Rogers,14,Undirected,1
2,22,Josie Burke,Pokey Burke,14,Undirected,1
21,62,Triona Cahill/Mahon,Goneril,14,Undirected,1
60,63,Pawsy Rogers,Regan,14,Undirected,1
64,21,Cordelia,Triona Cahill/Mahon,14,Undirected,1
59,62,"""a lad from the village""",Goneril,14,Undirected,1
2,62,Josie Burke,Goneril,14,Undirected,1
64,61,Cordelia,King Lear,14,Undirected,1
1,60,Bobby Mahon,Pawsy Rogers,14,Undirected,1
53,63,"""smart boys""",Regan,14,Undirected,1
64,55,Cordelia,the Cunliffes' son,14,Undirected,1
22,55,Pokey Burke,the Cunliffes' son,14,Undirected,1
21,63,Triona Cahill/Mahon,Regan,14,Undirected,1
22,61,Pokey Burke,King Lear,14,Undirected,1
55,61,the Cunliffes' son,King Lear,14,Undirected,1
53,61,"""smart boys""",King Lear,14,Undirected,1
2,67,Josie Burke,God,15,Undirected,1
2,12,Josie Burke,Seanie Shaper (Sean Shanahan),15,Undirected,1
65,22,taxman,Pokey Burke,15,Undirected,1
66,15,welfare inspectors,Rory Slattery,15,Undirected,1
52,22,"""the boys"" (who worked for Pokey)",Pokey Burke,15,Undirected,1
2,15,Josie Burke,Rory Slattery,15,Undirected,1
2,21,Josie Burke,Triona Cahill/Mahon,15,Undirected,1
1,22,Bobby Mahon,Pokey Burke,15,Undirected,1
1,48,Bobby Mahon,Eileen Burke,15,Undirected,1
67,21,God,Triona Cahill/Mahon,15,Undirected,1
2,65,Josie Burke,taxman,15,Undirected,1
52,20,"""the boys"" (who worked for Pokey)",Frank Mahon,15,Undirected,1
1,66,Bobby Mahon,welfare inspectors,15,Undirected,1
66,21,welfare inspectors,Triona Cahill/Mahon,15,Undirected,1
65,66,taxman,welfare inspectors,15,Undirected,1
1,2,Bobby Mahon,Josie Burke,15,Undirected,1
48,20,Eileen Burke,Frank Mahon,15,Undirected,1
66,20,welfare inspectors,Frank Mahon,15,Undirected,1
2,20,Josie Burke,Frank Mahon,15,Undirected,1
67,52,God,"""the boys"" (who worked for Pokey)",15,Undirected,1
1,21,Bobby Mahon,Triona Cahill/Mahon,15,Undirected,1
1,15,Bobby Mahon,Rory Slattery,15,Undirected,1
12,52,Seanie Shaper (Sean Shanahan),"""the boys"" (who worked for Pokey)",15,Undirected,1
65,21,taxman,Triona Cahill/Mahon,15,Undirected,1
1,12,Bobby Mahon,Seanie Shaper (Sean Shanahan),15,Undirected,1
1,67,Bobby Mahon,God,15,Undirected,1
65,12,taxman,Seanie Shaper (Sean Shanahan),15,Undirected,1
52,21,"""the boys"" (who worked for Pokey)",Triona Cahill/Mahon,15,Undirected,1
65,15,taxman,Rory Slattery,15,Undirected,1
2,66,Josie Burke,welfare inspectors,15,Undirected,1
15,48,Rory Slattery,Eileen Burke,15,Undirected,1
67,22,God,Pokey Burke,15,Undirected,1
1,52,Bobby Mahon,"""the boys"" (who worked for Pokey)",15,Undirected,1
12,22,Seanie Shaper (Sean Shanahan),Pokey Burke,15,Undirected,1
