id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
268,"Knows","Elizabeth Bennet","Mary Bennet","1","Chapter IV (V2)","149","149"
269,"Knows","Elizabeth Bennet","Lydia Bennet","1","Chapter IV (V2)","149","149"
270,"Knows","Elizabeth Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
271,"Knows","Mary Bennet","Lydia Bennet","1","Chapter IV (V2)","149","149"
272,"Knows","Mary Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
273,"Knows","Lydia Bennet","Kitty Bennet","1","Chapter IV (V2)","149","149"
274,"Knows","Elizabeth Bennet","Charlotte Lucas","1","Chapter IV (V2)","149","149"
275,"Knows","Elizabeth Bennet","Mr. Collins","1","Chapter IV (V2)","149","149"
276,"Knows","Sir William Lucas","Maria Lucas","1","Chapter IV (V2)","149","149"
277,"Knows","Elizabeth Bennet","Sir William Lucas","1","Chapter IV (V2)","149","149"
278,"Knows","Maria Lucas","Elizabeth Bennet","1","Chapter IV (V2)","149","149"
279,"Exchange","Elizabeth Bennet","Mr. Wickham","1","Chapter IV (V2)","149","150"
280,"Knows","Elizabeth Bennet","Lady Catherine de Bourgh","0","Chapter IV (V2)","150","150"
281,"Knows","Mr. Wickham","Lady Catherine de Bourgh","1","Chapter IV (V2)","150","150"
282,"Exchange","Elizabeth Bennet","Sir William Lucas","1","Chapter IV (V2)","150","150"
283,"Exchange","Elizabeth Bennet","Maria Lucas","1","Chapter IV (V2)","150","150"
284,"Exchange","Jane Bennet","Elizabeth Bennet","1","Chapter IV (V2)","150","150"
285,"Knows","Elizabeth Bennet","Mr. Gardiner","1","Chapter IV (V2)","150","150"
286,"Knows","Sir William Lucas","Mr. Gardiner","1","Chapter IV (V2)","150","150"
287,"Knows","Maria Lucas","Mr. Gardiner","1","Chapter IV (V2)","150","150"
288,"Knows","Elizabeth Bennet","Gardiner children","1","Chapter IV (V2)","150","150"
289,"Knows","Mrs. Gardiner","Gardiner children","1","Chapter IV (V2)","150","150"
