source,target,Character 1,Character 2,type,weight,startPage,category
5,8,Scout Finch,Jem Finch,Directed,1,14,Knows
51,10,Miss Stephanie Crawford,Boo Radley,Directed,1,14,Knows
45,10,Mrs. Radley,Boo Radley,Directed,1,14,Knows
5,11,Scout Finch,Heck Tate,Directed,1,14,Knows
1,4,Test 1,Test 4,Directed,1,14,Knows of
47,5,Mr. Radley,Scout Finch,Directed,1,14,Exchange
3,4,Test 3,Test 4,Directed,1,14,Exchange
8,47,Jem Finch,Mr. Radley,Directed,1,14,Exchange
47,46,Mr. Radley,Nathan Radley,Directed,1,14,Knows
4,3,Test 4,Test 3,Directed,1,14,Exchange
1,3,Test 1,Test 3,Directed,1,14,Knows of
10,45,Boo Radley,Mrs. Radley,Directed,1,14,Knows
45,51,Mrs. Radley,Miss Stephanie Crawford,Directed,1,14,Knows
10,8,Boo Radley,Jem Finch,Directed,1,14,Knows of
8,5,Jem Finch,Scout Finch,Directed,1,14,Knows
10,5,Boo Radley,Scout Finch,Directed,1,14,Knows of
47,8,Mr. Radley,Jem Finch,Directed,1,14,Exchange
46,47,Nathan Radley,Mr. Radley,Directed,1,14,Knows
5,47,Scout Finch,Mr. Radley,Directed,1,14,Exchange
47,10,Mr. Radley,Boo Radley,Directed,1,14,Knows
5,45,Scout Finch,Mrs. Radley,Directed,1,14,Exchange
47,51,Mr. Radley,Miss Stephanie Crawford,Directed,1,14,Knows
8,10,Jem Finch,Boo Radley,Directed,1,14,Knows of
5,10,Scout Finch,Boo Radley,Directed,1,14,Knows of
5,6,Scout Finch,Dill Harris,Directed,1,14,Knows of
47,11,Mr. Radley,Heck Tate,Directed,1,14,Exchange
4,1,Test 4,Test 1,Directed,1,15,Exchange
47,60,Mr. Radley,Dr. Reynolds,Directed,1,15,Exchange
24,5,Calpurnia,Scout Finch,Directed,1,15,Exchange
24,47,Calpurnia,Mr. Radley,Directed,1,15,Knows
9,47,Atticus Finch,Mr. Radley,Directed,1,15,Knows
9,24,Atticus Finch,Calpurnia,Directed,1,15,Exchange
45,60,Mrs. Radley,Dr. Reynolds,Directed,1,15,Exchange
47,46,Mr. Radley,Nathan Radley,Directed,1,15,Knows
47,10,Mr. Radley,Boo Radley,Directed,1,15,Knows
5,60,Scout Finch,Dr. Reynolds,Directed,1,15,Knows of
47,24,Mr. Radley,Calpurnia,Directed,1,15,Knows
1,4,Test 1,Test 4,Directed,1,15,Exchange
24,9,Calpurnia,Atticus Finch,Directed,1,15,Exchange
6,8,Dill Harris,Jem Finch,Directed,1,15,Exchange
5,46,Scout Finch,Nathan Radley,Directed,1,15,Knows of
47,9,Mr. Radley,Atticus Finch,Directed,1,15,Knows
10,8,Boo Radley,Jem Finch,Directed,1,15,Knows of
10,60,Boo Radley,Dr. Reynolds,Directed,1,15,Exchange
6,45,Dill Harris,Mrs. Radley,Directed,1,15,Knows of
5,45,Scout Finch,Mrs. Radley,Directed,1,15,Knows of
6,47,Dill Harris,Mr. Radley,Directed,1,15,Knows of
5,10,Scout Finch,Boo Radley,Directed,1,15,Knows of
24,8,Calpurnia,Jem Finch,Directed,1,15,Exchange
5,8,Scout Finch,Jem Finch,Directed,1,15,Exchange
60,45,Dr. Reynolds,Mrs. Radley,Directed,1,15,Exchange
10,5,Boo Radley,Scout Finch,Directed,1,15,Knows of
45,10,Mrs. Radley,Boo Radley,Directed,1,15,Knows
