,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
14,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],193,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),19,19,7.0
15,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],193,Exchange,Tony Loneman,Tony Loneman's Mother,1,Tony Loneman (I),19,19,324.0
16,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],194,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),19,19,8.0
17,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],194,Knows of,Tony Loneman,Tony Loneman's Father,0,Tony Loneman (I),19,19,325.0
18,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],195,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),19,19,9.0
19,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],195,Exchange,Tony Loneman,Maxine,1,Tony Loneman (I),19,19,326.0
20,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],196,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),20,21,327.0
21,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],196,Exchange,Tony Loneman,Maxine,1,Tony Loneman (I),20,21,10.0
22,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],198,Knows of,Tony Loneman,Maxine,0,Tony Loneman (I),20,21,345.0
23,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],198,Knows of,Tony Loneman,Louise Erdrich,0,Tony Loneman (I),20,21,28.0
24,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],199,Knows,Tony Loneman,Tony Loneman,1,Tony Loneman (I),21,21,328.0
25,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],199,Knows,Tony Loneman,Maxine,1,Tony Loneman (I),21,21,11.0
26,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],200,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),21,21,329.0
27,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],200,Exchange,Tony Loneman,"""white boy in the Kangol hat""",1,Tony Loneman (I),21,21,12.0
28,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],201,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),21,21,330.0
29,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],201,Exchange,Tony Loneman,Carlos,1,Tony Loneman (I),21,21,13.0
30,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],202,Knows,Tony Loneman,Tony Loneman,1,Tony Loneman (I),21,22,331.0
31,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],202,Knows,Tony Loneman,Octavio Gomez,1,Tony Loneman (I),21,22,14.0
32,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],203,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),22,22,332.0
33,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],203,Exchange,Tony Loneman,Octavio Gomez,1,Tony Loneman (I),22,22,15.0
34,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],204,Knows,Tony Loneman,Octavio Gomez,1,Tony Loneman (I),22,22,363.0
35,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],204,Knows,Tony Loneman,"Josefina ""Fina"" (Octavio Gomez's Grandmother)",1,Tony Loneman (I),22,22,46.0
36,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],205,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),22,22,333.0
37,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],205,Knows of,Tony Loneman,"Josefina ""Fina"" (Octavio Gomez's Grandmother)",0,Tony Loneman (I),22,22,16.0
38,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],206,Knows,Tony Loneman,Tony Loneman,1,Tony Loneman (I),22,22,17.0
39,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],206,Knows,Tony Loneman,Maxine,1,Tony Loneman (I),22,22,334.0
40,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],207,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),23,26,18.0
41,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],207,Exchange,Tony Loneman,Octavio Gomez,1,Tony Loneman (I),23,26,335.0
42,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],208,Knows,Tony Loneman,Tony Loneman,1,Tony Loneman (I),23,23,19.0
43,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],208,Knows,Tony Loneman,Maxine,1,Tony Loneman (I),23,23,336.0
44,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],209,Knows,Tony Loneman,Tony Loneman,1,Tony Loneman (I),24,24,337.0
45,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],209,Knows,Tony Loneman,Maxine,1,Tony Loneman (I),24,24,20.0
46,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],211,Knows of,Tony Loneman,Octavio Gomez,0,Tony Loneman (I),24,24,364.0
47,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],211,Knows of,Tony Loneman,Big Oakland Powwow,0,Tony Loneman (I),24,24,47.0
48,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],212,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),24,24,21.0
49,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],212,Knows of,Tony Loneman,Big Oakland Powwow,0,Tony Loneman (I),24,24,338.0
50,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],213,Knows of,Tony Loneman,Octavio Gomez,0,Tony Loneman (I),25,26,365.0
51,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],213,Knows of,Tony Loneman,Big Oakland Powwow,0,Tony Loneman (I),25,26,48.0
52,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],214,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),25,26,339.0
53,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],214,Knows of,Tony Loneman,Big Oakland Powwow,0,Tony Loneman (I),25,26,22.0
54,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],245,Knows,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),45,45,428.0
55,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],245,Knows,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),45,45,111.0
56,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],246,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),45,46,544.0
57,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],246,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),45,46,227.0
58,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],247,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),45,46,228.0
59,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],247,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),45,46,545.0
60,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],248,Knows,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),45,45,429.0
61,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],248,Knows,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),45,45,112.0
62,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],257,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,0,Opal Viola Victoria Bear Shield (I),46,46,430.0
63,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],257,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield's Father,0,Opal Viola Victoria Bear Shield (I),46,46,113.0
64,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],258,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,0,Opal Viola Victoria Bear Shield (I),46,46,114.0
65,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],258,Knows of,Opal Viola Victoria Bear Shield,Jacquie Red Feather's Father,0,Opal Viola Victoria Bear Shield (I),46,46,431.0
66,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],259,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),46,46,432.0
67,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],259,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),46,46,115.0
68,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],260,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,0,Opal Viola Victoria Bear Shield (I),46,46,433.0
69,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],260,Knows of,Opal Viola Victoria Bear Shield,"Opal the ""medicine woman""",0,Opal Viola Victoria Bear Shield (I),46,46,116.0
70,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],261,Knows,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),46,47,434.0
71,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],261,Knows,Opal Viola Victoria Bear Shield,Two Shoes,1,Opal Viola Victoria Bear Shield (I),46,47,117.0
72,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],262,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),47,47,435.0
73,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],262,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),47,47,118.0
74,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],263,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),47,47,90.0
75,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],263,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),47,47,407.0
76,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],264,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),48,48,436.0
77,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],264,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),48,48,119.0
78,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],265,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (I),48,48,229.0
79,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],265,Knows of,Opal Viola Victoria Bear Shield,Alcatraz,0,Opal Viola Victoria Bear Shield (I),48,48,546.0
80,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],266,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,0,Opal Viola Victoria Bear Shield (I),48,48,437.0
81,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],266,Knows of,Opal Viola Victoria Bear Shield,Alcatraz,0,Opal Viola Victoria Bear Shield (I),48,48,120.0
82,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],267,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),49,49,438.0
83,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],267,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),49,49,121.0
84,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],268,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),49,49,230.0
85,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],268,Exchange,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,1,Opal Viola Victoria Bear Shield (I),49,49,547.0
86,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],269,Exchange,Opal Viola Victoria Bear Shield,Victoria (Vicky),1,Opal Viola Victoria Bear Shield (I),49,49,548.0
87,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],269,Exchange,Opal Viola Victoria Bear Shield,Jacquie Red Feather,1,Opal Viola Victoria Bear Shield (I),49,49,231.0
88,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],287,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),18,18,340.0
89,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],287,Knows of,Tony Loneman,The white men,0,Tony Loneman (I),18,18,23.0
90,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],288,Knows of,Tony Loneman,Maxine,0,Tony Loneman (I),18,18,29.0
91,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],288,Knows of,Tony Loneman,The white men,0,Tony Loneman (I),18,18,346.0
92,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],289,Exchange,Tony Loneman,The Indians,1,Tony Loneman (I),18,18,566.0
93,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],289,Exchange,Tony Loneman,The white men,1,Tony Loneman (I),18,18,249.0
94,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],290,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),20,20,341.0
95,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],290,Exchange,Tony Loneman,"""some homies""",1,Tony Loneman (I),20,20,24.0
96,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],291,Exchange,Tony Loneman,Tony Loneman,1,Tony Loneman (I),21,22,25.0
97,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],291,Exchange,Tony Loneman,"""white boys from the hills""",1,Tony Loneman (I),21,22,342.0
98,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],292,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),24,24,26.0
99,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],292,Knows of,Tony Loneman,Texas Rangers,0,Tony Loneman (I),24,24,343.0
100,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],293,Knows of,Tony Loneman,Maxine,0,Tony Loneman (I),24,24,347.0
101,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],293,Knows of,Tony Loneman,Texas Rangers,0,Tony Loneman (I),24,24,30.0
102,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],294,Knows of,Tony Loneman,Tony Loneman,0,Tony Loneman (I),24,24,344.0
103,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],294,Knows of,Tony Loneman,Oakland Athletics,0,Tony Loneman (I),24,24,27.0
104,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],295,Knows of,Tony Loneman,Maxine,0,Tony Loneman (I),24,24,348.0
105,82,Tony Loneman (I),level 2 (sub-section),15,26,Tony Loneman,Tony Loneman,[NULL],295,Knows of,Tony Loneman,Oakland Athletics,0,Tony Loneman (I),24,24,31.0
106,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],328,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (I),46,46,549.0
107,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],328,Knows of,Opal Viola Victoria Bear Shield,The white men,0,Opal Viola Victoria Bear Shield (I),46,46,232.0
108,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],329,Knows of,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,0,Opal Viola Victoria Bear Shield (I),46,46,122.0
109,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],329,Knows of,Opal Viola Victoria Bear Shield,The white men,0,Opal Viola Victoria Bear Shield (I),46,46,439.0
110,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],331,Exchange,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),88,89,78.0
111,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],331,Exchange,Calvin Johnson,Sonny,1,Calvin Johnson (I),88,89,395.0
112,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],332,Exchange,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),88,89,396.0
113,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],332,Exchange,Calvin Johnson,Maggie,1,Calvin Johnson (I),88,89,79.0
114,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],333,Exchange,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),89,97,397.0
115,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],333,Exchange,Calvin Johnson,Carlos,1,Calvin Johnson (I),89,97,80.0
116,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],334,Exchange,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),89,97,81.0
117,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],334,Exchange,Calvin Johnson,Charles,1,Calvin Johnson (I),89,97,398.0
118,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],335,Exchange,Calvin Johnson,Maggie,1,Calvin Johnson (I),89,89,252.0
119,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],335,Exchange,Calvin Johnson,Carlos,1,Calvin Johnson (I),89,89,569.0
120,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],336,Knows,Calvin Johnson,Maggie,1,Calvin Johnson (I),88,88,253.0
121,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],336,Knows,Calvin Johnson,Charles,1,Calvin Johnson (I),88,88,570.0
122,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],337,Exchange,Calvin Johnson,Maggie,1,Calvin Johnson (I),89,89,254.0
123,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],337,Exchange,Calvin Johnson,Charles,1,Calvin Johnson (I),89,89,571.0
124,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],338,Exchange,Calvin Johnson,Sonny,1,Calvin Johnson (I),89,89,567.0
125,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],338,Exchange,Calvin Johnson,Carlos,1,Calvin Johnson (I),89,89,250.0
126,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],339,Exchange,Calvin Johnson,Sonny,1,Calvin Johnson (I),89,89,251.0
127,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],339,Exchange,Calvin Johnson,Charles,1,Calvin Johnson (I),89,89,568.0
128,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],340,Knows,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),88,88,399.0
129,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],340,Knows,Calvin Johnson,Calvin Johnson's Dad,1,Calvin Johnson (I),88,88,82.0
130,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],341,Knows,Calvin Johnson,Calvin Johnson,1,Calvin Johnson (I),88,89,400.0
131,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],341,Knows,Calvin Johnson,Calvin Johnson's Mom,1,Calvin Johnson (I),88,89,83.0
132,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],342,Knows,Calvin Johnson,Maggie,1,Calvin Johnson (I),88,88,255.0
133,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],342,Knows,Calvin Johnson,Calvin Johnson's Dad,1,Calvin Johnson (I),88,88,572.0
134,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],343,Knows,Calvin Johnson,Maggie,1,Calvin Johnson (I),88,89,573.0
135,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],343,Knows,Calvin Johnson,Calvin Johnson's Mom,1,Calvin Johnson (I),88,89,256.0
136,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],344,Knows,Calvin Johnson,Charles,1,Calvin Johnson (I),90,90,574.0
137,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],344,Knows,Calvin Johnson,Maggie,1,Calvin Johnson (I),90,90,257.0
138,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],345,Knows,Calvin Johnson,Charles,1,Calvin Johnson (I),90,92,575.0
139,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],345,Knows,Calvin Johnson,Octavio Gomez,1,Calvin Johnson (I),90,92,258.0
140,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],346,Knows,Calvin Johnson,Carlos,1,Calvin Johnson (I),90,92,37.0
141,85,Calvin Johnson (I),level 2 (sub-section),88,97,Calvin Johnson,Calvin Johnson,[NULL],346,Knows,Calvin Johnson,Octavio Gomez,1,Calvin Johnson (I),90,92,354.0
