source,target,startPage,type,weight
317,314,245,Undirected,1
88,311,245,Undirected,1
310,314,245,Undirected,1
321,314,245,Undirected,1
310,311,245,Undirected,1
321,311,245,Undirected,1
321,317,245,Undirected,1
84,310,245,Undirected,1
71,84,246,Undirected,1
322,84,246,Undirected,1
323,88,246,Undirected,1
248,323,246,Undirected,1
248,88,246,Undirected,1
322,71,246,Undirected,1
323,84,246,Undirected,1
322,86,246,Undirected,1
71,86,246,Undirected,1
84,86,246,Undirected,1
248,322,246,Undirected,1
248,84,246,Undirected,1
323,71,246,Undirected,1
322,323,246,Undirected,1
322,88,246,Undirected,1
71,88,246,Undirected,1
323,86,246,Undirected,1
84,88,246,Undirected,1
248,71,246,Undirected,1
86,88,246,Undirected,1
248,86,246,Undirected,1
88,84,247,Undirected,1
88,248,247,Undirected,1
248,84,247,Undirected,1
248,86,247,Undirected,1
88,86,247,Undirected,1
84,86,247,Undirected,1
77,147,248,Undirected,1
77,81,248,Undirected,1
76,84,248,Undirected,1
81,84,248,Undirected,1
147,84,248,Undirected,1
76,81,248,Undirected,1
77,84,248,Undirected,1
76,77,248,Undirected,1
81,147,248,Undirected,1
76,147,248,Undirected,1
357,84,249,Undirected,1
244,88,249,Undirected,1
147,88,249,Undirected,1
357,81,249,Undirected,1
81,88,249,Undirected,1
305,147,249,Undirected,1
77,81,249,Undirected,1
305,86,249,Undirected,1
77,84,249,Undirected,1
76,305,249,Undirected,1
76,244,249,Undirected,1
357,184,249,Undirected,1
84,184,249,Undirected,1
305,244,249,Undirected,1
357,77,249,Undirected,1
86,184,249,Undirected,1
76,88,249,Undirected,1
81,84,249,Undirected,1
244,84,249,Undirected,1
77,184,249,Undirected,1
147,84,249,Undirected,1
357,147,249,Undirected,1
357,86,249,Undirected,1
305,88,249,Undirected,1
84,86,249,Undirected,1
77,86,249,Undirected,1
88,184,249,Undirected,1
77,147,249,Undirected,1
81,184,249,Undirected,1
244,184,249,Undirected,1
357,305,249,Undirected,1
357,244,249,Undirected,1
76,84,249,Undirected,1
147,184,249,Undirected,1
76,81,249,Undirected,1
357,76,249,Undirected,1
81,86,249,Undirected,1
244,86,249,Undirected,1
147,86,249,Undirected,1
77,305,249,Undirected,1
77,244,249,Undirected,1
81,147,249,Undirected,1
357,88,249,Undirected,1
305,84,249,Undirected,1
84,88,249,Undirected,1
86,88,249,Undirected,1
76,184,249,Undirected,1
77,88,249,Undirected,1
147,244,249,Undirected,1
76,77,249,Undirected,1
81,305,249,Undirected,1
81,244,249,Undirected,1
76,86,249,Undirected,1
76,147,249,Undirected,1
305,184,249,Undirected,1
77,147,250,Undirected,1
84,248,250,Undirected,1
77,81,250,Undirected,1
76,84,250,Undirected,1
76,248,250,Undirected,1
81,84,250,Undirected,1
76,81,250,Undirected,1
77,84,250,Undirected,1
77,248,250,Undirected,1
76,77,250,Undirected,1
81,248,250,Undirected,1
147,84,250,Undirected,1
147,248,250,Undirected,1
81,147,250,Undirected,1
76,147,250,Undirected,1
77,147,251,Undirected,1
84,87,251,Undirected,1
77,81,251,Undirected,1
76,84,251,Undirected,1
81,84,251,Undirected,1
147,84,251,Undirected,1
76,81,251,Undirected,1
76,87,251,Undirected,1
77,84,251,Undirected,1
76,77,251,Undirected,1
77,87,251,Undirected,1
81,87,251,Undirected,1
147,87,251,Undirected,1
81,147,251,Undirected,1
76,147,251,Undirected,1
184,87,252,Undirected,1
184,77,252,Undirected,1
84,87,252,Undirected,1
84,77,252,Undirected,1
77,87,252,Undirected,1
184,84,252,Undirected,1
178,88,253,Undirected,1
82,84,253,Undirected,1
88,84,253,Undirected,1
178,84,253,Undirected,1
82,88,253,Undirected,1
178,82,253,Undirected,1
82,84,254,Undirected,1
358,178,254,Undirected,1
358,84,254,Undirected,1
270,84,254,Undirected,1
178,84,254,Undirected,1
178,82,254,Undirected,1
82,244,254,Undirected,1
358,270,254,Undirected,1
270,244,254,Undirected,1
178,244,254,Undirected,1
358,244,254,Undirected,1
244,84,254,Undirected,1
358,82,254,Undirected,1
270,82,254,Undirected,1
270,178,254,Undirected,1
178,88,255,Undirected,1
82,84,255,Undirected,1
83,88,255,Undirected,1
172,178,255,Undirected,1
82,88,255,Undirected,1
83,84,255,Undirected,1
84,88,255,Undirected,1
172,84,255,Undirected,1
178,84,255,Undirected,1
82,83,255,Undirected,1
172,83,255,Undirected,1
178,83,255,Undirected,1
172,82,255,Undirected,1
172,88,255,Undirected,1
178,82,255,Undirected,1
77,81,256,Undirected,1
77,84,256,Undirected,1
66,84,256,Undirected,1
84,245,256,Undirected,1
66,81,256,Undirected,1
81,84,256,Undirected,1
77,245,256,Undirected,1
147,84,256,Undirected,1
77,147,256,Undirected,1
66,245,256,Undirected,1
66,77,256,Undirected,1
81,245,256,Undirected,1
147,245,256,Undirected,1
76,84,256,Undirected,1
76,81,256,Undirected,1
66,147,256,Undirected,1
81,147,256,Undirected,1
76,245,256,Undirected,1
76,77,256,Undirected,1
66,76,256,Undirected,1
76,147,256,Undirected,1
178,88,257,Undirected,1
84,88,257,Undirected,1
86,88,257,Undirected,1
270,84,257,Undirected,1
178,84,257,Undirected,1
270,178,257,Undirected,1
270,86,257,Undirected,1
178,86,257,Undirected,1
84,86,257,Undirected,1
270,88,257,Undirected,1
88,84,258,Undirected,1
178,84,258,Undirected,1
88,86,258,Undirected,1
178,86,258,Undirected,1
84,86,258,Undirected,1
88,178,258,Undirected,1
178,88,259,Undirected,1
82,84,259,Undirected,1
84,88,259,Undirected,1
86,88,259,Undirected,1
178,84,259,Undirected,1
82,86,259,Undirected,1
178,86,259,Undirected,1
84,86,259,Undirected,1
82,88,259,Undirected,1
178,82,259,Undirected,1
82,84,260,Undirected,1
178,88,260,Undirected,1
293,84,260,Undirected,1
82,178,260,Undirected,1
293,178,260,Undirected,1
178,84,260,Undirected,1
82,89,260,Undirected,1
82,86,260,Undirected,1
293,89,260,Undirected,1
84,89,260,Undirected,1
293,86,260,Undirected,1
84,86,260,Undirected,1
86,89,260,Undirected,1
88,89,260,Undirected,1
178,86,260,Undirected,1
178,89,260,Undirected,1
293,82,260,Undirected,1
82,88,260,Undirected,1
293,88,260,Undirected,1
84,88,260,Undirected,1
86,88,260,Undirected,1
308,293,261,Undirected,1
89,84,261,Undirected,1
89,293,261,Undirected,1
308,84,261,Undirected,1
293,84,261,Undirected,1
89,308,261,Undirected,1
293,88,262,Undirected,1
84,88,262,Undirected,1
308,84,262,Undirected,1
293,84,262,Undirected,1
308,89,262,Undirected,1
88,89,262,Undirected,1
293,308,262,Undirected,1
293,89,262,Undirected,1
84,89,262,Undirected,1
308,88,262,Undirected,1
83,155,263,Undirected,1
154,155,263,Undirected,1
83,84,263,Undirected,1
84,155,263,Undirected,1
239,155,263,Undirected,1
239,84,263,Undirected,1
83,154,263,Undirected,1
239,154,263,Undirected,1
84,154,263,Undirected,1
239,83,263,Undirected,1
83,155,264,Undirected,1
154,155,264,Undirected,1
83,84,264,Undirected,1
84,155,264,Undirected,1
270,155,264,Undirected,1
270,84,264,Undirected,1
239,155,264,Undirected,1
270,154,264,Undirected,1
239,84,264,Undirected,1
83,154,264,Undirected,1
270,83,264,Undirected,1
239,154,264,Undirected,1
84,154,264,Undirected,1
239,83,264,Undirected,1
270,239,264,Undirected,1
77,147,265,Undirected,1
84,87,265,Undirected,1
77,81,265,Undirected,1
76,84,265,Undirected,1
81,84,265,Undirected,1
147,84,265,Undirected,1
76,81,265,Undirected,1
76,87,265,Undirected,1
77,84,265,Undirected,1
76,77,265,Undirected,1
77,87,265,Undirected,1
81,87,265,Undirected,1
147,87,265,Undirected,1
81,147,265,Undirected,1
76,147,265,Undirected,1
84,87,266,Undirected,1
77,81,266,Undirected,1
77,84,266,Undirected,1
168,77,266,Undirected,1
77,87,266,Undirected,1
168,147,266,Undirected,1
81,84,266,Undirected,1
257,81,266,Undirected,1
257,87,266,Undirected,1
81,87,266,Undirected,1
147,84,266,Undirected,1
257,84,266,Undirected,1
147,87,266,Undirected,1
168,76,266,Undirected,1
77,147,266,Undirected,1
76,84,266,Undirected,1
76,81,266,Undirected,1
76,87,266,Undirected,1
257,77,266,Undirected,1
257,147,266,Undirected,1
81,147,266,Undirected,1
168,81,266,Undirected,1
257,168,266,Undirected,1
168,84,266,Undirected,1
168,87,266,Undirected,1
76,77,266,Undirected,1
76,147,266,Undirected,1
257,76,266,Undirected,1
82,84,267,Undirected,1
147,88,267,Undirected,1
77,84,267,Undirected,1
76,82,267,Undirected,1
76,88,267,Undirected,1
147,84,267,Undirected,1
82,147,267,Undirected,1
82,86,267,Undirected,1
84,86,267,Undirected,1
77,86,267,Undirected,1
77,147,267,Undirected,1
76,84,267,Undirected,1
147,86,267,Undirected,1
82,88,267,Undirected,1
84,88,267,Undirected,1
77,82,267,Undirected,1
86,88,267,Undirected,1
77,88,267,Undirected,1
76,77,267,Undirected,1
76,86,267,Undirected,1
76,147,267,Undirected,1
82,84,268,Undirected,1
147,88,268,Undirected,1
77,84,268,Undirected,1
76,82,268,Undirected,1
76,88,268,Undirected,1
147,84,268,Undirected,1
82,147,268,Undirected,1
82,86,268,Undirected,1
84,86,268,Undirected,1
77,86,268,Undirected,1
77,147,268,Undirected,1
76,84,268,Undirected,1
147,86,268,Undirected,1
82,88,268,Undirected,1
84,88,268,Undirected,1
77,82,268,Undirected,1
86,88,268,Undirected,1
77,88,268,Undirected,1
76,77,268,Undirected,1
76,86,268,Undirected,1
76,147,268,Undirected,1
67,84,269,Undirected,1
66,84,270,Undirected,1
66,81,270,Undirected,1
67,84,270,Undirected,1
66,77,270,Undirected,1
67,81,270,Undirected,1
67,77,270,Undirected,1
77,81,270,Undirected,1
81,84,270,Undirected,1
66,67,270,Undirected,1
77,84,270,Undirected,1
83,155,271,Undirected,1
154,155,271,Undirected,1
83,84,271,Undirected,1
84,155,271,Undirected,1
85,155,271,Undirected,1
83,154,271,Undirected,1
84,154,271,Undirected,1
85,154,271,Undirected,1
83,85,271,Undirected,1
84,85,271,Undirected,1
147,88,272,Undirected,1
81,88,272,Undirected,1
77,81,272,Undirected,1
77,84,272,Undirected,1
66,88,272,Undirected,1
66,84,272,Undirected,1
66,81,272,Undirected,1
76,88,272,Undirected,1
81,84,272,Undirected,1
147,84,272,Undirected,1
84,86,272,Undirected,1
77,86,272,Undirected,1
77,147,272,Undirected,1
66,77,272,Undirected,1
76,84,272,Undirected,1
76,81,272,Undirected,1
66,147,272,Undirected,1
66,86,272,Undirected,1
81,86,272,Undirected,1
147,86,272,Undirected,1
81,147,272,Undirected,1
84,88,272,Undirected,1
86,88,272,Undirected,1
77,88,272,Undirected,1
76,77,272,Undirected,1
66,76,272,Undirected,1
76,86,272,Undirected,1
76,147,272,Undirected,1
147,88,273,Undirected,1
81,88,273,Undirected,1
84,87,273,Undirected,1
77,81,273,Undirected,1
86,87,273,Undirected,1
77,84,273,Undirected,1
66,88,273,Undirected,1
77,87,273,Undirected,1
83,88,273,Undirected,1
66,84,273,Undirected,1
66,81,273,Undirected,1
66,87,273,Undirected,1
76,88,273,Undirected,1
81,84,273,Undirected,1
147,84,273,Undirected,1
81,87,273,Undirected,1
147,87,273,Undirected,1
84,86,273,Undirected,1
77,86,273,Undirected,1
87,88,273,Undirected,1
77,83,273,Undirected,1
77,147,273,Undirected,1
83,84,273,Undirected,1
66,77,273,Undirected,1
83,87,273,Undirected,1
76,84,273,Undirected,1
66,83,273,Undirected,1
76,81,273,Undirected,1
76,87,273,Undirected,1
66,147,273,Undirected,1
66,86,273,Undirected,1
81,86,273,Undirected,1
147,86,273,Undirected,1
81,83,273,Undirected,1
81,147,273,Undirected,1
84,88,273,Undirected,1
86,88,273,Undirected,1
77,88,273,Undirected,1
76,77,273,Undirected,1
83,147,273,Undirected,1
66,76,273,Undirected,1
83,86,273,Undirected,1
76,86,273,Undirected,1
76,83,273,Undirected,1
76,147,273,Undirected,1
77,147,274,Undirected,1
147,89,274,Undirected,1
77,81,274,Undirected,1
76,84,274,Undirected,1
81,84,274,Undirected,1
147,84,274,Undirected,1
76,81,274,Undirected,1
77,84,274,Undirected,1
76,77,274,Undirected,1
84,89,274,Undirected,1
81,89,274,Undirected,1
76,89,274,Undirected,1
81,147,274,Undirected,1
76,147,274,Undirected,1
77,89,274,Undirected,1
89,84,275,Undirected,1
212,361,275,Undirected,1
89,212,275,Undirected,1
361,84,275,Undirected,1
212,84,275,Undirected,1
89,361,275,Undirected,1
71,84,276,Undirected,1
71,81,276,Undirected,1
77,81,276,Undirected,1
77,84,276,Undirected,1
80,86,276,Undirected,1
80,147,276,Undirected,1
66,84,276,Undirected,1
66,81,276,Undirected,1
71,77,276,Undirected,1
71,80,276,Undirected,1
81,84,276,Undirected,1
147,84,276,Undirected,1
71,147,276,Undirected,1
71,86,276,Undirected,1
84,86,276,Undirected,1
77,80,276,Undirected,1
77,86,276,Undirected,1
77,147,276,Undirected,1
66,71,276,Undirected,1
66,77,276,Undirected,1
66,80,276,Undirected,1
76,84,276,Undirected,1
76,81,276,Undirected,1
66,147,276,Undirected,1
66,86,276,Undirected,1
71,76,276,Undirected,1
81,86,276,Undirected,1
147,86,276,Undirected,1
81,147,276,Undirected,1
80,84,276,Undirected,1
80,81,276,Undirected,1
76,77,276,Undirected,1
66,76,276,Undirected,1
76,80,276,Undirected,1
76,86,276,Undirected,1
76,147,276,Undirected,1
71,84,277,Undirected,1
71,81,277,Undirected,1
362,77,277,Undirected,1
80,184,277,Undirected,1
362,80,277,Undirected,1
77,81,277,Undirected,1
77,84,277,Undirected,1
362,147,277,Undirected,1
66,362,277,Undirected,1
80,147,277,Undirected,1
71,184,277,Undirected,1
66,84,277,Undirected,1
66,81,277,Undirected,1
84,184,277,Undirected,1
71,77,277,Undirected,1
71,80,277,Undirected,1
81,84,277,Undirected,1
77,184,277,Undirected,1
147,84,277,Undirected,1
71,147,277,Undirected,1
362,76,277,Undirected,1
77,80,277,Undirected,1
66,184,277,Undirected,1
77,147,277,Undirected,1
66,71,277,Undirected,1
66,77,277,Undirected,1
81,184,277,Undirected,1
66,80,277,Undirected,1
147,184,277,Undirected,1
76,84,277,Undirected,1
76,81,277,Undirected,1
66,147,277,Undirected,1
71,76,277,Undirected,1
81,147,277,Undirected,1
362,84,277,Undirected,1
362,81,277,Undirected,1
80,84,277,Undirected,1
76,184,277,Undirected,1
80,81,277,Undirected,1
71,362,277,Undirected,1
76,77,277,Undirected,1
66,76,277,Undirected,1
76,80,277,Undirected,1
76,147,277,Undirected,1
362,184,277,Undirected,1
154,155,278,Undirected,1
66,155,278,Undirected,1
81,85,278,Undirected,1
147,85,278,Undirected,1
81,155,278,Undirected,1
147,155,278,Undirected,1
77,81,278,Undirected,1
77,84,278,Undirected,1
84,154,278,Undirected,1
77,154,278,Undirected,1
83,85,278,Undirected,1
83,155,278,Undirected,1
66,84,278,Undirected,1
66,81,278,Undirected,1
85,155,278,Undirected,1
76,85,278,Undirected,1
76,155,278,Undirected,1
66,154,278,Undirected,1
81,84,278,Undirected,1
147,84,278,Undirected,1
147,154,278,Undirected,1
81,154,278,Undirected,1
77,83,278,Undirected,1
77,147,278,Undirected,1
83,84,278,Undirected,1
66,77,278,Undirected,1
85,84,278,Undirected,1
76,84,278,Undirected,1
83,154,278,Undirected,1
66,83,278,Undirected,1
76,81,278,Undirected,1
66,147,278,Undirected,1
85,154,278,Undirected,1
76,154,278,Undirected,1
81,83,278,Undirected,1
81,147,278,Undirected,1
84,155,278,Undirected,1
77,85,278,Undirected,1
77,155,278,Undirected,1
76,77,278,Undirected,1
83,147,278,Undirected,1
66,76,278,Undirected,1
66,85,278,Undirected,1
76,83,278,Undirected,1
76,147,278,Undirected,1
81,85,279,Undirected,1
147,85,279,Undirected,1
105,116,279,Undirected,1
105,363,279,Undirected,1
76,116,279,Undirected,1
83,85,279,Undirected,1
363,84,279,Undirected,1
178,84,279,Undirected,1
77,83,279,Undirected,1
363,178,279,Undirected,1
77,147,279,Undirected,1
147,178,279,Undirected,1
85,84,279,Undirected,1
363,77,279,Undirected,1
84,116,279,Undirected,1
85,178,279,Undirected,1
363,116,279,Undirected,1
77,85,279,Undirected,1
147,116,279,Undirected,1
66,82,279,Undirected,1
81,82,279,Undirected,1
85,116,279,Undirected,1
66,84,279,Undirected,1
81,84,279,Undirected,1
82,83,279,Undirected,1
147,84,279,Undirected,1
82,147,279,Undirected,1
66,105,279,Undirected,1
66,178,279,Undirected,1
83,84,279,Undirected,1
66,77,279,Undirected,1
105,81,279,Undirected,1
81,178,279,Undirected,1
76,81,279,Undirected,1
82,85,279,Undirected,1
83,178,279,Undirected,1
77,82,279,Undirected,1
66,116,279,Undirected,1
66,363,279,Undirected,1
81,116,279,Undirected,1
105,83,279,Undirected,1
105,147,279,Undirected,1
76,83,279,Undirected,1
76,147,279,Undirected,1
83,116,279,Undirected,1
77,84,279,Undirected,1
105,76,279,Undirected,1
105,85,279,Undirected,1
76,85,279,Undirected,1
363,81,279,Undirected,1
77,178,279,Undirected,1
363,83,279,Undirected,1
363,147,279,Undirected,1
77,116,279,Undirected,1
363,76,279,Undirected,1
363,85,279,Undirected,1
82,84,279,Undirected,1
77,81,279,Undirected,1
105,82,279,Undirected,1
82,178,279,Undirected,1
76,82,279,Undirected,1
66,81,279,Undirected,1
105,84,279,Undirected,1
82,116,279,Undirected,1
76,84,279,Undirected,1
66,83,279,Undirected,1
66,147,279,Undirected,1
81,83,279,Undirected,1
81,147,279,Undirected,1
105,178,279,Undirected,1
178,116,279,Undirected,1
105,77,279,Undirected,1
76,178,279,Undirected,1
76,77,279,Undirected,1
83,147,279,Undirected,1
66,76,279,Undirected,1
363,82,279,Undirected,1
66,85,279,Undirected,1
82,84,280,Undirected,1
81,82,280,Undirected,1
154,155,280,Undirected,1
66,155,280,Undirected,1
81,85,280,Undirected,1
147,85,280,Undirected,1
178,155,280,Undirected,1
81,155,280,Undirected,1
82,154,280,Undirected,1
77,81,280,Undirected,1
147,155,280,Undirected,1
77,84,280,Undirected,1
84,154,280,Undirected,1
77,154,280,Undirected,1
83,85,280,Undirected,1
82,178,280,Undirected,1
83,155,280,Undirected,1
66,84,280,Undirected,1
76,82,280,Undirected,1
66,81,280,Undirected,1
85,155,280,Undirected,1
76,85,280,Undirected,1
76,155,280,Undirected,1
178,84,280,Undirected,1
66,154,280,Undirected,1
77,178,280,Undirected,1
81,84,280,Undirected,1
82,83,280,Undirected,1
147,84,280,Undirected,1
82,147,280,Undirected,1
147,154,280,Undirected,1
178,154,280,Undirected,1
81,154,280,Undirected,1
66,178,280,Undirected,1
77,83,280,Undirected,1
77,147,280,Undirected,1
83,84,280,Undirected,1
147,178,280,Undirected,1
66,77,280,Undirected,1
85,84,280,Undirected,1
81,178,280,Undirected,1
76,84,280,Undirected,1
83,154,280,Undirected,1
66,83,280,Undirected,1
76,81,280,Undirected,1
66,147,280,Undirected,1
85,154,280,Undirected,1
76,154,280,Undirected,1
82,85,280,Undirected,1
81,83,280,Undirected,1
81,147,280,Undirected,1
82,155,280,Undirected,1
83,178,280,Undirected,1
84,155,280,Undirected,1
77,82,280,Undirected,1
85,178,280,Undirected,1
77,85,280,Undirected,1
76,178,280,Undirected,1
77,155,280,Undirected,1
76,77,280,Undirected,1
83,147,280,Undirected,1
66,76,280,Undirected,1
66,82,280,Undirected,1
66,85,280,Undirected,1
76,83,280,Undirected,1
76,147,280,Undirected,1
88,84,281,Undirected,1
88,244,281,Undirected,1
84,244,281,Undirected,1
88,86,281,Undirected,1
244,86,281,Undirected,1
84,86,281,Undirected,1
178,88,282,Undirected,1
82,84,282,Undirected,1
365,88,282,Undirected,1
366,178,282,Undirected,1
366,86,282,Undirected,1
366,83,282,Undirected,1
83,88,282,Undirected,1
365,84,282,Undirected,1
178,84,282,Undirected,1
82,83,282,Undirected,1
82,86,282,Undirected,1
84,86,282,Undirected,1
366,82,282,Undirected,1
83,84,282,Undirected,1
365,178,282,Undirected,1
366,88,282,Undirected,1
178,83,282,Undirected,1
365,86,282,Undirected,1
178,86,282,Undirected,1
365,83,282,Undirected,1
82,88,282,Undirected,1
84,88,282,Undirected,1
86,88,282,Undirected,1
366,84,282,Undirected,1
365,366,282,Undirected,1
83,86,282,Undirected,1
365,82,282,Undirected,1
178,82,282,Undirected,1
178,88,283,Undirected,1
82,84,283,Undirected,1
154,155,283,Undirected,1
364,178,283,Undirected,1
178,85,283,Undirected,1
178,155,283,Undirected,1
82,154,283,Undirected,1
174,84,283,Undirected,1
364,86,283,Undirected,1
174,154,283,Undirected,1
84,154,283,Undirected,1
86,154,283,Undirected,1
174,178,283,Undirected,1
85,88,283,Undirected,1
364,174,283,Undirected,1
85,155,283,Undirected,1
178,84,283,Undirected,1
88,154,283,Undirected,1
178,154,283,Undirected,1
82,86,283,Undirected,1
88,155,283,Undirected,1
84,86,283,Undirected,1
174,86,283,Undirected,1
364,82,283,Undirected,1
364,85,283,Undirected,1
364,88,283,Undirected,1
364,155,283,Undirected,1
85,154,283,Undirected,1
178,86,283,Undirected,1
82,85,283,Undirected,1
82,88,283,Undirected,1
82,155,283,Undirected,1
84,85,283,Undirected,1
174,82,283,Undirected,1
174,88,283,Undirected,1
84,88,283,Undirected,1
364,84,283,Undirected,1
174,85,283,Undirected,1
84,155,283,Undirected,1
86,88,283,Undirected,1
86,155,283,Undirected,1
174,155,283,Undirected,1
364,154,283,Undirected,1
85,86,283,Undirected,1
178,82,283,Undirected,1
83,155,284,Undirected,1
116,155,284,Undirected,1
154,155,284,Undirected,1
82,116,284,Undirected,1
85,155,284,Undirected,1
83,116,284,Undirected,1
116,85,284,Undirected,1
82,154,284,Undirected,1
82,83,284,Undirected,1
83,154,284,Undirected,1
116,154,284,Undirected,1
85,154,284,Undirected,1
82,85,284,Undirected,1
83,85,284,Undirected,1
82,155,284,Undirected,1
115,85,285,Undirected,1
174,82,285,Undirected,1
82,116,285,Undirected,1
115,116,285,Undirected,1
174,85,285,Undirected,1
174,116,285,Undirected,1
82,115,285,Undirected,1
82,83,285,Undirected,1
115,83,285,Undirected,1
116,83,285,Undirected,1
174,83,285,Undirected,1
85,83,285,Undirected,1
82,85,285,Undirected,1
174,115,285,Undirected,1
116,85,285,Undirected,1
77,81,286,Undirected,1
77,84,286,Undirected,1
76,244,286,Undirected,1
66,84,286,Undirected,1
66,81,286,Undirected,1
81,84,286,Undirected,1
244,84,286,Undirected,1
147,84,286,Undirected,1
77,147,286,Undirected,1
66,77,286,Undirected,1
76,84,286,Undirected,1
76,81,286,Undirected,1
66,147,286,Undirected,1
77,244,286,Undirected,1
81,147,286,Undirected,1
66,244,286,Undirected,1
147,244,286,Undirected,1
76,77,286,Undirected,1
66,76,286,Undirected,1
81,244,286,Undirected,1
76,147,286,Undirected,1
66,84,287,Undirected,1
77,147,287,Undirected,1
66,81,287,Undirected,1
66,77,287,Undirected,1
77,81,287,Undirected,1
76,84,287,Undirected,1
81,84,287,Undirected,1
147,84,287,Undirected,1
76,81,287,Undirected,1
77,84,287,Undirected,1
66,147,287,Undirected,1
76,77,287,Undirected,1
66,76,287,Undirected,1
81,147,287,Undirected,1
76,147,287,Undirected,1
66,69,288,Undirected,1
69,367,289,Undirected,1
66,367,289,Undirected,1
66,69,289,Undirected,1
69,367,290,Undirected,1
66,367,290,Undirected,1
66,69,290,Undirected,1
