source,target,type,weight,startPage,category
59,1,Directed,1,218,Exchange
10,1,Directed,1,218,Knows
7,1,Directed,1,218,Knows
10,1,Directed,1,219,Knows
11,1,Directed,1,219,Knows
59,1,Directed,1,219,Knows
59,1,Directed,1,219,Exchange
11,1,Directed,1,219,Knows
16,1,Directed,1,220,Exchange
26,1,Directed,1,220,Knows
25,1,Directed,1,220,Knows
59,1,Directed,1,220,Knows
10,1,Directed,1,220,Knows
17,1,Directed,1,221,Knows
9,1,Directed,1,221,Knows
20,1,Directed,1,221,Knows
15,1,Directed,1,222,Knows
17,1,Directed,1,222,Knows
8,1,Directed,1,222,Knows
19,1,Directed,1,222,Exchange
9,1,Directed,1,222,Knows
20,1,Directed,1,222,Knows
21,1,Directed,1,222,Knows
15,1,Directed,1,222,Knows
16,1,Directed,1,222,Knows
9,1,Directed,1,223,Knows
5,1,Directed,1,223,Knows
66,4,Directed,1,23,Exchange
1,4,Directed,1,24,Exchange
1,4,Directed,1,223,Knows
4,5,Directed,1,7,Exchange
27,5,Directed,1,7,Knows
4,5,Directed,1,21,Knows
65,5,Directed,1,22,Exchange
5,6,Directed,1,7,Exchange
4,6,Directed,1,7,Exchange
32,6,Directed,1,8,Knows
34,6,Directed,1,9,Exchange
34,6,Directed,1,10,Exchange
19,6,Directed,1,10,Exchange
4,6,Directed,1,21,Exchange
16,6,Directed,1,40,Exchange
1,6,Directed,1,223,Exchange
8,7,Directed,1,209,Knows
9,7,Directed,1,209,Knows
10,7,Directed,1,209,Knows
1,7,Directed,1,210,Exchange
8,7,Directed,1,210,Knows
10,7,Directed,1,210,Knows
11,7,Directed,1,210,Knows
11,7,Directed,1,211,Knows
11,7,Directed,1,211,Exchange
1,7,Directed,1,212,Exchange
30,8,Directed,1,192,Knows
30,8,Directed,1,192,Knows
43,8,Directed,1,195,Exchange
1,8,Directed,1,195,Exchange
26,8,Directed,1,210,Knows
15,9,Directed,1,191,Knows
11,9,Directed,1,191,Knows of
8,9,Directed,1,191,Knows
1,9,Directed,1,192,Exchange
1,9,Directed,1,193,Exchange
12,9,Directed,1,192,Knows
8,9,Directed,1,196,Knows
1,9,Directed,1,197,Exchange
31,9,Directed,1,197,Knows
20,9,Directed,1,198,Exchange
1,9,Directed,1,200,Exchange
8,9,Directed,1,202,Knows
15,9,Directed,1,206,Knows
1,9,Directed,1,206,Exchange
56,9,Directed,1,206,Knows
31,9,Directed,1,206,Knows
19,9,Directed,1,206,Knows
7,9,Directed,1,206,Knows
8,9,Directed,1,206,Knows
1,9,Directed,1,207,Knows
1,9,Directed,1,207,Exchange
1,9,Directed,1,208,Exchange
11,9,Directed,1,208,Knows of
42,9,Directed,1,197,Knows
20,9,Directed,1,199,Exchange
52,9,Directed,1,199,Knows
30,9,Directed,1,200,Knows
1,9,Directed,1,218,Exchange
10,9,Directed,1,218,Knows
1,9,Directed,1,219,Exchange
10,9,Directed,1,219,Knows
20,9,Directed,1,221,Knows
1,9,Directed,1,223,Exchange
19,10,Directed,1,13,Exchange
12,10,Directed,1,14,Exchange
1,10,Directed,1,16,Knows
16,10,Directed,1,17,Exchange
1,10,Directed,1,18,Exchange
1,10,Directed,1,214,Exchange
7,10,Directed,1,214,Knows
59,10,Directed,1,214,Knows
22,10,Directed,1,214,Knows
74,10,Directed,1,214,Knows
9,10,Directed,1,215,Knows
15,10,Directed,1,215,Knows
1,10,Directed,1,215,Exchange
7,10,Directed,1,215,Knows
13,10,Directed,1,215,Knows
14,10,Directed,1,215,Knows
11,10,Directed,1,216,Knows
7,10,Directed,1,216,Knows
26,10,Directed,1,217,Knows
17,10,Directed,1,217,Knows
75,10,Directed,1,221,Exchange
15,10,Directed,1,221,Exchange
9,10,Directed,1,221,Exchange
1,10,Directed,1,221,Exchange
20,10,Directed,1,221,Exchange
75,10,Directed,1,222,Exchange
62,11,Directed,1,15,Exchange
1,11,Directed,1,211,Knows
7,11,Directed,1,212,Exchange
1,11,Directed,1,212,Exchange
1,11,Directed,1,213,Exchange
7,11,Directed,1,213,Knows
26,11,Directed,1,213,Knows
25,11,Directed,1,213,Knows
7,11,Directed,1,213,Exchange
1,11,Directed,1,214,Exchange
11,15,Directed,1,191,Knows of
11,15,Directed,1,191,Knows of
1,15,Directed,1,192,Exchange
16,15,Directed,1,192,Knows
1,15,Directed,1,193,Exchange
16,15,Directed,1,193,Exchange
9,15,Directed,1,196,Exchange
31,15,Directed,1,196,Knows
1,15,Directed,1,197,Exchange
1,15,Directed,1,197,Exchange
1,15,Directed,1,200,Exchange
8,15,Directed,1,200,Knows
9,15,Directed,1,200,Exchange
1,15,Directed,1,200,Exchange
54,15,Directed,1,201,Knows
9,15,Directed,1,201,Exchange
54,15,Directed,1,201,Knows
9,15,Directed,1,202,Exchange
1,15,Directed,1,202,Exchange
1,15,Directed,1,203,Exchange
9,15,Directed,1,203,Exchange
9,15,Directed,1,204,Exchange
9,15,Directed,1,205,Exchange
8,15,Directed,1,205,Knows
42,15,Directed,1,197,Knows
20,15,Directed,1,199,Exchange
52,15,Directed,1,199,Knows
30,15,Directed,1,200,Knows
1,15,Directed,1,218,Exchange
13,15,Directed,1,218,Knows
1,15,Directed,1,219,Exchange
