source,target,Char 1 Name,Char 2 Name,startPage,type,weight
49,92,Syenite,Grits (in the Fulcrum),260,Undirected,1
165,92,Stills,Grits (in the Fulcrum),260,Undirected,1
7,92,Alabaster,Grits (in the Fulcrum),260,Undirected,1
163,49,Edki,Syenite,260,Undirected,1
163,165,Edki,Stills,260,Undirected,1
163,54,Edki,Guardians (at the Fulcrum),260,Undirected,1
49,7,Syenite,Alabaster,261,Undirected,1
49,163,Syenite,Edki,261,Undirected,1
163,7,Edki,Alabaster,261,Undirected,1
123,7,Father Earth,Alabaster,262,Undirected,1
49,54,Syenite,Guardians (at the Fulcrum),262,Undirected,1
49,7,Syenite,Alabaster,262,Undirected,1
54,7,Guardians (at the Fulcrum),Alabaster,262,Undirected,1
123,54,Father Earth,Guardians (at the Fulcrum),262,Undirected,1
49,123,Syenite,Father Earth,262,Undirected,1
49,148,Syenite,stone eater (in the obelisk),263,Undirected,1
1,91,Hoa,Tonkee,264,Undirected,1
2,166,Essun,travelers,264,Undirected,1
91,166,Tonkee,travelers,264,Undirected,1
2,91,Essun,Tonkee,264,Undirected,1
1,166,Hoa,travelers,264,Undirected,1
1,2,Hoa,Essun,264,Undirected,1
1,2,Hoa,Essun,265,Undirected,1
2,167,Essun,potential attackers (265),265,Undirected,1
2,91,Essun,Tonkee,265,Undirected,1
1,91,Hoa,Tonkee,265,Undirected,1
91,167,Tonkee,potential attackers (265),265,Undirected,1
1,167,Hoa,potential attackers (265),265,Undirected,1
3,168,Uche,Ykka,266,Undirected,1
3,169,Uche,Antarctic woman (266),266,Undirected,1
2,170,Essun,Red-haired woman (266/269),266,Undirected,1
169,91,Antarctic woman (266),Tonkee,266,Undirected,1
1,91,Hoa,Tonkee,266,Undirected,1
168,169,Ykka,Antarctic woman (266),266,Undirected,1
1,3,Hoa,Uche,266,Undirected,1
2,169,Essun,Antarctic woman (266),266,Undirected,1
1,170,Hoa,Red-haired woman (266/269),266,Undirected,1
168,91,Ykka,Tonkee,266,Undirected,1
1,2,Hoa,Essun,266,Undirected,1
1,168,Hoa,Ykka,266,Undirected,1
169,170,Antarctic woman (266),Red-haired woman (266/269),266,Undirected,1
2,168,Essun,Ykka,266,Undirected,1
3,91,Uche,Tonkee,266,Undirected,1
168,170,Ykka,Red-haired woman (266/269),266,Undirected,1
3,170,Uche,Red-haired woman (266/269),266,Undirected,1
2,3,Essun,Uche,266,Undirected,1
1,169,Hoa,Antarctic woman (266),266,Undirected,1
170,91,Red-haired woman (266/269),Tonkee,266,Undirected,1
2,91,Essun,Tonkee,266,Undirected,1
168,169,Ykka,Antarctic woman (266),267,Undirected,1
1,2,Hoa,Essun,267,Undirected,1
2,168,Essun,Ykka,267,Undirected,1
2,91,Essun,Tonkee,267,Undirected,1
168,91,Ykka,Tonkee,267,Undirected,1
170,91,Red-haired woman (266/269),Tonkee,267,Undirected,1
1,169,Hoa,Antarctic woman (266),267,Undirected,1
169,91,Antarctic woman (266),Tonkee,267,Undirected,1
169,170,Antarctic woman (266),Red-haired woman (266/269),267,Undirected,1
1,91,Hoa,Tonkee,267,Undirected,1
1,168,Hoa,Ykka,267,Undirected,1
2,170,Essun,Red-haired woman (266/269),267,Undirected,1
2,169,Essun,Antarctic woman (266),267,Undirected,1
1,170,Hoa,Red-haired woman (266/269),267,Undirected,1
168,170,Ykka,Red-haired woman (266/269),267,Undirected,1
168,1,Ykka,Hoa,268,Undirected,1
1,91,Hoa,Tonkee,268,Undirected,1
168,2,Ykka,Essun,268,Undirected,1
168,91,Ykka,Tonkee,268,Undirected,1
2,91,Essun,Tonkee,268,Undirected,1
1,2,Hoa,Essun,268,Undirected,1
170,91,Red-haired woman (266/269),Tonkee,269,Undirected,1
2,168,Essun,Ykka,269,Undirected,1
1,2,Hoa,Essun,269,Undirected,1
2,170,Essun,Red-haired woman (266/269),269,Undirected,1
1,91,Hoa,Tonkee,269,Undirected,1
168,170,Ykka,Red-haired woman (266/269),269,Undirected,1
1,170,Hoa,Red-haired woman (266/269),269,Undirected,1
168,91,Ykka,Tonkee,269,Undirected,1
1,168,Hoa,Ykka,269,Undirected,1
2,91,Essun,Tonkee,269,Undirected,1
170,123,Red-haired woman (266/269),Father Earth,270,Undirected,1
2,91,Essun,Tonkee,270,Undirected,1
169,170,Antarctic woman (266),Red-haired woman (266/269),270,Undirected,1
1,168,Hoa,Ykka,270,Undirected,1
2,170,Essun,Red-haired woman (266/269),270,Undirected,1
168,123,Ykka,Father Earth,270,Undirected,1
91,123,Tonkee,Father Earth,270,Undirected,1
169,91,Antarctic woman (266),Tonkee,270,Undirected,1
91,170,Tonkee,Red-haired woman (266/269),270,Undirected,1
168,170,Ykka,Red-haired woman (266/269),270,Undirected,1
1,91,Hoa,Tonkee,270,Undirected,1
1,2,Hoa,Essun,270,Undirected,1
169,123,Antarctic woman (266),Father Earth,270,Undirected,1
168,169,Ykka,Antarctic woman (266),270,Undirected,1
2,168,Essun,Ykka,270,Undirected,1
