source,target,Char 1 Name,Char 2 Name,startPage,type,weight
35,29,Bird Watchers,People in cloaks,11,Undirected,1
38,19,Viewers,Minerva McGonagall,11,Undirected,1
37,36,Jim McGuffin,Owls,11,Undirected,1
36,19,Owls,Minerva McGonagall,11,Undirected,1
26,29,James Potter,People in cloaks,11,Undirected,1
4,38,Dudley Dursley,Viewers,11,Undirected,1
4,6,Dudley Dursley,Vernon Dursley,11,Undirected,1
1,19,Harry Potter,Minerva McGonagall,11,Undirected,1
4,25,Dudley Dursley,Lily Potter,11,Undirected,1
37,19,Jim McGuffin,Minerva McGonagall,11,Undirected,1
1,35,Harry Potter,Bird Watchers,11,Undirected,1
35,37,Bird Watchers,Jim McGuffin,11,Undirected,1
1,26,Harry Potter,James Potter,11,Undirected,1
79,19,Ted (News Reader),Minerva McGonagall,11,Undirected,1
25,29,Lily Potter,People in cloaks,11,Undirected,1
35,19,Bird Watchers,Minerva McGonagall,11,Undirected,1
79,26,Ted (News Reader),James Potter,11,Undirected,1
35,26,Bird Watchers,James Potter,11,Undirected,1
1,79,Harry Potter,Ted (News Reader),11,Undirected,1
5,37,Petunia Dursley,Jim McGuffin,11,Undirected,1
5,19,Petunia Dursley,Minerva McGonagall,11,Undirected,1
36,25,Owls,Lily Potter,11,Undirected,1
37,79,Jim McGuffin,Ted (News Reader),11,Undirected,1
4,79,Dudley Dursley,Ted (News Reader),11,Undirected,1
1,37,Harry Potter,Jim McGuffin,11,Undirected,1
37,26,Jim McGuffin,James Potter,11,Undirected,1
5,25,Petunia Dursley,Lily Potter,11,Undirected,1
6,36,Vernon Dursley,Owls,11,Undirected,1
38,29,Viewers,People in cloaks,11,Undirected,1
6,79,Vernon Dursley,Ted (News Reader),11,Undirected,1
25,26,Lily Potter,James Potter,11,Undirected,1
1,25,Harry Potter,Lily Potter,11,Undirected,1
38,36,Viewers,Owls,11,Undirected,1
79,25,Ted (News Reader),Lily Potter,11,Undirected,1
35,25,Bird Watchers,Lily Potter,11,Undirected,1
36,29,Owls,People in cloaks,11,Undirected,1
1,5,Harry Potter,Petunia Dursley,11,Undirected,1
4,29,Dudley Dursley,People in cloaks,11,Undirected,1
6,38,Vernon Dursley,Viewers,11,Undirected,1
6,29,Vernon Dursley,People in cloaks,11,Undirected,1
38,25,Viewers,Lily Potter,11,Undirected,1
4,36,Dudley Dursley,Owls,11,Undirected,1
35,5,Bird Watchers,Petunia Dursley,11,Undirected,1
19,29,Minerva McGonagall,People in cloaks,11,Undirected,1
5,25,Petunia Dursley,Lily Potter,12,Undirected,1
10,25,Albus Dumbledore,Lily Potter,12,Undirected,1
25,26,Lily Potter,James Potter,12,Undirected,1
6,25,Vernon Dursley,Lily Potter,12,Undirected,1
6,19,Vernon Dursley,Minerva McGonagall,12,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,12,Undirected,1
5,19,Petunia Dursley,Minerva McGonagall,12,Undirected,1
10,26,Albus Dumbledore,James Potter,12,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,12,Undirected,1
6,26,Vernon Dursley,James Potter,12,Undirected,1
19,25,Minerva McGonagall,Lily Potter,12,Undirected,1
5,10,Petunia Dursley,Albus Dumbledore,12,Undirected,1
5,26,Petunia Dursley,James Potter,12,Undirected,1
19,26,Minerva McGonagall,James Potter,12,Undirected,1
6,10,Vernon Dursley,Albus Dumbledore,12,Undirected,1
19,58,Minerva McGonagall,Dedalus Diggle,13,Undirected,1
10,57,Albus Dumbledore,Muggles,13,Undirected,1
79,57,Ted (News Reader),Muggles,13,Undirected,1
11,79,Voldemort,Ted (News Reader),13,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,13,Undirected,1
79,19,Ted (News Reader),Minerva McGonagall,13,Undirected,1
10,58,Albus Dumbledore,Dedalus Diggle,13,Undirected,1
11,57,Voldemort,Muggles,13,Undirected,1
79,58,Ted (News Reader),Dedalus Diggle,13,Undirected,1
11,19,Voldemort,Minerva McGonagall,13,Undirected,1
11,58,Voldemort,Dedalus Diggle,13,Undirected,1
19,57,Minerva McGonagall,Muggles,13,Undirected,1
10,79,Albus Dumbledore,Ted (News Reader),13,Undirected,1
10,11,Albus Dumbledore,Voldemort,13,Undirected,1
57,58,Muggles,Dedalus Diggle,13,Undirected,1
1,10,Harry Potter,Albus Dumbledore,14,Undirected,1
1,26,Harry Potter,James Potter,14,Undirected,1
19,59,Minerva McGonagall,Madam Pomfrey,14,Undirected,1
10,59,Albus Dumbledore,Madam Pomfrey,14,Undirected,1
1,59,Harry Potter,Madam Pomfrey,14,Undirected,1
25,60,Lily Potter,People in the Wizarding World,14,Undirected,1
1,25,Harry Potter,Lily Potter,14,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,14,Undirected,1
1,19,Harry Potter,Minerva McGonagall,14,Undirected,1
10,26,Albus Dumbledore,James Potter,14,Undirected,1
25,26,Lily Potter,James Potter,14,Undirected,1
19,25,Minerva McGonagall,Lily Potter,14,Undirected,1
19,26,Minerva McGonagall,James Potter,14,Undirected,1
11,25,Voldemort,Lily Potter,14,Undirected,1
1,11,Harry Potter,Voldemort,14,Undirected,1
11,60,Voldemort,People in the Wizarding World,14,Undirected,1
25,59,Lily Potter,Madam Pomfrey,14,Undirected,1
11,19,Voldemort,Minerva McGonagall,14,Undirected,1
26,60,James Potter,People in the Wizarding World,14,Undirected,1
11,26,Voldemort,James Potter,14,Undirected,1
59,60,Madam Pomfrey,People in the Wizarding World,14,Undirected,1
10,25,Albus Dumbledore,Lily Potter,14,Undirected,1
19,60,Minerva McGonagall,People in the Wizarding World,14,Undirected,1
10,60,Albus Dumbledore,People in the Wizarding World,14,Undirected,1
10,11,Albus Dumbledore,Voldemort,14,Undirected,1
1,60,Harry Potter,People in the Wizarding World,14,Undirected,1
26,59,James Potter,Madam Pomfrey,14,Undirected,1
11,59,Voldemort,Madam Pomfrey,14,Undirected,1
4,10,Dudley Dursley,Albus Dumbledore,15,Undirected,1
6,25,Vernon Dursley,Lily Potter,15,Undirected,1
4,62,Dudley Dursley,People Voldemort has killed,15,Undirected,1
6,10,Vernon Dursley,Albus Dumbledore,15,Undirected,1
11,25,Voldemort,Lily Potter,15,Undirected,1
64,6,Rubeus Hagrid,Vernon Dursley,15,Undirected,1
10,26,Albus Dumbledore,James Potter,15,Undirected,1
6,62,Vernon Dursley,People Voldemort has killed,15,Undirected,1
5,11,Petunia Dursley,Voldemort,15,Undirected,1
26,62,James Potter,People Voldemort has killed,15,Undirected,1
1,26,Harry Potter,James Potter,15,Undirected,1
4,19,Dudley Dursley,Minerva McGonagall,15,Undirected,1
6,19,Vernon Dursley,Minerva McGonagall,15,Undirected,1
10,62,Albus Dumbledore,People Voldemort has killed,15,Undirected,1
1,4,Harry Potter,Dudley Dursley,15,Undirected,1
4,25,Dudley Dursley,Lily Potter,15,Undirected,1
1,62,Harry Potter,People Voldemort has killed,15,Undirected,1
5,26,Petunia Dursley,James Potter,15,Undirected,1
19,25,Minerva McGonagall,Lily Potter,15,Undirected,1
1,10,Harry Potter,Albus Dumbledore,15,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,15,Undirected,1
1,19,Harry Potter,Minerva McGonagall,15,Undirected,1
1,25,Harry Potter,Lily Potter,15,Undirected,1
25,26,Lily Potter,James Potter,15,Undirected,1
19,26,Minerva McGonagall,James Potter,15,Undirected,1
19,62,Minerva McGonagall,People Voldemort has killed,15,Undirected,1
1,11,Harry Potter,Voldemort,15,Undirected,1
11,19,Voldemort,Minerva McGonagall,15,Undirected,1
5,19,Petunia Dursley,Minerva McGonagall,15,Undirected,1
64,5,Rubeus Hagrid,Petunia Dursley,15,Undirected,1
64,11,Rubeus Hagrid,Voldemort,15,Undirected,1
4,6,Dudley Dursley,Vernon Dursley,15,Undirected,1
5,62,Petunia Dursley,People Voldemort has killed,15,Undirected,1
64,26,Rubeus Hagrid,James Potter,15,Undirected,1
5,10,Petunia Dursley,Albus Dumbledore,15,Undirected,1
5,25,Petunia Dursley,Lily Potter,15,Undirected,1
1,6,Harry Potter,Vernon Dursley,15,Undirected,1
25,62,Lily Potter,People Voldemort has killed,15,Undirected,1
64,1,Rubeus Hagrid,Harry Potter,15,Undirected,1
11,26,Voldemort,James Potter,15,Undirected,1
6,11,Vernon Dursley,Voldemort,15,Undirected,1
10,25,Albus Dumbledore,Lily Potter,15,Undirected,1
64,62,Rubeus Hagrid,People Voldemort has killed,15,Undirected,1
10,11,Albus Dumbledore,Voldemort,15,Undirected,1
4,26,Dudley Dursley,James Potter,15,Undirected,1
11,62,Voldemort,People Voldemort has killed,15,Undirected,1
64,4,Rubeus Hagrid,Dudley Dursley,15,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,15,Undirected,1
64,25,Rubeus Hagrid,Lily Potter,15,Undirected,1
4,11,Dudley Dursley,Voldemort,15,Undirected,1
64,19,Rubeus Hagrid,Minerva McGonagall,15,Undirected,1
6,26,Vernon Dursley,James Potter,15,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,15,Undirected,1
64,10,Rubeus Hagrid,Albus Dumbledore,15,Undirected,1
1,5,Harry Potter,Petunia Dursley,15,Undirected,1
25,63,Lily Potter,Sirius Black,16,Undirected,1
64,63,Rubeus Hagrid,Sirius Black,16,Undirected,1
64,57,Rubeus Hagrid,Muggles,16,Undirected,1
25,57,Lily Potter,Muggles,16,Undirected,1
19,25,Minerva McGonagall,Lily Potter,16,Undirected,1
1,26,Harry Potter,James Potter,16,Undirected,1
