
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"2424","Knows","Edward Harp","Uncle Whitey","1","The Fire","211","211"
"50","Exchange","Geraldine Milk","""[Y]oung man on a passenger train""","1","The Plague of Doves","9","9"
"449","Knows","Geraldine Milk","Junesse Malaterre","1","A Little Nip","22","22"
"1332","Knows","Geraldine Milk","Judge Antone Bazil Coutts","1","Bitter Tea","81","81"
"1409","Knows","Geraldine Milk","Judge Antone Bazil Coutts","1","Bitter Tea","85","85"
"1753","Knows","Geraldine Milk","Judge Antone Bazil Coutts","1","The Concert","247","247"
"1893","Exchange","Geraldine Milk","Judge Antone Bazil Coutts","1","Road in the Sky","267","268"
"1903","Exchange","Geraldine Milk","Tribal Judge (who preceded Judge Coutts)","1","Road in the Sky","267","267"
"2106","Knows","Geraldine Milk","Roman","1","The Way Things Are","89","89"
"2110","Knows","Geraldine Milk","Shamengwa Milk","1","The Way Things Are","90","90"
"2122","Knows of","Geraldine Milk","Cuthbert Peace","0","The Way Things Are","91","91"
"2123","Knows of","Geraldine Milk","Henri Peace","0","The Way Things Are","91","91"
"2124","Knows of","Geraldine Milk","Lafayette Peace","0","The Way Things Are","91","91"
"2125","Knows of","Geraldine Milk","Joseph J. Coutts","0","The Way Things Are","91","91"
"2132","Knows","Geraldine Milk","Clemence Harp","1","The Way Things Are","92","92"
"2134","Knows","Geraldine Milk","Edward Harp","1","The Way Things Are","93","93"
"2135","Knows","Geraldine Milk","Roman","1","The Way Things Are","93","94"
"2265","Knows","Geraldine Milk","Evelina Harp","1","The Wolf","116","116"
"2374","Exchange","Geraldine Milk","Judge Antone Bazil Coutts","1","Shamengwa","199","200"
"2375","Exchange","Geraldine Milk","Shamengwa Milk","1","Shamengwa","199","200"
"2420","Exchange","Geraldine Milk","Corwin's Probation Officer","1","The Fire","210","210"
"2430","Exchange","Geraldine Milk","Judge Antone Bazil Coutts","1","The Fire","211","211"
"2431","Knows","Geraldine Milk","Father Cassidy","1","The Fire","211","212"
"2454","Knows","Geraldine Milk","Shamengwa Milk","1","The Fire","212","212"
"2455","Knows","Geraldine Milk","Corwin Peace","1","The Fire","212","212"
"2481","Knows","Geraldine Milk","Corwin Peace","1","Letter","217","217"
"2547","Exchange","Geraldine Milk","Judge Coutts' Mother","1","Demolition","289","289"
"2551","Knows","Geraldine Milk","Doctor Cordelia Lochren","1","Demolition","291","292"
"2916","Knows of","Geraldine Milk","The Lynching","0","The Way Things Are","92","92"
"53","Exchange","Uncle Whitey","""Haskell Indian Princess""","1","The Plague of Doves","9","9"
"57","Exchange","Uncle Whitey","""[S]mall town stripper""","1","The Plague of Doves","9","9"
"1337","Knows","Uncle Whitey","Geraldine Milk","1","Bitter Tea","81","82"
"1436","Exchange","Uncle Whitey","Earl","1","The 4-B's","186","186"
"1438","Knows","Uncle Whitey","""[S]mall town stripper""","1","The 4-B's","186","186"
"1440","Knows of","Uncle Whitey","Jesus","0","The 4-B's","186","186"
"1468","Exchange","Uncle Whitey","Evelina Harp","1","The 4-B's","188","189"
"1469","Knows","Uncle Whitey","Marn Wolde","1","The 4-B's","188","188"
"1470","Knows","Uncle Whitey","Earl","1","The 4-B's","188","188"
"1476","Exchange","Uncle Whitey","Earl","1","The 4-B's","189","189"
"1477","Exchange","Uncle Whitey","Marn Wolde","1","The 4-B's","189","189"
"2451","Knows","Uncle Whitey","Seraph Milk (Mooshum)","1","The Fire","212","212"
"3231","Knows","Agathe (""Happy"")","Priest (who Agathe left the convent for)","1","The Plague of Doves","9","9"
"60","Exchange","John Wildstrand","Neve Harp","1","The Plague of Doves","9","9"
"62","Exchange","John Wildstrand","Maggie Peace","1","The Plague of Doves","9","9"
"2258","Knows","John Wildstrand","Corwin Peace","1","The Wolf","115","116"
"2259","Knows of","John Wildstrand","Eugene Wildstrand","0","The Wolf","115","115"
"2270","Knows","John Wildstrand","Neve Harp","1","The Wolf","116","116"
"2275","Exchange","John Wildstrand","Billy Peace","1","Come In","118","124"
"2276","Knows","John Wildstrand","Maggie Peace","1","Come In","118","123"
"2278","Knows","John Wildstrand","John Wildstrand's Employees","1","Come In","118","118"
"2280","Exchange","John Wildstrand","Neve Harp","1","Come In","118","119"
"2281","Knows of","John Wildstrand","Lafayette Peace","0","Come In","119","119"
"2283","Knows of","John Wildstrand","Louis Riel","0","Come In","119","119"
"2285","Knows","John Wildstrand","Corwin Peace","0","Come In","120","120"
"2289","Knows","John Wildstrand","Neve Harp","1","Come In","122","124"
"2302","Exchange","John Wildstrand","Neve Harp","1","The Gingerbread Boy","124","127"
"2303","Knows","John Wildstrand","Maggie Peace","1","The Gingerbread Boy","125","126"
"2304","Knows","John Wildstrand","Billy Peace","1","The Gingerbread Boy","126","126"
"2305","Knows","John Wildstrand","Neve Harp","1","The Gingerbread Boy","126","126"
"2310","Exchange","John Wildstrand","Neve Harp","1","Helpless","126","126"
"2311","Knows","John Wildstrand","Billy Peace","1","Helpless","126","126"
"2312","Exchange","John Wildstrand","""doctor"" (Wildstrand took Neve to)","1","Helpless","127","127"
"2314","Exchange","John Wildstrand","Billy Peace","1","Helpless","127","127"
"2315","Knows","John Wildstrand","Maggie Peace","1","Helpless","127","127"
"2316","Exchange","John Wildstrand","Murdo Harp","1","Murdo Harp","127","129"
"2317","Knows","John Wildstrand","Neve Harp","1","Murdo Harp","127","129"
"2319","Knows","John Wildstrand","Corwin Peace","0","Murdo Harp","128","128"
"2320","Knows","John Wildstrand","Billy Peace","1","Murdo Harp","128","128"
"2321","Knows","John Wildstrand","Maggie Peace","1","Helpless","128","128"
"2324","Exchange","John Wildstrand","Neve Harp","1","The Gesture","129","130"
"2327","Exchange","John Wildstrand","Billy Peace","1","The Gesture","129","129"
"2328","Knows","John Wildstrand","Maggie Peace","1","The Gesture","129","130"
"2330","Knows","John Wildstrand","Maggie Peace","1","The Lions","130","131"
"2331","Knows","John Wildstrand","Corwin Peace","1","The Lions","130","131"
"2333","Knows","John Wildstrand","Billy Peace","1","The Lions","130","130"
"2334","Knows","John Wildstrand","Jesus","0","The Lions","130","130"
"2335","Knows","John Wildstrand","Neve Harp","1","The Lions","130","131"
"2337","Knows","John Wildstrand","Neve Harp","1","The Garage","131","131"
"2338","Exchange","John Wildstrand","Maggie Peace","1","The Garage","131","132"
"2344","Knows","John Wildstrand","Eugene Wildstrand","0","The Garage","131","131"
"2345","Knows","John Wildstrand","Billy Peace","1","The Garage","131","131"
"2347","Exchange","John Wildstrand","Neve Harp","1","The Entryway","132","134"
"2348","Knows","John Wildstrand","Murdo Harp","1","The Entryway","133","133"
"2350","Knows","John Wildstrand","Maggie Peace","1","The Entryway","133","133"
"2351","Knows","John Wildstrand","Billy Peace","1","The Entryway","133","133"
"2356","Exchange","John Wildstrand","Neve Harp","1","A Shiver of Possibility","134","134"
"2358","Exchange","John Wildstrand","Billy Peace","1","A Shiver of Possibility","134","134"
"684","Knows","Neve Harp","John Wildstrand","1","A Little Nip","35","35"
"685","Knows","Neve Harp","Neve Harp's Second Husband","1","A Little Nip","35","35"
"686","Knows","Neve Harp","Neve Harp's Potential Third Husband","1","A Little Nip","35","35"
"687","Knows of","Neve Harp","Neve's Step Children","0","A Little Nip","35","35"
"1364","Exchange","Neve Harp","Seraph Milk (Mooshum)","1","Bitter Tea","83","84"
"1365","Exchange","Neve Harp","Shamengwa Milk","1","Bitter Tea","83","84"
"1370","Knows","Neve Harp","Murdo Harp","1","Bitter Tea","83","83"
"1381","Knows","Neve Harp","John Wildstrand","1","Bitter Tea","85","85"
"1924","Knows","Neve Harp","Frank Harp","1","Disaster Stamps of Pluto","296","296"
"1978","Knows","Neve Harp","John Wildstrand","1","Disaster Stamps of Pluto","299","299"
"1979","Knows","Neve Harp","Neve Harp's Second Husband","1","Disaster Stamps of Pluto","299","299"
"1980","Knows","Neve Harp","Neve Harp's Potential Third Husband","1","Disaster Stamps of Pluto","299","299"
"1981","Knows","Neve Harp","Billy Peace","1","Disaster Stamps of Pluto","299","299"
"1986","Knows","Neve Harp","Octave Harp","1","Disaster Stamps of Pluto","299","304"
"1988","Knows","Neve Harp","Edward Harp","1","Disaster Stamps of Pluto","300","301"
"1990","Knows of","Neve Harp","Bank Robbers","0","Disaster Stamps of Pluto","300","300"
"1993","Exchange","Neve Harp","Priest (in Pluto)","1","Disaster Stamps of Pluto","301","301"
"1996","Knows of","Neve Harp","Frank Baptist","0","Disaster Stamps of Pluto","301","301"
"2000","Knows","Neve Harp","Murdo Harp","1","Disaster Stamps of Pluto","302","302"
"2003","Knows of","Neve Harp","Stamp Dealers","0","Disaster Stamps of Pluto","302","303"
"2005","Knows of","Neve Harp","Soldiers","0","Disaster Stamps of Pluto","302","302"
"2010","Exchange","Neve Harp","Edward Harp","1","Disaster Stamps of Pluto","303","303"
"2015","Knows of","Neve Harp","Wealthy Brazilian Woman","0","Disaster Stamps of Pluto","303","304"
"2018","Knows of","Neve Harp","New Hampshire Mail Carrier","0","Disaster Stamps of Pluto","303","303"
"2020","Knows of","Neve Harp","Herodotus","0","Disaster Stamps of Pluto","303","303"
"2023","Knows of","Neve Harp","Pliny the Younger","0","Disaster Stamps of Pluto","304","304"
"2024","Knows of","Neve Harp","Pliny the Elder","0","Disaster Stamps of Pluto","304","304"
"2030","Knows of","Neve Harp","Customs Officials","0","Disaster Stamps of Pluto","304","304"
"2032","Knows of","Neve Harp","Frank Baptist","0","Disaster Stamps of Pluto","304","304"
"2034","Knows","Neve Harp","Murdo Harp","1","Disaster Stamps of Pluto","304","304"
"2037","Knows of","Neve Harp","Brazilian Woman's Son","0","Disaster Stamps of Pluto","304","304"
"2039","Knows","Neve Harp","Neve Harp's Second Husband","1","Disaster Stamps of Pluto","305","305"
"2040","Knows","Neve Harp","Neve's Step Children","1","Disaster Stamps of Pluto","305","305"
"2042","Knows","Neve Harp","Neve's Step Grandchildren","1","Disaster Stamps of Pluto","305","305"
"2048","Exchange","Neve Harp","Billy Peace","1","Disaster Stamps of Pluto","305","305"
"2052","Knows","Neve Harp","Edward Harp","1","Disaster Stamps of Pluto","306","306"
"2054","Knows","Neve Harp","Octave Harp","1","Disaster Stamps of Pluto","306","306"
"2056","Knows of","Neve Harp","Benjamin Franklin","0","Disaster Stamps of Pluto","306","306"
"2060","Knows of","Neve Harp","Dealer in London","0","Disaster Stamps of Pluto","306","306"
"2078","Knows of","Neve Harp","The Lynching","1","Disaster Stamps of Pluto","307","307"
"2086","Knows of","Neve Harp","The Lochren Murder","0","Disaster Stamps of Pluto","307","307"
"2307","Knows","Neve Harp","""farmer"" (pulled Neve from a ditch)","1","Helpless","126","126"
"2309","Exchange","Neve Harp","""police"" (with Neve)","1","Helpless","126","126"
"2313","Exchange","Neve Harp","""doctor"" (Wildstrand took Neve to)","1","Helpless","127","127"
"2325","Knows","Neve Harp","Billy Peace","1","The Gesture","129","129"
"2326","Knows of","Neve Harp","Shakespeare","0","The Gesture","129","129"
"2336","Knows","Neve Harp","Billy Peace","1","The Lions","130","130"
"2349","Exchange","Neve Harp","Murdo Harp","1","The Entryway","133","133"
"2352","Knows","Neve Harp","Billy Peace","1","The Entryway","133","133"
"2353","Knows","Neve Harp","""farmer"" (pulled Neve from a ditch)","1","The Entryway","133","133"
"2354","Exchange","Neve Harp","""police"" (with Neve)","1","The Entryway","134","134"
"2286","Knows","Maggie Peace","Corwin Peace","0","Come In","120","120"
"2291","Knows","Maggie Peace","Billy Peace's Father","1","Come In","122","122"
"2293","Knows","Maggie Peace","Billy Peace's Grandfather","1","Come In","122","122"
"2295","Knows","Maggie Peace","Bonnie","1","Come In","123","123"
"2299","Knows","Maggie Peace","Billy Peace's Grandmother","1","Come In","124","124"
"2323","Knows of","Maggie Peace","Neve Harp","0","Murdo Harp","128","128"
"2332","Knows","Maggie Peace","Corwin Peace","1","The Lions","130","131"
"2339","Knows","Maggie Peace","Billy Peace","1","The Garage","131","131"
"2340","Knows","Maggie Peace","Corwin Peace","1","The Garage","131","132"
"2341","Knows of","Maggie Peace","Corwin (Billy's best buddy)","0","The Garage","131","131"
"2343","Knows of","Maggie Peace","Eugene Wildstrand","0","The Garage","131","131"
"2365","Knows","Maggie Peace","Corwin Peace","1","Shamengwa","198","198"
"2393","Knows","Maggie Peace","John Wildstrand","1","Silent Passage","207","207"
"66","Knows","Octave Harp","Woman (Octave drowned himself over)","1","The Plague of Doves","9","9"
"1958","Exchange","Octave Harp","Murdo Harp","1","Disaster Stamps of Pluto","297","297"
"1995","Knows of","Octave Harp","Frank Baptist","0","Disaster Stamps of Pluto","301","301"
"1999","Knows","Octave Harp","Murdo Harp","1","Disaster Stamps of Pluto","302","302"
"2002","Exchange","Octave Harp","Stamp Dealers","1","Disaster Stamps of Pluto","302","303"
"2014","Exchange","Octave Harp","Wealthy Brazilian Woman","1","Disaster Stamps of Pluto","303","304"
"2017","Knows of","Octave Harp","New Hampshire Mail Carrier","0","Disaster Stamps of Pluto","303","303"
"2027","Knows of","Octave Harp","Pliny the Younger","0","Disaster Stamps of Pluto","304","304"
"2028","Knows of","Octave Harp","Pliny the Elder","0","Disaster Stamps of Pluto","304","304"
"2029","Exchange","Octave Harp","Customs Officials","1","Disaster Stamps of Pluto","304","304"
"2036","Knows of","Octave Harp","Brazilian Woman's Son","0","Disaster Stamps of Pluto","304","304"
"2058","Exchange","Octave Harp","Dealer in London","1","Disaster Stamps of Pluto","306","306"
"73","Exchange","Corwin Peace","Other Children (in school with Evelina)","1","The Million Names","10","10"
"74","Exchange","Corwin Peace","Evelina Harp","1","The Million Names","10","10"
"109","Exchange","Corwin Peace","Evelina Harp","1","The Burning Glare","13","13"
"117","Exchange","Corwin Peace","Evelina Harp","1","The Burning Glare","15","15"
"752","Exchange","Corwin Peace","Other Children (in school with Evelina)","1","Sister Godzilla","43","43"
"759","Knows","Corwin Peace","Sister Mary Anita Buckendorf","1","Sister Godzilla","44","44"
"763","Knows","Corwin Peace","Evelina Harp","1","Sister Godzilla","45","45"
"774","Knows","Corwin Peace","Sister Mary Anita Buckendorf","1","Sister Godzilla","47","47"
"775","Knows","Corwin Peace","Other Children (in school with Evelina)","1","Sister Godzilla","47","47"
"784","Exchange","Corwin Peace","Other Children (in school with Evelina)","1","Sister Godzilla","48","49"
"785","Exchange","Corwin Peace","Sister Mary Anita Buckendorf","0","Sister Godzilla","48","48"
"789","Exchange","Corwin Peace","Sister Mary Anita Buckendorf","1","Sister Godzilla","49","49"
"797","Exchange","Corwin Peace","Evelina Harp","1","Sister Godzilla","51","52"
"798","Exchange","Corwin Peace","Other Children (in school with Evelina)","1","Sister Godzilla","51","52"
"1556","Knows of","Corwin Peace","Anaïs Nin","0","The Reptile Garden","223","223"
"1558","Exchange","Corwin Peace","Shamengwa Milk","1","The Reptile Garden","224","224"
"1560","Knows","Corwin Peace","Evelina's friends (in Grand Forks)","1","The Reptile Garden","224","224"
"1682","Knows","Corwin Peace","Cuthbert Peace","1","Nonette's Bed","243","243"
"1731","Exchange","Corwin Peace","Geraldine Milk","1","The Concert","244","244"
"1733","Knows","Corwin Peace","Maggie Peace","1","The Concert","245","245"
"1734","Knows","Corwin Peace","Billy Peace","1","The Concert","245","245"
"1739","Exchange","Corwin Peace","Patients (at the state mental hospital)","1","The Concert","245","246"
"1740","Exchange","Corwin Peace","Nurses (at the state mental hospital)","1","The Concert","245","246"
"1743","Exchange","Corwin Peace","Lucille","1","The Concert","245","245"
"1745","Exchange","Corwin Peace","Warren Wolde","1","The Concert","245","246"
"1749","Knows","Corwin Peace","Geraldine Milk","1","The Concert","247","247"
"1751","Knows","Corwin Peace","Judge Antone Bazil Coutts","1","The Concert","247","247"
"1755","Knows of","Corwin Peace","Nonette","0","The Concert","247","247"
"1769","Knows","Corwin Peace","Cuthbert Peace","1","Walking on Air","250","250"
"1863","Knows","Corwin Peace","Joseph Harp","1","All Souls' Day","262","262"
"1866","Knows of","Corwin Peace","Neve Harp","1","All Souls' Day","263","263"
"1906","Exchange","Corwin Peace","Evelina Harp","1","Road in the Sky","268","268"
"1907","Exchange","Corwin Peace","Geraldine and Coutts' Wedding Guests","1","Road in the Sky","268","268"
"2267","Knows","Corwin Peace","Billy Peace","1","The Wolf","116","116"
"2268","Knows","Corwin Peace","Maggie Peace","1","The Wolf","116","116"
"2366","Knows","Corwin Peace","Corwin Peace's Girlfriends","1","Shamengwa","198","198"
"2391","Knows","Corwin Peace","Maggie Peace","1","Silent Passage","207","207"
"2392","Knows","Corwin Peace","John Wildstrand","1","Silent Passage","207","207"
"2394","Knows","Corwin Peace","Shamengwa Milk","1","Silent Passage","207","207"
"2395","Knows","Corwin Peace","""cop"" (in Corwin's favourite movie)","0","Silent Passage","207","207"
"2396","Exchange","Corwin Peace","""manager"" (of a music store)","1","Silent Passage","208","208"
"2397","Exchange","Corwin Peace","""people"" (pg. 208)","1","Silent Passage","208","208"
"2398","Exchange","Corwin Peace","Corwin Peace","1","Silent Passage","208","208"
"2399","Knows","Corwin Peace","""woman"" (pg. 208)","0","Silent Passage","208","208"
"2400","Knows","Corwin Peace","""musician"" (pg. 208)","1","Silent Passage","208","208"
"2402","Exchange","Corwin Peace","""people"" (in the food court)","1","Silent Passage","208","209"
"2407","Knows","Corwin Peace","Henri Peace","0","The Fire","209","209"
"2408","Knows","Corwin Peace","Lafayette Peace","0","The Fire","209","209"
"2416","Knows","Corwin Peace","Geraldine Milk","1","The Fire","210","210"
"2419","Knows","Corwin Peace","Corwin's Probation Officer","1","The Fire","210","210"
"2456","Knows","Corwin Peace","Shamengwa Milk","1","The Fire","212","213"
"108","Exchange","Other Children (in school with Evelina)","Evelina Harp","1","The Burning Glare","13","13"
"777","Knows","Other Children (in school with Evelina)","Sister Mary Anita Buckendorf","1","Sister Godzilla","47","47"
"778","Exchange","Other Children (in school with Evelina)","Other Children (in school with Evelina)","1","Sister Godzilla","48","49"
"779","Exchange","Other Children (in school with Evelina)","Sister Mary Anita Buckendorf","0","Sister Godzilla","48","48"
"781","Knows","Other Children (in school with Evelina)","Other Teachers (at Evelina's school)","1","Sister Godzilla","48","48"
"801","Exchange","Other Children (in school with Evelina)","Other Children (in school with Evelina)","1","Sister Godzilla","53","53"
"86","Knows","Junesse Malaterre","Seraph Milk (Mooshum)","1","Apparition","11","11"
"87","Exchange","Junesse Malaterre","Junesse's Aunt","1","Apparition","11","11"
"90","Knows of","Junesse Malaterre","French Voyageur","0","Apparition","12","12"
"91","Knows","Junesse Malaterre","Seraph Milk (Mooshum)","1","Apparition","12","12"
"97","Knows","Junesse Malaterre","Junesse's Aunt","1","Apparition","12","12"
"101","Knows","Junesse Malaterre","Junesse's Six Younger Cousins","1","Apparition","12","12"
"104","Knows","Junesse Malaterre","Seraph Milk (Mooshum)","1","Apparition","13","13"
"255","Knows","Junesse Malaterre","Neighbours (of Maude Black)","0","Mustache Maude","17","17"
"256","Knows of","Junesse Malaterre","Woman (murdered a couple farms over)","0","Mustache Maude","17","17"
"257","Knows of","Junesse Malaterre","Husband (of the woman murdered a couple farms over","0","Mustache Maude","17","17"
"350","Knows","Junesse Malaterre","Clemence Harp","1","Mustache Maude","19","19"
"353","Knows","Junesse Malaterre","Geraldine Milk","1","Mustache Maude","19","19"
"356","Knows","Junesse Malaterre","Uncle Whitey","1","Mustache Maude","19","19"
"359","Knows","Junesse Malaterre","Seraph and Junesse's Other Children","1","Mustache Maude","19","19"
"834","Knows","Junesse Malaterre","""Mustache"" Maude Black","1","The Boots","57","57"
"837","Knows","Junesse Malaterre","Tribal Police","1","The Boots","57","57"
"841","Knows","Junesse Malaterre","Severine Milk","1","The Boots","57","57"
"845","Knows","Junesse Malaterre","Holy Track’s Mother","1","The Boots","57","58"
"849","Knows","Junesse Malaterre","Holy Track","1","The Boots","58","58"
"1394","Knows","Junesse Malaterre","Junesse's Aunt","1","Bitter Tea","85","85"
"1397","Knows","Junesse Malaterre","Eugene Wildstrand","1","Bitter Tea","85","85"
"103","Knows","Junesse's Aunt","Junesse's Six Younger Cousins","1","Apparition","12","12"
"111","Exchange","Beryl Hoop","Evelina Harp","0","The Burning Glare","14","14"
"122","Exchange","""Mustache"" Maude Black","Seraph Milk (Mooshum)","1","Mustache Maude","16","16"
"123","Exchange","""Mustache"" Maude Black","Junesse Malaterre","1","Mustache Maude","16","16"
"127","Knows","""Mustache"" Maude Black","Ott Black","1","Mustache Maude","16","16"
"132","Exchange","""Mustache"" Maude Black","Seraph Milk (Mooshum)","1","Mustache Maude","17","18"
"133","Exchange","""Mustache"" Maude Black","Junesse Malaterre","1","Mustache Maude","17","18"
"254","Exchange","""Mustache"" Maude Black","Neighbours (of Maude Black)","1","Mustache Maude","17","18"
"258","Knows of","""Mustache"" Maude Black","Woman (murdered a couple farms over)","0","Mustache Maude","17","17"
"259","Exchange","""Mustache"" Maude Black","Ott Black","1","Mustache Maude","18","18"
"265","Exchange","""Mustache"" Maude Black","Man (who Ott shot in the leg)","1","Mustache Maude","18","18"
"270","Knows","""Mustache"" Maude Black","Doctor (who Maude sent for)","0","Mustache Maude","18","18"
"368","Knows","""Mustache"" Maude Black","Ott Black","1","Story","19","19"
"371","Knows","""Mustache"" Maude Black","Chief Gall","1","Story","19","19"
"260","Exchange","Ott Black","Neighbours (of Maude Black)","1","Mustache Maude","18","18"
"264","Exchange","Ott Black","Man (who Ott shot in the leg)","1","Mustache Maude","18","18"
"374","Exchange","Ott Black","Man (who Ott shot in the leg)","0","Story","19","19"
"130","Knows of","Erling Nicolai Rolfsrud","""Mustache"" Maude Black","0","Mustache Maude","16","16"
"138","Knows","The Lochren Family","The Lochren Murder","1","Mustache Maude","17","17"
"918","Knows","The Lochren Family","The Lochren Murder","1","The Lochren Farm","62","62"
"1007","Knows","The Lochren Family","The Lochren Murder","1","Confessional","66","67"
"1306","Knows","The Lochren Family","The Lochren Murder","1","The Clatter of Wings","78","78"
"1794","Knows","The Lochren Family","The Lochren Murder","1","Walking on Air","250","250"
"1946","Knows","The Lochren Family","The Lochren Murder","1","Disaster Stamps of Pluto","297","298"
"2914","Knows","The Lochren Family","The Lochren Murder","1","The Way Things Are","92","92"
"141","Knows","Holy Track","The Lynching","1","Mustache Maude","17","17"
"843","Knows","Holy Track","Holy Track’s Mother","1","The Boots","57","57"
"847","Knows","Holy Track","Holy Track’s Mother","1","The Boots","57","57"
"848","Knows","Holy Track","Severine Milk","1","The Boots","58","58"
"852","Knows","Holy Track","Aunt (who worked in Canada)","1","The Boots","58","58"
"856","Exchange","Holy Track","Holy Track’s Mother","1","The Boots","58","58"
"859","Knows","Holy Track","Asiginak","1","The Boots","59","59"
"866","Knows","Holy Track","Asiginak","1","The Basket Makers","60","60"
"867","Knows","Holy Track","Babies","1","The Basket Makers","60","60"
"869","Knows","Holy Track","Farm Women","1","The Basket Makers","60","60"
"881","Knows","Holy Track","Cuthbert Peace","1","The Basket Makers","60","61"
"885","Knows","Holy Track","Severine Milk","1","The Basket Makers","61","61"
"898","Knows","Holy Track","The Lochren Murder","0","The Lochren Farm","61","63"
"915","Knows","Holy Track","The Lochren Family","0","The Lochren Farm","62","62"
"922","Knows","Holy Track","Doctor Cordelia Lochren","1","The Lochren Farm","63","63"
"925","Knows","Holy Track","Quintus Fells","0","The Lochren Farm","63","63"
"928","Knows","Holy Track","Severine Milk","1","The Lochren Farm","63","63"
"971","Knows","Holy Track","The Lynching","1","A Little Medicine","65","65"
"977","Knows","Holy Track","Severine Milk","1","Confessional","65","65"
"981","Knows of","Holy Track","Mary (biblical figure)","0","Confessional","65","65"
"985","Knows","Holy Track","The Lynching","1","Confessional","66","66"
"987","Knows","Holy Track","Eugene Wildstrand","1","Confessional","65","66"
"990","Knows","Holy Track","Emil Buckendorf","1","Confessional","65","66"
"995","Exchange","Holy Track","Asiginak","1","Confessional","66","66"
"997","Knows","Holy Track","Quintus Fells","1","Confessional","66","66"
"1001","Knows","Holy Track","The Lochren Family","1","Confessional","66","67"
"1009","Knows","Holy Track","The Lochren Murder","0","Confessional","66","67"
"1014","Exchange","Holy Track","Severine Milk","1","Confessional","66","67"
"1016","Knows","Holy Track","Seraph Milk (Mooshum)","1","Confessional","67","67"
"1020","Knows","Holy Track","Asiginak","1","Confessional","67","67"
"1021","Knows","Holy Track","Cuthbert Peace","1","Confessional","67","67"
"1222","Knows","Holy Track","The Lochren Murder","0","Death Song","73","73"
"1246","Knows","Holy Track","The Lynching","1","Death Song","73","76"
"1266","Exchange","Holy Track","Asiginak","1","The Clatter of Wings","77","79"
"1269","Knows","Holy Track","The Lynching","1","The Clatter of Wings","77","79"
"1277","Knows","Holy Track","Severine Milk","1","The Clatter of Wings","78","78"
"1280","Knows","Holy Track","Holy Track’s Mother","1","The Clatter of Wings","78","78"
"1281","Knows","Holy Track","Holy Track's ""deydey""","1","The Clatter of Wings","78","78"
"1312","Knows","Holy Track","Townsmen (involved in the lynching)","1","The Clatter of Wings","78","78"
"1318","Exchange","Holy Track","Holy Track’s Mother","1","The Clatter of Wings","79","79"
"1363","Knows","Holy Track","The Lynching","1","Bitter Tea","83","83"
"1689","Knows","Holy Track","The Lynching","1","Nonette's Bed","243","243"
"1803","Knows","Holy Track","The Lynching","1","Walking on Air","251","253"
"2076","Knows","Holy Track","The Lynching","1","Disaster Stamps of Pluto","307","308"
"2083","Knows of","Holy Track","The Lochren Murder","0","Disaster Stamps of Pluto","307","307"
"3153","Knows","Holy Track","Emil Buckendorf's First Brother","1","Confessional","65","66"
"3154","Knows","Holy Track","Emil Buckendorf's Second Brother","1","Confessional","65","66"
"3155","Knows","Holy Track","Emil Buckendorf's Third Brother","1","Confessional","65","66"
"144","Knows","Cuthbert Peace","The Lynching","1","Mustache Maude","17","17"
"899","Knows","Cuthbert Peace","The Lochren Murder","0","The Lochren Farm","61","63"
"907","Exchange","Cuthbert Peace","Seraph Milk (Mooshum)","1","The Lochren Farm","62","63"
"908","Exchange","Cuthbert Peace","Holy Track","1","The Lochren Farm","62","63"
"916","Knows","Cuthbert Peace","The Lochren Family","0","The Lochren Farm","62","62"
"926","Knows","Cuthbert Peace","Quintus Fells","0","The Lochren Farm","63","63"
"1063","Exchange","Cuthbert Peace","Asiginak","1","The Party","70","70"
"1064","Knows","Cuthbert Peace","Women of Pluto","0","The Party","70","70"
"1192","Exchange","Cuthbert Peace","Seraph Milk (Mooshum)","1","Death Song","74","74"
"1193","Exchange","Cuthbert Peace","Asiginak","1","Death Song","74","76"
"1194","Exchange","Cuthbert Peace","Holy Track","1","Death Song","74","75"
"1200","Exchange","Cuthbert Peace","Eugene Wildstrand","1","Death Song","74","75"
"1201","Exchange","Cuthbert Peace","Emil Buckendorf","1","Death Song","74","75"
"1202","Exchange","Cuthbert Peace","Emil Buckendorf","1","Death Song","74","75"
"1203","Exchange","Cuthbert Peace","Frederic Vogeli","1","Death Song","74","75"
"1204","Exchange","Cuthbert Peace","Johann Vogeli","1","Death Song","74","75"
"1205","Exchange","Cuthbert Peace","William Hotchkiss","1","Death Song","74","75"
"1206","Exchange","Cuthbert Peace","Townsmen (involved in the lynching)","1","Death Song","74","75"
"1207","Knows","Cuthbert Peace","The Lochren Family","0","Death Song","74","74"
"1208","Knows","Cuthbert Peace","Doctor Cordelia Lochren","1","Death Song","74","75"
"1209","Knows","Cuthbert Peace","The Lochren Murder","0","Death Song","74","74"
"1224","Knows of","Cuthbert Peace","The Bwaanag","0","Death Song","75","75"
"1226","Knows","Cuthbert Peace","Johann Vogeli","1","Death Song","75","76"
"1238","Knows","Cuthbert Peace","The Lynching","1","The Party","70","70"
"1248","Knows","Cuthbert Peace","The Lynching","1","Death Song","74","76"
"1263","Exchange","Cuthbert Peace","Asiginak","1","The Clatter of Wings","77","79"
