source,target,Char 1 Name,Char 2 Name,startPage,type,weight
90,92,Kevin Farley,Lucas,29,Undirected,1
91,92,Radiohead,Lucas,29,Undirected,1
67,91,Dene Oxendene,Radiohead,29,Undirected,1
92,142,Lucas,Bus driver,30,Undirected,1
67,142,Dene Oxendene,Bus driver,30,Undirected,1
92,93,Lucas,Norma,30,Undirected,1
67,93,Dene Oxendene,Norma,30,Undirected,1
93,142,Norma,Bus driver,30,Undirected,1
67,92,Dene Oxendene,Lucas,30,Undirected,1
67,94,Dene Oxendene,Stanley Kubrick,31,Undirected,1
92,93,Lucas,Norma,31,Undirected,1
93,94,Norma,Stanley Kubrick,31,Undirected,1
67,93,Dene Oxendene,Norma,31,Undirected,1
67,92,Dene Oxendene,Lucas,31,Undirected,1
92,94,Lucas,Stanley Kubrick,31,Undirected,1
93,92,Norma,Lucas,32,Undirected,1
93,85,Norma,Opal Viola Victoria Bear Shield,32,Undirected,1
67,92,Dene Oxendene,Lucas,32,Undirected,1
92,85,Lucas,Opal Viola Victoria Bear Shield,32,Undirected,1
93,67,Norma,Dene Oxendene,32,Undirected,1
67,85,Dene Oxendene,Opal Viola Victoria Bear Shield,32,Undirected,1
98,92,"""black guy...with a white beard"" (grant judge)",Lucas,33,Undirected,1
99,103,"""middle-aged black guy"" (2) (grant judge)","""An Indian...woman"" (grant judge)",33,Undirected,1
98,101,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (2) (grant judge)",33,Undirected,1
99,100,"""middle-aged black guy"" (2) (grant judge)","""middle-aged white lady"" (1) (grant judge)",33,Undirected,1
98,104,"""black guy...with a white beard"" (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
101,103,"""middle-aged white lady"" (2) (grant judge)","""An Indian...woman"" (grant judge)",33,Undirected,1
104,93,"""An older guy who's...Native"" (grant judge)",Norma,33,Undirected,1
97,93,"""Old white lady"" (grant judge)",Norma,33,Undirected,1
104,102,"""An older guy who's...Native"" (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
98,67,"""black guy...with a white beard"" (grant judge)",Dene Oxendene,33,Undirected,1
67,92,Dene Oxendene,Lucas,33,Undirected,1
97,99,"""Old white lady"" (grant judge)","""middle-aged black guy"" (2) (grant judge)",33,Undirected,1
100,92,"""middle-aged white lady"" (1) (grant judge)",Lucas,33,Undirected,1
97,102,"""Old white lady"" (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
67,101,Dene Oxendene,"""middle-aged white lady"" (2) (grant judge)",33,Undirected,1
100,101,"""middle-aged white lady"" (1) (grant judge)","""middle-aged white lady"" (2) (grant judge)",33,Undirected,1
102,92,"""youngish Hispanic guy"" (grant judge)",Lucas,33,Undirected,1
67,104,Dene Oxendene,"""An older guy who's...Native"" (grant judge)",33,Undirected,1
100,104,"""middle-aged white lady"" (1) (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
101,93,"""middle-aged white lady"" (2) (grant judge)",Norma,33,Undirected,1
98,100,"""black guy...with a white beard"" (grant judge)","""middle-aged white lady"" (1) (grant judge)",33,Undirected,1
99,93,"""middle-aged black guy"" (2) (grant judge)",Norma,33,Undirected,1
98,103,"""black guy...with a white beard"" (grant judge)","""An Indian...woman"" (grant judge)",33,Undirected,1
103,93,"""An Indian...woman"" (grant judge)",Norma,33,Undirected,1
99,102,"""middle-aged black guy"" (2) (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
104,92,"""An older guy who's...Native"" (grant judge)",Lucas,33,Undirected,1
101,102,"""middle-aged white lady"" (2) (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
97,92,"""Old white lady"" (grant judge)",Lucas,33,Undirected,1
97,98,"""Old white lady"" (grant judge)","""black guy...with a white beard"" (grant judge)",33,Undirected,1
103,102,"""An Indian...woman"" (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
97,101,"""Old white lady"" (grant judge)","""middle-aged white lady"" (2) (grant judge)",33,Undirected,1
97,104,"""Old white lady"" (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
67,103,Dene Oxendene,"""An Indian...woman"" (grant judge)",33,Undirected,1
100,103,"""middle-aged white lady"" (1) (grant judge)","""An Indian...woman"" (grant judge)",33,Undirected,1
67,100,Dene Oxendene,"""middle-aged white lady"" (1) (grant judge)",33,Undirected,1
92,93,Lucas,Norma,33,Undirected,1
97,67,"""Old white lady"" (grant judge)",Dene Oxendene,33,Undirected,1
98,93,"""black guy...with a white beard"" (grant judge)",Norma,33,Undirected,1
99,92,"""middle-aged black guy"" (2) (grant judge)",Lucas,33,Undirected,1
99,101,"""middle-aged black guy"" (2) (grant judge)","""middle-aged white lady"" (2) (grant judge)",33,Undirected,1
98,99,"""black guy...with a white beard"" (grant judge)","""middle-aged black guy"" (2) (grant judge)",33,Undirected,1
101,92,"""middle-aged white lady"" (2) (grant judge)",Lucas,33,Undirected,1
99,104,"""middle-aged black guy"" (2) (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
98,102,"""black guy...with a white beard"" (grant judge)","""youngish Hispanic guy"" (grant judge)",33,Undirected,1
103,92,"""An Indian...woman"" (grant judge)",Lucas,33,Undirected,1
101,104,"""middle-aged white lady"" (2) (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
103,104,"""An Indian...woman"" (grant judge)","""An older guy who's...Native"" (grant judge)",33,Undirected,1
97,100,"""Old white lady"" (grant judge)","""middle-aged white lady"" (1) (grant judge)",33,Undirected,1
97,103,"""Old white lady"" (grant judge)","""An Indian...woman"" (grant judge)",33,Undirected,1
102,93,"""youngish Hispanic guy"" (grant judge)",Norma,33,Undirected,1
67,93,Dene Oxendene,Norma,33,Undirected,1
