id,Name <br />(100 chars)_l,source,Name <br />(100 chars)_r,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
185,Ronald,85,Opal Viola Victoria Bear Shield,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],543,Knows of,Opal Viola Victoria Bear Shield,Ronald,0,Opal Viola Victoria Bear Shield (I),60,60,546.0
105,Victoria (Vicky),85,Opal Viola Victoria Bear Shield,100,Opal Viola Victoria Bear Shield (I),level 2 (sub-section),45,61,Opal Viola Victoria Bear Shield,Opal Viola Victoria Bear Shield,[NULL],545,Knows of,Opal Viola Victoria Bear Shield,Victoria (Vicky),0,Opal Viola Victoria Bear Shield (I),60,60,602.0
196,Edwin Black's Fake Self,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],547,Knows of,Edwin Black,Edwin Black's Fake Self,0,Edwin Black (I),63,63,196.0
197,Edwin Black's Fake Self's girlfriend,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],548,Knows of,Edwin Black,Edwin Black's Fake Self's girlfriend,0,Edwin Black (I),63,63,605.0
198,Edwin Black's Fake Self's mom,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],549,Knows of,Edwin Black,Edwin Black's Fake Self's mom,0,Edwin Black (I),63,63,198.0
199,Edwin Black's Fake Self's dad,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],550,Knows of,Edwin Black,Edwin Black's Fake Self's dad,0,Edwin Black (I),63,63,607.0
197,Edwin Black's Fake Self's girlfriend,196,Edwin Black's Fake Self,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],551,Knows of,Edwin Black's Fake Self,Edwin Black's Fake Self's girlfriend,0,Edwin Black (I),63,63,360.0
198,Edwin Black's Fake Self's mom,196,Edwin Black's Fake Self,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],552,Knows of,Edwin Black's Fake Self,Edwin Black's Fake Self's mom,0,Edwin Black (I),63,63,361.0
199,Edwin Black's Fake Self's dad,196,Edwin Black's Fake Self,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],553,Knows of,Edwin Black's Fake Self,Edwin Black's Fake Self's dad,0,Edwin Black (I),63,63,362.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],554,Knows of,Edwin Black,Karen,0,Edwin Black (I),64,64,200.0
80,Bill Davis,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],555,Knows of,Edwin Black,Bill Davis,0,Edwin Black (I),64,64,609.0
201,Homer Simpson,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],558,Knows of,Edwin Black,Homer Simpson,0,Edwin Black (I),65,65,611.0
202,Jesus,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],559,Knows of,Edwin Black,Jesus,0,Edwin Black (I),65,65,204.0
80,Bill Davis,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],560,Knows of,Edwin Black,Bill Davis,0,Edwin Black (I),66,66,205.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],561,Knows of,Edwin Black,Karen,0,Edwin Black (I),66,66,206.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],564,Knows of,Edwin Black,Karen,0,Edwin Black (I),67,67,32.0
86,Edwin Black,71,Karen,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],564,Knows of,Karen,Edwin Black,0,Edwin Black (I),67,67,440.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],565,Knows of,Edwin Black,Karen,0,Edwin Black (I),68,68,617.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],567,Knows of,Edwin Black,Karen,0,Edwin Black (I),69,69,619.0
178,Harvey,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],568,Knows of,Edwin Black,Harvey,0,Edwin Black (I),69,71,212.0
178,Harvey,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],569,Knows of,Edwin Black,Harvey,0,Edwin Black (I),69,70,344.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],569,Knows of,Edwin Black,Karen,0,Edwin Black (I),69,70,752.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],677,Knows of,Edwin Black,Karen,0,Edwin Black (I),72,77,622.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],678,Knows of,Edwin Black,Karen,0,Edwin Black (I),72,73,33.0
80,Bill Davis,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],678,Knows of,Edwin Black,Bill Davis,0,Edwin Black (I),72,73,441.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],680,Knows of,Edwin Black,Karen,0,Edwin Black (I),75,75,442.0
80,Bill Davis,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],680,Knows of,Edwin Black,Bill Davis,0,Edwin Black (I),75,75,34.0
71,Karen,86,Edwin Black,101,Edwin Black (I),level 2 (sub-section),62,78,Edwin Black,Edwin Black,[NULL],682,Knows of,Edwin Black,Karen,0,Edwin Black (I),76,76,443.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],732,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),171,173,460.0
228,Octavio Gomez's Father,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],733,Knows of,Octavio Gomez,Octavio Gomez's Father,0,Octavio Gomez (III),171,172,53.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],734,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),171,172,506.0
228,Octavio Gomez's Father,78,Josefina,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],734,Knows of,Josefina,Octavio Gomez's Father,0,Octavio Gomez (III),171,172,98.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],735,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),172,172,99.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],735,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),172,172,507.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],737,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),172,173,508.0
231,Josefina's love interest,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],742,Knows of,Octavio Gomez,Josefina's love interest,0,Octavio Gomez (III),172,173,102.0
229,Josefina's Father,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],743,Knows of,Octavio Gomez,Josefina's Father,0,Octavio Gomez (III),172,172,366.0
230,Josefina's Mother,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],744,Knows of,Octavio Gomez,Josefina's Mother,0,Octavio Gomez (III),172,172,367.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],746,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),173,173,103.0
228,Octavio Gomez's Father,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],748,Knows of,Octavio Gomez,Octavio Gomez's Father,0,Octavio Gomez (III),174,174,59.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],749,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),174,175,468.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],750,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),174,176,469.0
234,Octavio Gomez's Mother,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],751,Knows of,Octavio Gomez,Octavio Gomez's Mother,0,Octavio Gomez (III),174,175,62.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],752,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),174,175,368.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],753,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),174,174,777.0
228,Octavio Gomez's Father,233,Junior,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],753,Knows of,Junior,Octavio Gomez's Father,0,Octavio Gomez (III),174,174,369.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],754,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),174,174,741.0
228,Octavio Gomez's Father,176,Sixto,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],754,Knows of,Sixto,Octavio Gomez's Father,0,Octavio Gomez (III),174,174,333.0
233,Junior,234,Octavio Gomez's Mother,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],755,Knows of,Octavio Gomez's Mother,Junior,0,Octavio Gomez (III),174,175,779.0
176,Sixto,234,Octavio Gomez's Mother,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],756,Knows of,Octavio Gomez's Mother,Sixto,0,Octavio Gomez (III),174,175,780.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],757,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),175,175,63.0
168,Manny Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],758,Knows of,Octavio Gomez,Manny Gonzales,0,Octavio Gomez (III),175,175,104.0
87,Daniel Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],759,Knows of,Octavio Gomez,Daniel Gonzales,0,Octavio Gomez (III),175,175,513.0
235,Sylvia,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],760,Knows of,Octavio Gomez,Sylvia,0,Octavio Gomez (III),175,175,782.0
235,Sylvia,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],761,Knows of,Octavio Gomez,Sylvia,0,Octavio Gomez (III),175,176,472.0
168,Manny Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],762,Knows of,Octavio Gomez,Manny Gonzales,0,Octavio Gomez (III),175,178,65.0
87,Daniel Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],763,Knows of,Octavio Gomez,Daniel Gonzales,0,Octavio Gomez (III),175,178,474.0
236,Manny & Daniel's Dad,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],764,Knows of,Octavio Gomez,Manny & Daniel's Dad,0,Octavio Gomez (III),175,176,475.0
236,Manny & Daniel's Dad,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],765,Knows of,Octavio Gomez,Manny & Daniel's Dad,0,Octavio Gomez (III),175,175,326.0
234,Octavio Gomez's Mother,78,Josefina,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],767,Knows of,Josefina,Octavio Gomez's Mother,0,Octavio Gomez (III),175,175,106.0
236,Manny & Daniel's Dad,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],768,Knows of,Octavio Gomez,Manny & Daniel's Dad,0,Octavio Gomez (III),176,176,378.0
235,Sylvia,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],768,Knows of,Octavio Gomez,Sylvia,0,Octavio Gomez (III),176,176,786.0
168,Manny Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],769,Knows of,Octavio Gomez,Manny Gonzales,0,Octavio Gomez (III),176,176,735.0
87,Daniel Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],770,Knows of,Octavio Gomez,Daniel Gonzales,0,Octavio Gomez (III),176,176,221.0
168,Manny Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],900,Knows of,Octavio Gomez,Manny Gonzales,0,Octavio Gomez (III),177,177,328.0
236,Manny & Daniel's Dad,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],900,Knows of,Octavio Gomez,Manny & Daniel's Dad,0,Octavio Gomez (III),177,177,736.0
235,Sylvia,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],901,Knows of,Octavio Gomez,Sylvia,0,Octavio Gomez (III),177,177,783.0
235,Sylvia,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],907,Knows of,Octavio Gomez,Sylvia,0,Octavio Gomez (III),178,178,376.0
77,Octavio Gomez,235,Sylvia,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],907,Knows of,Sylvia,Octavio Gomez,0,Octavio Gomez (III),178,178,784.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],908,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),178,178,785.0
87,Daniel Gonzales,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],909,Knows of,Octavio Gomez,Daniel Gonzales,0,Octavio Gomez (III),178,178,479.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],910,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),178,179,72.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],911,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),178,179,107.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],913,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),178,180,482.0
234,Octavio Gomez's Mother,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],914,Knows of,Octavio Gomez,Octavio Gomez's Mother,0,Octavio Gomez (III),178,180,75.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],915,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),178,178,334.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],915,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),178,178,742.0
234,Octavio Gomez's Mother,176,Sixto,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],916,Knows of,Sixto,Octavio Gomez's Mother,0,Octavio Gomez (III),178,178,743.0
184,Police Officers,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],919,Knows of,Octavio Gomez,Police Officers,0,Octavio Gomez (III),178,179,336.0
228,Octavio Gomez's Father,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],920,Knows of,Octavio Gomez,Octavio Gomez's Father,0,Octavio Gomez (III),179,180,485.0
251,A Bird,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],921,Knows of,Octavio Gomez,A Bird,0,Octavio Gomez (III),180,180,78.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],922,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),180,183,487.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],923,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),181,181,745.0
228,Octavio Gomez's Father,176,Sixto,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],923,Knows of,Sixto,Octavio Gomez's Father,0,Octavio Gomez (III),181,181,337.0
228,Octavio Gomez's Father,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],924,Knows of,Octavio Gomez,Octavio Gomez's Father,0,Octavio Gomez (III),180,180,80.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],925,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),181,181,746.0
78,Josefina,228,Octavio Gomez's Father,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],926,Knows of,Octavio Gomez's Father,Josefina,0,Octavio Gomez (III),181,181,363.0
252,Octavio Gomez's Grandfather,176,Sixto,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],928,Knows of,Sixto,Octavio Gomez's Grandfather,0,Octavio Gomez (III),181,181,747.0
252,Octavio Gomez's Grandfather,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],929,Knows of,Octavio Gomez,Octavio Gomez's Grandfather,0,Octavio Gomez (III),181,181,490.0
234,Octavio Gomez's Mother,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],930,Knows of,Octavio Gomez,Octavio Gomez's Mother,0,Octavio Gomez (III),182,182,83.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],931,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),182,182,492.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],932,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),183,186,85.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],934,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),183,185,109.0
254,Badger,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],934,Knows of,Octavio Gomez,Badger,0,Octavio Gomez (III),183,185,517.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],943,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),185,186,88.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],944,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),185,186,518.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],945,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),185,186,519.0
234,Octavio Gomez's Mother,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],947,Knows of,Octavio Gomez,Octavio Gomez's Mother,0,Octavio Gomez (III),186,186,90.0
78,Josefina,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],948,Knows of,Octavio Gomez,Josefina,0,Octavio Gomez (III),186,186,112.0
234,Octavio Gomez's Mother,78,Josefina,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],948,Knows of,Josefina,Octavio Gomez's Mother,0,Octavio Gomez (III),186,186,520.0
176,Sixto,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],949,Knows of,Octavio Gomez,Sixto,0,Octavio Gomez (III),186,186,748.0
233,Junior,77,Octavio Gomez,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],949,Knows of,Octavio Gomez,Junior,0,Octavio Gomez (III),186,186,340.0
234,Octavio Gomez's Mother,176,Sixto,103,Octavio Gomez (III),level 2 (sub-section),171,186,Octavio Gomez,Octavio Gomez,[NULL],950,Knows of,Sixto,Octavio Gomez's Mother,0,Octavio Gomez (III),186,186,341.0
168,Manny Gonzales,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],951,Knows of,Daniel Gonzales,Manny Gonzales,0,Daniel Gonzales (III),187,189,222.0
168,Manny Gonzales,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],952,Knows of,Daniel Gonzales,Manny Gonzales,0,Daniel Gonzales (III),189,194,631.0
257,Manny & Daniel's Mother,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],953,Knows of,Daniel Gonzales,Manny & Daniel's Mother,0,Daniel Gonzales (III),187,187,224.0
258,The guys,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],954,Knows of,Daniel Gonzales,The guys,0,Daniel Gonzales (III),187,187,385.0
236,Manny & Daniel's Dad,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],957,Knows of,Daniel Gonzales,Manny & Daniel's Dad,0,Daniel Gonzales (III),188,188,226.0
258,The guys,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],958,Knows of,Daniel Gonzales,The guys,0,Daniel Gonzales (III),188,188,387.0
258,The guys,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],959,Knows of,Daniel Gonzales,The guys,0,Daniel Gonzales (III),187,189,227.0
77,Octavio Gomez,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],962,Knows of,Daniel Gonzales,Octavio Gomez,0,Daniel Gonzales (III),188,188,91.0
168,Manny Gonzales,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],962,Knows of,Daniel Gonzales,Manny Gonzales,0,Daniel Gonzales (III),188,188,499.0
257,Manny & Daniel's Mother,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],963,Knows of,Daniel Gonzales,Manny & Daniel's Mother,0,Daniel Gonzales (III),188,188,92.0
77,Octavio Gomez,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],964,Knows of,Daniel Gonzales,Octavio Gomez,0,Daniel Gonzales (III),188,189,637.0
258,The guys,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],965,Knows of,Daniel Gonzales,The guys,0,Daniel Gonzales (III),189,189,230.0
257,Manny & Daniel's Mother,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],966,Knows of,Daniel Gonzales,Manny & Daniel's Mother,0,Daniel Gonzales (III),190,190,639.0
168,Manny Gonzales,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],967,Knows of,Daniel Gonzales,Manny Gonzales,0,Daniel Gonzales (III),190,190,330.0
259,Vunderkode,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],968,Knows of,Daniel Gonzales,Vunderkode,0,Daniel Gonzales (III),190,191,640.0
77,Octavio Gomez,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],969,Knows of,Daniel Gonzales,Octavio Gomez,0,Daniel Gonzales (III),191,191,233.0
168,Manny Gonzales,87,Daniel Gonzales,104,Daniel Gonzales (III),level 2 (sub-section),187,196,Daniel Gonzales,[NULL],[NULL],971,Knows of,Daniel Gonzales,Manny Gonzales,0,Daniel Gonzales (III),191,191,331.0
