id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1351,"Knows of","Pepe Cortés","migrants","0","34: Visa Card - Final Destination","201","201"
1352,"Knows of","Bobby Ngu","La Migra (Border patrol)","0","34: Visa Card - Final Destination","202","202"
1353,"Knows of","Pepe Cortés","migrants","0","34: Visa Card - Final Destination","202","202"
1354,"Knows of","Pepe Cortés","La Migra (Border patrol)","0","34: Visa Card - Final Destination","202","202"
1357,"Knows","Manzanar Murakami","a dozen motorists","0","19: Hour of the Trucks - The Freeway Canyon","122","122"
1358,"Knows of","Unnamed members of L.A. Underclass","a dozen motorists","0","19: Hour of the Trucks - The Freeway Canyon","122","122"
1359,"Knows of","Car Owners and Passengers (abstract)","Unnamed members of L.A. Underclass","1","19: Hour of the Trucks - The Freeway Canyon","122","122"
1360,"Knows","Car Owners and Passengers (abstract)","The Police (Abstract)","0","19: Hour of the Trucks - The Freeway Canyon","122","122"
1361,"Knows of","Car Owners and Passengers (abstract)","God","0","19: Hour of the Trucks - The Freeway Canyon","122","122"
1362,"Exchange","Bobby Ngu","Xiayue","1","34: Visa Card - Final Destination","202","203"
1363,"Knows","Xiayue","Xiayue's Brother","1","34: Visa Card - Final Destination","202","203"
1364,"Knows of","Bobby Ngu","Xiayue's Brother","1","34: Visa Card - Final Destination","202","203"
1367,"Knows of","Bobby Ngu","Xiayue's Mother","1","34: Visa Card - Final Destination","203","203"
1368,"Knows","Xiayue","Xiayue's Mother","1","34: Visa Card - Final Destination","203","203"
1369,"Knows of","Bobby Ngu","""Celestials""","0","34: Visa Card - Final Destination","203","203"
1370,"Knows","Bobby Ngu","Bobby's Brother","1","34: Visa Card - Final Destination","203","203"
1371,"Knows","Bobby Ngu","Bobby's Father","1","34: Visa Card - Final Destination","203","203"
1372,"Knows","Bobby Ngu","Bobby's Mother","1","34: Visa Card - Final Destination","203","203"
1373,"Knows","Bobby's Brother","Bobby's Father","1","34: Visa Card - Final Destination","203","203"
1374,"Knows","Bobby's Brother","Bobby's Mother","1","34: Visa Card - Final Destination","203","203"
1375,"Knows","Bobby Ngu","Bobby's Brother's Teacher","1","34: Visa Card - Final Destination","203","203"
1376,"Knows","Bobby's Brother","Bobby's Brother's Teacher","1","34: Visa Card - Final Destination","203","203"
1377,"Knows","Bobby Ngu","""Mexicans and centroamericanos""","1","34: Visa Card - Final Destination","203","203"
1378,"Knows","Bobby's Brother","""Mexicans and centroamericanos""","1","34: Visa Card - Final Destination","203","203"
1379,"Knows","Bobby Ngu","gangs","1","34: Visa Card - Final Destination","203","203"
1380,"Knows","Bobby Ngu","Rafaela Cortés","1","34: Visa Card - Final Destination","203","203"
1381,"Knows of","Bobby Ngu","Levis Strauss","0","34: Visa Card - Final Destination","203","203"
1382,"Knows of","Xiayue","Levis Strauss","0","34: Visa Card - Final Destination","203","203"
1383,"Knows of","Bobby Ngu","migrants","0","34: Visa Card - Final Destination","204","204"
1384,"Knows of","Xiayue","migrants","0","34: Visa Card - Final Destination","204","204"
1386,"Knows of","Xiayue","Barbie","0","34: Visa Card - Final Destination","204","204"
1387,"Exchange","Bobby Ngu","Border patrol officer","0","34: Visa Card - Final Destination","204","204"
1388,"Exchange","Border patrol officer","Xiayue","0","34: Visa Card - Final Destination","204","204"
1389,"Knows of","Bobby Ngu","""Celestials""","0","34: Visa Card - Final Destination","204","204"
