source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
490,27,Doctor Cordelia Lochren,Neve Harp,Directed,1,311,Knows
490,496,Doctor Cordelia Lochren,The Lochren Family,Directed,1,311,Knows
,,,,,,,
490,8,Doctor Cordelia Lochren,Warren Wolde,Directed,1,311,Exchange
27,490,Neve Harp,Doctor Cordelia Lochren,Directed,1,311,Knows
496,490,The Lochren Family,Doctor Cordelia Lochren,Directed,1,311,Knows
496,8,The Lochren Family,Warren Wolde,Directed,1,311,Exchange
,,,,,,,
8,490,Warren Wolde,Doctor Cordelia Lochren,Directed,1,311,Exchange
8,496,Warren Wolde,The Lochren Family,Directed,1,311,Exchange
