source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
120,119,"""the lady in front of us"" (80)","""the rest of the line"" (80)",Directed,1,80,Exchange,Sylvie Beaudoin
4,121,Cory Mitkowski,Winsum,Directed,1,81,Exchange,[NULL]
121,123,Winsum,person on the phone with Winsum,Directed,1,81,Exchange,[NULL]
123,121,person on the phone with Winsum,Winsum,Directed,1,81,Exchange,[NULL]
121,4,Winsum,Cory Mitkowski,Directed,1,81,Exchange,[NULL]
121,123,Winsum,person on the phone with Winsum,Directed,1,82,Exchange,[NULL]
121,122,Winsum,Melvin,Directed,1,82,Exchange,[NULL]
121,4,Winsum,Cory Mitkowski,Directed,1,82,Exchange,[NULL]
4,121,Cory Mitkowski,Winsum,Directed,1,82,Exchange,[NULL]
123,121,person on the phone with Winsum,Winsum,Directed,1,82,Exchange,[NULL]
122,121,Melvin,Winsum,Directed,1,82,Exchange,[NULL]
4,5,Cory Mitkowski,Hina Hassani,Directed,1,83,Exchange,[NULL]
4,3,Cory Mitkowski,Laura Mitkowski,Directed,1,83,Exchange,[NULL]
5,4,Hina Hassani,Cory Mitkowski,Directed,1,83,Exchange,[NULL]
3,4,Laura Mitkowski,Cory Mitkowski,Directed,1,83,Exchange,[NULL]
5,4,Hina Hassani,Cory Mitkowski,Directed,1,84,Exchange,[NULL]
125,4,Peter,Cory Mitkowski,Directed,1,84,Exchange,Sylvie Beaudoin
4,5,Cory Mitkowski,Hina Hassani,Directed,1,84,Exchange,[NULL]
4,125,Cory Mitkowski,Peter,Directed,1,84,Exchange,Sylvie Beaudoin
4,5,Cory Mitkowski,Hina Hassani,Directed,1,85,Exchange,[NULL]
3,4,Laura Mitkowski,Cory Mitkowski,Directed,1,85,Exchange,[NULL]
5,4,Hina Hassani,Cory Mitkowski,Directed,1,85,Exchange,[NULL]
5,130,Hina Hassani,"""all the children sitting cross legged"" (85)",Directed,1,85,Exchange,[NULL]
130,5,"""all the children sitting cross legged"" (85)",Hina Hassani,Directed,1,85,Exchange,[NULL]
4,3,Cory Mitkowski,Laura Mitkowski,Directed,1,85,Exchange,[NULL]
5,3,Hina Hassani,Laura Mitkowski,Directed,1,87,Exchange,[NULL]
3,5,Laura Mitkowski,Hina Hassani,Directed,1,87,Exchange,[NULL]
5,3,Hina Hassani,Laura Mitkowski,Directed,1,88,Exchange,[NULL]
