source,target,type,weight,startPage,category
67,464,Directed,1,114,Exchange
67,457,Directed,1,116,Knows
67,457,Directed,1,117,Knows
67,457,Directed,1,118,Knows
67,464,Directed,1,116,Knows
67,464,Directed,1,117,Knows
67,464,Directed,1,118,Knows
67,466,Directed,1,116,Knows
67,466,Directed,1,117,Knows
67,467,Directed,1,116,Knows
67,467,Directed,1,117,Knows
67,468,Directed,1,117,Knows
67,117,Directed,1,117,Knows
67,81,Directed,1,117,Knows
67,266,Directed,1,118,Knows
67,138,Directed,1,119,Knows
67,473,Directed,1,119,Knows
67,166,Directed,1,120,Knows
67,81,Directed,1,120,Knows
67,138,Directed,1,121,Knows
67,138,Directed,1,122,Knows
67,166,Directed,1,122,Knows
67,166,Directed,1,126,Knows
67,166,Directed,1,128,Knows
67,166,Directed,1,131,Knows
67,66,Directed,1,133,Knows
67,166,Directed,1,133,Knows
67,457,Directed,1,134,Knows
67,82,Directed,1,135,Exchange
67,118,Directed,1,31,Exchange
67,119,Directed,1,31,Knows
67,119,Directed,1,32,Knows
67,114,Directed,1,19,Knows
67,114,Directed,1,20,Knows
67,114,Directed,1,21,Knows
67,114,Directed,1,26,Knows
67,114,Directed,1,27,Knows
67,113,Directed,1,28,Knows
67,123,Directed,1,36,Knows
67,124,Directed,1,36,Knows
67,125,Directed,1,36,Knows
67,115,Directed,1,19,Knows
67,115,Directed,1,20,Knows
67,115,Directed,1,21,Knows
67,115,Directed,1,26,Knows
67,115,Directed,1,27,Knows
67,114,Directed,1,30,Exchange
67,115,Directed,1,30,Exchange
67,260,Directed,1,30,Knows
67,127,Directed,1,36,Knows
67,128,Directed,1,36,Knows
67,129,Directed,1,36,Knows
67,121,Directed,1,36,Knows
67,518,Directed,1,111,Knows
67,469,Directed,1,118,Knows
68,66,Directed,1,9,Exchange
68,66,Directed,1,10,Exchange
68,71,Directed,1,9,Exchange
68,71,Directed,1,10,Exchange
68,74,Directed,1,9,Exchange
68,254,Directed,1,9,Knows of
68,254,Directed,1,10,Knows of
