Relative Order,Event Name,Start Date,End Date,Is Approximate?,Narrator,Start Page,End Page,Start Date TT,End Date TT,Start Page TT,End Page TT,Is Approximate TT?,Evidence,id_x,Novel_x,Duration,Preceding Event,id_y,Container,TT Description,id,Novel_y,Preceding t-t
,R Alma becomes Misha's pen pal,1997-09-28,1998-02-28,T,R Alma (narrator),95,0,2000-09-14,0000-01-01,94,95,T,"""He was almost thirteen, five months older than I"" (98).",99,Rowan's History of Love,1,R Alma Mereminski dies,138,R 3. THE MAN WHO COULDN'T ESCAPE GRAVITY,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma becomes Misha's pen pal,1997-09-28,1998-02-28,T,R Alma (narrator),98,0,2000-09-14,0000-01-01,98,99,T,"""He was almost thirteen, five months older than I"" (98).",99,Rowan's History of Love,1,R Alma Mereminski dies,139,R 6. IF I HAD A RUSSIAN ACCENT EVERYTHING WOULD BE DIFFERENT,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma begins searching for Alma Mereminski,2000-07-14,2000-08-01,T,R Alma (narrator),109,0,2000-09-14,0000-01-01,108,109,T,"""It was already the end of July"" (102).",102,Rowan's History of Love,1,R Charlotte receives Isaac's first letter,143,R 14. THE BIRTH OF FEELING,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma learns of Isaac's death,2000-10-05,0000-01-01,T,R Alma (narrator),202,0,2000-10-05,0000-01-01,201,202,T,"""...October 5th..."" (202)",113,Rowan's History of Love,1,R Leo learns of Isaac's death,170,R 22. I DECIDED THERE WAS NOTHING LEFT TO LOSE,R Not before 5 October 2000,46,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma reads Bird's journal,2000-08-15,2000-09-28,T,R Alma (narrator),149,0,2000-09-14,0000-01-01,149,149,T,This event happened before Alma's fifteenth birthday.,105,Rowan's History of Love,1,R Alma realises Alma Mereminski had married,163,R 22. BEING NORMAL,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma realises Alma Mereminski had married,2000-08-14,2000-09-01,T,R Alma (narrator),149,0,2000-09-14,0000-01-01,149,149,T,"This event happened after Alma and Misha kissed, but before September: ""I'll be fifteen next month"" (148).",104,Rowan's History of Love,1,R Alma and Misha kiss (for the second time ??),156,R 21. SHE MUST HAVE GOTTEN MARRIED!,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma realises Alma Mereminski has died,2000-08-16,2000-09-28,T,R Alma (narrator),176,0,2000-09-14,0000-01-01,176,177,T,This event happened before Alma's fifteenth birthday.,106,Rowan's History of Love,1,R Alma reads Bird's journal,166,R 7. I'M SICK OF FAMOUS WRITERS,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma realises Jacob Marcus is Isaac Moritz,2000-09-14,2000-09-30,T,R Alma (narrator),196,0,2000-09-14,0000-01-01,196,196,T,"This event happened either on or after ""the morning of [Alma's] fifteenth birthday"" (194) but before she asked Herman to drive her to Isaac's house.",107,Rowan's History of Love,1,R Alma realises Alma Mereminski has died,168,R 9. HOLY COW,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma realises Leo wrote The History of Love,2000-10-21,0000-01-01,T,R Alma (narrator),251,0,2000-10-21,2001-09-14,251,251,T,,125,Rowan's History of Love,1,R Alma and Leo meet,95,R A + L [4.4],R Not before 21 October 2000,12,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma receives Bird's letter,2000-10-10,2000-10-17,T,R Alma (narrator),219,0,2000-10-21,2001-09-14,219,219,T,,121,Rowan's History of Love,1,R Leo leaves to retrieve WORDS FOR EVERYTHING,568,R A + L [1.1],R Not before 21 October 2000,12,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma receives Bird's letter,2000-10-10,2000-10-17,T,R Alma (narrator),233,0,2000-10-21,2001-09-14,233,233,T,,121,Rowan's History of Love,1,R Leo leaves to retrieve WORDS FOR EVERYTHING,569,R A + L [2.6],R Not before 21 October 2000,12,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma refuses Leo's proposal,1945-10-01,1946-08-18,T,R Leo (narrator),13,0,2000-12-01,2001-01-31,3,13,T,Leo was 25 and Isaac was 5 (13); this event happened after Isaac's 5th birthday and before Leo's 26th.,81,Rowan's History of Love,1,R Leo leaves for America,110,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Alma refuses Leo's proposal,1945-10-01,1946-08-18,T,R Leo (narrator),226,0,2000-12-01,2001-01-31,226,226,T,Leo was 25 and Isaac was 5 (13); this event happened after Isaac's 5th birthday and before Leo's 26th.,81,Rowan's History of Love,1,R Leo leaves for America,538,R A + L [1.8],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Bernard calls for Alma (revealing Leo's identity to Bird),2000-10-06,0000-01-01,T,R Bird (narrator),216,0,2000-10-06,0000-01-01,213,218,T,"""October 6"" (215).",114,Rowan's History of Love,1,R Alma learns of Isaac's death,86,R WOULD A LAMED VOVNIK DO THIS?,R 6 October 2000,9,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Bernard calls for Alma (revealing Leo's identity to Bird),2000-10-06,0000-01-01,T,R Bird (narrator),217,0,2000-10-06,0000-01-01,213,218,T,"""October 6"" (215).",114,Rowan's History of Love,1,R Alma learns of Isaac's death,87,R WOULD A LAMED VOVNIK DO THIS?,R 6 October 2000,9,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Bird sends Leo and Alma letters [Obsolete],2000-10-07,2000-10-17,T,,,,,,,,F,"This event happened before the day that Leo and Alma meet, which is October 17.",116,Rowan's History of Love,1,R Bird sends the letters and The History of Love,,,,,,
,R Bird sends the letters and The History of Love,2000-10-07,0000-01-01,T,,,,,,,,F,"""October 7"" (218).",115,Rowan's History of Love,1,R Bernard calls for Alma (revealing Leo's identity to Bird),,,,,,
,R Bruno dies,1941-07-01,1941-07-01,F,R Leo (narrator),249,0,2000-12-01,2001-01-31,248,250,T,"""He died on a July dat in 1941"" (249).",174,Rowan's History of Love,1,R The Nazis invade Slonim,92,R A + L [4.3],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte and David meet,1975-01-01,1978-12-31,T,R Alma (narrator),37,0,2000-09-14,0000-01-01,37,38,T,"Charlotte met David ""the summer before she started Oxford' (37-8).",93,Rowan's History of Love,1,R David Singer buys The History of Love,118,R 4. MY FATHER DIED WHEN I WAS SEVEN,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte and David meet,1975-01-01,1978-12-31,T,R Alma (narrator),38,0,2000-09-14,0000-01-01,37,38,T,"Charlotte met David ""the summer before she started Oxford' (37-8).",93,Rowan's History of Love,1,R David Singer buys The History of Love,548,R 4. MY FATHER DIED WHEN I WAS SEVEN,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte and David meet,1975-01-01,1978-12-31,T,R Alma (narrator),108,0,2000-09-14,0000-01-01,106,108,T,"Charlotte met David ""the summer before she started Oxford' (37-8).",93,Rowan's History of Love,1,R David Singer buys The History of Love,142,R 13. THE ETERNAL DISAPPOINTMENT OF LIFE AS IT IS,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte receives Isaac's first letter,2000-02-01,2000-02-28,T,R Alma (narrator),55,0,2000-09-14,0000-01-01,55,57,T,"""...in the middle of last February a letter arrived..."" (55).",101,Rowan's History of Love,1,R Leo begins to write again,124,R 28. A HUNDRED THINGS CAN CHANGE YOUR LIFE; A LETTER IS ONE,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte receives Isaac's first letter,2000-02-01,2000-02-28,T,R Alma (narrator),101,0,2000-09-14,0000-01-01,101,101,T,"""...in the middle of last February a letter arrived..."" (55).",101,Rowan's History of Love,1,R Leo begins to write again,141,R 8. Блядь,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Charlotte receives Isaac's first letter,2000-02-01,2000-02-28,T,R Alma (narrator),139,0,2000-09-14,0000-01-01,139,140,T,"""...in the middle of last February a letter arrived..."" (55).",101,Rowan's History of Love,1,R Leo begins to write again,558,R 8. INTERGLACIAL,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer buys The History of Love,1971-01-01,1971-12-31,T,R Zvi's narrator,74,0,1980-01-01,0000-01-01,65,74,T,"David was 22 when he bought it (176). He was 10 years older than Charlotte, and Charlotte is 41 when Alma is 15 (38).  Alma is born in 1985.",92,Rowan's History of Love,1,R Rosa destroys the manuscript of The History of Love,66,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer buys The History of Love,1971-01-01,1971-12-31,T,R Alma (narrator),175,0,2000-09-14,0000-01-01,175,176,T,"David was 22 when he bought it (176). He was 10 years older than Charlotte, and Charlotte is 41 when Alma is 15 (38).  Alma is born in 1985.",92,Rowan's History of Love,1,R Rosa destroys the manuscript of The History of Love,164,R 6. I KNOCK AND SHE ASNWERS,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),37,0,2000-09-14,0000-01-01,37,38,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,117,R 4. MY FATHER DIED WHEN I WAS SEVEN,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),41,0,2000-09-14,0000-01-01,41,41,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,120,R 12. HE LIKED TO COOK AND LAUGH AND SING...,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),42,0,2000-09-14,0000-01-01,42,43,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,121,R 14. AT THE END OF THE WORLD,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),43,0,2000-09-14,0000-01-01,43,44,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,122,R 16. EVERYTHING IS REMADE AS REASON,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),46,0,2000-09-14,0000-01-01,46,48,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,123,R 20. MY MOTHER HAS ONLY BEEN ON TWO DATES SINCE MY FATHER DIED,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),94,0,2000-09-14,0000-01-01,94,95,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,137,R 3. THE MAN WHO COULDN'T ESCAPE GRAVITY,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),101,0,2000-09-14,0000-01-01,101,101,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,140,R 8. Блядь,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),181,0,2000-09-14,0000-01-01,181,182,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,167,R 12. I GAVE UP,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Bird (narrator),206,0,2000-10-03,0000-01-01,203,207,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,84,R ONE NICE THING,R 3 October 2000,8,Rowan's History of Love,_CHOOSE A TELLING TIME
,R David Singer dies,1992-09-14,1993-09-28,T,R Alma (narrator),247,0,2000-10-21,2001-09-14,247,247,T,"""MY FATHER DIED WHEN I WAS SEVEN"" (37).",97,Rowan's History of Love,1,R Alma Singer is born,554,R A + L [4.2],R Not before 21 October 2000,12,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac dies,2000-10-03,0000-01-01,T,R Leo (narrator),77,0,2000-12-01,2001-01-31,75,92,T,"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",111,Rowan's History of Love,1,R Misha calls for Alma (exposing her search for someone to Bird),125,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac dies,2000-10-03,0000-01-01,T,R Leo (narrator),161,0,2000-12-01,2001-01-31,160,169,T,"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",111,Rowan's History of Love,1,R Misha calls for Alma (exposing her search for someone to Bird),158,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac dies,2000-10-03,0000-01-01,T,R Leo (narrator),169,0,2000-12-01,2001-01-31,160,169,T,"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",111,Rowan's History of Love,1,R Misha calls for Alma (exposing her search for someone to Bird),561,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac dies,2000-10-03,0000-01-01,T,R Leo (narrator),209,0,2000-12-01,2001-01-31,208,212,T,"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",111,Rowan's History of Love,1,R Misha calls for Alma (exposing her search for someone to Bird),172,R THE LAST TIME I SAW YOU,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac dies,2000-10-03,0000-01-01,T,R Leo (narrator),212,0,2000-12-01,2001-01-31,208,212,T,"He died the ""Tuesday night"" (77) before ""Saturday, October 7"" (80).",111,Rowan's History of Love,1,R Misha calls for Alma (exposing her search for someone to Bird),173,R THE LAST TIME I SAW YOU,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac is born,1940-10-08,1940-10-31,T,R Leo (narrator),8,0,2000-12-01,2001-01-31,75,92,T,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",75,Rowan's History of Love,1,R Alma Mereminski leaves for America,525,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac is born,1940-10-08,1940-10-31,T,R Leo (narrator),13,0,2000-12-01,2001-01-31,3,13,T,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",75,Rowan's History of Love,1,R Alma Mereminski leaves for America,112,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Isaac is born,1940-10-08,1940-10-31,T,R Leo (narrator),164,0,2000-12-01,2001-01-31,160,169,T,"Isaac was 60 when he died the Tuesday before Saturday, October 7 (77, 80), and was probably conceived when both Alma and Leo ""were seventeen"" (11). This date range accommodates for each of their birthdays.",75,Rowan's History of Love,1,R Alma Mereminski leaves for America,526,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),8,0,2000-12-01,2001-01-31,3,13,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,100,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),11,0,2000-12-01,2001-01-31,3,13,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,104,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Alma (narrator),57,0,2000-09-14,0000-01-01,57,58,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,514,R 29. MY MOTHER USED TO READ TO ME FROM THE HISTORY OF LOVE,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Alma (narrator),62,0,2000-09-14,0000-01-01,61,64,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,516,"R 33. THE HISTORY OF LOVE, CHAPTER 10",R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Alma (narrator),63,0,2000-09-14,0000-01-01,61,64,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,517,"R 33. THE HISTORY OF LOVE, CHAPTER 10",R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),80,0,2000-12-01,2001-01-31,75,92,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,126,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),85,0,2000-12-01,2001-01-31,75,92,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,129,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),90,0,2000-12-01,2001-01-31,75,92,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,135,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),126,0,2000-12-01,2001-01-31,119,129,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,518,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),127,0,2000-12-01,2001-01-31,119,129,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,145,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),128,0,2000-12-01,2001-01-31,119,129,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,519,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),129,0,2000-12-01,2001-01-31,119,129,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,520,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),133,0,2000-12-01,2001-01-31,132,134,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,148,R UNTIL THE WRITING HAND HURTS [1.3],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),230,0,2000-12-01,2001-01-31,230,230,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,522,R A + L [2.3],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Alma (narrator),251,0,2000-10-21,2001-09-14,251,251,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,93,R A + L [4.4],R Not before 21 October 2000,12,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Alma fall in love,1930-01-01,1940-01-01,T,R Leo (narrator),255,0,2000-12-01,2001-01-31,255,255,T,"Leo meets Alma ""a year"" (125) after he ""was nine"" (124); Alma leaves for America in 1940.",72,Rowan's History of Love,0,R Leo is born,224,R THE DEATH OF LEOPOLD GURSKY,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Bruno reunite,1945-10-01,1998-01-01,T,R Leo (narrator),5,0,2000-12-01,2001-01-31,3,13,T,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",95,Rowan's History of Love,1,R Alma refuses Leo's proposal,99,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Bruno reunite,1945-10-01,1998-01-01,T,R Leo (narrator),6,0,2000-12-01,2001-01-31,3,13,T,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",95,Rowan's History of Love,1,R Alma refuses Leo's proposal,553,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo and Bruno reunite,1945-10-01,1998-01-01,T,R Leo (narrator),18,0,2000-12-01,2001-01-31,3,13,T,"This event happened after Alma refuses Leo, but before the events of the book. Note: the date is closer to 1998 than 1945 because Bruno's ""hair was white and thin"" (6).",95,Rowan's History of Love,1,R Alma refuses Leo's proposal,113,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),84,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,127,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),85,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,128,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),86,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,131,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),87,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,132,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),88,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,133,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo attends Isaac's funeral,2000-10-07,0000-01-01,T,R Leo (narrator),89,0,2000-12-01,2001-01-31,75,92,T,"""A memorial service will be held Saturday, October 7, a 10 AM at Central Synagogue"" (80).",117,Rowan's History of Love,1,R Bird sends the letters and The History of Love,134,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo begins to write again,1998-01-01,1998-12-31,T,R Leo (narrator),9,0,2000-12-01,2001-01-31,3,13,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",100,Rowan's History of Love,1,R Alma becomes Misha's pen pal,115,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo begins to write again,1998-01-01,1998-12-31,T,R Leo (narrator),124,0,2000-12-01,2001-01-31,119,129,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",100,Rowan's History of Love,1,R Alma becomes Misha's pen pal,144,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo begins to write again,1998-01-01,1998-12-31,T,R Leo (narrator),167,0,2000-12-01,2001-01-31,160,169,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",100,Rowan's History of Love,1,R Alma becomes Misha's pen pal,160,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo begins to write again,1998-01-01,1998-12-31,T,R Leo (narrator),209,0,2000-12-01,2001-01-31,208,212,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again"" (9).",100,Rowan's History of Love,1,R Alma becomes Misha's pen pal,557,R THE LAST TIME I SAW YOU,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo completes The History of Love,1940-01-27,1941-07-31,T,R Leo (narrator),7,0,2000-12-01,2001-01-31,3,13,T,This event happened after Alma leaves for America and before Zvi leaves for Chile.,77,Rowan's History of Love,1,R Zvi steals Leo's obituary,528,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
