source,target,type,weight,startPage,category,Char 1 Name,Char 2 Name
1712.0,1749.0,Undirected,1,222,,Mr. Darcy,Mrs. Forster
904.0,907.0,Undirected,1,222,,Jane Bennet,Kitty Bennet
896.0,1748.0,Undirected,1,222,,Mr. Bennet,Colonel Forster
896.0,903.0,Undirected,1,222,,Mr. Bennet,Elizabeth Bennet
897.0,905.0,Undirected,1,222,,Mrs. Bennet,Lydia Bennet
899.0,907.0,Undirected,1,222,,Mr. Bingley,Kitty Bennet
903.0,907.0,Undirected,1,222,,Elizabeth Bennet,Kitty Bennet
904.0,1748.0,Undirected,1,222,,Jane Bennet,Colonel Forster
897.0,1712.0,Undirected,1,222,,Mrs. Bennet,Mr. Darcy
903.0,1749.0,Undirected,1,222,,Elizabeth Bennet,Mrs. Forster
896.0,899.0,Undirected,1,222,,Mr. Bennet,Mr. Bingley
904.0,1712.0,Undirected,1,222,,Jane Bennet,Mr. Darcy
897.0,899.0,Undirected,1,222,,Mrs. Bennet,Mr. Bingley
903.0,905.0,Undirected,1,222,,Elizabeth Bennet,Lydia Bennet
896.0,903.0,Undirected,1,223,,Mr. Bennet,Elizabeth Bennet
896.0,907.0,Undirected,1,223,,Mr. Bennet,Kitty Bennet
896.0,906.0,Undirected,1,223,,Mr. Bennet,Mary Bennet
903.0,904.0,Undirected,1,223,,Elizabeth Bennet,Jane Bennet
903.0,906.0,Undirected,1,223,,Elizabeth Bennet,Mary Bennet
904.0,905.0,Undirected,1,223,,Jane Bennet,Lydia Bennet
905.0,907.0,Undirected,1,223,,Lydia Bennet,Kitty Bennet
896.0,904.0,Undirected,1,223,,Mr. Bennet,Jane Bennet
906.0,907.0,Undirected,1,223,,Mary Bennet,Kitty Bennet
903.0,905.0,Undirected,1,223,,Elizabeth Bennet,Lydia Bennet
904.0,907.0,Undirected,1,223,,Jane Bennet,Kitty Bennet
904.0,906.0,Undirected,1,223,,Jane Bennet,Mary Bennet
903.0,907.0,Undirected,1,223,,Elizabeth Bennet,Kitty Bennet
905.0,906.0,Undirected,1,223,,Lydia Bennet,Mary Bennet
896.0,905.0,Undirected,1,223,,Mr. Bennet,Lydia Bennet
896.0,28.0,Undirected,1,224,,Mr. Bennet,Officers (at Meryton)
896.0,905.0,Undirected,1,224,,Mr. Bennet,Lydia Bennet
897.0,903.0,Undirected,1,224,,Mrs. Bennet,Elizabeth Bennet
896.0,1750.0,Undirected,1,224,,Mr. Bennet,Mr. Wickham
897.0,28.0,Undirected,1,224,,Mrs. Bennet,Officers (at Meryton)
905.0,28.0,Undirected,1,224,,Lydia Bennet,Officers (at Meryton)
903.0,1750.0,Undirected,1,224,,Elizabeth Bennet,Mr. Wickham
897.0,1748.0,Undirected,1,224,,Mrs. Bennet,Colonel Forster
903.0,905.0,Undirected,1,224,,Elizabeth Bennet,Lydia Bennet
905.0,1750.0,Undirected,1,224,,Lydia Bennet,Mr. Wickham
903.0,28.0,Undirected,1,224,,Elizabeth Bennet,Officers (at Meryton)
1748.0,1750.0,Undirected,1,224,,Colonel Forster,Mr. Wickham
903.0,1748.0,Undirected,1,224,,Elizabeth Bennet,Colonel Forster
896.0,903.0,Undirected,1,224,,Mr. Bennet,Elizabeth Bennet
896.0,897.0,Undirected,1,224,,Mr. Bennet,Mrs. Bennet
1750.0,28.0,Undirected,1,224,,Mr. Wickham,Officers (at Meryton)
897.0,905.0,Undirected,1,224,,Mrs. Bennet,Lydia Bennet
1748.0,28.0,Undirected,1,224,,Colonel Forster,Officers (at Meryton)
897.0,1750.0,Undirected,1,224,,Mrs. Bennet,Mr. Wickham
896.0,1748.0,Undirected,1,224,,Mr. Bennet,Colonel Forster
905.0,1748.0,Undirected,1,224,,Lydia Bennet,Colonel Forster
903.0,1767.0,Undirected,1,225,,Elizabeth Bennet,Colonel Fitzwilliam
1712.0,1767.0,Undirected,1,225,,Mr. Darcy,Colonel Fitzwilliam
1712.0,903.0,Undirected,1,225,,Mr. Darcy,Elizabeth Bennet
1712.0,1750.0,Undirected,1,225,,Mr. Darcy,Mr. Wickham
1750.0,1767.0,Undirected,1,225,,Mr. Wickham,Colonel Fitzwilliam
903.0,1750.0,Undirected,1,225,,Elizabeth Bennet,Mr. Wickham
33.0,905.0,Undirected,1,226,,Miss de Bourgh,Lydia Bennet
903.0,1749.0,Undirected,1,226,,Elizabeth Bennet,Mrs. Forster
903.0,1752.0,Undirected,1,226,,Elizabeth Bennet,Lady Catherine de Bourgh
905.0,1750.0,Undirected,1,226,,Lydia Bennet,Mr. Wickham
903.0,1712.0,Undirected,1,226,,Elizabeth Bennet,Mr. Darcy
33.0,903.0,Undirected,1,226,,Miss de Bourgh,Elizabeth Bennet
33.0,1712.0,Undirected,1,226,,Miss de Bourgh,Mr. Darcy
905.0,1712.0,Undirected,1,226,,Lydia Bennet,Mr. Darcy
33.0,1752.0,Undirected,1,226,,Miss de Bourgh,Lady Catherine de Bourgh
905.0,1749.0,Undirected,1,226,,Lydia Bennet,Mrs. Forster
1712.0,1749.0,Undirected,1,226,,Mr. Darcy,Mrs. Forster
903.0,905.0,Undirected,1,226,,Elizabeth Bennet,Lydia Bennet
1712.0,1752.0,Undirected,1,226,,Mr. Darcy,Lady Catherine de Bourgh
903.0,1750.0,Undirected,1,226,,Elizabeth Bennet,Mr. Wickham
1749.0,1750.0,Undirected,1,226,,Mrs. Forster,Mr. Wickham
33.0,1749.0,Undirected,1,226,,Miss de Bourgh,Mrs. Forster
905.0,1752.0,Undirected,1,226,,Lydia Bennet,Lady Catherine de Bourgh
1749.0,1752.0,Undirected,1,226,,Mrs. Forster,Lady Catherine de Bourgh
1712.0,1750.0,Undirected,1,226,,Mr. Darcy,Mr. Wickham
33.0,1750.0,Undirected,1,226,,Miss de Bourgh,Mr. Wickham
1750.0,1752.0,Undirected,1,226,,Mr. Wickham,Lady Catherine de Bourgh
896.0,897.0,Undirected,1,227,,Mr. Bennet,Mrs. Bennet
906.0,907.0,Undirected,1,227,,Mary Bennet,Kitty Bennet
897.0,905.0,Undirected,1,227,,Mrs. Bennet,Lydia Bennet
905.0,906.0,Undirected,1,227,,Lydia Bennet,Mary Bennet
897.0,1749.0,Undirected,1,227,,Mrs. Bennet,Mrs. Forster
907.0,1749.0,Undirected,1,227,,Kitty Bennet,Mrs. Forster
904.0,905.0,Undirected,1,227,,Jane Bennet,Lydia Bennet
903.0,907.0,Undirected,1,227,,Elizabeth Bennet,Kitty Bennet
897.0,906.0,Undirected,1,227,,Mrs. Bennet,Mary Bennet
896.0,907.0,Undirected,1,227,,Mr. Bennet,Kitty Bennet
905.0,1749.0,Undirected,1,227,,Lydia Bennet,Mrs. Forster
896.0,905.0,Undirected,1,227,,Mr. Bennet,Lydia Bennet
897.0,904.0,Undirected,1,227,,Mrs. Bennet,Jane Bennet
903.0,904.0,Undirected,1,227,,Elizabeth Bennet,Jane Bennet
904.0,907.0,Undirected,1,227,,Jane Bennet,Kitty Bennet
904.0,906.0,Undirected,1,227,,Jane Bennet,Mary Bennet
896.0,903.0,Undirected,1,227,,Mr. Bennet,Elizabeth Bennet
903.0,905.0,Undirected,1,227,,Elizabeth Bennet,Lydia Bennet
906.0,1749.0,Undirected,1,227,,Mary Bennet,Mrs. Forster
897.0,903.0,Undirected,1,227,,Mrs. Bennet,Elizabeth Bennet
896.0,1749.0,Undirected,1,227,,Mr. Bennet,Mrs. Forster
897.0,907.0,Undirected,1,227,,Mrs. Bennet,Kitty Bennet
896.0,904.0,Undirected,1,227,,Mr. Bennet,Jane Bennet
896.0,906.0,Undirected,1,227,,Mr. Bennet,Mary Bennet
903.0,906.0,Undirected,1,227,,Elizabeth Bennet,Mary Bennet
904.0,1749.0,Undirected,1,227,,Jane Bennet,Mrs. Forster
905.0,907.0,Undirected,1,227,,Lydia Bennet,Kitty Bennet
903.0,1749.0,Undirected,1,227,,Elizabeth Bennet,Mrs. Forster
904.0,905.0,Undirected,1,228,,Jane Bennet,Lydia Bennet
903.0,905.0,Undirected,1,228,,Elizabeth Bennet,Lydia Bennet
904.0,907.0,Undirected,1,228,,Jane Bennet,Kitty Bennet
897.0,904.0,Undirected,1,228,,Mrs. Bennet,Jane Bennet
904.0,906.0,Undirected,1,228,,Jane Bennet,Mary Bennet
903.0,904.0,Undirected,1,228,,Elizabeth Bennet,Jane Bennet
896.0,905.0,Undirected,1,228,,Mr. Bennet,Lydia Bennet
897.0,903.0,Undirected,1,228,,Mrs. Bennet,Elizabeth Bennet
903.0,907.0,Undirected,1,228,,Elizabeth Bennet,Kitty Bennet
905.0,907.0,Undirected,1,228,,Lydia Bennet,Kitty Bennet
897.0,907.0,Undirected,1,228,,Mrs. Bennet,Kitty Bennet
906.0,907.0,Undirected,1,228,,Mary Bennet,Kitty Bennet
896.0,904.0,Undirected,1,228,,Mr. Bennet,Jane Bennet
903.0,906.0,Undirected,1,228,,Elizabeth Bennet,Mary Bennet
897.0,906.0,Undirected,1,228,,Mrs. Bennet,Mary Bennet
896.0,907.0,Undirected,1,228,,Mr. Bennet,Kitty Bennet
896.0,906.0,Undirected,1,228,,Mr. Bennet,Mary Bennet
896.0,897.0,Undirected,1,228,,Mr. Bennet,Mrs. Bennet
905.0,906.0,Undirected,1,228,,Lydia Bennet,Mary Bennet
897.0,905.0,Undirected,1,228,,Mrs. Bennet,Lydia Bennet
896.0,903.0,Undirected,1,228,,Mr. Bennet,Elizabeth Bennet
906.0,907.0,Undirected,1,229,,Mary Bennet,Kitty Bennet
897.0,904.0,Undirected,1,229,,Mrs. Bennet,Jane Bennet
905.0,1750.0,Undirected,1,229,,Lydia Bennet,Mr. Wickham
897.0,1750.0,Undirected,1,229,,Mrs. Bennet,Mr. Wickham
903.0,904.0,Undirected,1,229,,Elizabeth Bennet,Jane Bennet
904.0,907.0,Undirected,1,229,,Jane Bennet,Kitty Bennet
903.0,1750.0,Undirected,1,229,,Elizabeth Bennet,Mr. Wickham
903.0,905.0,Undirected,1,229,,Elizabeth Bennet,Lydia Bennet
896.0,904.0,Undirected,1,229,,Mr. Bennet,Jane Bennet
905.0,907.0,Undirected,1,229,,Lydia Bennet,Kitty Bennet
904.0,906.0,Undirected,1,229,,Jane Bennet,Mary Bennet
904.0,905.0,Undirected,1,229,,Jane Bennet,Lydia Bennet
906.0,1750.0,Undirected,1,229,,Mary Bennet,Mr. Wickham
903.0,907.0,Undirected,1,229,,Elizabeth Bennet,Kitty Bennet
896.0,897.0,Undirected,1,229,,Mr. Bennet,Mrs. Bennet
903.0,906.0,Undirected,1,229,,Elizabeth Bennet,Mary Bennet
907.0,1750.0,Undirected,1,229,,Kitty Bennet,Mr. Wickham
896.0,906.0,Undirected,1,229,,Mr. Bennet,Mary Bennet
896.0,905.0,Undirected,1,229,,Mr. Bennet,Lydia Bennet
896.0,1750.0,Undirected,1,229,,Mr. Bennet,Mr. Wickham
897.0,907.0,Undirected,1,229,,Mrs. Bennet,Kitty Bennet
905.0,906.0,Undirected,1,229,,Lydia Bennet,Mary Bennet
896.0,903.0,Undirected,1,229,,Mr. Bennet,Elizabeth Bennet
897.0,906.0,Undirected,1,229,,Mrs. Bennet,Mary Bennet
896.0,907.0,Undirected,1,229,,Mr. Bennet,Kitty Bennet
897.0,903.0,Undirected,1,229,,Mrs. Bennet,Elizabeth Bennet
904.0,1750.0,Undirected,1,229,,Jane Bennet,Mr. Wickham
897.0,905.0,Undirected,1,229,,Mrs. Bennet,Lydia Bennet
897.0,1757.0,Undirected,1,230,,Mrs. Bennet,Mrs. Gardiner
897.0,1756.0,Undirected,1,230,,Mrs. Bennet,Mr. Gardiner
903.0,905.0,Undirected,1,230,,Elizabeth Bennet,Lydia Bennet
903.0,1757.0,Undirected,1,230,,Elizabeth Bennet,Mrs. Gardiner
897.0,905.0,Undirected,1,230,,Mrs. Bennet,Lydia Bennet
905.0,1749.0,Undirected,1,230,,Lydia Bennet,Mrs. Forster
903.0,907.0,Undirected,1,230,,Elizabeth Bennet,Kitty Bennet
897.0,1749.0,Undirected,1,230,,Mrs. Bennet,Mrs. Forster
907.0,1756.0,Undirected,1,230,,Kitty Bennet,Mr. Gardiner
903.0,1756.0,Undirected,1,230,,Elizabeth Bennet,Mr. Gardiner
1756.0,1757.0,Undirected,1,230,,Mr. Gardiner,Mrs. Gardiner
897.0,907.0,Undirected,1,230,,Mrs. Bennet,Kitty Bennet
905.0,907.0,Undirected,1,230,,Lydia Bennet,Kitty Bennet
905.0,1757.0,Undirected,1,230,,Lydia Bennet,Mrs. Gardiner
907.0,1749.0,Undirected,1,230,,Kitty Bennet,Mrs. Forster
1749.0,1756.0,Undirected,1,230,,Mrs. Forster,Mr. Gardiner
907.0,1757.0,Undirected,1,230,,Kitty Bennet,Mrs. Gardiner
905.0,1756.0,Undirected,1,230,,Lydia Bennet,Mr. Gardiner
903.0,1749.0,Undirected,1,230,,Elizabeth Bennet,Mrs. Forster
1749.0,1757.0,Undirected,1,230,,Mrs. Forster,Mrs. Gardiner
897.0,903.0,Undirected,1,230,,Mrs. Bennet,Elizabeth Bennet
903.0,904.0,Undirected,1,231,,Elizabeth Bennet,Jane Bennet
1757.0,904.0,Undirected,1,231,,Mrs. Gardiner,Jane Bennet
904.0,61.0,Undirected,1,231,,Jane Bennet,Mrs. Gardiner's aquaintance
32.0,903.0,Undirected,1,231,,Gardiner children,Elizabeth Bennet
1756.0,61.0,Undirected,1,231,,Mr. Gardiner,Mrs. Gardiner's aquaintance
32.0,1756.0,Undirected,1,231,,Gardiner children,Mr. Gardiner
1757.0,61.0,Undirected,1,231,,Mrs. Gardiner,Mrs. Gardiner's aquaintance
32.0,1757.0,Undirected,1,231,,Gardiner children,Mrs. Gardiner
903.0,1712.0,Undirected,1,231,,Elizabeth Bennet,Mr. Darcy
1757.0,1712.0,Undirected,1,231,,Mrs. Gardiner,Mr. Darcy
32.0,61.0,Undirected,1,231,,Gardiner children,Mrs. Gardiner's aquaintance
903.0,1756.0,Undirected,1,231,,Elizabeth Bennet,Mr. Gardiner
904.0,1712.0,Undirected,1,231,,Jane Bennet,Mr. Darcy
904.0,1756.0,Undirected,1,231,,Jane Bennet,Mr. Gardiner
1712.0,1756.0,Undirected,1,231,,Mr. Darcy,Mr. Gardiner
1712.0,61.0,Undirected,1,231,,Mr. Darcy,Mrs. Gardiner's aquaintance
1757.0,1756.0,Undirected,1,231,,Mrs. Gardiner,Mr. Gardiner
32.0,1712.0,Undirected,1,231,,Gardiner children,Mr. Darcy
32.0,904.0,Undirected,1,231,,Gardiner children,Jane Bennet
903.0,61.0,Undirected,1,231,,Elizabeth Bennet,Mrs. Gardiner's aquaintance
903.0,1757.0,Undirected,1,231,,Elizabeth Bennet,Mrs. Gardiner
1712.0,1756.0,Undirected,1,232,,Mr. Darcy,Mr. Gardiner
903.0,1756.0,Undirected,1,232,,Elizabeth Bennet,Mr. Gardiner
1750.0,1757.0,Undirected,1,232,,Mr. Wickham,Mrs. Gardiner
1712.0,1757.0,Undirected,1,232,,Mr. Darcy,Mrs. Gardiner
903.0,1750.0,Undirected,1,232,,Elizabeth Bennet,Mr. Wickham
1756.0,1757.0,Undirected,1,232,,Mr. Gardiner,Mrs. Gardiner
903.0,1712.0,Undirected,1,232,,Elizabeth Bennet,Mr. Darcy
1750.0,1756.0,Undirected,1,232,,Mr. Wickham,Mr. Gardiner
1712.0,1750.0,Undirected,1,232,,Mr. Darcy,Mr. Wickham
903.0,1757.0,Undirected,1,232,,Elizabeth Bennet,Mrs. Gardiner
2554.0,903.0,directed,1,235,Exchange,,
903.0,2554.0,directed,1,235,Exchange,,
1757.0,1756.0,directed,1,236,Exchange,,
903.0,1769.0,directed,1,236,Exchange,,
1756.0,1757.0,directed,1,236,Exchange,,
1769.0,903.0,directed,1,236,Exchange,,
1757.0,1769.0,directed,1,236,Exchange,,
1769.0,1757.0,directed,1,236,Exchange,,
1756.0,1769.0,directed,1,237,Exchange,,
903.0,1757.0,directed,1,237,Exchange,,
1769.0,903.0,directed,1,237,Exchange,,
1769.0,1757.0,directed,1,237,Exchange,,
903.0,1769.0,directed,1,237,Exchange,,
1769.0,1756.0,directed,1,237,Exchange,,
1757.0,903.0,directed,1,237,Exchange,,
1757.0,1769.0,directed,1,237,Exchange,,
903.0,1769.0,directed,1,238,Exchange,,
1757.0,1769.0,directed,1,238,Exchange,,
1769.0,1757.0,directed,1,238,Exchange,,
1769.0,1756.0,directed,1,238,Exchange,,
1769.0,903.0,directed,1,238,Exchange,,
1756.0,1769.0,directed,1,238,Exchange,,
903.0,1769.0,directed,1,239,Exchange,,
903.0,1756.0,directed,1,239,Exchange,,
1769.0,903.0,directed,1,239,Exchange,,
1756.0,1757.0,directed,1,239,Exchange,,
1756.0,903.0,directed,1,239,Exchange,,
1756.0,1769.0,directed,1,239,Exchange,,
1757.0,1756.0,directed,1,239,Exchange,,
1757.0,903.0,directed,1,239,Exchange,,
903.0,1757.0,directed,1,239,Exchange,,
1769.0,1756.0,directed,1,239,Exchange,,
1769.0,1757.0,directed,1,240,Exchange,,
903.0,1769.0,directed,1,240,Exchange,,
1757.0,1769.0,directed,1,240,Exchange,,
1769.0,903.0,directed,1,240,Exchange,,
1756.0,903.0,directed,1,241,Exchange,,
1757.0,903.0,directed,1,241,Exchange,,
903.0,1712.0,directed,1,241,Exchange,,
1712.0,903.0,directed,1,241,Exchange,,
903.0,1756.0,directed,1,242,Exchange,,
1757.0,903.0,directed,1,242,Exchange,,
1756.0,903.0,directed,1,242,Exchange,,
1712.0,903.0,directed,1,242,Exchange,,
903.0,1757.0,directed,1,242,Exchange,,
903.0,1712.0,directed,1,242,Exchange,,
903.0,1712.0,directed,1,243,Exchange,,
2558.0,903.0,directed,1,243,Exchange,,
1756.0,2558.0,directed,1,243,Exchange,,
1757.0,2558.0,directed,1,243,Exchange,,
1757.0,1756.0,directed,1,243,Exchange,,
903.0,1756.0,directed,1,243,Exchange,,
2558.0,1756.0,directed,1,243,Exchange,,
1756.0,1757.0,directed,1,243,Exchange,,
903.0,1757.0,directed,1,243,Exchange,,
2558.0,1757.0,directed,1,243,Exchange,,
1712.0,903.0,directed,1,243,Exchange,,
1756.0,903.0,directed,1,243,Exchange,,
1757.0,903.0,directed,1,243,Exchange,,
903.0,2558.0,directed,1,243,Exchange,,
1756.0,1757.0,directed,1,244,Exchange,,
1712.0,1756.0,directed,1,244,Exchange,,
1757.0,1756.0,directed,1,244,Exchange,,
903.0,1756.0,directed,1,244,Exchange,,
1712.0,903.0,directed,1,244,Exchange,,
1756.0,1712.0,directed,1,244,Exchange,,
903.0,1712.0,directed,1,244,Exchange,,
1757.0,903.0,directed,1,244,Exchange,,
1756.0,903.0,directed,1,244,Exchange,,
903.0,1712.0,directed,1,245,Exchange,,
1712.0,903.0,directed,1,245,Exchange,,
1757.0,903.0,directed,1,246,Exchange,,
1712.0,1756.0,directed,1,246,Exchange,,
1757.0,1712.0,directed,1,246,Exchange,,
903.0,1712.0,directed,1,246,Exchange,,
1756.0,1712.0,directed,1,246,Exchange,,
1712.0,903.0,directed,1,246,Exchange,,
1756.0,903.0,directed,1,246,Exchange,,
903.0,1757.0,directed,1,246,Exchange,,
1712.0,1757.0,directed,1,246,Exchange,,
1757.0,1756.0,directed,1,246,Exchange,,
1756.0,1757.0,directed,1,246,Exchange,,
903.0,1756.0,directed,1,247,Exchange,,
903.0,1757.0,directed,1,247,Exchange,,
1756.0,903.0,directed,1,247,Exchange,,
1757.0,903.0,directed,1,247,Exchange,,
1757.0,1756.0,directed,1,247,Exchange,,
1756.0,1757.0,directed,1,247,Exchange,,
1747.0,1756.0,Undirected,1,248,,Miss Darcy,Mr. Gardiner
903.0,1747.0,Undirected,1,248,,Elizabeth Bennet,Miss Darcy
903.0,1757.0,Undirected,1,248,,Elizabeth Bennet,Mrs. Gardiner
903.0,62.0,Undirected,1,248,,Elizabeth Bennet,"""Lambton friends"""
1712.0,1757.0,Undirected,1,248,,Mr. Darcy,Mrs. Gardiner
1757.0,62.0,Undirected,1,248,,Mrs. Gardiner,"""Lambton friends"""
903.0,1712.0,Undirected,1,248,,Elizabeth Bennet,Mr. Darcy
1756.0,1757.0,Undirected,1,248,,Mr. Gardiner,Mrs. Gardiner
1712.0,62.0,Undirected,1,248,,Mr. Darcy,"""Lambton friends"""
1747.0,62.0,Undirected,1,248,,Miss Darcy,"""Lambton friends"""
1712.0,1756.0,Undirected,1,248,,Mr. Darcy,Mr. Gardiner
1712.0,1747.0,Undirected,1,248,,Mr. Darcy,Miss Darcy
903.0,1756.0,Undirected,1,248,,Elizabeth Bennet,Mr. Gardiner
1756.0,62.0,Undirected,1,248,,Mr. Gardiner,"""Lambton friends"""
1747.0,1757.0,Undirected,1,248,,Miss Darcy,Mrs. Gardiner
1756.0,1757.0,Undirected,1,249,,Mr. Gardiner,Mrs. Gardiner
899.0,1756.0,Undirected,1,249,,Mr. Bingley,Mr. Gardiner
903.0,1712.0,Undirected,1,249,,Elizabeth Bennet,Mr. Darcy
903.0,1756.0,Undirected,1,249,,Elizabeth Bennet,Mr. Gardiner
899.0,1747.0,Undirected,1,249,,Mr. Bingley,Miss Darcy
1712.0,1756.0,Undirected,1,249,,Mr. Darcy,Mr. Gardiner
1712.0,1747.0,Undirected,1,249,,Mr. Darcy,Miss Darcy
1747.0,1756.0,Undirected,1,249,,Miss Darcy,Mr. Gardiner
903.0,1757.0,Undirected,1,249,,Elizabeth Bennet,Mrs. Gardiner
899.0,903.0,Undirected,1,249,,Mr. Bingley,Elizabeth Bennet
903.0,1747.0,Undirected,1,249,,Elizabeth Bennet,Miss Darcy
899.0,1757.0,Undirected,1,249,,Mr. Bingley,Mrs. Gardiner
899.0,1712.0,Undirected,1,249,,Mr. Bingley,Mr. Darcy
1747.0,1757.0,Undirected,1,249,,Miss Darcy,Mrs. Gardiner
1712.0,1757.0,Undirected,1,249,,Mr. Darcy,Mrs. Gardiner
899.0,1747.0,Undirected,1,250,,Mr. Bingley,Miss Darcy
905.0,906.0,Undirected,1,250,,Lydia Bennet,Mary Bennet
906.0,907.0,Undirected,1,250,,Mary Bennet,Kitty Bennet
904.0,1712.0,Undirected,1,250,,Jane Bennet,Mr. Darcy
906.0,1712.0,Undirected,1,250,,Mary Bennet,Mr. Darcy
899.0,905.0,Undirected,1,250,,Mr. Bingley,Lydia Bennet
903.0,1747.0,Undirected,1,250,,Elizabeth Bennet,Miss Darcy
906.0,1747.0,Undirected,1,250,,Mary Bennet,Miss Darcy
907.0,1712.0,Undirected,1,250,,Kitty Bennet,Mr. Darcy
904.0,905.0,Undirected,1,250,,Jane Bennet,Lydia Bennet
905.0,1712.0,Undirected,1,250,,Lydia Bennet,Mr. Darcy
905.0,1747.0,Undirected,1,250,,Lydia Bennet,Miss Darcy
903.0,907.0,Undirected,1,250,,Elizabeth Bennet,Kitty Bennet
905.0,907.0,Undirected,1,250,,Lydia Bennet,Kitty Bennet
903.0,904.0,Undirected,1,250,,Elizabeth Bennet,Jane Bennet
903.0,906.0,Undirected,1,250,,Elizabeth Bennet,Mary Bennet
904.0,1747.0,Undirected,1,250,,Jane Bennet,Miss Darcy
907.0,1747.0,Undirected,1,250,,Kitty Bennet,Miss Darcy
903.0,1712.0,Undirected,1,250,,Elizabeth Bennet,Mr. Darcy
1712.0,1747.0,Undirected,1,250,,Mr. Darcy,Miss Darcy
899.0,903.0,Undirected,1,250,,Mr. Bingley,Elizabeth Bennet
904.0,907.0,Undirected,1,250,,Jane Bennet,Kitty Bennet
899.0,904.0,Undirected,1,250,,Mr. Bingley,Jane Bennet
904.0,906.0,Undirected,1,250,,Jane Bennet,Mary Bennet
899.0,907.0,Undirected,1,250,,Mr. Bingley,Kitty Bennet
899.0,906.0,Undirected,1,250,,Mr. Bingley,Mary Bennet
903.0,905.0,Undirected,1,250,,Elizabeth Bennet,Lydia Bennet
899.0,1712.0,Undirected,1,250,,Mr. Bingley,Mr. Darcy
903.0,904.0,Undirected,1,251,,Elizabeth Bennet,Jane Bennet
899.0,1747.0,Undirected,1,251,,Mr. Bingley,Miss Darcy
903.0,1756.0,Undirected,1,251,,Elizabeth Bennet,Mr. Gardiner
904.0,1757.0,Undirected,1,251,,Jane Bennet,Mrs. Gardiner
1747.0,1757.0,Undirected,1,251,,Miss Darcy,Mrs. Gardiner
1712.0,1747.0,Undirected,1,251,,Mr. Darcy,Miss Darcy
899.0,1712.0,Undirected,1,251,,Mr. Bingley,Mr. Darcy
899.0,904.0,Undirected,1,251,,Mr. Bingley,Jane Bennet
1756.0,1757.0,Undirected,1,251,,Mr. Gardiner,Mrs. Gardiner
903.0,1712.0,Undirected,1,251,,Elizabeth Bennet,Mr. Darcy
903.0,1747.0,Undirected,1,251,,Elizabeth Bennet,Miss Darcy
904.0,1756.0,Undirected,1,251,,Jane Bennet,Mr. Gardiner
903.0,1757.0,Undirected,1,251,,Elizabeth Bennet,Mrs. Gardiner
899.0,903.0,Undirected,1,251,,Mr. Bingley,Elizabeth Bennet
904.0,1712.0,Undirected,1,251,,Jane Bennet,Mr. Darcy
899.0,1757.0,Undirected,1,251,,Mr. Bingley,Mrs. Gardiner
1712.0,1756.0,Undirected,1,251,,Mr. Darcy,Mr. Gardiner
1747.0,1756.0,Undirected,1,251,,Miss Darcy,Mr. Gardiner
1712.0,1757.0,Undirected,1,251,,Mr. Darcy,Mrs. Gardiner
904.0,1747.0,Undirected,1,251,,Jane Bennet,Miss Darcy
899.0,1756.0,Undirected,1,251,,Mr. Bingley,Mr. Gardiner
29.0,62.0,Undirected,1,252,,Mr. Darcy's father,"""Lambton friends"""
1750.0,1756.0,Undirected,1,252,,Mr. Wickham,Mr. Gardiner
1756.0,63.0,Undirected,1,252,,Mr. Gardiner,Housekeeper (at Pemberley)
62.0,63.0,Undirected,1,252,,"""Lambton friends""",Housekeeper (at Pemberley)
1712.0,63.0,Undirected,1,252,,Mr. Darcy,Housekeeper (at Pemberley)
1712.0,1750.0,Undirected,1,252,,Mr. Darcy,Mr. Wickham
1712.0,62.0,Undirected,1,252,,Mr. Darcy,"""Lambton friends"""
899.0,62.0,Undirected,1,252,,Mr. Bingley,"""Lambton friends"""
1712.0,1756.0,Undirected,1,252,,Mr. Darcy,Mr. Gardiner
1750.0,62.0,Undirected,1,252,,Mr. Wickham,"""Lambton friends"""
29.0,1750.0,Undirected,1,252,,Mr. Darcy's father,Mr. Wickham
899.0,903.0,Undirected,1,252,,Mr. Bingley,Elizabeth Bennet
899.0,29.0,Undirected,1,252,,Mr. Bingley,Mr. Darcy's father
1757.0,63.0,Undirected,1,252,,Mrs. Gardiner,Housekeeper (at Pemberley)
899.0,63.0,Undirected,1,252,,Mr. Bingley,Housekeeper (at Pemberley)
1712.0,29.0,Undirected,1,252,,Mr. Darcy,Mr. Darcy's father
899.0,1757.0,Undirected,1,252,,Mr. Bingley,Mrs. Gardiner
899.0,1712.0,Undirected,1,252,,Mr. Bingley,Mr. Darcy
1756.0,1757.0,Undirected,1,252,,Mr. Gardiner,Mrs. Gardiner
903.0,1757.0,Undirected,1,252,,Elizabeth Bennet,Mrs. Gardiner
899.0,1756.0,Undirected,1,252,,Mr. Bingley,Mr. Gardiner
903.0,63.0,Undirected,1,252,,Elizabeth Bennet,Housekeeper (at Pemberley)
1750.0,63.0,Undirected,1,252,,Mr. Wickham,Housekeeper (at Pemberley)
29.0,1757.0,Undirected,1,252,,Mr. Darcy's father,Mrs. Gardiner
899.0,1750.0,Undirected,1,252,,Mr. Bingley,Mr. Wickham
903.0,29.0,Undirected,1,252,,Elizabeth Bennet,Mr. Darcy's father
29.0,63.0,Undirected,1,252,,Mr. Darcy's father,Housekeeper (at Pemberley)
903.0,1712.0,Undirected,1,252,,Elizabeth Bennet,Mr. Darcy
