source,target,type,weight,startPage,category
925,923,directed,1,4,Relationship
923,925,directed,1,4,Relationship
925,924,directed,1,4,Relationship
924,925,directed,1,4,Relationship
926,923,directed,1,4,Relationship
923,926,directed,1,4,Relationship
926,924,directed,1,4,Relationship
924,926,directed,1,4,Relationship
923,924,directed,1,4,Relationship
924,923,directed,1,4,Relationship
927,924,directed,1,4,Relationship
924,927,directed,1,4,Relationship
925,926,directed,1,38,Relationship
926,925,directed,1,38,Relationship
925,923,directed,1,38,Relationship
923,925,directed,1,38,Relationship
925,924,directed,1,38,Relationship
924,925,directed,1,38,Relationship
926,923,directed,1,38,Relationship
923,926,directed,1,38,Relationship
926,924,directed,1,38,Relationship
924,926,directed,1,38,Relationship
923,924,directed,1,38,Relationship
924,923,directed,1,38,Relationship
925,924,directed,1,110,Relationship
924,925,directed,1,110,Relationship
926,924,directed,1,132,Relationship
924,926,directed,1,132,Relationship
1122,924,directed,1,193,Relationship
924,1122,directed,1,193,Relationship
912,911,directed,1,193,Relationship
911,912,directed,1,193,Relationship
912,909,directed,1,195,Relationship
909,912,directed,1,195,Relationship
912,1010,directed,1,196,Relationship
912,909,directed,1,197,Relationship
909,912,directed,1,197,Relationship
912,1123,directed,1,197,Relationship
912,1124,directed,1,197,Relationship
909,912,directed,1,198,Relationship
912,909,directed,1,198,Relationship
912,910,directed,1,198,Relationship
910,912,directed,1,198,Relationship
909,910,directed,1,198,Relationship
910,909,directed,1,198,Relationship
912,910,directed,1,199,Relationship
910,912,directed,1,199,Relationship
912,955,directed,1,199,Relationship
955,912,directed,1,199,Relationship
912,909,directed,1,200,Relationship
909,912,directed,1,200,Relationship
912,910,directed,1,200,Relationship
910,912,directed,1,200,Relationship
912,955,directed,1,200,Relationship
955,912,directed,1,200,Relationship
912,955,directed,1,201,Relationship
955,912,directed,1,201,Relationship
912,910,directed,1,201,Relationship
910,912,directed,1,201,Relationship
912,1123,directed,1,201,Relationship
912,1124,directed,1,202,Relationship
912,1125,directed,1,202,Relationship
912,911,directed,1,203,Relationship
911,912,directed,1,203,Relationship
912,1126,directed,1,203,Relationship
912,1127,directed,1,203,Relationship
909,946,directed,1,110,Relationship
946,909,directed,1,110,Relationship
947,948,directed,1,112,Relationship
948,947,directed,1,112,Relationship
947,946,directed,1,112,Relationship
946,947,directed,1,112,Relationship
948,946,directed,1,112,Relationship
946,948,directed,1,112,Relationship
946,946,directed,1,113,Relationship
909,949,directed,1,113,Relationship
949,909,directed,1,113,Relationship
909,950,directed,1,113,Relationship
909,950,directed,1,114,Relationship
909,949,directed,1,114,Relationship
949,909,directed,1,114,Relationship
909,951,directed,1,114,Relationship
951,909,directed,1,114,Relationship
909,910,directed,1,114,Relationship
910,909,directed,1,114,Relationship
909,954,directed,1,117,Relationship
970,971,directed,1,33,Relationship
910,909,directed,1,34,Relationship
909,910,directed,1,34,Relationship
910,955,directed,1,34,Relationship
955,910,directed,1,34,Relationship
910,912,directed,1,34,Relationship
912,910,directed,1,34,Relationship
909,955,directed,1,34,Relationship
955,909,directed,1,34,Relationship
909,912,directed,1,34,Relationship
912,909,directed,1,34,Relationship
955,912,directed,1,34,Relationship
912,955,directed,1,34,Relationship
972,910,directed,1,34,Relationship
972,909,directed,1,34,Relationship
972,955,directed,1,34,Relationship
972,912,directed,1,34,Relationship
910,909,directed,1,37,Relationship
909,910,directed,1,37,Relationship
910,955,directed,1,37,Relationship
955,910,directed,1,37,Relationship
910,912,directed,1,37,Relationship
912,910,directed,1,37,Relationship
909,955,directed,1,37,Relationship
955,909,directed,1,37,Relationship
909,912,directed,1,37,Relationship
912,909,directed,1,37,Relationship
955,912,directed,1,37,Relationship
912,955,directed,1,37,Relationship
910,909,directed,1,38,Relationship
909,910,directed,1,38,Relationship
910,955,directed,1,38,Relationship
955,910,directed,1,38,Relationship
910,912,directed,1,38,Relationship
912,910,directed,1,38,Relationship
909,955,directed,1,38,Relationship
955,909,directed,1,38,Relationship
909,912,directed,1,38,Relationship
912,909,directed,1,38,Relationship
912,955,directed,1,38,Relationship
955,912,directed,1,38,Relationship
912,910,directed,1,40,Relationship
910,951,directed,1,41,Relationship
955,909,directed,1,41,Relationship
912,909,directed,1,41,Relationship
910,909,directed,1,42,Relationship
909,910,directed,1,42,Relationship
909,951,directed,1,42,Relationship
910,974,directed,1,42,Relationship
974,910,directed,1,42,Relationship
910,909,directed,1,43,Relationship
909,910,directed,1,43,Relationship
955,910,directed,1,43,Relationship
955,909,directed,1,43,Relationship
912,910,directed,1,43,Relationship
909,910,directed,1,44,Relationship
910,909,directed,1,44,Relationship
912,977,directed,1,45,Relationship
912,978,directed,1,45,Relationship
912,980,directed,1,46,Relationship
980,912,directed,1,46,Relationship
980,981,directed,1,46,Relationship
981,912,directed,1,46,Relationship
912,910,directed,1,46,Relationship
912,909,directed,1,46,Relationship
933,982,directed,1,47,Relationship
983,984,directed,1,48,Relationship
983,912,directed,1,50,Relationship
912,983,directed,1,50,Relationship
912,985,directed,1,50,Relationship
987,986,directed,1,53,Relationship
986,934,directed,1,53,Relationship
986,988,directed,1,54,Relationship
988,986,directed,1,54,Relationship
921,989,directed,1,54,Relationship
921,990,directed,1,54,Relationship
921,934,directed,1,54,Relationship
986,991,directed,1,54,Relationship
