source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
26,27,John Wildstrand,Neve Harp,Directed,1,9,Exchange
407,400,Joseph Harp,Evelina Harp,Directed,1,9,Knows
407,405,Joseph Harp,Seraph Milk (Mooshum),Directed,1,9,Exchange
28,26,Maggie Peace,John Wildstrand,Directed,1,9,Exchange
27,406,Neve Harp,Edward Harp,Directed,1,9,Knows
27,26,Neve Harp,John Wildstrand,Directed,1,9,Exchange
29,406,Octave Harp,Edward Harp,Directed,1,9,Knows
29,30,Octave Harp,Woman (Octave drowned himself over),Directed,1,9,Knows
25,24,Priest (who Agathe left the convent for),"Agathe (""Happy"")",Directed,1,9,Knows
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,9,Exchange
405,407,Seraph Milk (Mooshum),Joseph Harp,Directed,1,9,Exchange
409,21,Uncle Whitey,"""Haskell Indian Princess""",Directed,1,9,Exchange
409,23,Uncle Whitey,"""[S]mall town stripper""",Directed,1,9,Exchange
409,400,Uncle Whitey,Evelina Harp,Directed,1,9,Knows
30,29,Woman (Octave drowned himself over),Octave Harp,Directed,1,9,Knows
404,406,Clemence Harp,Edward Harp,Directed,1,10,Knows
404,400,Clemence Harp,Evelina Harp,Directed,1,10,Exchange
410,400,Corwin Peace,Evelina Harp,Directed,1,10,Exchange
410,32,Corwin Peace,Other Children (in school with Evelina),Directed,1,10,Exchange
406,404,Edward Harp,Clemence Harp,Directed,1,10,Knows
406,400,Edward Harp,Evelina Harp,Directed,1,10,Knows
400,404,Evelina Harp,Clemence Harp,Directed,1,10,Knows
400,410,Evelina Harp,Corwin Peace,Directed,1,10,Exchange
400,406,Evelina Harp,Edward Harp,Directed,1,10,Knows
400,32,Evelina Harp,Other Children (in school with Evelina),Directed,1,10,Exchange
32,410,Other Children (in school with Evelina),Corwin Peace,Directed,1,10,Exchange
32,400,Other Children (in school with Evelina),Evelina Harp,Directed,1,10,Exchange
404,400,Clemence Harp,Evelina Harp,Directed,1,11,Knows
406,33,Edward Harp,Edward's Students,Directed,1,11,Knows
406,400,Edward Harp,Evelina Harp,Directed,1,11,Knows
33,406,Edward's Students,Edward Harp,Directed,1,11,Knows
400,404,Evelina Harp,Clemence Harp,Directed,1,11,Knows
400,406,Evelina Harp,Edward Harp,Directed,1,11,Knows
400,33,Evelina Harp,Edward's Students,Directed,1,11,Knows of
400,407,Evelina Harp,Joseph Harp,Directed,1,11,Knows
400,411,Evelina Harp,Junesse Malaterre,Directed,1,11,Knows
400,35,Evelina Harp,Junesse's Aunt,Directed,1,11,Knows of
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,11,Exchange
407,400,Joseph Harp,Evelina Harp,Directed,1,11,Knows
411,400,Junesse Malaterre,Evelina Harp,Directed,1,11,Knows
411,35,Junesse Malaterre,Junesse's Aunt,Directed,1,11,Exchange
411,405,Junesse Malaterre,Seraph Milk (Mooshum),Directed,1,11,Knows
35,411,Junesse's Aunt,Junesse Malaterre,Directed,1,11,Exchange
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,11,Exchange
405,411,Seraph Milk (Mooshum),Junesse Malaterre,Directed,1,11,Knows
406,400,Edward Harp,Evelina Harp,Directed,1,12,Knows
406,407,Edward Harp,Joseph Harp,Directed,1,12,Knows
400,406,Evelina Harp,Edward Harp,Directed,1,12,Knows
400,36,Evelina Harp,French Voyageur,Directed,1,12,Knows of
400,407,Evelina Harp,Joseph Harp,Directed,1,12,Knows
400,411,Evelina Harp,Junesse Malaterre,Directed,1,12,Knows
400,35,Evelina Harp,Junesse's Aunt,Directed,1,12,Knows of
400,37,Evelina Harp,Junesse's Six Younger Cousins,Directed,1,12,Knows of
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,12,Exchange
400,402,Evelina Harp,Severine Milk,Directed,1,12,Knows of
407,406,Joseph Harp,Edward Harp,Directed,1,12,Knows
407,400,Joseph Harp,Evelina Harp,Directed,1,12,Knows
411,400,Junesse Malaterre,Evelina Harp,Directed,1,12,Knows
411,36,Junesse Malaterre,French Voyageur,Directed,1,12,Knows of
411,35,Junesse Malaterre,Junesse's Aunt,Directed,1,12,Knows
411,37,Junesse Malaterre,Junesse's Six Younger Cousins,Directed,1,12,Knows
411,405,Junesse Malaterre,Seraph Milk (Mooshum),Directed,1,12,Knows
35,411,Junesse's Aunt,Junesse Malaterre,Directed,1,12,Knows
35,37,Junesse's Aunt,Junesse's Six Younger Cousins,Directed,1,12,Knows
37,411,Junesse's Six Younger Cousins,Junesse Malaterre,Directed,1,12,Knows
37,35,Junesse's Six Younger Cousins,Junesse's Aunt,Directed,1,12,Knows
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,12,Exchange
405,407,Seraph Milk (Mooshum),Joseph Harp,Directed,1,12,Exchange
405,411,Seraph Milk (Mooshum),Junesse Malaterre,Directed,1,12,Knows
405,402,Seraph Milk (Mooshum),Severine Milk,Directed,1,12,Knows
402,405,Severine Milk,Seraph Milk (Mooshum),Directed,1,12,Knows
410,400,Corwin Peace,Evelina Harp,Directed,1,13,Exchange
400,410,Evelina Harp,Corwin Peace,Directed,1,13,Exchange
400,411,Evelina Harp,Junesse Malaterre,Directed,1,13,Knows
400,38,Evelina Harp,Off-Reservation Dentist,Directed,1,13,Exchange
400,32,Evelina Harp,Other Children (in school with Evelina),Directed,1,13,Exchange
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,13,Exchange
411,400,Junesse Malaterre,Evelina Harp,Directed,1,13,Knows
411,405,Junesse Malaterre,Seraph Milk (Mooshum),Directed,1,13,Knows
38,400,Off-Reservation Dentist,Evelina Harp,Directed,1,13,Exchange
32,400,Other Children (in school with Evelina),Evelina Harp,Directed,1,13,Exchange
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,13,Exchange
405,411,Seraph Milk (Mooshum),Junesse Malaterre,Directed,1,13,Knows
412,400,Beryl Hoop,Evelina Harp,Directed,1,14,Exchange
410,400,Corwin Peace,Evelina Harp,Directed,1,14,Exchange
400,412,Evelina Harp,Beryl Hoop,Directed,1,14,Knows of
400,410,Evelina Harp,Corwin Peace,Directed,1,14,Exchange
400,57,Evelina Harp,Jesus,Directed,1,14,Knows of
400,32,Evelina Harp,Other Children (in school with Evelina),Directed,1,14,Knows
32,400,Other Children (in school with Evelina),Evelina Harp,Directed,1,14,Knows
404,400,Clemence Harp,Evelina Harp,Directed,1,15,Exchange
410,400,Corwin Peace,Evelina Harp,Directed,1,15,Exchange
400,42,Evelina Harp,"""Mustache"" Maude Black",Directed,1,15,Knows of
400,404,Evelina Harp,Clemence Harp,Directed,1,15,Exchange
400,410,Evelina Harp,Corwin Peace,Directed,1,15,Exchange
400,41,Evelina Harp,Jackie Kennedy,Directed,1,15,Knows of
400,57,Evelina Harp,Jesus,Directed,1,15,Knows of
400,411,Evelina Harp,Junesse Malaterre,Directed,1,15,Knows
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,15,Knows
411,400,Junesse Malaterre,Evelina Harp,Directed,1,15,Knows
411,405,Junesse Malaterre,Seraph Milk (Mooshum),Directed,1,15,Knows
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,15,Knows
405,411,Seraph Milk (Mooshum),Junesse Malaterre,Directed,1,15,Knows
42,411,"""Mustache"" Maude Black",Junesse Malaterre,Directed,1,16,Exchange
42,43,"""Mustache"" Maude Black",Ott Black,Directed,1,16,Knows
42,405,"""Mustache"" Maude Black",Seraph Milk (Mooshum),Directed,1,16,Exchange
44,42,Erling Nicolai Rolfsrud,"""Mustache"" Maude Black",Directed,1,16,Knows of
400,42,Evelina Harp,"""Mustache"" Maude Black",Directed,1,16,Knows of
400,44,Evelina Harp,Erling Nicolai Rolfsrud,Directed,1,16,Knows of
400,411,Evelina Harp,Junesse Malaterre,Directed,1,16,Knows
400,43,Evelina Harp,Ott Black,Directed,1,16,Knows of
400,405,Evelina Harp,Seraph Milk (Mooshum),Directed,1,16,Exchange
411,42,Junesse Malaterre,"""Mustache"" Maude Black",Directed,1,16,Exchange
411,400,Junesse Malaterre,Evelina Harp,Directed,1,16,Knows
43,42,Ott Black,"""Mustache"" Maude Black",Directed,1,16,Knows
405,42,Seraph Milk (Mooshum),"""Mustache"" Maude Black",Directed,1,16,Exchange
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,16,Exchange
42,411,"""Mustache"" Maude Black",Junesse Malaterre,Directed,1,17,Exchange
42,72,"""Mustache"" Maude Black",Neighbours (of Maude Black),Directed,1,17,Exchange
42,405,"""Mustache"" Maude Black",Seraph Milk (Mooshum),Directed,1,17,Exchange
42,69,"""Mustache"" Maude Black",Woman (murdered a couple farms over),Directed,1,17,Knows of
48,67,Asiginak,Emil Buckendorf,Directed,1,17,Knows
48,292,Asiginak,Emil Buckendorf's First Brother,Directed,1,17,Knows
48,293,Asiginak,Emil Buckendorf's Second Brother,Directed,1,17,Knows
48,294,Asiginak,Emil Buckendorf's Third Brother,Directed,1,17,Knows
48,66,Asiginak,Eugene Wildstrand,Directed,1,17,Knows
48,63,Asiginak,Frederic Vogeli,Directed,1,17,Knows
48,65,Asiginak,Oric Hoag,Directed,1,17,Knows
48,50,Asiginak,The Lynching,Directed,1,17,Knows
48,68,Asiginak,William Hotchkiss,Directed,1,17,Knows
47,67,Cuthbert Peace,Emil Buckendorf,Directed,1,17,Knows
47,292,Cuthbert Peace,Emil Buckendorf's First Brother,Directed,1,17,Knows
