id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
832,"Exchange","Atticus Finch","Judge Taylor","1","19","262","262"
833,"Exchange","Judge Taylor","Tom Robinson","1","19","262","262"
834,"Knows","Mr. Gilmer","Tom Robinson's jury","1","19","262","263"
835,"Knows","Mr. Gilmer","Mayella Ewell","1","19","262","263"
836,"Knows","Tom Robinson","Mayella Ewell","1","19","262","263"
837,"Knows","Mr. Gilmer","Bob Ewell","1","19","263","264"
838,"Knows of","Mr. Gilmer","Mayella Ewell's siblings","1","19","263","263"
839,"Knows","Tom Robinson","Bob Ewell","1","19","264","264"
840,"Knows","Tom Robinson","Mayella Ewell's siblings","1","19","264","264"
841,"Knows","Tom Robinson","Crowd (at the trial)","1","19","264","264"
842,"Exchange","Tom Robinson","Mayella Ewell","1","19","264","264"
843,"Exchange","Mr. Gilmer","Mayella Ewell","1","19","264","264"
844,"Knows","Atticus Finch","Tom Robinson","1","19","264","264"
845,"Knows","Mr. Gilmer","Mayella Ewell","1","19","265","266"
846,"Knows","Tom Robinson","Mayella Ewell","1","19","265","265"
847,"Exchange","Jem Finch","Scout Finch","1","19","265","265"
848,"Knows","Jem Finch","Dill Harris","1","19","265","265"
849,"Exchange","Reverend Sykes","Scout Finch","1","19","265","265"
850,"Exchange","Scout Finch","Dill Harris","1","19","265","266"
851,"Exchange","Link Deas","Scout Finch","1","19","265","265"
852,"Knows","Dill Harris","Mr. Gilmer","0","19","265","266"
853,"Knows","Dill Harris","Tom Robinson","0","19","265","265"
854,"Knows","Dill Harris","Bob Ewell","0","19","266","266"
855,"Knows","Dill Harris","Mayella Ewell","0","19","266","266"
856,"Knows","Dill Harris","Tom Robinson's jury","1","19","266","266"
857,"Knows","Mr. Gilmer","Bob Ewell","1","19","266","266"
858,"Knows","Dill Harris","Tom Robinson","1","19","266","266"
859,"Knows","Mr. Gilmer","Tom Robinson's jury","1","19","266","266"
860,"Exchange","Atticus Finch","Mayella Ewell","1","19","266","266"
861,"Exchange","Atticus Finch","Bob Ewell","1","19","266","266"
862,"Knows","Dill Harris","Atticus Finch","1","19","266","266"
863,"Exchange","Scout Finch","Miss Maudie Atkinson","1","19","266","266"
864,"Knows","Miss Maudie Atkinson","Atticus Finch","1","19","266","266"
865,"Exchange","Mr. Dolphus Raymond","Dill Harris","1","19","266","266"
866,"Exchange","Mr. Dolphus Raymond","Dill Harris","1","20","267","269"
867,"Knows","Atticus Finch","Mr. Dolphus Raymond","1","20","267","267"
868,"Knows","Alexandra Finch","Mr. Damon (Tom Swift)","1","20","267","267"
869,"Exchange","Scout Finch","Dill Harris","1","20","267","269"
870,"Exchange","Mr. Dolphus Raymond","Scout Finch","1","20","267","269"
871,"Knows","Mr. Dolphus Raymond","Mr. Dolphus Raymond's children","1","20","268","268"
872,"Knows","Mr. Dolphus Raymond","Atticus Finch","1","20","269","269"
873,"Knows","Scout Finch","Mr. Gilmer","1","20","269","269"
874,"Knows","Reverend Sykes","Dill Harris","1","20","269","269"
875,"Knows","Mr. Gilmer","Court reporter","1","20","270","270"
876,"Exchange","Atticus Finch","Tom Robinson's jury","1","20","270","275"
877,"Knows","Atticus Finch","Tom Robinson","1","20","270","270"
878,"Exchange","Scout Finch","Jem Finch","1","20","270","270"
879,"Knows","Jem Finch","Atticus Finch","1","20","270","270"
880,"Exchange","Atticus Finch","Judge Taylor","1","20","270","270"
881,"Knows","Scout Finch","Jem Finch","1","20","271","271"
882,"Knows","Atticus Finch","Mr. Gilmer","1","20","271","271"
883,"Knows","Atticus Finch","Tom Robinson","1","20","271","273"
884,"Knows","Atticus Finch","Bob Ewell","1","20","271","273"
885,"Knows","Atticus Finch","Mayella Ewell","1","20","271","273"
886,"Knows","Mr. Gilmer","Tom Robinson","1","20","271","271"
887,"Knows","Mr. Gilmer","Mayella Ewell","1","20","271","271"
888,"Knows","Mayella Ewell","Tom Robinson","1","20","271","273"
889,"Knows","Bob Ewell","Mayella Ewell","1","20","272","272"
890,"Knows","Atticus Finch","God","1","20","272","272"
891,"Knows","Tom Robinson","Bob Ewell","1","20","273","273"
892,"Knows","Atticus Finch","Mr. Gilmer","1","20","273","273"
893,"Knows","Bob Ewell","Mr. Gilmer","1","20","273","273"
894,"Knows","Mayella Ewell","Mr. Gilmer","1","20","273","273"
895,"Knows","Heck Tate","Mr. Gilmer","1","20","273","273"
896,"Knows","Atticus Finch","Heck Tate","1","20","273","273"
897,"Knows","Bob Ewell","Tom Robinson's jury","1","20","273","273"
898,"Knows","Mayella Ewell","Tom Robinson's jury","1","20","273","273"
899,"Knows","Heck Tate","Tom Robinson's jury","1","20","273","273"
900,"Exchange","Thomas Jefferson","Atticus Finch","0","20","273","274"
901,"Exchange","Yankees","Atticus Finch","0","20","274","274"
902,"Exchange","American Executive Branch","Atticus Finch","0","20","274","274"
903,"Knows of","Atticus Finch","""[P]eople"" (who run public education)","0","20","274","274"
904,"Knows of","Atticus Finch","""[C]hildren""","0","20","274","274"
905,"Knows","""[P]eople"" (who run public education)","""[C]hildren""","1","20","274","274"
906,"Knows of","Atticus Finch","The Rockefeller family","0","20","274","274"
907,"Knows of","Atticus Finch","Albert Einstein","0","20","274","274"
908,"Knows","Atticus Finch","Tom Robinson","1","20","275","275"
909,"Knows of","Atticus Finch","Tom Robinson's wife","1","20","275","275"
910,"Knows of","Atticus Finch","Tom Robinson's children","1","20","275","275"
911,"Knows","Tom Robinson","Tom Robinson's wife","1","20","275","275"
912,"Knows","Tom Robinson","Tom Robinson's children","1","20","275","275"
913,"Knows","Tom Robinson's wife","Tom Robinson's children","1","20","275","275"
914,"Knows","Atticus Finch","God","1","20","275","275"
915,"Exchange","Scout Finch","Jem Finch","1","20","275","275"
916,"Exchange","Atticus Finch","Jem Finch","0","20","275","275"
917,"Knows","Jem Finch","God","1","20","275","275"
918,"Knows","Jem Finch","Tom Robinson","1","20","275","275"
919,"Exchange","Dill Harris","Jem Finch","1","20","275","275"
920,"Knows","Dill Harris","Calpurnia","1","20","275","275"
921,"Knows","Jem Finch","Calpurnia","1","20","275","275"
