,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
874,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],484,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,28,29.0,2634.0
875,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],484,Knows,Evelina Harp,Geraldine Milk,1,A Little Nip,28,29.0,960.0
876,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],485,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,116.0
877,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],485,Knows,Evelina Harp,Evelina and Joseph's Friends,1,A Little Nip,28,28.0,1790.0
878,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],486,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,28,28.0,961.0
879,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],486,Knows,Evelina Harp,Evelina and Joseph's Friends,1,A Little Nip,28,28.0,2635.0
880,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],487,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,117.0
881,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],487,Knows,Evelina Harp,Peace Cousins,1,A Little Nip,28,28.0,1791.0
882,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],488,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,28,28.0,2636.0
883,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],488,Knows,Evelina Harp,Peace Cousins,1,A Little Nip,28,28.0,962.0
884,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],489,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,1792.0
885,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],489,Knows,Evelina Harp,Corwin Peace,1,A Little Nip,28,28.0,118.0
886,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],490,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,28,28.0,963.0
887,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],490,Knows,Evelina Harp,Corwin Peace,1,A Little Nip,28,28.0,2637.0
888,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],491,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,1793.0
889,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],491,Knows,Evelina Harp,Other Cousins (Evelina and Joseph's),1,A Little Nip,28,28.0,119.0
890,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],492,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,28,28.0,2638.0
891,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],492,Knows,Evelina Harp,Other Cousins (Evelina and Joseph's),1,A Little Nip,28,28.0,964.0
892,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],493,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,1794.0
893,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],493,Knows,Evelina Harp,Evelina's Girlfirends,1,A Little Nip,28,28.0,120.0
894,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],494,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,28,28.0,121.0
895,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],494,Exchange,Evelina Harp,Clemence Harp,1,A Little Nip,28,28.0,1795.0
896,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],495,Exchange,Evelina Harp,Joseph Harp,1,A Little Nip,28,28.0,965.0
897,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],495,Exchange,Evelina Harp,Clemence Harp,1,A Little Nip,28,28.0,2639.0
898,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],496,Knows,Evelina Harp,Edward Harp,1,A Little Nip,28,29.0,2685.0
899,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],496,Knows,Evelina Harp,Geraldine Milk,1,A Little Nip,28,29.0,1011.0
900,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],497,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,29,31.0,1796.0
901,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],497,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,29,31.0,122.0
902,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],498,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,30,31.0,1797.0
903,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],498,Exchange,Evelina Harp,Edward Harp,1,A Little Nip,30,31.0,123.0
904,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],499,Exchange,Evelina Harp,Joseph Harp,1,A Little Nip,30,30.0,2640.0
905,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],499,Exchange,Evelina Harp,Edward Harp,1,A Little Nip,30,30.0,966.0
906,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],500,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,30,30.0,124.0
907,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],500,Exchange,Evelina Harp,Shamengwa Milk,1,A Little Nip,30,30.0,1798.0
908,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],501,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,30,30.0,753.0
909,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],501,Exchange,Evelina Harp,Shamengwa Milk,1,A Little Nip,30,30.0,2427.0
910,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],502,Knows of,Evelina Harp,Evelina Harp,0,A Little Nip,30,30.0,125.0
911,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],502,Knows of,Evelina Harp,Louis Riel,0,A Little Nip,30,30.0,1799.0
912,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],503,Knows,Evelina Harp,Seraph Milk (Mooshum),0,A Little Nip,30,30.0,754.0
913,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],503,Knows,Evelina Harp,Louis Riel,0,A Little Nip,30,30.0,2428.0
914,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],504,Knows,Evelina Harp,Shamengwa Milk,0,A Little Nip,30,30.0,1327.0
915,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],504,Knows,Evelina Harp,Louis Riel,0,A Little Nip,30,30.0,3001.0
916,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],505,Knows of,Evelina Harp,Evelina Harp,0,A Little Nip,30,30.0,126.0
917,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],505,Knows of,Evelina Harp,Gabriel Dumont,0,A Little Nip,30,30.0,1800.0
918,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],506,Knows of,Evelina Harp,Seraph Milk (Mooshum),0,A Little Nip,30,30.0,755.0
919,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],506,Knows of,Evelina Harp,Gabriel Dumont,0,A Little Nip,30,30.0,2429.0
920,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],507,Knows of,Evelina Harp,Shamengwa Milk,0,A Little Nip,30,30.0,1328.0
921,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],507,Knows of,Evelina Harp,Gabriel Dumont,0,A Little Nip,30,30.0,3002.0
922,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],508,Knows,Evelina Harp,Louis Riel,1,A Little Nip,30,30.0,3174.0
923,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],508,Knows,Evelina Harp,Gabriel Dumont,1,A Little Nip,30,30.0,1500.0
924,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],509,Knows,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,30,30.0,2430.0
925,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],509,Knows,Evelina Harp,"""Mixed-bloods""",1,A Little Nip,30,30.0,756.0
926,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],510,Knows,Evelina Harp,Shamengwa Milk,1,A Little Nip,30,30.0,1329.0
927,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],510,Knows,Evelina Harp,"""Mixed-bloods""",1,A Little Nip,30,30.0,3003.0
928,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],511,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,30,30.0,1801.0
929,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],511,Knows,Evelina Harp,"""Mixed-bloods""",1,A Little Nip,30,30.0,127.0
930,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],512,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,30,30.0,128.0
931,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],512,Knows,Evelina Harp,"""Indians""",1,A Little Nip,30,30.0,1802.0
932,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],513,Knows,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,30,30.0,757.0
933,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],513,Knows,Evelina Harp,"""Indians""",1,A Little Nip,30,30.0,2431.0
934,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],514,Knows,Evelina Harp,Shamengwa Milk,1,A Little Nip,30,30.0,3004.0
935,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],514,Knows,Evelina Harp,"""Indians""",1,A Little Nip,30,30.0,1330.0
936,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],515,Knows,Evelina Harp,Louis Riel,1,A Little Nip,30,30.0,1501.0
937,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],515,Knows,Evelina Harp,"""Mixed-bloods""",1,A Little Nip,30,30.0,3175.0
938,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],516,Knows,Evelina Harp,Louis Riel,1,A Little Nip,30,30.0,3176.0
939,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],516,Knows,Evelina Harp,"""Indians""",1,A Little Nip,30,30.0,1502.0
940,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],517,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,31,31.0,2432.0
941,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],517,Exchange,Evelina Harp,Edward Harp,1,A Little Nip,31,31.0,758.0
942,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],518,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,31,32.0,129.0
943,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],518,Exchange,Evelina Harp,Clemence Harp,1,A Little Nip,31,32.0,1803.0
944,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],519,Exchange,Evelina Harp,Clemence Harp,1,A Little Nip,31,31.0,905.0
945,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],519,Exchange,Evelina Harp,Edward Harp,1,A Little Nip,31,31.0,2579.0
946,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],520,Knows,Evelina Harp,Edward Harp,1,A Little Nip,31,31.0,2686.0
947,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],520,Knows,Evelina Harp,Father Cassidy,1,A Little Nip,31,31.0,1012.0
948,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],521,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,31,34.0,1804.0
949,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],521,Knows,Evelina Harp,Father Cassidy,1,A Little Nip,31,34.0,130.0
950,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],522,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,31,31.0,2580.0
951,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],522,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,31,31.0,906.0
952,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],523,Knows of,Evelina Harp,Clemence Harp,0,A Little Nip,31,32.0,907.0
953,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],523,Knows of,Evelina Harp,God,0,A Little Nip,31,32.0,2581.0
954,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],524,Knows of,Evelina Harp,Evelina Harp,0,A Little Nip,31,33.0,1805.0
955,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],524,Knows of,Evelina Harp,God,0,A Little Nip,31,33.0,131.0
956,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],525,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,31,31.0,132.0
957,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],525,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,31,31.0,1806.0
958,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],526,Exchange,Evelina Harp,Clemence Harp,1,A Little Nip,31,31.0,2582.0
959,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],526,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,31,31.0,908.0
960,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],527,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,31,31.0,2583.0
961,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],527,Knows,Evelina Harp,Father Cassidy,1,A Little Nip,31,31.0,909.0
962,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],528,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,32,32.0,910.0
963,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],528,Knows,Evelina Harp,Clemence's Doctor,1,A Little Nip,32,32.0,2584.0
964,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],529,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,32,32.0,133.0
965,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],529,Exchange,Evelina Harp,Joseph Harp,1,A Little Nip,32,32.0,1807.0
966,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],530,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,32,32.0,967.0
967,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],530,Knows,Evelina Harp,Father Cassidy,1,A Little Nip,32,32.0,2641.0
968,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],531,Knows,Evelina Harp,Joseph Harp,1,A Little Nip,32,32.0,968.0
969,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],531,Knows,Evelina Harp,Geraldine Milk,1,A Little Nip,32,32.0,2642.0
970,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],532,Exchange,Evelina Harp,Evelina Harp,1,A Little Nip,32,32.0,134.0
971,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],532,Exchange,Evelina Harp,Geraldine Milk,1,A Little Nip,32,32.0,1808.0
972,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],533,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,32,34.0,2433.0
973,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],533,Exchange,Evelina Harp,Father Cassidy,1,A Little Nip,32,34.0,759.0
974,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],534,Exchange,Evelina Harp,Shamengwa Milk,1,A Little Nip,32,34.0,1331.0
975,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],534,Exchange,Evelina Harp,Father Cassidy,1,A Little Nip,32,34.0,3005.0
976,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],535,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,32,34.0,2434.0
977,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],535,Exchange,Evelina Harp,Shamengwa Milk,1,A Little Nip,32,34.0,760.0
978,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],536,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,32,36.0,135.0
979,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],536,Knows,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,32,36.0,1809.0
980,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],537,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,32,34.0,136.0
981,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],537,Knows,Evelina Harp,Shamengwa Milk,1,A Little Nip,32,34.0,1810.0
982,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],538,Knows,Evelina Harp,Seraph Milk (Mooshum),0,A Little Nip,33,33.0,761.0
983,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],538,Knows,Evelina Harp,Louis Riel,0,A Little Nip,33,33.0,2435.0
984,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],539,Knows,Evelina Harp,Shamengwa Milk,0,A Little Nip,33,34.0,1332.0
985,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],539,Knows,Evelina Harp,Louis Riel,0,A Little Nip,33,34.0,3006.0
986,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],540,Knows of,Evelina Harp,Father Cassidy,0,A Little Nip,33,33.0,3198.0
987,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],540,Knows of,Evelina Harp,God,0,A Little Nip,33,33.0,1524.0
988,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],541,Knows of,Evelina Harp,Seraph Milk (Mooshum),0,A Little Nip,33,33.0,762.0
989,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],541,Knows of,Evelina Harp,God,0,A Little Nip,33,33.0,2436.0
990,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],542,Knows of,Evelina Harp,Evelina Harp,0,A Little Nip,33,34.0,1811.0
991,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],542,Knows of,Evelina Harp,Louis Riel,0,A Little Nip,33,34.0,137.0
992,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,543,Knows of,Evelina Harp,Father Cassidy,0,A Little Medicine,34,34.0,3199.0
993,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,543,Knows of,Evelina Harp,Neve Harp,0,A Little Medicine,34,34.0,1525.0
994,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],544,Knows,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,34,36.0,763.0
995,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],544,Knows,Evelina Harp,Neve Harp,1,A Little Nip,34,36.0,2437.0
996,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],545,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,33,37.0,1812.0
997,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],545,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,33,37.0,138.0
998,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],546,Knows,Evelina Harp,Seraph Milk (Mooshum),1,A Little Nip,33,33.0,2438.0
999,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],546,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,33,33.0,764.0
1000,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],547,Knows,Evelina Harp,Shamengwa Milk,1,A Little Nip,33,33.0,1333.0
1001,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],547,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,33,33.0,3007.0
1002,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,548,Exchange,Evelina Harp,Shamengwa Milk,1,A Little Medicine,34,34.0,3008.0
1003,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,548,Exchange,Evelina Harp,Clemence Harp,1,A Little Medicine,34,34.0,1334.0
1004,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],549,Knows,Evelina Harp,Evelina Harp,1,A Little Nip,34,36.0,1813.0
1005,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],549,Knows,Evelina Harp,Neve Harp,1,A Little Nip,34,36.0,139.0
1006,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],550,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,34,34.0,2585.0
1007,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],550,Knows,Evelina Harp,Neve Harp,1,A Little Nip,34,34.0,911.0
1008,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],551,Knows,Marn Wolde,Marn Wolde,1,The Daniels,152,153.0,581.0
1009,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],551,Knows,Marn Wolde,Marn Wolde's Mother,1,The Daniels,152,153.0,2255.0
1010,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],552,Exchange,Marn Wolde,Marn Wolde,1,The Daniels,152,152.0,582.0
1011,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],552,Exchange,Marn Wolde,Marn Wolde's First Brother,1,The Daniels,152,152.0,2256.0
1012,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],553,Exchange,Marn Wolde,Marn Wolde,1,The Daniels,152,152.0,583.0
1013,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],553,Exchange,Marn Wolde,Marn Wolde's Second Brother,1,The Daniels,152,152.0,2257.0
1014,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],554,Knows,Marn Wolde,Marn Wolde,1,The Daniels,152,155.0,584.0
1015,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],554,Knows,Marn Wolde,Marn Wolde's Father,1,The Daniels,152,155.0,2258.0
1016,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],555,Knows,Marn Wolde,Marn Wolde,1,The Daniels,152,153.0,2259.0
1017,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],555,Knows,Marn Wolde,"""[E]ight retired persons""",1,The Daniels,152,153.0,585.0
1018,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],556,Knows,Marn Wolde,Marn Wolde's Father,1,The Daniels,152,153.0,2985.0
1019,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],556,Knows,Marn Wolde,"""[E]ight retired persons""",1,The Daniels,152,153.0,1311.0
1020,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],557,Exchange,Marn Wolde,Billy Peace,1,The Daniels,153,153.0,1257.0
1021,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],557,Exchange,Marn Wolde,Marn Wolde's Mother,1,The Daniels,153,153.0,2931.0
1022,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],558,Knows,Marn Wolde,Marn Wolde,1,The Daniels,153,155.0,586.0
1023,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],558,Knows,Marn Wolde,Warren Wolde,1,The Daniels,153,155.0,2260.0
1024,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],559,Exchange,Marn Wolde,Marn Wolde's Mother,1,The Daniels,153,153.0,2971.0
1025,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],559,Exchange,Marn Wolde,Warren Wolde,1,The Daniels,153,153.0,1297.0
1026,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],560,Knows,Marn Wolde,Billy Peace,1,The Daniels,153,153.0,1258.0
1027,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],560,Knows,Marn Wolde,Warren Wolde,1,The Daniels,153,153.0,2932.0
1028,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],561,Knows of,Marn Wolde,Marn Wolde,0,The Daniels,153,153.0,587.0
1029,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],561,Knows of,Marn Wolde,"""[L]awyer"" (Billy hires)",0,The Daniels,153,153.0,2261.0
1030,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],562,Knows,Marn Wolde,Billy Peace,1,The Daniels,153,153.0,2933.0
1031,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],562,Knows,Marn Wolde,"""[L]awyer"" (Billy hires)",1,The Daniels,153,153.0,1259.0
1032,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],563,Knows,Marn Wolde,Billy Peace,1,The Daniels,153,153.0,1260.0
1033,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],563,Knows,Marn Wolde,"""[E]ight retired persons""",1,The Daniels,153,153.0,2934.0
