904,1759,15,Undirected,1
1711,1713,15,Undirected,1
1711,1759,15,Undirected,1
1713,1759,15,Undirected,1
899,903,16,Undirected,1
899,904,16,Undirected,1
903,904,16,Undirected,1
899,1711,17,Undirected,1
899,1713,17,Undirected,1
899,1714,17,Undirected,1
899,903,17,Undirected,1
899,904,17,Undirected,1
1711,1713,17,Undirected,1
1711,1714,17,Undirected,1
1711,903,17,Undirected,1
1711,904,17,Undirected,1
1713,1714,17,Undirected,1
1713,903,17,Undirected,1
1713,904,17,Undirected,1
1714,903,17,Undirected,1
1714,904,17,Undirected,1
903,904,17,Undirected,1
899,904,18,Undirected,1
899,1712,18,Undirected,1
899,2511,18,Undirected,1
899,1711,18,Undirected,1
899,1713,18,Undirected,1
899,1710,18,Undirected,1
904,1712,18,Undirected,1
904,2511,18,Undirected,1
904,1711,18,Undirected,1
904,1713,18,Undirected,1
904,1710,18,Undirected,1
1712,2511,18,Undirected,1
1712,1711,18,Undirected,1
1712,1713,18,Undirected,1
1712,1710,18,Undirected,1
2511,1711,18,Undirected,1
2511,1713,18,Undirected,1
2511,1710,18,Undirected,1
1711,1713,18,Undirected,1
1711,1710,18,Undirected,1
1713,1710,18,Undirected,1
897,899,19,Undirected,1
897,902,19,Undirected,1
897,1715,19,Undirected,1
897,1759,19,Undirected,1
897,904,19,Undirected,1
897,901,19,Undirected,1
897,1716,19,Undirected,1
897,903,19,Undirected,1
897,905,19,Undirected,1
897,906,19,Undirected,1
897,907,19,Undirected,1
899,902,19,Undirected,1
899,1715,19,Undirected,1
899,1759,19,Undirected,1
899,904,19,Undirected,1
899,901,19,Undirected,1
899,1716,19,Undirected,1
899,903,19,Undirected,1
899,905,19,Undirected,1
899,906,19,Undirected,1
899,907,19,Undirected,1
902,1715,19,Undirected,1
902,1759,19,Undirected,1
902,904,19,Undirected,1
902,901,19,Undirected,1
902,1716,19,Undirected,1
902,903,19,Undirected,1
902,905,19,Undirected,1
902,906,19,Undirected,1
902,907,19,Undirected,1
1715,1759,19,Undirected,1
1715,904,19,Undirected,1
1715,901,19,Undirected,1
1715,1716,19,Undirected,1
1715,903,19,Undirected,1
1715,905,19,Undirected,1
1715,906,19,Undirected,1
1715,907,19,Undirected,1
1759,904,19,Undirected,1
1759,901,19,Undirected,1
1759,1716,19,Undirected,1
1759,903,19,Undirected,1
1759,905,19,Undirected,1
1759,906,19,Undirected,1
1759,907,19,Undirected,1
904,901,19,Undirected,1
904,1716,19,Undirected,1
904,903,19,Undirected,1
904,905,19,Undirected,1
904,906,19,Undirected,1
904,907,19,Undirected,1
901,1716,19,Undirected,1
901,903,19,Undirected,1
901,905,19,Undirected,1
901,906,19,Undirected,1
901,907,19,Undirected,1
1716,903,19,Undirected,1
1716,905,19,Undirected,1
1716,906,19,Undirected,1
1716,907,19,Undirected,1
903,905,19,Undirected,1
903,906,19,Undirected,1
903,907,19,Undirected,1
905,906,19,Undirected,1
905,907,19,Undirected,1
906,907,19,Undirected,1
897,898,20,Undirected,1
897,899,20,Undirected,1
897,904,20,Undirected,1
897,1712,20,Undirected,1
897,1715,20,Undirected,1
897,2512,20,Undirected,1
897,903,20,Undirected,1
897,1713,20,Undirected,1
898,899,20,Undirected,1
898,904,20,Undirected,1
898,1712,20,Undirected,1
898,1715,20,Undirected,1
898,2512,20,Undirected,1
898,903,20,Undirected,1
898,1713,20,Undirected,1
899,904,20,Undirected,1
899,1712,20,Undirected,1
899,1715,20,Undirected,1
899,2512,20,Undirected,1
899,903,20,Undirected,1
899,1713,20,Undirected,1
904,1712,20,Undirected,1
904,1715,20,Undirected,1
904,2512,20,Undirected,1
904,903,20,Undirected,1
904,1713,20,Undirected,1
1712,1715,20,Undirected,1
1712,2512,20,Undirected,1
1712,903,20,Undirected,1
1712,1713,20,Undirected,1
1715,2512,20,Undirected,1
1715,903,20,Undirected,1
1715,1713,20,Undirected,1
2512,903,20,Undirected,1
2512,1713,20,Undirected,1
903,1713,20,Undirected,1
897,903,21,Undirected,1
897,906,21,Undirected,1
897,1712,21,Undirected,1
897,1716,21,Undirected,1
897,1715,21,Undirected,1
897,1759,21,Undirected,1
903,906,21,Undirected,1
903,1712,21,Undirected,1
903,1716,21,Undirected,1
903,1715,21,Undirected,1
903,1759,21,Undirected,1
906,1712,21,Undirected,1
906,1716,21,Undirected,1
906,1715,21,Undirected,1
906,1759,21,Undirected,1
1712,1716,21,Undirected,1
1712,1715,21,Undirected,1
1712,1759,21,Undirected,1
1716,1715,21,Undirected,1
1716,1759,21,Undirected,1
1715,1759,21,Undirected,1
897,1711,22,Undirected,1
897,1713,22,Undirected,1
897,899,22,Undirected,1
897,903,22,Undirected,1
897,904,22,Undirected,1
897,1715,22,Undirected,1
897,905,22,Undirected,1
897,906,22,Undirected,1
897,907,22,Undirected,1
1711,1713,22,Undirected,1
1711,899,22,Undirected,1
1711,903,22,Undirected,1
1711,904,22,Undirected,1
1711,1715,22,Undirected,1
1711,905,22,Undirected,1
1711,906,22,Undirected,1
1711,907,22,Undirected,1
1713,899,22,Undirected,1
1713,903,22,Undirected,1
1713,904,22,Undirected,1
1713,1715,22,Undirected,1
1713,905,22,Undirected,1
1713,906,22,Undirected,1
1713,907,22,Undirected,1
899,903,22,Undirected,1
899,904,22,Undirected,1
899,1715,22,Undirected,1
899,905,22,Undirected,1
899,906,22,Undirected,1
899,907,22,Undirected,1
903,904,22,Undirected,1
903,1715,22,Undirected,1
903,905,22,Undirected,1
903,906,22,Undirected,1
903,907,22,Undirected,1
904,1715,22,Undirected,1
904,905,22,Undirected,1
904,906,22,Undirected,1
904,907,22,Undirected,1
1715,905,22,Undirected,1
1715,906,22,Undirected,1
1715,907,22,Undirected,1
905,906,22,Undirected,1
905,907,22,Undirected,1
906,907,22,Undirected,1
899,903,23,Undirected,1
899,904,23,Undirected,1
899,1715,23,Undirected,1
903,904,23,Undirected,1
903,1715,23,Undirected,1
904,1715,23,Undirected,1
899,903,24,Undirected,1
899,904,24,Undirected,1
899,1712,24,Undirected,1
899,1715,24,Undirected,1
899,1710,24,Undirected,1
899,1711,24,Undirected,1
899,1713,24,Undirected,1
899,1748,24,Undirected,1
903,904,24,Undirected,1
903,1712,24,Undirected,1
903,1715,24,Undirected,1
903,1710,24,Undirected,1
903,1711,24,Undirected,1
903,1713,24,Undirected,1
903,1748,24,Undirected,1
904,1712,24,Undirected,1
904,1715,24,Undirected,1
904,1710,24,Undirected,1
904,1711,24,Undirected,1
904,1713,24,Undirected,1
904,1748,24,Undirected,1
1712,1715,24,Undirected,1
1712,1710,24,Undirected,1
1712,1711,24,Undirected,1
1712,1713,24,Undirected,1
1712,1748,24,Undirected,1
1715,1710,24,Undirected,1
1715,1711,24,Undirected,1
1715,1713,24,Undirected,1
1715,1748,24,Undirected,1
1710,1711,24,Undirected,1
1710,1713,24,Undirected,1
1710,1748,24,Undirected,1
1711,1713,24,Undirected,1
1711,1748,24,Undirected,1
1713,1748,24,Undirected,1
903,1712,25,Undirected,1
903,1715,25,Undirected,1
903,1748,25,Undirected,1
1712,1715,25,Undirected,1
1712,1748,25,Undirected,1
1715,1748,25,Undirected,1
899,901,26,Undirected,1
899,1712,26,Undirected,1
899,902,26,Undirected,1
899,903,26,Undirected,1
899,905,26,Undirected,1
899,906,26,Undirected,1
899,2514,26,Undirected,1
899,2515,26,Undirected,1
899,907,26,Undirected,1
901,1712,26,Undirected,1
901,902,26,Undirected,1
901,903,26,Undirected,1
901,905,26,Undirected,1
901,906,26,Undirected,1
901,2514,26,Undirected,1
901,2515,26,Undirected,1
901,907,26,Undirected,1
1712,902,26,Undirected,1
1712,903,26,Undirected,1
1712,905,26,Undirected,1
1712,906,26,Undirected,1
1712,2514,26,Undirected,1
1712,2515,26,Undirected,1
1712,907,26,Undirected,1
902,903,26,Undirected,1
902,905,26,Undirected,1
902,906,26,Undirected,1
902,2514,26,Undirected,1
902,2515,26,Undirected,1
902,907,26,Undirected,1
903,905,26,Undirected,1
903,906,26,Undirected,1
903,2514,26,Undirected,1
903,2515,26,Undirected,1
903,907,26,Undirected,1
905,906,26,Undirected,1
905,2514,26,Undirected,1
905,2515,26,Undirected,1
905,907,26,Undirected,1
906,2514,26,Undirected,1
906,2515,26,Undirected,1
906,907,26,Undirected,1
2514,2515,26,Undirected,1
2514,907,26,Undirected,1
2515,907,26,Undirected,1
901,903,27,Undirected,1
901,1712,27,Undirected,1
901,1713,27,Undirected,1
903,1712,27,Undirected,1
903,1713,27,Undirected,1
1712,1713,27,Undirected,1
897,1713,28,Undirected,1
897,903,28,Undirected,1
897,1712,28,Undirected,1
1713,903,28,Undirected,1
1713,1712,28,Undirected,1
903,1712,28,Undirected,1
896,903,29,Undirected,1
896,904,29,Undirected,1
896,905,29,Undirected,1
896,906,29,Undirected,1
896,907,29,Undirected,1
896,897,29,Undirected,1
896,1717,29,Undirected,1
896,1756,29,Undirected,1
896,2516,29,Undirected,1
896,2518,29,Undirected,1
896,1718,29,Undirected,1
903,904,29,Undirected,1
903,905,29,Undirected,1
903,906,29,Undirected,1
903,907,29,Undirected,1
903,897,29,Undirected,1
903,1717,29,Undirected,1
903,1756,29,Undirected,1
903,2516,29,Undirected,1
903,2518,29,Undirected,1
903,1718,29,Undirected,1
904,905,29,Undirected,1
904,906,29,Undirected,1
904,907,29,Undirected,1
904,897,29,Undirected,1
904,1717,29,Undirected,1
904,1756,29,Undirected,1
904,2516,29,Undirected,1
904,2518,29,Undirected,1
904,1718,29,Undirected,1
905,906,29,Undirected,1
905,907,29,Undirected,1
905,897,29,Undirected,1
905,1717,29,Undirected,1
905,1756,29,Undirected,1
905,2516,29,Undirected,1
905,2518,29,Undirected,1
905,1718,29,Undirected,1
906,907,29,Undirected,1
906,897,29,Undirected,1
906,1717,29,Undirected,1
906,1756,29,Undirected,1
906,2516,29,Undirected,1
906,2518,29,Undirected,1
906,1718,29,Undirected,1
907,897,29,Undirected,1
907,1717,29,Undirected,1
907,1756,29,Undirected,1
907,2516,29,Undirected,1
907,2518,29,Undirected,1
907,1718,29,Undirected,1
897,1717,29,Undirected,1
897,1756,29,Undirected,1
897,2516,29,Undirected,1
897,2518,29,Undirected,1
897,1718,29,Undirected,1
1717,1756,29,Undirected,1
1717,2516,29,Undirected,1
1717,2518,29,Undirected,1
1717,1718,29,Undirected,1
1756,2516,29,Undirected,1
1756,2518,29,Undirected,1
1756,1718,29,Undirected,1
2516,2518,29,Undirected,1
2516,1718,29,Undirected,1
2518,1718,29,Undirected,1
896,897,30,Undirected,1
896,905,30,Undirected,1
896,907,30,Undirected,1
896,899,30,Undirected,1
896,901,30,Undirected,1
896,903,30,Undirected,1
896,904,30,Undirected,1
896,906,30,Undirected,1
896,1748,30,Undirected,1
896,2519,30,Undirected,1
896,1717,30,Undirected,1
896,1718,30,Undirected,1
896,1719,30,Undirected,1
896,2518,30,Undirected,1
896,2520,30,Undirected,1
897,905,30,Undirected,1
897,907,30,Undirected,1
897,899,30,Undirected,1
897,901,30,Undirected,1
897,903,30,Undirected,1
897,904,30,Undirected,1
897,906,30,Undirected,1
897,1748,30,Undirected,1
897,2519,30,Undirected,1
897,1717,30,Undirected,1
897,1718,30,Undirected,1
897,1719,30,Undirected,1
897,2518,30,Undirected,1
897,2520,30,Undirected,1
905,907,30,Undirected,1
905,899,30,Undirected,1
905,901,30,Undirected,1
905,903,30,Undirected,1
905,904,30,Undirected,1
905,906,30,Undirected,1
905,1748,30,Undirected,1
905,2519,30,Undirected,1
905,1717,30,Undirected,1
905,1718,30,Undirected,1
905,1719,30,Undirected,1
905,2518,30,Undirected,1
905,2520,30,Undirected,1
907,899,30,Undirected,1
907,901,30,Undirected,1
907,903,30,Undirected,1
907,904,30,Undirected,1
907,906,30,Undirected,1
907,1748,30,Undirected,1
907,2519,30,Undirected,1
907,1717,30,Undirected,1
907,1718,30,Undirected,1
907,1719,30,Undirected,1
907,2518,30,Undirected,1
907,2520,30,Undirected,1
899,901,30,Undirected,1
899,903,30,Undirected,1
899,904,30,Undirected,1
899,906,30,Undirected,1
899,1748,30,Undirected,1
899,2519,30,Undirected,1
899,1717,30,Undirected,1
899,1718,30,Undirected,1
899,1719,30,Undirected,1
899,2518,30,Undirected,1
899,2520,30,Undirected,1
901,903,30,Undirected,1
901,904,30,Undirected,1
901,906,30,Undirected,1
901,1748,30,Undirected,1
901,2519,30,Undirected,1
901,1717,30,Undirected,1
901,1718,30,Undirected,1
901,1719,30,Undirected,1
901,2518,30,Undirected,1
901,2520,30,Undirected,1
903,904,30,Undirected,1
903,906,30,Undirected,1
903,1748,30,Undirected,1
903,2519,30,Undirected,1
903,1717,30,Undirected,1
903,1718,30,Undirected,1
903,1719,30,Undirected,1
903,2518,30,Undirected,1
903,2520,30,Undirected,1
904,906,30,Undirected,1
904,1748,30,Undirected,1
904,2519,30,Undirected,1
904,1717,30,Undirected,1
904,1718,30,Undirected,1
904,1719,30,Undirected,1
904,2518,30,Undirected,1
904,2520,30,Undirected,1
906,1748,30,Undirected,1
906,2519,30,Undirected,1
906,1717,30,Undirected,1
906,1718,30,Undirected,1
906,1719,30,Undirected,1
906,2518,30,Undirected,1
906,2520,30,Undirected,1
1748,2519,30,Undirected,1
1748,1717,30,Undirected,1
1748,1718,30,Undirected,1
1748,1719,30,Undirected,1
1748,2518,30,Undirected,1
1748,2520,30,Undirected,1
2519,1717,30,Undirected,1
2519,1718,30,Undirected,1
2519,1719,30,Undirected,1
2519,2518,30,Undirected,1
2519,2520,30,Undirected,1
1717,1718,30,Undirected,1
1717,1719,30,Undirected,1
1717,2518,30,Undirected,1
1717,2520,30,Undirected,1
1718,1719,30,Undirected,1
1718,2518,30,Undirected,1
1718,2520,30,Undirected,1
1719,2518,30,Undirected,1
1719,2520,30,Undirected,1
2518,2520,30,Undirected,1
896,903,31,Undirected,1
896,897,31,Undirected,1
896,904,31,Undirected,1
896,899,31,Undirected,1
896,1710,31,Undirected,1
896,1712,31,Undirected,1
896,1713,31,Undirected,1
896,2518,31,Undirected,1
896,905,31,Undirected,1
896,906,31,Undirected,1
896,907,31,Undirected,1
896,1711,31,Undirected,1
896,2521,31,Undirected,1
896,1717,31,Undirected,1
903,897,31,Undirected,1
903,904,31,Undirected,1
903,899,31,Undirected,1
903,1710,31,Undirected,1
903,1712,31,Undirected,1
903,1713,31,Undirected,1
903,2518,31,Undirected,1
903,905,31,Undirected,1
903,906,31,Undirected,1
903,907,31,Undirected,1
903,1711,31,Undirected,1
903,2521,31,Undirected,1
903,1717,31,Undirected,1
897,904,31,Undirected,1
897,899,31,Undirected,1
897,1710,31,Undirected,1
897,1712,31,Undirected,1
897,1713,31,Undirected,1
897,2518,31,Undirected,1
897,905,31,Undirected,1
897,906,31,Undirected,1
897,907,31,Undirected,1
