source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
30,17,Valentina Nikolaevna,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Directed,1,55,Exchange,[NULL]
30,137,Valentina Nikolaevna,The doctor,Directed,1,55,Exchange,[NULL]
137,30,The doctor,Valentina Nikolaevna,Directed,1,55,Exchange,[NULL]
17,30,Kolya/Nikolai Danilovich / Lieutenant Ryakhovsky,Valentina Nikolaevna,Directed,1,55,Exchange,[NULL]
30,137,Valentina Nikolaevna,The doctor,Directed,1,56,Exchange,[NULL]
137,30,The doctor,Valentina Nikolaevna,Directed,1,56,Exchange,[NULL]
137,30,The doctor,Valentina Nikolaevna,Directed,1,57,Exchange,[NULL]
30,137,Valentina Nikolaevna,The doctor,Directed,1,57,Exchange,[NULL]
137,30,The doctor,Valentina Nikolaevna,Directed,1,58,Exchange,[NULL]
30,137,Valentina Nikolaevna,The doctor,Directed,1,58,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,59,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,59,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,60,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,60,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,61,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,61,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,62,Exchange,[NULL]
143,9,Alisa,Ruslan,Directed,1,62,Exchange,[NULL]
9,143,Ruslan,Alisa,Directed,1,62,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,62,Exchange,[NULL]
143,9,Alisa,Ruslan,Directed,1,63,Exchange,[NULL]
7,143,Ksyusha/Ksenia Adukanov,Alisa,Directed,1,63,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,63,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,63,Exchange,[NULL]
9,143,Ruslan,Alisa,Directed,1,63,Exchange,[NULL]
143,7,Alisa,Ksyusha/Ksenia Adukanov,Directed,1,63,Exchange,[NULL]
7,162,Ksyusha/Ksenia Adukanov,"""someone else"" (a student)",Directed,1,64,Exchange,[NULL]
161,7,"""one [student]""",Ksyusha/Ksenia Adukanov,Directed,1,64,Exchange,[NULL]
7,9,Ksyusha/Ksenia Adukanov,Ruslan,Directed,1,64,Exchange,[NULL]
162,7,"""someone else"" (a student)",Ksyusha/Ksenia Adukanov,Directed,1,64,Exchange,[NULL]
9,7,Ruslan,Ksyusha/Ksenia Adukanov,Directed,1,64,Exchange,[NULL]
7,161,Ksyusha/Ksenia Adukanov,"""one [student]""",Directed,1,64,Exchange,[NULL]
171,170,The dance troupe,Margarita Anatolyevna,Directed,1,66,Exchange,[NULL]
170,171,Margarita Anatolyevna,The dance troupe,Directed,1,66,Exchange,[NULL]
