source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
61,54,Miss Blount,Miss Caroline Fisher,Directed,1,28,Exchange,Scout Finch
57,54,Walter Cunningham Jr.,Miss Caroline Fisher,Directed,1,28,Exchange,Scout Finch
62,5,The first grade,Scout Finch,Directed,1,28,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,28,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,28,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,28,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,28,Exchange,Scout Finch
62,5,The first grade,Scout Finch,Directed,1,29,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,29,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,29,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,29,Exchange,Scout Finch
61,54,Miss Blount,Miss Caroline Fisher,Directed,1,29,Exchange,Scout Finch
5,61,Scout Finch,Miss Blount,Directed,1,29,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,29,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,29,Exchange,Scout Finch
5,62,Scout Finch,The first grade,Directed,1,29,Exchange,Scout Finch
62,61,The first grade,Miss Blount,Directed,1,29,Exchange,Scout Finch
61,5,Miss Blount,Scout Finch,Directed,1,29,Exchange,Scout Finch
54,61,Miss Caroline Fisher,Miss Blount,Directed,1,29,Exchange,Scout Finch
61,62,Miss Blount,The first grade,Directed,1,29,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,29,Exchange,Scout Finch
57,8,Walter Cunningham Jr.,Jem Finch,Directed,1,30,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,30,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,30,Exchange,Scout Finch
8,57,Jem Finch,Walter Cunningham Jr.,Directed,1,30,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,30,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,30,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,31,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,31,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,31,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,31,Exchange,Scout Finch
8,24,Jem Finch,Calpurnia,Directed,1,31,Exchange,Scout Finch
57,9,Walter Cunningham Jr.,Atticus Finch,Directed,1,31,Exchange,Scout Finch
9,57,Atticus Finch,Walter Cunningham Jr.,Directed,1,31,Exchange,Scout Finch
9,5,Atticus Finch,Scout Finch,Directed,1,31,Exchange,Scout Finch
57,8,Walter Cunningham Jr.,Jem Finch,Directed,1,31,Exchange,Scout Finch
8,9,Jem Finch,Atticus Finch,Directed,1,31,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,31,Exchange,Scout Finch
9,8,Atticus Finch,Jem Finch,Directed,1,31,Exchange,Scout Finch
8,57,Jem Finch,Walter Cunningham Jr.,Directed,1,31,Exchange,Scout Finch
24,8,Calpurnia,Jem Finch,Directed,1,31,Exchange,Scout Finch
5,24,Scout Finch,Calpurnia,Directed,1,32,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,32,Exchange,Scout Finch
57,24,Walter Cunningham Jr.,Calpurnia,Directed,1,32,Exchange,Scout Finch
8,57,Jem Finch,Walter Cunningham Jr.,Directed,1,32,Exchange,Scout Finch
24,57,Calpurnia,Walter Cunningham Jr.,Directed,1,32,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,32,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,32,Exchange,Scout Finch
9,8,Atticus Finch,Jem Finch,Directed,1,32,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,32,Exchange,Scout Finch
57,9,Walter Cunningham Jr.,Atticus Finch,Directed,1,32,Exchange,Scout Finch
24,8,Calpurnia,Jem Finch,Directed,1,32,Exchange,Scout Finch
57,8,Walter Cunningham Jr.,Jem Finch,Directed,1,32,Exchange,Scout Finch
9,24,Atticus Finch,Calpurnia,Directed,1,32,Exchange,Scout Finch
24,9,Calpurnia,Atticus Finch,Directed,1,32,Exchange,Scout Finch
24,5,Calpurnia,Scout Finch,Directed,1,32,Exchange,Scout Finch
9,57,Atticus Finch,Walter Cunningham Jr.,Directed,1,32,Exchange,Scout Finch
8,24,Jem Finch,Calpurnia,Directed,1,32,Exchange,Scout Finch
9,5,Atticus Finch,Scout Finch,Directed,1,32,Exchange,Scout Finch
8,9,Jem Finch,Atticus Finch,Directed,1,32,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,32,Exchange,Scout Finch
24,9,Calpurnia,Atticus Finch,Directed,1,33,Exchange,Scout Finch
9,57,Atticus Finch,Walter Cunningham Jr.,Directed,1,33,Exchange,Scout Finch
5,24,Scout Finch,Calpurnia,Directed,1,33,Exchange,Scout Finch
24,8,Calpurnia,Jem Finch,Directed,1,33,Exchange,Scout Finch
8,24,Jem Finch,Calpurnia,Directed,1,33,Exchange,Scout Finch
5,54,Scout Finch,Miss Caroline Fisher,Directed,1,33,Exchange,Scout Finch
8,9,Jem Finch,Atticus Finch,Directed,1,33,Exchange,Scout Finch
8,57,Jem Finch,Walter Cunningham Jr.,Directed,1,33,Exchange,Scout Finch
57,9,Walter Cunningham Jr.,Atticus Finch,Directed,1,33,Exchange,Scout Finch
8,5,Jem Finch,Scout Finch,Directed,1,33,Exchange,Scout Finch
5,8,Scout Finch,Jem Finch,Directed,1,33,Exchange,Scout Finch
57,5,Walter Cunningham Jr.,Scout Finch,Directed,1,33,Exchange,Scout Finch
5,9,Scout Finch,Atticus Finch,Directed,1,33,Exchange,Scout Finch
57,24,Walter Cunningham Jr.,Calpurnia,Directed,1,33,Exchange,Scout Finch
9,5,Atticus Finch,Scout Finch,Directed,1,33,Exchange,Scout Finch
9,24,Atticus Finch,Calpurnia,Directed,1,33,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,33,Exchange,Scout Finch
24,5,Calpurnia,Scout Finch,Directed,1,33,Exchange,Scout Finch
24,57,Calpurnia,Walter Cunningham Jr.,Directed,1,33,Exchange,Scout Finch
5,57,Scout Finch,Walter Cunningham Jr.,Directed,1,33,Exchange,Scout Finch
9,8,Atticus Finch,Jem Finch,Directed,1,33,Exchange,Scout Finch
57,8,Walter Cunningham Jr.,Jem Finch,Directed,1,33,Exchange,Scout Finch
65,54,D.C.,Miss Caroline Fisher,Directed,1,34,Exchange,Scout Finch
62,66,The first grade,Burris Ewell,Directed,1,34,Exchange,Scout Finch
65,5,D.C.,Scout Finch,Directed,1,34,Exchange,Scout Finch
66,54,Burris Ewell,Miss Caroline Fisher,Directed,1,34,Exchange,Scout Finch
54,66,Miss Caroline Fisher,Burris Ewell,Directed,1,34,Exchange,Scout Finch
65,64,D.C.,Chuck Little,Directed,1,34,Exchange,Scout Finch
54,65,Miss Caroline Fisher,D.C.,Directed,1,34,Exchange,Scout Finch
62,54,The first grade,Miss Caroline Fisher,Directed,1,34,Exchange,Scout Finch
54,64,Miss Caroline Fisher,Chuck Little,Directed,1,34,Exchange,Scout Finch
54,62,Miss Caroline Fisher,The first grade,Directed,1,34,Exchange,Scout Finch
64,54,Chuck Little,Miss Caroline Fisher,Directed,1,34,Exchange,Scout Finch
5,66,Scout Finch,Burris Ewell,Directed,1,34,Exchange,Scout Finch
54,5,Miss Caroline Fisher,Scout Finch,Directed,1,34,Exchange,Scout Finch
