source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
149,66,Rodriguez,Rafaela Cortés,Directed,1,64,Exchange,[NULL]
143,66,Doña Maria,Rafaela Cortés,Directed,1,64,Exchange,[NULL]
66,149,Rafaela Cortés,Rodriguez,Directed,1,64,Exchange,[NULL]
66,143,Rafaela Cortés,Doña Maria,Directed,1,64,Exchange,[NULL]
66,143,Rafaela Cortés,Doña Maria,Directed,1,65,Exchange,[NULL]
66,98,Rafaela Cortés,Bobby Ngu,Directed,1,65,Exchange,[NULL]
98,66,Bobby Ngu,Rafaela Cortés,Directed,1,65,Exchange,[NULL]
143,66,Doña Maria,Rafaela Cortés,Directed,1,65,Exchange,[NULL]
66,143,Rafaela Cortés,Doña Maria,Directed,1,66,Exchange,[NULL]
143,66,Doña Maria,Rafaela Cortés,Directed,1,66,Exchange,[NULL]
66,143,Rafaela Cortés,Doña Maria,Directed,1,67,Exchange,[NULL]
143,66,Doña Maria,Rafaela Cortés,Directed,1,67,Exchange,[NULL]
145,66,Sol,Rafaela Cortés,Directed,1,67,Exchange,[NULL]
143,145,Doña Maria,Sol,Directed,1,67,Exchange,[NULL]
66,145,Rafaela Cortés,Sol,Directed,1,67,Exchange,[NULL]
145,143,Sol,Doña Maria,Directed,1,67,Exchange,[NULL]
145,66,Sol,Rafaela Cortés,Directed,1,68,Exchange,[NULL]
66,223,Rafaela Cortés,Hotel Manager,Directed,1,68,Exchange,[NULL]
223,66,Hotel Manager,Rafaela Cortés,Directed,1,68,Exchange,[NULL]
66,145,Rafaela Cortés,Sol,Directed,1,68,Exchange,[NULL]
66,223,Rafaela Cortés,Hotel Manager,Directed,1,69,Exchange,[NULL]
145,66,Sol,Rafaela Cortés,Directed,1,69,Exchange,[NULL]
223,66,Hotel Manager,Rafaela Cortés,Directed,1,69,Exchange,[NULL]
66,145,Rafaela Cortés,Sol,Directed,1,69,Exchange,[NULL]
66,145,Rafaela Cortés,Sol,Directed,1,70,Exchange,[NULL]
145,66,Sol,Rafaela Cortés,Directed,1,70,Exchange,[NULL]
279,280,man with stalled truck,merchants,Directed,1,72,Exchange,[NULL]
70,278,Arcangel/El Gran Mojado,occupants of houses,Directed,1,72,Exchange,[NULL]
272,278,people in car jam,occupants of houses,Directed,1,72,Exchange,[NULL]
70,279,Arcangel/El Gran Mojado,man with stalled truck,Directed,1,72,Exchange,[NULL]
278,70,occupants of houses,Arcangel/El Gran Mojado,Directed,1,72,Exchange,[NULL]
280,279,merchants,man with stalled truck,Directed,1,72,Exchange,[NULL]
278,272,occupants of houses,people in car jam,Directed,1,72,Exchange,[NULL]
272,70,people in car jam,Arcangel/El Gran Mojado,Directed,1,73,Exchange,[NULL]
281,70,young boy,Arcangel/El Gran Mojado,Directed,1,73,Exchange,[NULL]
70,272,Arcangel/El Gran Mojado,people in car jam,Directed,1,73,Exchange,[NULL]
70,281,Arcangel/El Gran Mojado,young boy,Directed,1,73,Exchange,[NULL]
282,70,someone,Arcangel/El Gran Mojado,Directed,1,74,Exchange,[NULL]
70,282,Arcangel/El Gran Mojado,someone,Directed,1,74,Exchange,[NULL]
277,70,woman in dream,Arcangel/El Gran Mojado,Directed,1,75,Exchange,[NULL]
70,277,Arcangel/El Gran Mojado,woman in dream,Directed,1,75,Exchange,[NULL]
337,146,La Migra (Border patrol),Pepe Cortés,Directed,1,76,Exchange,[NULL]
146,337,Pepe Cortés,La Migra (Border patrol),Directed,1,76,Exchange,[NULL]
229,98,People from Tijuana,Bobby Ngu,Directed,1,77,Exchange,[NULL]
146,98,Pepe Cortés,Bobby Ngu,Directed,1,77,Exchange,[NULL]
98,229,Bobby Ngu,People from Tijuana,Directed,1,77,Exchange,[NULL]
98,146,Bobby Ngu,Pepe Cortés,Directed,1,77,Exchange,[NULL]
98,146,Bobby Ngu,Pepe Cortés,Directed,1,78,Exchange,[NULL]
146,98,Pepe Cortés,Bobby Ngu,Directed,1,78,Exchange,[NULL]
98,232,Bobby Ngu,Celia Oh,Directed,1,78,Exchange,[NULL]
232,98,Celia Oh,Bobby Ngu,Directed,1,78,Exchange,[NULL]
232,98,Celia Oh,Bobby Ngu,Directed,1,79,Exchange,[NULL]
66,98,Rafaela Cortés,Bobby Ngu,Directed,1,79,Exchange,[NULL]
237,98,Worker on the phone,Bobby Ngu,Directed,1,79,Exchange,[NULL]
98,238,Bobby Ngu,v Boys,Directed,1,79,Exchange,[NULL]
238,98,v Boys,Bobby Ngu,Directed,1,79,Exchange,[NULL]
98,232,Bobby Ngu,Celia Oh,Directed,1,79,Exchange,[NULL]
98,237,Bobby Ngu,Worker on the phone,Directed,1,79,Exchange,[NULL]
98,66,Bobby Ngu,Rafaela Cortés,Directed,1,79,Exchange,[NULL]
238,98,v Boys,Bobby Ngu,Directed,1,80,Exchange,[NULL]
66,98,Rafaela Cortés,Bobby Ngu,Directed,1,80,Exchange,[NULL]
98,238,Bobby Ngu,v Boys,Directed,1,80,Exchange,[NULL]
98,66,Bobby Ngu,Rafaela Cortés,Directed,1,80,Exchange,[NULL]
248,249,City Bureaucrats,Woman at Neighbourhood meeting,Directed,1,82,Exchange,[NULL]
249,248,Woman at Neighbourhood meeting,City Bureaucrats,Directed,1,82,Exchange,[NULL]
248,249,City Bureaucrats,Woman at Neighbourhood meeting,Directed,1,83,Exchange,[NULL]
249,248,Woman at Neighbourhood meeting,City Bureaucrats,Directed,1,83,Exchange,[NULL]
251,87,Margarita,Buzzworm,Directed,1,84,Exchange,[NULL]
87,251,Buzzworm,Margarita,Directed,1,84,Exchange,[NULL]
87,189,Buzzworm,Unnamed members of L.A. Underclass,Directed,1,84,Exchange,[NULL]
189,87,Unnamed members of L.A. Underclass,Buzzworm,Directed,1,84,Exchange,[NULL]
251,87,Margarita,Buzzworm,Directed,1,85,Exchange,[NULL]
87,251,Buzzworm,Margarita,Directed,1,85,Exchange,[NULL]
87,256,Buzzworm,The kid who survived / dies,Directed,1,85,Exchange,[NULL]
256,87,The kid who survived / dies,Buzzworm,Directed,1,85,Exchange,[NULL]
256,87,The kid who survived / dies,Buzzworm,Directed,1,86,Exchange,[NULL]
