source,target,Char 1 Name,Char 2 Name,startPage,type,weight
16,31,Clemence Harp,Corwin Peace,10,Undirected,1
32,16,Other Children (in school with Evelina),Clemence Harp,10,Undirected,1
16,18,Clemence Harp,Edward Harp,10,Undirected,1
32,3,Other Children (in school with Evelina),Evelina Harp,10,Undirected,1
3,18,Evelina Harp,Edward Harp,10,Undirected,1
3,31,Evelina Harp,Corwin Peace,10,Undirected,1
32,18,Other Children (in school with Evelina),Edward Harp,10,Undirected,1
34,16,Junesse Malaterre,Clemence Harp,11,Undirected,1
3,16,Evelina Harp,Clemence Harp,11,Undirected,1
17,18,Joseph Harp,Edward Harp,11,Undirected,1
33,17,Edward's Students,Joseph Harp,11,Undirected,1
35,17,Junesse's Aunt,Joseph Harp,11,Undirected,1
33,35,Edward's Students,Junesse's Aunt,11,Undirected,1
15,17,Seraph Milk (Mooshum),Joseph Harp,11,Undirected,1
34,3,Junesse Malaterre,Evelina Harp,11,Undirected,1
34,18,Junesse Malaterre,Edward Harp,11,Undirected,1
34,15,Junesse Malaterre,Seraph Milk (Mooshum),11,Undirected,1
3,18,Evelina Harp,Edward Harp,11,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),11,Undirected,1
33,16,Edward's Students,Clemence Harp,11,Undirected,1
35,16,Junesse's Aunt,Clemence Harp,11,Undirected,1
15,16,Seraph Milk (Mooshum),Clemence Harp,11,Undirected,1
16,18,Clemence Harp,Edward Harp,11,Undirected,1
33,34,Edward's Students,Junesse Malaterre,11,Undirected,1
34,17,Junesse Malaterre,Joseph Harp,11,Undirected,1
3,17,Evelina Harp,Joseph Harp,11,Undirected,1
33,3,Edward's Students,Evelina Harp,11,Undirected,1
34,35,Junesse Malaterre,Junesse's Aunt,11,Undirected,1
3,35,Evelina Harp,Junesse's Aunt,11,Undirected,1
33,18,Edward's Students,Edward Harp,11,Undirected,1
33,15,Edward's Students,Seraph Milk (Mooshum),11,Undirected,1
35,18,Junesse's Aunt,Edward Harp,11,Undirected,1
35,15,Junesse's Aunt,Seraph Milk (Mooshum),11,Undirected,1
15,18,Seraph Milk (Mooshum),Edward Harp,11,Undirected,1
16,17,Clemence Harp,Joseph Harp,11,Undirected,1
35,36,Junesse's Aunt,French Voyageur,12,Undirected,1
37,9,Junesse's Six Younger Cousins,Severine Milk,12,Undirected,1
37,15,Junesse's Six Younger Cousins,Seraph Milk (Mooshum),12,Undirected,1
37,18,Junesse's Six Younger Cousins,Edward Harp,12,Undirected,1
34,37,Junesse Malaterre,Junesse's Six Younger Cousins,12,Undirected,1
9,17,Severine Milk,Joseph Harp,12,Undirected,1
17,18,Joseph Harp,Edward Harp,12,Undirected,1
3,37,Evelina Harp,Junesse's Six Younger Cousins,12,Undirected,1
37,36,Junesse's Six Younger Cousins,French Voyageur,12,Undirected,1
35,17,Junesse's Aunt,Joseph Harp,12,Undirected,1
15,17,Seraph Milk (Mooshum),Joseph Harp,12,Undirected,1
34,3,Junesse Malaterre,Evelina Harp,12,Undirected,1
34,9,Junesse Malaterre,Severine Milk,12,Undirected,1
3,9,Evelina Harp,Severine Milk,12,Undirected,1
34,18,Junesse Malaterre,Edward Harp,12,Undirected,1
36,9,French Voyageur,Severine Milk,12,Undirected,1
34,15,Junesse Malaterre,Seraph Milk (Mooshum),12,Undirected,1
3,18,Evelina Harp,Edward Harp,12,Undirected,1
36,18,French Voyageur,Edward Harp,12,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),12,Undirected,1
37,17,Junesse's Six Younger Cousins,Joseph Harp,12,Undirected,1
36,15,French Voyageur,Seraph Milk (Mooshum),12,Undirected,1
34,36,Junesse Malaterre,French Voyageur,12,Undirected,1
3,36,Evelina Harp,French Voyageur,12,Undirected,1
35,37,Junesse's Aunt,Junesse's Six Younger Cousins,12,Undirected,1
34,17,Junesse Malaterre,Joseph Harp,12,Undirected,1
3,17,Evelina Harp,Joseph Harp,12,Undirected,1
36,17,French Voyageur,Joseph Harp,12,Undirected,1
34,35,Junesse Malaterre,Junesse's Aunt,12,Undirected,1
9,15,Severine Milk,Seraph Milk (Mooshum),12,Undirected,1
3,35,Evelina Harp,Junesse's Aunt,12,Undirected,1
35,9,Junesse's Aunt,Severine Milk,12,Undirected,1
9,18,Severine Milk,Edward Harp,12,Undirected,1
35,18,Junesse's Aunt,Edward Harp,12,Undirected,1
35,15,Junesse's Aunt,Seraph Milk (Mooshum),12,Undirected,1
15,18,Seraph Milk (Mooshum),Edward Harp,12,Undirected,1
32,31,Other Children (in school with Evelina),Corwin Peace,13,Undirected,1
32,15,Other Children (in school with Evelina),Seraph Milk (Mooshum),13,Undirected,1
32,34,Other Children (in school with Evelina),Junesse Malaterre,13,Undirected,1
34,3,Junesse Malaterre,Evelina Harp,13,Undirected,1
34,38,Junesse Malaterre,Off-Reservation Dentist,13,Undirected,1
38,31,Off-Reservation Dentist,Corwin Peace,13,Undirected,1
38,15,Off-Reservation Dentist,Seraph Milk (Mooshum),13,Undirected,1
3,38,Evelina Harp,Off-Reservation Dentist,13,Undirected,1
34,15,Junesse Malaterre,Seraph Milk (Mooshum),13,Undirected,1
34,31,Junesse Malaterre,Corwin Peace,13,Undirected,1
32,3,Other Children (in school with Evelina),Evelina Harp,13,Undirected,1
32,38,Other Children (in school with Evelina),Off-Reservation Dentist,13,Undirected,1
3,31,Evelina Harp,Corwin Peace,13,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),13,Undirected,1
15,31,Seraph Milk (Mooshum),Corwin Peace,13,Undirected,1
32,31,Other Children (in school with Evelina),Corwin Peace,14,Undirected,1
39,57,Beryl Hoop,Jesus,14,Undirected,1
39,31,Beryl Hoop,Corwin Peace,14,Undirected,1
32,39,Other Children (in school with Evelina),Beryl Hoop,14,Undirected,1
3,39,Evelina Harp,Beryl Hoop,14,Undirected,1
3,57,Evelina Harp,Jesus,14,Undirected,1
32,3,Other Children (in school with Evelina),Evelina Harp,14,Undirected,1
57,31,Jesus,Corwin Peace,14,Undirected,1
3,31,Evelina Harp,Corwin Peace,14,Undirected,1
32,57,Other Children (in school with Evelina),Jesus,14,Undirected,1
34,16,Junesse Malaterre,Clemence Harp,15,Undirected,1
42,57,"""Mustache"" Maude Black",Jesus,15,Undirected,1
3,16,Evelina Harp,Clemence Harp,15,Undirected,1
34,31,Junesse Malaterre,Corwin Peace,15,Undirected,1
3,31,Evelina Harp,Corwin Peace,15,Undirected,1
41,15,Jackie Kennedy,Seraph Milk (Mooshum),15,Undirected,1
15,57,Seraph Milk (Mooshum),Jesus,15,Undirected,1
41,42,Jackie Kennedy,"""Mustache"" Maude Black",15,Undirected,1
34,3,Junesse Malaterre,Evelina Harp,15,Undirected,1
16,31,Clemence Harp,Corwin Peace,15,Undirected,1
41,57,Jackie Kennedy,Jesus,15,Undirected,1
34,15,Junesse Malaterre,Seraph Milk (Mooshum),15,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),15,Undirected,1
42,16,"""Mustache"" Maude Black",Clemence Harp,15,Undirected,1
34,42,Junesse Malaterre,"""Mustache"" Maude Black",15,Undirected,1
3,42,Evelina Harp,"""Mustache"" Maude Black",15,Undirected,1
42,31,"""Mustache"" Maude Black",Corwin Peace,15,Undirected,1
15,16,Seraph Milk (Mooshum),Clemence Harp,15,Undirected,1
34,57,Junesse Malaterre,Jesus,15,Undirected,1
3,57,Evelina Harp,Jesus,15,Undirected,1
57,31,Jesus,Corwin Peace,15,Undirected,1
15,31,Seraph Milk (Mooshum),Corwin Peace,15,Undirected,1
41,16,Jackie Kennedy,Clemence Harp,15,Undirected,1
16,57,Clemence Harp,Jesus,15,Undirected,1
42,15,"""Mustache"" Maude Black",Seraph Milk (Mooshum),15,Undirected,1
34,41,Junesse Malaterre,Jackie Kennedy,15,Undirected,1
3,41,Evelina Harp,Jackie Kennedy,15,Undirected,1
41,31,Jackie Kennedy,Corwin Peace,15,Undirected,1
34,43,Junesse Malaterre,Ott Black,16,Undirected,1
43,15,Ott Black,Seraph Milk (Mooshum),16,Undirected,1
3,43,Evelina Harp,Ott Black,16,Undirected,1
34,42,Junesse Malaterre,"""Mustache"" Maude Black",16,Undirected,1
3,42,Evelina Harp,"""Mustache"" Maude Black",16,Undirected,1
42,43,"""Mustache"" Maude Black",Ott Black,16,Undirected,1
34,3,Junesse Malaterre,Evelina Harp,16,Undirected,1
42,15,"""Mustache"" Maude Black",Seraph Milk (Mooshum),16,Undirected,1
42,44,"""Mustache"" Maude Black",Erling Nicolai Rolfsrud,16,Undirected,1
34,44,Junesse Malaterre,Erling Nicolai Rolfsrud,16,Undirected,1
44,15,Erling Nicolai Rolfsrud,Seraph Milk (Mooshum),16,Undirected,1
3,44,Evelina Harp,Erling Nicolai Rolfsrud,16,Undirected,1
34,15,Junesse Malaterre,Seraph Milk (Mooshum),16,Undirected,1
43,44,Ott Black,Erling Nicolai Rolfsrud,16,Undirected,1
3,15,Evelina Harp,Seraph Milk (Mooshum),16,Undirected,1
3,294,Evelina Harp,Emil Buckendorf's Third Brother,17,Undirected,1
292,49,Emil Buckendorf's First Brother,The Lochren Murder,17,Undirected,1
67,68,Emil Buckendorf,William Hotchkiss,17,Undirected,1
34,65,Junesse Malaterre,Oric Hoag,17,Undirected,1
42,48,"""Mustache"" Maude Black",Asiginak,17,Undirected,1
45,65,The Lochren Family,Oric Hoag,17,Undirected,1
47,71,Cuthbert Peace,Husband (of the woman murdered a couple farms over,17,Undirected,1
42,66,"""Mustache"" Maude Black",Eugene Wildstrand,17,Undirected,1
46,48,Holy Track,Asiginak,17,Undirected,1
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,17,Undirected,1
293,47,Emil Buckendorf's Second Brother,Cuthbert Peace,17,Undirected,1
66,69,Eugene Wildstrand,Woman (murdered a couple farms over),17,Undirected,1
46,66,Holy Track,Eugene Wildstrand,17,Undirected,1
48,63,Asiginak,Frederic Vogeli,17,Undirected,1
293,294,Emil Buckendorf's Second Brother,Emil Buckendorf's Third Brother,17,Undirected,1
48,72,Asiginak,Neighbours (of Maude Black),17,Undirected,1
15,69,Seraph Milk (Mooshum),Woman (murdered a couple farms over),17,Undirected,1
3,49,Evelina Harp,The Lochren Murder,17,Undirected,1
34,293,Junesse Malaterre,Emil Buckendorf's Second Brother,17,Undirected,1
