source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
6,4,Vernon Dursley,Dudley Dursley,Directed,1,33,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,33,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,33,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,33,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,34,Exchange,[NULL]
97,5,Dursley's Milkman,Petunia Dursley,Directed,1,34,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,34,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,34,Exchange,[NULL]
6,98,Vernon Dursley,People at Post Office,Directed,1,34,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,34,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,34,Exchange,[NULL]
98,6,People at Post Office,Vernon Dursley,Directed,1,34,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,34,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,34,Exchange,[NULL]
5,97,Petunia Dursley,Dursley's Milkman,Directed,1,34,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,34,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,34,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,35,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,35,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,35,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,35,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,35,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,35,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,36,Exchange,[NULL]
99,4,Hotel Owner,Dudley Dursley,Directed,1,36,Exchange,[NULL]
1,4,Harry Potter,Dudley Dursley,Directed,1,36,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,36,Exchange,[NULL]
5,99,Petunia Dursley,Hotel Owner,Directed,1,36,Exchange,[NULL]
4,99,Dudley Dursley,Hotel Owner,Directed,1,36,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,36,Exchange,[NULL]
99,5,Hotel Owner,Petunia Dursley,Directed,1,36,Exchange,[NULL]
6,99,Vernon Dursley,Hotel Owner,Directed,1,36,Exchange,[NULL]
99,6,Hotel Owner,Vernon Dursley,Directed,1,36,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,36,Exchange,[NULL]
99,1,Hotel Owner,Harry Potter,Directed,1,36,Exchange,[NULL]
4,1,Dudley Dursley,Harry Potter,Directed,1,36,Exchange,[NULL]
19,1,Minerva McGonagall,Harry Potter,Directed,1,36,Exchange,[NULL]
1,99,Harry Potter,Hotel Owner,Directed,1,36,Exchange,[NULL]
100,6,Toothless Old Man,Vernon Dursley,Directed,1,37,Exchange,[NULL]
6,100,Vernon Dursley,Toothless Old Man,Directed,1,37,Exchange,[NULL]
5,4,Petunia Dursley,Dudley Dursley,Directed,1,37,Exchange,[NULL]
6,5,Vernon Dursley,Petunia Dursley,Directed,1,37,Exchange,[NULL]
4,5,Dudley Dursley,Petunia Dursley,Directed,1,37,Exchange,[NULL]
4,6,Dudley Dursley,Vernon Dursley,Directed,1,37,Exchange,[NULL]
6,4,Vernon Dursley,Dudley Dursley,Directed,1,37,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,37,Exchange,[NULL]
5,6,Petunia Dursley,Vernon Dursley,Directed,1,37,Exchange,[NULL]
