source,target,startPage,Character 1,Character 2,type,weight,category
1717,1750,72,,,,,
899,1745,72,,,,,
899,907,72,,,,,
1750,904,72,,,,,
1750,2537,72,,,,,
1712,905,72,,,,,
1712,1750,72,,,,,
1750,1751,72,,,,,
1712,903,72,,,,,
907,1745,72,,,,,
905,1745,72,,,,,
1712,2537,72,,,,,
1712,1754,72,,,,,
1712,1717,72,,,,,
1750,905,72,,,,,
899,1717,72,,,,,
899,1750,72,,,,,
899,1712,72,,,,,
899,903,72,,,,,
1750,1753,73,,,,,
907,1753,73,,,,,
905,907,73,,,,,
905,1718,73,,,,,
905,1753,73,,,,,
905,1752,73,,,,,
1718,1753,73,,,,,
1718,1752,73,,,,,
1752,1753,73,,,,,
1712,1752,73,,,,,
907,1752,73,,,,,
907,1718,73,,,,,
1712,905,73,,,,,
1712,1750,73,,,,,
1717,907,73,,,,,
1717,1718,73,,,,,
1717,1752,73,,,,,
1717,1753,73,,,,,
1750,905,73,,,,,
1712,1753,73,,,,,
1717,1750,73,,,,,
1717,905,73,,,,,
1750,1718,73,,,,,
1750,907,73,,,,,
1750,1752,73,,,,,
903,1718,73,,,,,
1712,1718,73,,,,,
1712,907,73,,,,,
903,1750,73,,,,,
903,1717,73,,,,,
897,907,73,,,,,
897,1718,73,,,,,
897,1752,73,,,,,
897,1753,73,,,,,
1751,903,73,,,,,
903,1752,73,,,,,
903,1753,73,,,,,
904,1712,73,,,,,
904,1717,73,,,,,
904,1750,73,,,,,
904,905,73,,,,,
904,907,73,,,,,
904,1718,73,,,,,
904,1752,73,,,,,
904,1753,73,,,,,
1712,1717,73,,,,,
1751,1750,73,,,,,
1751,905,73,,,,,
1751,907,73,,,,,
1751,1718,73,,,,,
1751,1752,73,,,,,
1751,904,73,,,,,
1751,1712,73,,,,,
1751,1717,73,,,,,
903,904,73,,,,,
897,1750,73,,,,,
897,903,73,,,,,
897,904,73,,,,,
903,907,73,,,,,
903,905,73,,,,,
1751,1753,73,,,,,
903,1712,73,,,,,
897,1717,73,,,,,
897,1751,73,,,,,
897,905,73,,,,,
897,1712,73,,,,,
904,1752,74,,,,,
904,2542,74,,,,,
904,1718,74,,,,,
904,1750,74,,,,,
905,906,74,,,,,
905,907,74,,,,,
905,1752,74,,,,,
905,2542,74,,,,,
905,1718,74,,,,,
905,1750,74,,,,,
906,907,74,,,,,
906,1752,74,,,,,
906,2542,74,,,,,
906,1718,74,,,,,
906,1750,74,,,,,
907,1752,74,,,,,
907,2542,74,,,,,
907,1718,74,,,,,
907,1750,74,,,,,
1752,2542,74,,,,,
1752,1718,74,,,,,
1752,1750,74,,,,,
2542,1718,74,,,,,
2542,1750,74,,,,,
1718,1750,74,,,,,
896,907,74,,,,,
896,1752,74,,,,,
896,2542,74,,,,,
896,1718,74,,,,,
896,1750,74,,,,,
1751,897,74,,,,,
896,905,74,,,,,
903,906,74,,,,,
903,905,74,,,,,
903,904,74,,,,,
903,1717,74,,,,,
897,1750,74,,,,,
897,1718,74,,,,,
897,2542,74,,,,,
897,1752,74,,,,,
897,907,74,,,,,
897,906,74,,,,,
897,905,74,,,,,
897,904,74,,,,,
897,1717,74,,,,,
897,903,74,,,,,
1751,1750,74,,,,,
1751,1718,74,,,,,
904,907,74,,,,,
904,906,74,,,,,
904,905,74,,,,,
1717,1750,74,,,,,
1717,1718,74,,,,,
1717,2542,74,,,,,
1717,1752,74,,,,,
1717,907,74,,,,,
1717,906,74,,,,,
1717,905,74,,,,,
1717,904,74,,,,,
903,1750,74,,,,,
903,1718,74,,,,,
903,2542,74,,,,,
903,1752,74,,,,,
903,907,74,,,,,
1751,1717,74,,,,,
1751,904,74,,,,,
1751,905,74,,,,,
1751,906,74,,,,,
1751,907,74,,,,,
1751,1752,74,,,,,
1751,2542,74,,,,,
1751,903,74,,,,,
896,906,74,,,,,
896,1717,74,,,,,
896,903,74,,,,,
896,1751,74,,,,,
896,904,74,,,,,
896,897,74,,,,,
1750,1751,75,,,,,
905,2518,75,,,,,
907,1717,75,,,,,
907,1718,75,,,,,
907,2518,75,,,,,
1717,1718,75,,,,,
1717,2518,75,,,,,
1718,2518,75,,,,,
905,907,75,,,,,
905,1717,75,,,,,
905,1718,75,,,,,
903,905,75,,,,,
903,1750,75,,,,,
903,1751,75,,,,,
903,904,75,,,,,
903,906,75,,,,,
903,907,75,,,,,
903,1717,75,,,,,
903,1718,75,,,,,
903,2518,75,,,,,
905,1750,75,,,,,
905,1751,75,,,,,
905,904,75,,,,,
905,906,75,,,,,
1751,2518,75,,,,,
904,906,75,,,,,
904,907,75,,,,,
904,1717,75,,,,,
904,1718,75,,,,,
1750,904,75,,,,,
1750,906,75,,,,,
1750,907,75,,,,,
1750,1717,75,,,,,
1750,1718,75,,,,,
1750,2518,75,,,,,
1751,904,75,,,,,
1751,906,75,,,,,
1751,907,75,,,,,
1751,1717,75,,,,,
1751,1718,75,,,,,
906,1718,75,,,,,
906,2518,75,,,,,
906,907,75,,,,,
906,1717,75,,,,,
904,2518,75,,,,,
903,1712,76,,,,,
903,906,76,,,,,
903,907,76,,,,,
903,904,76,,,,,
903,905,76,,,,,
905,1751,76,,,,,
905,1750,76,,,,,
905,1718,76,,,,,
1751,1755,76,,,,,
1750,1755,76,,,,,
1750,1751,76,,,,,
1718,1755,76,,,,,
1718,1751,76,,,,,
1718,1750,76,,,,,
1717,1755,76,,,,,
1717,1751,76,,,,,
1717,1750,76,,,,,
1717,1718,76,,,,,
1712,1755,76,,,,,
1712,1751,76,,,,,
1712,1750,76,,,,,
1712,1718,76,,,,,
1712,1717,76,,,,,
907,1755,76,,,,,
907,1751,76,,,,,
907,1750,76,,,,,
907,1718,76,,,,,
907,1717,76,,,,,
907,1712,76,,,,,
906,1755,76,,,,,
906,1751,76,,,,,
906,1750,76,,,,,
906,1718,76,,,,,
906,1717,76,,,,,
906,1712,76,,,,,
906,907,76,,,,,
905,1755,76,,,,,
903,1755,76,,,,,
903,1751,76,,,,,
903,1750,76,,,,,
905,1717,76,,,,,
905,1712,76,,,,,
905,907,76,,,,,
905,906,76,,,,,
904,1755,76,,,,,
904,1751,76,,,,,
904,1750,76,,,,,
904,1718,76,,,,,
904,1717,76,,,,,
904,1712,76,,,,,
904,907,76,,,,,
904,906,76,,,,,
904,905,76,,,,,
903,1717,76,,,,,
903,1718,76,,,,,
903,1712,77,,,,,
903,1750,77,,,,,
903,1754,77,,,,,
1750,1755,77,,,,,
1754,1755,77,,,,,
1750,1754,77,,,,,
1712,1755,77,,,,,
903,1755,77,,,,,
1712,1754,77,,,,,
1712,1750,77,,,,,
1750,1755,78,,,,,
903,1712,78,,,,,
1712,1755,78,,,,,
1712,1750,78,,,,,
903,2543,78,,,,,
903,1755,78,,,,,
1755,2543,78,,,,,
1712,2543,78,,,,,
903,1750,78,,,,,
1750,2543,78,,,,,
903,1712,79,,,,,
903,1718,79,,,,,
903,2539,79,,,,,
1712,1718,79,,,,,
903,1755,79,,,,,
903,1750,79,,,,,
1712,1750,79,,,,,
1712,2539,79,,,,,
1718,1750,79,,,,,
1718,1755,79,,,,,
1718,2539,79,,,,,
1750,1755,79,,,,,
1750,2539,79,,,,,
1712,1755,79,,,,,
1755,2539,79,,,,,
899,1750,80,,,,,
899,1755,80,,,,,
903,1712,80,,,,,
899,1712,80,,,,,
899,1747,80,,,,,
899,903,80,,,,,
899,2544,80,,,,,
1712,1747,80,,,,,
1747,1750,80,,,,,
903,1755,80,,,,,
903,1750,80,,,,,
1712,1755,80,,,,,
1712,1750,80,,,,,
903,2544,80,,,,,
1750,2544,80,,,,,
1755,2544,80,,,,,
1747,2544,80,,,,,
1750,1755,80,,,,,
1747,1755,80,,,,,
1712,2544,80,,,,,
903,1747,80,,,,,
903,1750,81,,,,,
903,1712,81,,,,,
903,1751,81,,,,,
899,1751,81,,,,,
899,1752,81,,,,,
899,2545,81,,,,,
899,1717,81,,,,,
1712,2545,81,,,,,
1712,1753,81,,,,,
1712,1717,81,,,,,
1750,1753,81,,,,,
1750,1717,81,,,,,
1750,2545,81,,,,,
1750,1752,81,,,,,
1750,1751,81,,,,,
1751,1752,81,,,,,
899,1753,81,,,,,
899,1750,81,,,,,
2545,1753,81,,,,,
1717,1753,81,,,,,
1712,1750,81,,,,,
1712,1751,81,,,,,
903,1753,81,,,,,
903,1717,81,,,,,
903,2545,81,,,,,
903,1752,81,,,,,
1712,1752,81,,,,,
1751,2545,81,,,,,
1751,1753,81,,,,,
1751,1717,81,,,,,
1752,1753,81,,,,,
1752,1717,81,,,,,
2545,1717,81,,,,,
1752,2545,81,,,,,
899,903,81,,,,,
899,1712,81,,,,,
1752,905,82,,,,,
1752,1717,82,,,,,
1753,1717,82,,,,,
1753,1718,82,,,,,
1752,1718,82,,,,,
1753,905,82,,,,,
1717,1718,82,,,,,
1713,1753,82,,,,,
1713,905,82,,,,,
1713,1717,82,,,,,
1713,1718,82,,,,,
1747,1750,82,,,,,
905,1717,82,,,,,
905,1718,82,,,,,
1747,1753,82,,,,,
1747,905,82,,,,,
1747,1717,82,,,,,
1747,1718,82,,,,,
1750,1751,82,,,,,
1750,1752,82,,,,,
1750,1753,82,,,,,
1750,905,82,,,,,
1750,1717,82,,,,,
903,905,82,,,,,
903,1717,82,,,,,
903,1718,82,,,,,
1712,1713,82,,,,,
1712,1747,82,,,,,
1712,1750,82,,,,,
1712,1751,82,,,,,
903,1753,82,,,,,
903,1750,82,,,,,
903,1712,82,,,,,
903,1713,82,,,,,
903,1747,82,,,,,
903,1752,82,,,,,
903,1751,82,,,,,
1712,1752,82,,,,,
1713,1751,82,,,,,
1713,1750,82,,,,,
1713,1747,82,,,,,
1712,1718,82,,,,,
1712,1717,82,,,,,
1712,905,82,,,,,
1712,1753,82,,,,,
1713,1752,82,,,,,
1747,1752,82,,,,,
1747,1751,82,,,,,
1751,1753,82,,,,,
1751,1752,82,,,,,
1751,1718,82,,,,,
1751,1717,82,,,,,
1752,1753,82,,,,,
1751,905,82,,,,,
1750,1718,82,,,,,
1751,906,83,,,,,
904,905,83,,,,,
904,906,83,,,,,
904,907,83,,,,,
905,906,83,,,,,
905,907,83,,,,,
906,907,83,,,,,
903,906,83,,,,,
1751,907,83,,,,,
903,905,83,,,,,
903,1751,83,,,,,
1751,904,83,,,,,
903,907,83,,,,,
1751,905,83,,,,,
903,904,83,,,,,
904,1755,84,,,,,
899,904,84,,,,,
1712,1750,84,,,,,
1712,903,84,,,,,
903,1750,84,,,,,
903,1755,84,,,,,
1750,1755,84,,,,,
1712,1755,84,,,,,
899,1712,84,,,,,
899,1750,84,,,,,
899,1755,84,,,,,
904,1750,84,,,,,
899,903,84,,,,,
904,903,84,,,,,
904,1712,84,,,,,
896,1711,85,,,,,
896,1713,85,,,,,
1711,903,85,,,,,
1711,1712,85,,,,,
1711,899,85,,,,,
1711,897,85,,,,,
1711,1713,85,,,,,
1711,904,85,,,,,
896,906,85,,,,,
1713,1712,85,,,,,
1713,1750,85,,,,,
1713,905,85,,,,,
1713,906,85,,,,,
1713,907,85,,,,,
897,899,85,,,,,
897,904,85,,,,,
897,903,85,,,,,
897,1712,85,,,,,
896,897,85,,,,,
896,899,85,,,,,
896,904,85,,,,,
896,903,85,,,,,
896,1712,85,,,,,
896,907,85,,,,,
1711,1750,85,,,,,
899,1712,85,,,,,
899,903,85,,,,,
899,904,85,,,,,
897,907,85,,,,,
897,906,85,,,,,
897,905,85,,,,,
897,1750,85,,,,,
906,907,85,,,,,
905,907,85,,,,,
905,906,85,,,,,
1750,907,85,,,,,
1750,906,85,,,,,
1750,905,85,,,,,
1712,907,85,,,,,
1712,906,85,,,,,
1712,905,85,,,,,
1713,903,85,,,,,
1713,904,85,,,,,
1713,899,85,,,,,
1713,897,85,,,,,
1711,907,85,,,,,
1711,906,85,,,,,
1711,905,85,,,,,
904,906,85,,,,,
904,905,85,,,,,
904,1750,85,,,,,
904,1712,85,,,,,
904,903,85,,,,,
899,907,85,,,,,
899,906,85,,,,,
899,905,85,,,,,
899,1750,85,,,,,
896,905,85,,,,,
896,1750,85,,,,,
903,1750,85,,,,,
904,907,85,,,,,
903,907,85,,,,,
903,906,85,,,,,
1712,1750,85,,,,,
903,1712,85,,,,,
903,905,85,,,,,
903,1750,86,,,,,
903,1752,86,,,,,
903,2546,86,,,,,
1751,904,86,,,,,
1751,905,86,,,,,
1751,907,86,,,,,
1751,1750,86,,,,,
1751,1752,86,,,,,
1751,2546,86,,,,,
904,905,86,,,,,
904,907,86,,,,,
904,1750,86,,,,,
904,1752,86,,,,,
904,2546,86,,,,,
905,907,86,,,,,
905,1750,86,,,,,
1750,2546,86,,,,,
1752,2546,86,,,,,
907,1750,86,,,,,
905,2546,86,,,,,
905,1752,86,,,,,
897,905,86,,,,,
897,904,86,,,,,
907,2546,86,,,,,
897,1751,86,,,,,
907,1752,86,,,,,
1750,1752,86,,,,,
906,903,86,,,,,
906,897,86,,,,,
896,2546,86,,,,,
896,1752,86,,,,,
906,904,86,,,,,
899,1750,86,,,,,
899,907,86,,,,,
899,905,86,,,,,
899,904,86,,,,,
896,907,86,,,,,
903,1751,86,,,,,
899,2546,86,,,,,
899,1752,86,,,,,
896,1750,86,,,,,
906,2546,86,,,,,
897,903,86,,,,,
903,904,86,,,,,
906,905,86,,,,,
897,899,86,,,,,
903,907,86,,,,,
903,905,86,,,,,
906,1752,86,,,,,
906,1750,86,,,,,
906,907,86,,,,,
896,905,86,,,,,
896,899,86,,,,,
896,904,86,,,,,
896,1751,86,,,,,
896,903,86,,,,,
899,1751,86,,,,,
896,906,86,,,,,
896,897,86,,,,,
899,903,86,,,,,
897,1750,86,,,,,
897,1752,86,,,,,
897,2546,86,,,,,
897,907,86,,,,,
906,1751,86,,,,,
906,899,86,,,,,
903,1717,87,,,,,
1751,1717,87,,,,,
1751,907,87,,,,,
1751,2518,87,,,,,
1751,1718,87,,,,,
1751,905,87,,,,,
1750,1718,87,,,,,
1751,1750,87,,,,,
1750,905,87,,,,,
907,1717,87,,,,,
1718,1717,87,,,,,
2518,907,87,,,,,
1718,907,87,,,,,
1718,2518,87,,,,,
897,903,87,,,,,
897,1751,87,,,,,
897,1750,87,,,,,
903,1750,87,,,,,
903,905,87,,,,,
903,1718,87,,,,,
903,2518,87,,,,,
903,1751,87,,,,,
903,907,87,,,,,
1750,2518,87,,,,,
2518,1717,87,,,,,
1750,907,87,,,,,
905,2518,87,,,,,
905,1718,87,,,,,
905,1717,87,,,,,
1750,1717,87,,,,,
897,1717,87,,,,,
897,2518,87,,,,,
897,907,87,,,,,
897,905,87,,,,,
897,1718,87,,,,,
905,907,87,,,,,
899,2518,88,,,,,
899,1711,88,,,,,
899,1712,88,,,,,
903,1712,88,,,,,
2518,1713,88,,,,,
903,1713,88,,,,,
2518,1711,88,,,,,
903,905,88,,,,,
903,1754,88,,,,,
2518,1712,88,,,,,
1750,905,88,,,,,
1754,905,88,,,,,
1712,905,88,,,,,
899,903,88,,,,,
1711,1750,88,,,,,
1711,1713,88,,,,,
1711,905,88,,,,,
1711,1754,88,,,,,
1711,1712,88,,,,,
899,905,88,,,,,
899,1713,88,,,,,
899,1754,88,,,,,
903,1711,88,,,,,
903,2518,88,,,,,
2518,905,88,,,,,
899,1750,88,,,,,
903,1750,88,,,,,
1712,1750,88,,,,,
1750,1754,88,,,,,
1712,1713,88,,,,,
1713,1754,88,,,,,
1713,1750,88,,,,,
2518,1754,88,,,,,
2518,1750,88,,,,,
1712,1754,88,,,,,
1713,905,88,,,,,
899,2547,89,,,,,
899,903,89,,,,,
899,1751,89,,,,,
1715,1751,89,,,,,
1712,2547,89,,,,,
1715,1750,89,,,,,
1712,1750,89,,,,,
903,1751,89,,,,,
903,2547,89,,,,,
1712,1715,89,,,,,
903,1715,89,,,,,
1712,1751,89,,,,,
903,1712,89,,,,,
899,1712,89,,,,,
899,1750,89,,,,,
899,1715,89,,,,,
1715,2547,89,,,,,
1751,2547,89,,,,,
1750,1751,89,,,,,
903,1750,89,,,,,
1750,2547,89,,,,,
903,904,90,,,,,
904,906,90,,,,,
904,905,90,,,,,
903,1750,90,,,,,
903,1712,90,,,,,
903,907,90,,,,,
903,906,90,,,,,
903,905,90,,,,,
905,1750,90,,,,,
905,907,90,,,,,
905,906,90,,,,,
906,907,90,,,,,
906,1712,90,,,,,
905,1712,90,,,,,
904,1750,90,,,,,
904,907,90,,,,,
904,1712,90,,,,,
1712,1750,90,,,,,
907,1750,90,,,,,
907,1712,90,,,,,
906,1750,90,,,,,
1712,903,91,,,,,
903,1750,91,,,,,
1712,1750,91,,,,,
899,903,91,,,,,
899,901,91,,,,,
899,904,91,,,,,
901,904,91,,,,,
899,1750,91,,,,,
901,1750,91,,,,,
904,1712,91,,,,,
899,1712,91,,,,,
904,1750,91,,,,,
904,903,91,,,,,
901,903,91,,,,,
901,1712,91,,,,,
903,1712,92,,,,,
904,1755,93,,,,,
904,1712,93,,,,,
1713,1712,93,,,,,
1713,1755,93,,,,,
903,1755,93,,,,,
903,1712,93,,,,,
899,1713,93,,,,,
899,904,93,,,,,
899,1750,93,,,,,
899,2518,93,,,,,
1713,903,93,,,,,
1713,2518,93,,,,,
1713,1750,93,,,,,
904,2539,93,,,,,
899,1712,93,,,,,
899,903,93,,,,,
1750,1712,93,,,,,
1750,903,93,,,,,
1750,2539,93,,,,,
1750,1755,93,,,,,
2518,1712,93,,,,,
2518,903,93,,,,,
2518,2539,93,,,,,
2518,1755,93,,,,,
1755,2539,93,,,,,
1712,2539,93,,,,,
899,1755,93,,,,,
904,1750,93,,,,,
904,2518,93,,,,,
899,2539,93,,,,,
904,1713,93,,,,,
904,903,93,,,,,
1712,1755,93,,,,,
903,2539,93,,,,,
1713,2539,93,,,,,
1750,2518,93,,,,,
1750,1715,94,,,,,
1713,1750,94,,,,,
903,1750,94,,,,,
903,1713,94,,,,,
899,903,94,,,,,
899,904,94,,,,,
904,1715,94,,,,,
1713,1715,94,,,,,
899,1712,94,,,,,
899,1713,94,,,,,
899,1715,94,,,,,
899,1750,94,,,,,
1712,1715,94,,,,,
1712,1750,94,,,,,
903,1715,94,,,,,
904,1712,94,,,,,
904,1713,94,,,,,
904,1750,94,,,,,
1712,1713,94,,,,,
903,904,94,,,,,
903,1712,94,,,,,
1713,1752,95,,,,,
1751,1753,95,,,,,
1715,1752,95,,,,,
903,1712,95,,,,,
903,1715,95,,,,,
1715,1753,95,,,,,
1751,1752,95,,,,,
1713,1753,95,,,,,
1752,1753,95,,,,,
903,1753,95,,,,,
1712,1715,95,,,,,
1712,1751,95,,,,,
1712,1713,95,,,,,
1715,1713,95,,,,,
1715,1751,95,,,,,
903,1752,95,,,,,
903,1713,95,,,,,
1712,1752,95,,,,,
1712,1753,95,,,,,
903,1751,95,,,,,
1751,1713,95,,,,,
903,899,96,,,,,
903,904,96,,,,,
903,1711,96,,,,,
903,1713,96,,,,,
897,1711,96,,,,,
897,904,96,,,,,
897,899,96,,,,,
897,903,96,,,,,
897,1752,96,,,,,
897,1751,96,,,,,
899,1711,96,,,,,
899,1713,96,,,,,
903,1752,96,,,,,
899,904,96,,,,,
899,1712,96,,,,,
899,1751,96,,,,,
1711,1712,96,,,,,
1711,1713,96,,,,,
904,1751,96,,,,,
904,1752,96,,,,,
1711,1752,96,,,,,
1711,1751,96,,,,,
897,1713,96,,,,,
897,1712,96,,,,,
904,1713,96,,,,,
904,1711,96,,,,,
899,1752,96,,,,,
1712,1751,96,,,,,
1751,1752,96,,,,,
1712,1752,96,,,,,
904,1712,96,,,,,
1713,1712,96,,,,,
903,1751,96,,,,,
903,1712,96,,,,,
1713,1752,96,,,,,
1713,1751,96,,,,,
897,905,97,,,,,
897,906,97,,,,,
897,907,97,,,,,
1711,1712,97,,,,,
902,903,97,,,,,
899,1713,97,,,,,
899,1712,97,,,,,
906,1713,97,,,,,
906,1712,97,,,,,
906,1711,97,,,,,
906,907,97,,,,,
905,1713,97,,,,,
905,1712,97,,,,,
905,1711,97,,,,,
903,1713,97,,,,,
904,905,97,,,,,
904,906,97,,,,,
899,905,97,,,,,
899,906,97,,,,,
899,903,97,,,,,
899,902,97,,,,,
905,907,97,,,,,
905,906,97,,,,,
904,1713,97,,,,,
904,1712,97,,,,,
904,1711,97,,,,,
899,904,97,,,,,
899,907,97,,,,,
899,1711,97,,,,,
907,1713,97,,,,,
907,1711,97,,,,,
907,1712,97,,,,,
903,904,97,,,,,
902,1713,97,,,,,
1711,1713,97,,,,,
1712,1713,97,,,,,
904,907,97,,,,,
897,902,97,,,,,
897,903,97,,,,,
897,904,97,,,,,
902,1712,97,,,,,
902,904,97,,,,,
897,1713,97,,,,,
897,1712,97,,,,,
902,905,97,,,,,
902,907,97,,,,,
897,899,97,,,,,
902,906,97,,,,,
903,906,97,,,,,
902,1711,97,,,,,
903,1712,97,,,,,
897,1711,97,,,,,
903,907,97,,,,,
903,905,97,,,,,
903,1711,97,,,,,
902,1713,98,,,,,
903,906,98,,,,,
902,1712,98,,,,,
896,902,98,,,,,
896,899,98,,,,,
896,904,98,,,,,
896,1711,98,,,,,
896,1713,98,,,,,
896,1712,98,,,,,
904,1711,98,,,,,
904,1713,98,,,,,
904,1712,98,,,,,
903,897,98,,,,,
903,902,98,,,,,
903,899,98,,,,,
897,1712,98,,,,,
902,1711,98,,,,,
897,899,98,,,,,
902,904,98,,,,,
897,902,98,,,,,
906,1712,98,,,,,
906,1711,98,,,,,
906,1713,98,,,,,
906,899,98,,,,,
906,904,98,,,,,
902,899,98,,,,,
906,902,98,,,,,
906,897,98,,,,,
903,1712,98,,,,,
903,904,98,,,,,
903,1711,98,,,,,
903,1713,98,,,,,
1711,1712,98,,,,,
899,1713,98,,,,,
899,1712,98,,,,,
899,1711,98,,,,,
899,904,98,,,,,
1711,1713,98,,,,,
897,1711,98,,,,,
897,904,98,,,,,
1713,1712,98,,,,,
896,906,98,,,,,
896,897,98,,,,,
896,903,98,,,,,
897,1713,98,,,,,
902,1712,99,,,,,
899,1711,99,,,,,
1751,902,99,,,,,
1751,897,99,,,,,
903,1712,99,,,,,
899,905,99,,,,,
899,904,99,,,,,
899,1713,99,,,,,
1751,899,99,,,,,
1751,1711,99,,,,,
1713,1712,99,,,,,
1713,907,99,,,,,
1713,906,99,,,,,
1751,1712,99,,,,,
1751,904,99,,,,,
1751,1713,99,,,,,
897,905,99,,,,,
897,906,99,,,,,
897,907,99,,,,,
897,1712,99,,,,,
902,899,99,,,,,
902,1711,99,,,,,
904,905,99,,,,,
904,906,99,,,,,
902,1713,99,,,,,
903,897,99,,,,,
899,1712,99,,,,,
1711,1713,99,,,,,
1711,904,99,,,,,
902,907,99,,,,,
903,899,99,,,,,
903,902,99,,,,,
906,1712,99,,,,,
906,907,99,,,,,
902,904,99,,,,,
904,907,99,,,,,
904,1712,99,,,,,
905,906,99,,,,,
899,907,99,,,,,
899,906,99,,,,,
1711,906,99,,,,,
1711,905,99,,,,,
1751,905,99,,,,,
905,907,99,,,,,
905,1712,99,,,,,
1713,905,99,,,,,
1751,907,99,,,,,
1751,906,99,,,,,
1711,1712,99,,,,,
1711,907,99,,,,,
907,1712,99,,,,,
1713,904,99,,,,,
902,906,99,,,,,
902,905,99,,,,,
896,905,99,,,,,
903,1711,99,,,,,
897,899,99,,,,,
897,1711,99,,,,,
897,1713,99,,,,,
897,904,99,,,,,
897,902,99,,,,,
903,1751,99,,,,,
896,1712,99,,,,,
896,907,99,,,,,
903,1713,99,,,,,
903,904,99,,,,,
903,905,99,,,,,
896,1713,99,,,,,
896,906,99,,,,,
896,904,99,,,,,
896,1751,99,,,,,
896,897,99,,,,,
896,1711,99,,,,,
896,902,99,,,,,
896,899,99,,,,,
903,906,99,,,,,
903,907,99,,,,,
896,903,99,,,,,
904,1712,100,,,,,
897,899,100,,,,,
903,1715,100,,,,,
897,1713,100,,,,,
904,1751,100,,,,,
1751,905,100,,,,,
1751,1750,100,,,,,
1751,1715,100,,,,,
1750,905,100,,,,,
1712,905,100,,,,,
899,904,100,,,,,
1713,1715,100,,,,,
1713,905,100,,,,,
1713,1750,100,,,,,
899,903,100,,,,,
899,1751,100,,,,,
899,1712,100,,,,,
897,1711,100,,,,,
899,1715,100,,,,,
903,1712,100,,,,,
1711,1712,100,,,,,
1711,1715,100,,,,,
1711,1750,100,,,,,
1712,1750,100,,,,,
1751,1712,100,,,,,
1751,903,100,,,,,
904,905,100,,,,,
897,1750,100,,,,,
1711,1713,100,,,,,
897,905,100,,,,,
1711,899,100,,,,,
904,1715,100,,,,,
904,1750,100,,,,,
904,903,100,,,,,
1711,903,100,,,,,
1711,1751,100,,,,,
1711,904,100,,,,,
1711,905,100,,,,,
1715,1750,100,,,,,
1715,905,100,,,,,
897,1751,100,,,,,
897,903,100,,,,,
1713,1751,100,,,,,
1713,904,100,,,,,
897,1712,100,,,,,
1713,1712,100,,,,,
1713,899,100,,,,,
1713,903,100,,,,,
897,1715,100,,,,,
897,904,100,,,,,
1712,1715,100,,,,,
903,905,100,,,,,
903,1750,100,,,,,
899,905,100,,,,,
899,1750,100,,,,,
1711,1751,101,,,,,
899,903,101,,,,,
899,1711,101,,,,,
899,1751,101,,,,,
897,899,101,,,,,
897,1713,101,,,,,
897,1711,101,,,,,
1713,1751,101,,,,,
897,903,101,,,,,
897,1751,101,,,,,
899,1713,101,,,,,
1711,1713,101,,,,,
903,1751,101,,,,,
903,1711,101,,,,,
903,1713,101,,,,,
907,903,102,,,,,
1751,903,102,,,,,
897,903,102,,,,,
907,1751,102,,,,,
897,1751,102,,,,,
897,907,102,,,,,
903,1765,103,,,,,
903,1751,103,,,,,
907,1751,103,,,,,
1751,1752,103,,,,,
903,1752,103,,,,,
903,1753,103,,,,,
1752,1765,103,,,,,
1752,1753,103,,,,,
1751,1753,103,,,,,
1753,1765,103,,,,,
897,1752,103,,,,,
897,903,103,,,,,
907,1765,103,,,,,
907,1752,103,,,,,
897,1765,103,,,,,
897,1753,103,,,,,
1751,1765,103,,,,,
897,907,103,,,,,
903,907,103,,,,,
907,1753,103,,,,,
897,1751,103,,,,,
905,1752,104,,,,,
904,906,104,,,,,
905,1751,104,,,,,
904,905,104,,,,,
903,1752,104,,,,,
905,897,104,,,,,
904,897,104,,,,,
903,897,104,,,,,
904,1752,104,,,,,
896,905,104,,,,,
896,897,104,,,,,
905,906,104,,,,,
904,1751,104,,,,,
905,907,104,,,,,
896,1751,104,,,,,
896,907,104,,,,,
896,906,104,,,,,
904,907,104,,,,,
896,1752,104,,,,,
903,905,104,,,,,
896,904,104,,,,,
907,1752,104,,,,,
1751,897,104,,,,,
1751,1752,104,,,,,
907,897,104,,,,,
897,1752,104,,,,,
903,907,104,,,,,
903,1751,104,,,,,
903,904,104,,,,,
903,906,104,,,,,
907,1751,104,,,,,
896,903,104,,,,,
906,907,104,,,,,
906,1751,104,,,,,
906,897,104,,,,,
906,1752,104,,,,,
904,906,105,,,,,
904,1752,105,,,,,
904,907,105,,,,,
904,1751,105,,,,,
897,1752,105,,,,,
904,905,105,,,,,
897,1751,105,,,,,
1751,1752,105,,,,,
905,1752,105,,,,,
906,1752,105,,,,,
906,907,105,,,,,
906,1751,105,,,,,
896,906,105,,,,,
896,905,105,,,,,
907,1752,105,,,,,
896,907,105,,,,,
897,904,105,,,,,
903,1752,105,,,,,
903,1751,105,,,,,
896,903,105,,,,,
905,906,105,,,,,
897,907,105,,,,,
897,906,105,,,,,
897,905,105,,,,,
903,906,105,,,,,
903,905,105,,,,,
896,897,105,,,,,
903,907,105,,,,,
905,907,105,,,,,
905,1751,105,,,,,
896,904,105,,,,,
903,904,105,,,,,
907,1751,105,,,,,
903,897,105,,,,,
896,1751,105,,,,,
896,1752,105,,,,,
905,1753,106,,,,,
906,907,106,,,,,
906,1752,106,,,,,
