id_x,Event Name,Novel_x,Start Date,End Date,Duration,Preceding Event,Evidence,id_y,Narrator,Container,Start Page,End Page,TT Description,id,Novel_y,Start Date TT,End Date TT,Preceding t-t
212,Luster drives Benjy an alternate route in the carriage and Jason attacks Luster,The Sound and the Fury,1928-04-08,1928-04-09,0,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,"Occurs in the section ""April Eighth, 1928.""",437.0,3rd Person Narrator (SaF),"April Eighth, 1928.",320.0,320.0,"April Eighth, 1928",45.0,The Sound and the Fury,1928-04-08,1928-04-08,"Benjy watches Quentin run away (April seventh, 1928)"
254,Lydia runs away with Mr. Wickham,Pride and Prejudice,1794-07-26,1794-07-27,1,_CHOOSE AN EVENT,,700.0,3rd Person Narrator (PP),Volume 3,260.0,266.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
254,Lydia runs away with Mr. Wickham,Pride and Prejudice,1794-07-26,1794-07-27,1,_CHOOSE AN EVENT,,701.0,3rd Person Narrator (PP),Volume 3,268.0,269.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
254,Lydia runs away with Mr. Wickham,Pride and Prejudice,1794-07-26,1794-07-27,1,_CHOOSE AN EVENT,,702.0,3rd Person Narrator (PP),Volume 3,274.0,274.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
254,Lydia runs away with Mr. Wickham,Pride and Prejudice,1794-07-26,1794-07-27,1,_CHOOSE AN EVENT,,703.0,3rd Person Narrator (PP),Volume 3,276.0,277.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",621.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",65.0,65.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",622.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",67.0,67.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",623.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",68.0,68.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",624.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",69.0,69.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",625.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",70.0,70.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",626.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",71.0,71.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",627.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",72.0,72.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
230,"Maureen Peal walks home with Claudia, Frieda, and Pecola",The Bluest Eye,1941-01-01,1941-03-20,1,Pecola starts mensturating,"""It was a false spring day, which...pierced the shell of a deadening winter""(64) and occurs in school, so assuming that the girls would've come back after holidays, making it the new year.",628.0,Claudia (narrator),"""My daddy's face is a study."" [Winter 1]",73.0,73.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
259,Mr. Bingley and Jane get engaged,Pride and Prejudice,1794-09-26,1794-09-26,1,_CHOOSE AN EVENT,,716.0,3rd Person Narrator (PP),Volume 3,327.0,332.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
259,Mr. Bingley and Jane get engaged,Pride and Prejudice,1794-09-26,1794-09-26,1,_CHOOSE AN EVENT,,717.0,3rd Person Narrator (PP),Volume 3,350.0,350.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
258,Mr. Bingley and Mr. Darcy return to Netherfield,Pride and Prejudice,1794-09-16,1794-12-24,98,_CHOOSE AN EVENT,,713.0,3rd Person Narrator (PP),Volume 3,313.0,313.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
258,Mr. Bingley and Mr. Darcy return to Netherfield,Pride and Prejudice,1794-09-16,1794-12-24,98,_CHOOSE AN EVENT,,714.0,3rd Person Narrator (PP),Volume 3,319.0,319.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
258,Mr. Bingley and Mr. Darcy return to Netherfield,Pride and Prejudice,1794-09-16,1794-12-24,98,_CHOOSE AN EVENT,,715.0,3rd Person Narrator (PP),Volume 3,360.0,360.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
239,Mr. Bingley comes to Netherfield,Pride and Prejudice,1793-09-29,1793-09-29,1,_CHOOSE AN EVENT,,673.0,3rd Person Narrator (PP),Volume 1,5.0,6.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
249,Mr. Collins and Charlotte Lucas get married,Pride and Prejudice,1794-01-09,1794-01-09,1,_CHOOSE AN EVENT,,695.0,3rd Person Narrator (PP),Volume 2,143.0,143.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
247,Mr. Collins gets engaged to Charlotte Lucas,Pride and Prejudice,1793-11-30,1793-11-30,1,_CHOOSE AN EVENT,,691.0,3rd Person Narrator (PP),Volume 1,120.0,120.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
245,Mr. Collins proposes to Elizabeth,Pride and Prejudice,1793-11-27,1793-11-27,1,_CHOOSE AN EVENT,,683.0,3rd Person Narrator (PP),Volume 1,102.0,113.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
245,Mr. Collins proposes to Elizabeth,Pride and Prejudice,1793-11-27,1793-11-27,1,_CHOOSE AN EVENT,,684.0,3rd Person Narrator (PP),Volume 1,119.0,199.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
251,Mr. Darcy and Colonel Fitzwilliam visit Rosings,Pride and Prejudice,1794-03-23,1794-05-03,40,_CHOOSE AN EVENT,,697.0,3rd Person Narrator (PP),Volume 2,166.0,204.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
253,Mr. Darcy explains everything in a letter,Pride and Prejudice,1794-04-10,1794-04-10,1,_CHOOSE AN EVENT,,699.0,3rd Person Narrator (PP),Volume 3,348.0,348.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
252,Mr. Darcy proposes to Elizabeth,Pride and Prejudice,1794-04-09,1794-05-01,1,_CHOOSE AN EVENT,,698.0,3rd Person Narrator (PP),Volume 2,191.0,197.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
256,Mr. Darcy settles things between Mr. Wickham and Lydia,Pride and Prejudice,1794-08-08,1794-08-16,3,_CHOOSE AN EVENT,,709.0,3rd Person Narrator (PP),Volume 3,286.0,288.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
256,Mr. Darcy settles things between Mr. Wickham and Lydia,Pride and Prejudice,1794-08-08,1794-08-16,3,_CHOOSE AN EVENT,,710.0,3rd Person Narrator (PP),Volume 3,304.0,309.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
256,Mr. Darcy settles things between Mr. Wickham and Lydia,Pride and Prejudice,1794-08-08,1794-08-16,3,_CHOOSE AN EVENT,,711.0,3rd Person Narrator (PP),Volume 3,345.0,346.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
256,Mr. Darcy settles things between Mr. Wickham and Lydia,Pride and Prejudice,1794-08-08,1794-08-16,3,_CHOOSE AN EVENT,,712.0,3rd Person Narrator (PP),Volume 3,360.0,360.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
240,Mr. Darcy snubs Elizabeth at the Meryton assembly,Pride and Prejudice,1793-10-21,1793-10-21,1,_CHOOSE AN EVENT,,675.0,3rd Person Narrator (PP),Volume 1,18.0,18.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
240,Mr. Darcy snubs Elizabeth at the Meryton assembly,Pride and Prejudice,1793-10-21,1793-10-21,1,_CHOOSE AN EVENT,,676.0,3rd Person Narrator (PP),Volume 1,20.0,21.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
240,Mr. Darcy snubs Elizabeth at the Meryton assembly,Pride and Prejudice,1793-10-21,1793-10-21,1,_CHOOSE AN EVENT,,674.0,3rd Person Narrator (PP),Volume 2,188.0,188.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
262,"Mr. Darcy's father dies and Mr. Wickham asks for an ""immediate pecuniary advantage, in leiu of the preferment.""",Pride and Prejudice,1789-00-00,1789-00-00,1,_CHOOSE AN EVENT,,724.0,3rd Person Narrator (PP),Volume 2,140.0,140.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
262,"Mr. Darcy's father dies and Mr. Wickham asks for an ""immediate pecuniary advantage, in leiu of the preferment.""",Pride and Prejudice,1789-00-00,1789-00-00,1,_CHOOSE AN EVENT,,725.0,3rd Person Narrator (PP),Volume 2,195.0,195.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
232,Mr. Henry assaults Frieda,The Bluest Eye,1941-03-20,1941-05-05,1,Junior tricks Pecola and blames her for killing the cat,“early spring” (106),634.0,Claudia (narrator),"""The first twigs are thin, green, and supple.""",98.0,98.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
232,Mr. Henry assaults Frieda,The Bluest Eye,1941-03-20,1941-05-05,1,Junior tricks Pecola and blames her for killing the cat,“early spring” (106),633.0,Claudia (narrator),"""The first twigs are thin, green, and supple.""",99.0,99.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
232,Mr. Henry assaults Frieda,The Bluest Eye,1941-03-20,1941-05-05,1,Junior tricks Pecola and blames her for killing the cat,“early spring” (106),635.0,Claudia (narrator),"""The first twigs are thin, green, and supple.""",100.0,100.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
227,Mr. Henry moves in with the Macteers,The Bluest Eye,1940-09-22,1940-12-22,1,Cholly burns down the Breedlove’s house,"""It was autumn too when Mr. Henry came"" (12)",614.0,Claudia (narrator),"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",12.0,12.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
227,Mr. Henry moves in with the Macteers,The Bluest Eye,1940-09-22,1940-12-22,1,Cholly burns down the Breedlove’s house,"""It was autumn too when Mr. Henry came"" (12)",615.0,Claudia (narrator),"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",13.0,13.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
227,Mr. Henry moves in with the Macteers,The Bluest Eye,1940-09-22,1940-12-22,1,Cholly burns down the Breedlove’s house,"""It was autumn too when Mr. Henry came"" (12)",616.0,Claudia (narrator),"""Nuns go by quiet as lust, and drunken men and sober eyes sing in the lobby of the Greek hotel."" [Autumn 1]",15.0,15.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
257,Mr. Wickham marries Lydia,Pride and Prejudice,1794-08-25,1794-08-31,1,_CHOOSE AN EVENT,,706.0,3rd Person Narrator (PP),Volume 3,286.0,288.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
257,Mr. Wickham marries Lydia,Pride and Prejudice,1794-08-25,1794-08-31,1,_CHOOSE AN EVENT,,707.0,3rd Person Narrator (PP),Volume 3,293.0,293.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
257,Mr. Wickham marries Lydia,Pride and Prejudice,1794-08-25,1794-08-31,1,_CHOOSE AN EVENT,,708.0,3rd Person Narrator (PP),Volume 3,298.0,302.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
263,Mr. Wickham returns and asks for the living,Pride and Prejudice,1792-00-00,1792-00-00,1,_CHOOSE AN EVENT,,726.0,3rd Person Narrator (PP),Volume 2,195.0,195.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
263,Mr. Wickham returns and asks for the living,Pride and Prejudice,1792-00-00,1792-00-00,1,_CHOOSE AN EVENT,,727.0,3rd Person Narrator (PP),Volume 3,270.0,270.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
264,Mr. Wickham seduces and attempts to elope with Mr. Darcy's sister,Pride and Prejudice,1793-06-21,1793-09-15,90,_CHOOSE AN EVENT,,728.0,3rd Person Narrator (PP),Volume 2,196.0,196.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
264,Mr. Wickham seduces and attempts to elope with Mr. Darcy's sister,Pride and Prejudice,1793-06-21,1793-09-15,90,_CHOOSE AN EVENT,,729.0,3rd Person Narrator (PP),Volume 3,270.0,270.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
182,Patterson Affair,The Sound and the Fury,1908-03-00,1909-00-00,287,"Caddy wears perfume, which upsets Benjamin","Benjy first delivers a letter to Mrs. Patterson when ""Mr Patterson was chopping in the green flowers"" and then with Caddy around Christmas time: ""'It's a Christmas present. Caddy said"" (13)",338.0,Benjamin Compson (narrator),"April Seventh, 1928",4.0,4.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
182,Patterson Affair,The Sound and the Fury,1908-03-00,1909-00-00,287,"Caddy wears perfume, which upsets Benjamin","Benjy first delivers a letter to Mrs. Patterson when ""Mr Patterson was chopping in the green flowers"" and then with Caddy around Christmas time: ""'It's a Christmas present. Caddy said"" (13)",339.0,Benjamin Compson (narrator),"April Seventh, 1928",13.0,13.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
182,Patterson Affair,The Sound and the Fury,1908-03-00,1909-00-00,287,"Caddy wears perfume, which upsets Benjamin","Benjy first delivers a letter to Mrs. Patterson when ""Mr Patterson was chopping in the green flowers"" and then with Caddy around Christmas time: ""'It's a Christmas present. Caddy said"" (13)",340.0,Benjamin Compson (narrator),"April Seventh, 1928",14.0,14.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
182,Patterson Affair,The Sound and the Fury,1908-03-00,1909-00-00,287,"Caddy wears perfume, which upsets Benjamin","Benjy first delivers a letter to Mrs. Patterson when ""Mr Patterson was chopping in the green flowers"" and then with Caddy around Christmas time: ""'It's a Christmas present. Caddy said"" (13)",446.0,Quentin Compson III (narrator),"June Second, 1910",175.0,175.0,Quentin dresses up (June second 1910),29.0,The Sound and the Fury,1910-06-02,1910-06-02,Quentin fights Gerald (June second 1910)
224,Pauline and Cholly fight (about coal),The Bluest Eye,1940-10-00,1940-10-00,1,Pauline starts working for the Fishers,"""on a Saturday morning in October"" (39)",607.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",39.0,39.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
224,Pauline and Cholly fight (about coal),The Bluest Eye,1940-10-00,1940-10-00,1,Pauline starts working for the Fishers,"""on a Saturday morning in October"" (39)",608.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",40.0,40.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
224,Pauline and Cholly fight (about coal),The Bluest Eye,1940-10-00,1940-10-00,1,Pauline starts working for the Fishers,"""on a Saturday morning in October"" (39)",609.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",41.0,41.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
224,Pauline and Cholly fight (about coal),The Bluest Eye,1940-10-00,1940-10-00,1,Pauline starts working for the Fishers,"""on a Saturday morning in October"" (39)",610.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",43.0,43.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
224,Pauline and Cholly fight (about coal),The Bluest Eye,1940-10-00,1940-10-00,1,Pauline starts working for the Fishers,"""on a Saturday morning in October"" (39)",611.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",44.0,44.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
219,"Pauline and Cholly get married and move to Lorain, Ohio",The Bluest Eye,1918-00-00,1926-00-00,1,Pauline and Cholly meet,"“when the war ended Pauline was fifteen” (113), WWI ended in 1918, and Sammy is born in 1926",599.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",116.0,116.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
219,"Pauline and Cholly get married and move to Lorain, Ohio",The Bluest Eye,1918-00-00,1926-00-00,1,Pauline and Cholly meet,"“when the war ended Pauline was fifteen” (113), WWI ended in 1918, and Sammy is born in 1926",600.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",160.0,160.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
218,Pauline and Cholly meet,The Bluest Eye,1918-00-00,1926-00-00,1,"Cholly goes to find his Dad in Macon, and his Dad rejects him","“when the war ended Pauline was fifteen” (113), WWI ended in 1918, and Sammy is born in 1926",596.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",114.0,114.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
218,Pauline and Cholly meet,The Bluest Eye,1918-00-00,1926-00-00,1,"Cholly goes to find his Dad in Macon, and his Dad rejects him","“when the war ended Pauline was fifteen” (113), WWI ended in 1918, and Sammy is born in 1926",597.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",115.0,115.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
218,Pauline and Cholly meet,The Bluest Eye,1918-00-00,1926-00-00,1,"Cholly goes to find his Dad in Macon, and his Dad rejects him","“when the war ended Pauline was fifteen” (113), WWI ended in 1918, and Sammy is born in 1926",598.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",160.0,160.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
220,Pauline is 'educated' by the movies,The Bluest Eye,1925-00-00,1926-00-00,0,"Pauline and Cholly get married and move to Lorain, Ohio","""There I was, five months pregnant, trying to look like Jean Harlow"" (123)",603.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",122.0,122.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
220,Pauline is 'educated' by the movies,The Bluest Eye,1925-00-00,1926-00-00,0,"Pauline and Cholly get married and move to Lorain, Ohio","""There I was, five months pregnant, trying to look like Jean Harlow"" (123)",604.0,Pauline Breedlove,"""The onliest time I happy seem like when I was in the picture show.""",123.0,123.0,Not before 1941 (Pauline),50.0,The Bluest Eye,1941-00-00,1943-00-00,_CHOOSE A TELLING TIME
223,Pauline starts working for the Fishers,The Bluest Eye,1929-00-00,1940-10-00,1,Pecola is born,"After Pecola is born and ""on a Saturday morning in October""(39) Claudia narrates about the Breedloves in the fall of 1940",605.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",127.0,127.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
223,Pauline starts working for the Fishers,The Bluest Eye,1929-00-00,1940-10-00,1,Pecola is born,"After Pecola is born and ""on a Saturday morning in October""(39) Claudia narrates about the Breedloves in the fall of 1940",606.0,3rd Person Narrator (The Bluest Eye),"""The easiest thing to do would be to build a case out of her foot.""",128.0,128.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
235,Pecola asks Soaphead Church for blue eyes,The Bluest Eye,1941-03-20,1941-06-21,1,Cholly rapes Pecola and impregnates her,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",649.0,3rd Person Narrator (The Bluest Eye),"""Once there was an old man who loved things, for the slightest contact with people produced...""",173.0,173.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
235,Pecola asks Soaphead Church for blue eyes,The Bluest Eye,1941-03-20,1941-06-21,1,Cholly rapes Pecola and impregnates her,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",650.0,3rd Person Narrator (The Bluest Eye),"""Once there was an old man who loved things, for the slightest contact with people produced...""",174.0,174.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
235,Pecola asks Soaphead Church for blue eyes,The Bluest Eye,1941-03-20,1941-06-21,1,Cholly rapes Pecola and impregnates her,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",651.0,3rd Person Narrator (The Bluest Eye),"""Once there was an old man who loved things, for the slightest contact with people produced...""",175.0,175.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
235,Pecola asks Soaphead Church for blue eyes,The Bluest Eye,1941-03-20,1941-06-21,1,Cholly rapes Pecola and impregnates her,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",652.0,3rd Person Narrator (The Bluest Eye),"""Once there was an old man who loved things, for the slightest contact with people produced...""",176.0,176.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
235,Pecola asks Soaphead Church for blue eyes,The Bluest Eye,1941-03-20,1941-06-21,1,Cholly rapes Pecola and impregnates her,"Occurs in on""one late hot afternoon"" (173) the section ""Spring""",653.0,3rd Person Narrator (The Bluest Eye),"""Once there was an old man who loved things, for the slightest contact with people produced...""",182.0,182.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
237,Pecola imagines herself a friend,The Bluest Eye,1941-09-01,1941-09-22,0,Cholly passes away,“After the first day of school” (197),657.0,Pecola Breedlove,"""How many times a minute are you going to look inside that old thing?""",193.0,193.0,"September, 1941 (Pecola)",51.0,The Bluest Eye,1941-09-01,1941-09-22,_CHOOSE A TELLING TIME
237,Pecola imagines herself a friend,The Bluest Eye,1941-09-01,1941-09-22,0,Cholly passes away,“After the first day of school” (197),658.0,Pecola Breedlove,"""How many times a minute are you going to look inside that old thing?""",194.0,194.0,"September, 1941 (Pecola)",51.0,The Bluest Eye,1941-09-01,1941-09-22,_CHOOSE A TELLING TIME
