source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
67,330,Bennie Salazar,Lupa Salazar,Directed,1,312,Exchange
67,246,Bennie Salazar,Marty,Directed,1,44,Exchange
67,80,Bennie Salazar,Mother Superior,Directed,1,20,Exchange
67,80,Bennie Salazar,Mother Superior,Directed,1,21,Exchange
67,87,Bennie Salazar,Rhea,Directed,1,48,Exchange
67,66,Bennie Salazar,Sasha,Directed,1,27,Exchange
67,66,Bennie Salazar,Sasha,Directed,1,28,Exchange
67,66,Bennie Salazar,Sasha,Directed,1,29,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,48,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,93,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,98,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,99,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,100,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,101,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,102,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,103,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,104,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,332,Exchange
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,333,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,23,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,113,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,116,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,117,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,118,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,120,Exchange
67,82,Bennie Salazar,Stephanie,Directed,1,135,Exchange
67,118,Bennie Salazar,Stu (Barber),Directed,1,31,Exchange
67,248,Bennie Salazar,The Avengers (band),Directed,1,45,Exchange
67,249,Bennie Salazar,The Germs (band),Directed,1,45,Exchange
67,461,Bennie Salazar,pianist,Directed,1,112,Exchange
332,67,Bennie's executives,Bennie Salazar,Directed,1,312,Exchange
137,67,Bennie's senior executive,Bennie Salazar,Directed,1,19,Exchange
177,141,Beth (Sasha's mother),Ted Hollander,Directed,1,209,Exchange
177,141,Beth (Sasha's mother),Ted Hollander,Directed,1,227,Exchange
161,287,Bix,Custodian,Directed,1,201,Exchange
161,213,Bix,Drew Blake,Directed,1,201,Exchange
161,213,Bix,Drew Blake,Directed,1,203,Exchange
161,213,Bix,Drew Blake,Directed,1,204,Exchange
161,139,Bix,Robert Freeman Jr.,Directed,1,191,Exchange
161,139,Bix,Robert Freeman Jr.,Directed,1,201,Exchange
161,139,Bix,Robert Freeman Jr.,Directed,1,202,Exchange
161,139,Bix,Robert Freeman Jr.,Directed,1,203,Exchange
161,139,Bix,Robert Freeman Jr.,Directed,1,204,Exchange
166,138,Bosco,Jules Jones,Directed,1,126,Exchange
166,138,Bosco,Jules Jones,Directed,1,127,Exchange
166,138,Bosco,Jules Jones,Directed,1,128,Exchange
166,138,Bosco,Jules Jones,Directed,1,129,Exchange
166,138,Bosco,Jules Jones,Directed,1,130,Exchange
166,82,Bosco,Stephanie,Directed,1,125,Exchange
166,82,Bosco,Stephanie,Directed,1,126,Exchange
166,82,Bosco,Stephanie,Directed,1,127,Exchange
166,82,Bosco,Stephanie,Directed,1,128,Exchange
166,82,Bosco,Stephanie,Directed,1,129,Exchange
166,82,Bosco,Stephanie,Directed,1,130,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,311,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,314,Exchange
329,71,Cara-Ann (Alex's daughter),Alex,Directed,1,321,Exchange
