source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
67,81,Bennie Salazar,Christopher Salazar,Directed,1,21,Knows,[NULL]
114,67,Chandra (oldest Stop/Go sister),Bennie Salazar,Directed,1,21,Knows,[NULL]
67,114,Bennie Salazar,Chandra (oldest Stop/Go sister),Directed,1,21,Knows,[NULL]
67,66,Bennie Salazar,Sasha,Directed,1,21,Knows,[NULL]
81,67,Christopher Salazar,Bennie Salazar,Directed,1,21,Knows,[NULL]
67,115,Bennie Salazar,Louisa (younger Stop/Go sister),Directed,1,21,Knows,[NULL]
67,82,Bennie Salazar,Stephanie,Directed,1,21,Knows,[NULL]
81,67,Christopher Salazar,Bennie Salazar,Directed,1,22,Knows,[NULL]
67,106,Bennie Salazar,The Dead Kennedys (band),Directed,1,22,Knows of,[NULL]
66,67,Sasha,Bennie Salazar,Directed,1,22,Knows,[NULL]
67,105,Bennie Salazar,The Sleepers (band),Directed,1,22,Knows of,[NULL]
67,83,Bennie Salazar,Kitty Jackson,Directed,1,22,Knows,[NULL]
67,81,Bennie Salazar,Christopher Salazar,Directed,1,22,Knows,[NULL]
67,66,Bennie Salazar,Sasha,Directed,1,22,Knows,[NULL]
83,67,Kitty Jackson,Bennie Salazar,Directed,1,22,Knows,[NULL]
87,67,Rhea,Bennie Salazar,Directed,1,23,Knows,[NULL]
84,67,Scotty Hausmann,Bennie Salazar,Directed,1,23,Knows,[NULL]
85,67,Alice,Bennie Salazar,Directed,1,23,Knows,[NULL]
67,88,Bennie Salazar,"""jazz pianist""",Directed,1,23,Exchange,[NULL]
67,108,Bennie Salazar,"""audience of twenty-five hundred""",Directed,1,23,Exchange,[NULL]
82,67,Stephanie,Bennie Salazar,Directed,1,23,Exchange,[NULL]
86,67,Jocelyn,Bennie Salazar,Directed,1,23,Knows,[NULL]
67,82,Bennie Salazar,Stephanie,Directed,1,23,Exchange,[NULL]
82,88,Stephanie,"""jazz pianist""",Directed,1,23,Knows of,[NULL]
108,67,"""audience of twenty-five hundred""",Bennie Salazar,Directed,1,23,Exchange,[NULL]
67,107,Bennie Salazar,Jello Biafra,Directed,1,23,Knows of,[NULL]
67,87,Bennie Salazar,Rhea,Directed,1,23,Knows,[NULL]
67,86,Bennie Salazar,Jocelyn,Directed,1,23,Knows,[NULL]
67,85,Bennie Salazar,Alice,Directed,1,23,Knows,[NULL]
108,88,"""audience of twenty-five hundred""","""jazz pianist""",Directed,1,23,Exchange,[NULL]
88,108,"""jazz pianist""","""audience of twenty-five hundred""",Directed,1,23,Exchange,[NULL]
88,67,"""jazz pianist""",Bennie Salazar,Directed,1,23,Exchange,[NULL]
67,84,Bennie Salazar,Scotty Hausmann,Directed,1,23,Knows,[NULL]
81,67,Christopher Salazar,Bennie Salazar,Directed,1,24,Exchange,[NULL]
