id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1423,"Knows","Severus Snape","Harry Potter","1","The Sorting Hat","94","94"
1424,"Knows","Harry Potter","Professor Quirell","1","The Sorting Hat","94","94"
1425,"Exchange","Albus Dumbledore","Harry Potter","1","The Sorting Hat","94","94"
1426,"Knows","Harry Potter","Minerva McGonagall","1","The Sorting Hat","94","94"
1427,"Exchange","Percy Weasley","Harry Potter","1","The Sorting Hat","94","96"
1428,"Knows","Percy Weasley","Professor Quirell","1","The Sorting Hat","94","94"
1429,"Knows","Percy Weasley","Severus Snape","1","The Sorting Hat","94","94"
1430,"Exchange","Albus Dumbledore","Hogwarts Students","1","The Sorting Hat","94","95"
1431,"Exchange","Albus Dumbledore","Fred Weasley","1","The Sorting Hat","94","95"
1432,"Exchange","Albus Dumbledore","George Weasley","1","The Sorting Hat","94","95"
1433,"Knows","Fred Weasley","George Weasley","1","The Sorting Hat","94","94"
1434,"Exchange","Albus Dumbledore","Argus Filtch","1","The Sorting Hat","94","94"
1435,"Knows","Argus Filtch","Hogwarts Students","1","The Sorting Hat","94","94"
1436,"Knows of","Harry Potter","Argus Filtch","1","The Sorting Hat","94","94"
1437,"Knows","Albus Dumbledore","Madame Hooch","1","The Sorting Hat","94","94"
1438,"Knows","Hogwarts Students","Madame Hooch","1","The Sorting Hat","94","94"
1439,"Knows of","Harry Potter","Madame Hooch","1","The Sorting Hat","94","94"
1440,"Exchange","Albus Dumbledore","Percy Weasley","1","The Sorting Hat","95","95"
1441,"Knows","Harry Potter","Hogwarts Teachers","1","The Sorting Hat","95","95"
1442,"Exchange","Albus Dumbledore","Hogwarts Teachers","1","The Sorting Hat","94","95"
1443,"Exchange","Fred Weasley","George Weasley","1","The Sorting Hat","95","95"
1444,"Exchange","Fred Weasley","Hogwarts Students","1","The Sorting Hat","95","95"
1445,"Exchange","George Weasley","Hogwarts Students","1","The Sorting Hat","95","95"
1446,"Knows","Gryffindor students","Percy Weasley","1","The Sorting Hat","95","96"
1447,"Knows","Harry Potter","Peeves","1","The Sorting Hat","96","96"
1448,"Exchange","Percy Weasley","Peeves","1","The Sorting Hat","96","96"
1449,"Knows","Peeves","Gryffindor students","1","The Sorting Hat","96","96"
1450,"Knows","Peeves","The Bloody Baron","1","The Sorting Hat","96","96"
1451,"Knows","Percy Weasley","The Bloody Baron","1","The Sorting Hat","96","96"
1452,"Knows of","Gryffindor students","The Bloody Baron","1","The Sorting Hat","96","96"
1453,"Knows","Neville Longbottom","Peeves","1","The Sorting Hat","96","96"
1454,"Exchange","Percy Weasley","Gryffindor students","1","The Sorting Hat","96","97"
1455,"Knows","Harry Potter","The Bloody Baron","1","The Sorting Hat","96","96"
1456,"Exchange","Percy Weasley","The Fat Lady","1","The Sorting Hat","96","96"
1457,"Knows","Harry Potter","The Fat Lady","1","The Sorting Hat","96","96"
1458,"Knows","Neville Longbottom","The Fat Lady","1","The Sorting Hat","96","96"
1459,"Exchange","Ronald Weasley","Harry Potter","1","The Sorting Hat","97","97"
1460,"Exchange","Ronald Weasley","Scabbers (the rat)","1","The Sorting Hat","97","97"
1461,"Knows","Harry Potter","Scabbers (the rat)","1","The Sorting Hat","97","97"
1462,"Knows","Harry Potter","Professor Quirell","1","The Sorting Hat","97","97"
1463,"Knows","Harry Potter","Draco Malfoy","1","The Sorting Hat","97","97"
1464,"Knows","Harry Potter","Severus Snape","1","The Sorting Hat","97","97"
1465,"Exchange","Hogwarts Students","Hogwarts Students","1","The Potions Master","98","98"
1466,"Exchange","Hogwarts Students","Harry Potter","1","The Potions Master","98","98"
1467,"Knows","Hogwarts Students","Ronald Weasley","1","The Potions Master","98","98"
1468,"Knows","Harry Potter","Sir Nicholas","1","The Potions Master","98","98"
1469,"Knows","Harry Potter","Peeves","1","The Potions Master","98","98"
1470,"Knows","Harry Potter","Argus Filtch","1","The Potions Master","99","99"
1471,"Knows","Ronald Weasley","Argus Filtch","1","The Potions Master","99","99"
1472,"Knows","Harry Potter","Ronald Weasley","1","The Potions Master","98","99"
1473,"Knows","Harry Potter","Professor Quirell","1","The Potions Master","99","99"
1474,"Knows","Ronald Weasley","Professor Quirell","1","The Potions Master","99","99"
1475,"Knows","Argus Filtch","Professor Quirell","1","The Potions Master","99","99"
1476,"Knows","Argus Filtch","Mrs. Norris","1","The Potions Master","99","99"
1477,"Knows","Hogwarts Students","Argus Filtch","1","The Potions Master","99","99"
1478,"Knows","Hogwarts Students","Mrs. Norris","1","The Potions Master","99","99"
1479,"Knows","Hogwarts Students","Professor Sprout","1","The Potions Master","99","99"
1480,"Knows","Hogwarts Students","Professor Binns","1","The Potions Master","99","99"
1481,"Knows","Professor Binns","Emeric the Evil","0","The Potions Master","99","99"
1482,"Knows","Professor Binns","Uric the Oddball","0","The Potions Master","99","99"
1483,"Knows","Hogwarts Students","Emeric the Evil","0","The Potions Master","99","99"
1484,"Knows","Hogwarts Students","Uric the Oddball","0","The Potions Master","99","99"
1485,"Knows","Professor Flitwick","Harry Potter","1","The Potions Master","99","99"
1486,"Knows","Hogwarts Students","Professor Flitwick","1","The Potions Master","99","99"
1487,"Knows","Harry Potter","Minerva McGonagall","1","The Potions Master","99","99"
1488,"Exchange","Minerva McGonagall","Hogwarts Students","1","The Potions Master","100","100"
1489,"Exchange","Minerva McGonagall","Harry Potter","1","The Potions Master","100","100"
1490,"Exchange","Minerva McGonagall","Hermione Granger","1","The Potions Master","100","100"
1491,"Knows","Harry Potter","Hermione Granger","1","The Potions Master","100","100"
1492,"Knows","Hogwarts Students","Hermione Granger","1","The Potions Master","100","100"
1493,"Knows","Hogwarts Students","Professor Quirell","1","The Potions Master","100","100"
1494,"Exchange","Seamus Finnigan","Professor Quirell","1","The Potions Master","100","100"
1495,"Knows","Fred Weasley","Professor Quirell","1","The Potions Master","100","100"
1496,"Knows","George Weasley","Professor Quirell","1","The Potions Master","100","100"
1497,"Exchange","Harry Potter","Ronald Weasley","1","The Potions Master","100","101"
1498,"Knows","Harry Potter","Slytherin Students","1","The Potions Master","100","101"
1499,"Knows","Ronald Weasley","Slytherin Students","1","The Potions Master","100","101"
1500,"Knows","Severus Snape","Slytherin Students","1","The Potions Master","100","101"
1501,"Knows","Ronald Weasley","Severus Snape","1","The Potions Master","100","101"
1502,"Knows","Harry Potter","Severus Snape","1","The Potions Master","100","100"
1503,"Knows","Harry Potter","Minerva McGonagall","1","The Potions Master","101","101"
1504,"Knows","Ronald Weasley","Minerva McGonagall","1","The Potions Master","101","101"
1505,"Knows","Minerva McGonagall","Gryffindor students","1","The Potions Master","101","101"
1506,"Knows","Harry Potter","Hedwig","1","The Potions Master","101","101"
1507,"Exchange","Rubeus Hagrid","Harry Potter","1","Hagrid's Letter to Harry","101","101"
1508,"Knows","Harry Potter","Rubeus Hagrid","1","The Potions Master","101","101"
1509,"Knows","Harry Potter","Professor Flitwick","1","The Potions Master","101","101"
1510,"Exchange","Severus Snape","Harry Potter","1","The Potions Master","101","104"
1514,"Knows","Draco Malfoy","Crabbe","1","The Potions Master","101","102"
1515,"Knows","Draco Malfoy","Goyle","1","The Potions Master","101","102"
1516,"Knows","Crabbe","Goyle","1","The Potions Master","101","102"
1517,"Knows","Harry Potter","Draco Malfoy","1","The Potions Master","101","102"
1518,"Knows","Harry Potter","Crabbe","1","The Potions Master","101","102"
1519,"Knows","Harry Potter","Goyle","1","The Potions Master","101","102"
1520,"Exchange","Severus Snape","Slytherin Students","1","The Potions Master","102","103"
1521,"Exchange","Severus Snape","Gryffindor students","1","The Potions Master","102","103"
1522,"Knows","Harry Potter","Hermione Granger","1","The Potions Master","102","102"
1523,"Knows","Ronald Weasley","Hermione Granger","1","The Potions Master","102","102"
1524,"Exchange","Severus Snape","Hermione Granger","1","The Potions Master","102","103"
1525,"Exchange","Severus Snape","Ronald Weasley","1","The Potions Master","102","103"
1526,"Exchange","Severus Snape","Draco Malfoy","1","The Potions Master","101","103"
1527,"Exchange","Severus Snape","Crabbe","1","The Potions Master","101","103"
1528,"Exchange","Severus Snape","Goyle","1","The Potions Master","101","103"
1529,"Knows","Harry Potter","Vernon Dursley","1","The Potions Master","102","102"
1530,"Knows","Harry Potter","Petunia Dursley","1","The Potions Master","102","102"
1531,"Knows","Vernon Dursley","Petunia Dursley","1","The Potions Master","102","102"
1532,"Exchange","Harry Potter","Hermione Granger","1","The Potions Master","103","103"
1533,"Knows","Harry Potter","Seamus Finnigan","1","The Potions Master","103","103"
1534,"Exchange","Severus Snape","Seamus Finnigan","1","The Potions Master","103","103"
1535,"Knows","Gryffindor students","Harry Potter","1","The Potions Master","101","104"
1536,"Knows","Slytherin Students","Harry Potter","1","The Potions Master","101","103"
1537,"Knows","Neville Longbottom","Seamus Finnigan","1","The Potions Master","103","103"
1538,"Exchange","Severus Snape","Neville Longbottom","1","The Potions Master","103","103"
1539,"Knows","Harry Potter","Ronald Weasley","1","The Potions Master","102","103"
1540,"Exchange","Ronald Weasley","Harry Potter","1","The Potions Master","104","105"
1541,"Knows","Ronald Weasley","Severus Snape","1","The Potions Master","104","104"
1542,"Knows","Severus Snape","Fred Weasley","1","The Potions Master","104","104"
1543,"Knows","Severus Snape","George Weasley","1","The Potions Master","104","104"
1544,"Knows","Ronald Weasley","Fred Weasley","1","The Potions Master","104","104"
1545,"Knows","Ronald Weasley","George Weasley","1","The Potions Master","104","104"
1546,"Knows","Harry Potter","Fred Weasley","1","The Potions Master","104","104"
1547,"Knows","Harry Potter","George Weasley","1","The Potions Master","104","104"
1548,"Exchange","Ronald Weasley","Rubeus Hagrid","1","The Potions Master","104","105"
1549,"Exchange","Harry Potter","Rubeus Hagrid","1","The Potions Master","104","105"
1550,"Exchange","Rubeus Hagrid","Fang","1","The Potions Master","104","104"
1551,"Knows","Harry Potter","Fang","1","The Potions Master","104","105"
1552,"Knows","Ronald Weasley","Fang","1","The Potions Master","104","105"
1553,"Knows","Rubeus Hagrid","Fred Weasley","1","The Potions Master","104","104"
1554,"Knows","Rubeus Hagrid","George Weasley","1","The Potions Master","104","104"
1555,"Knows","Fred Weasley","George Weasley","1","The Potions Master","104","104"
1556,"Knows","Rubeus Hagrid","Argus Filtch","1","The Potions Master","105","105"
1557,"Knows","Harry Potter","Argus Filtch","1","The Potions Master","105","105"
1558,"Knows","Ronald Weasley","Argus Filtch","1","The Potions Master","105","105"
1559,"Knows","Rubeus Hagrid","Mrs. Norris","1","The Potions Master","105","105"
1560,"Knows","Harry Potter","Mrs. Norris","1","The Potions Master","105","105"
1561,"Knows","Ronald Weasley","Mrs. Norris","1","The Potions Master","105","105"
1562,"Knows","Argus Filtch","Mrs. Norris","1","The Potions Master","105","105"
1563,"Knows","Rubeus Hagrid","Fang","1","The Potions Master","105","105"
1564,"Knows","Rubeus Hagrid","Severus Snape","1","The Potions Master","105","105"
1565,"Knows","Harry Potter","Severus Snape","1","The Potions Master","105","105"
1566,"Knows","Ronald Weasley","Severus Snape","1","The Potions Master","105","105"
1567,"Knows","Rubeus Hagrid","Charlie Weasley","1","The Potions Master","105","105"
1568,"Knows","Ronald Weasley","Charlie Weasley","1","The Potions Master","105","105"
1569,"Knows of","Harry Potter","Charlie Weasley","1","The Potions Master","105","105"
1570,"Exchange","Gringotts spokesgoblin","Daily Prophet Reporter","1","Newspaper: GRINGOTTS BREAK-IN LATEST","105","105"
1571,"Knows of","Harry Potter","Gringotts spokesgoblin","1","The Potions Master","105","105"
1572,"Knows","Harry Potter","Rubeus Hagrid","1","The Potions Master","106","106"
1573,"Knows","Harry Potter","Severus Snape","1","The Potions Master","106","106"
1574,"Knows","Rubeus Hagrid","Severus Snape","1","The Potions Master","106","106"
1575,"Knows","Harry Potter","Draco Malfoy","1","The Midnight Duel","107","107"
1576,"Knows","Harry Potter","Gryffindor students","1","The Midnight Duel","107","107"
1577,"Knows","Gryffindor students","Slytherin Students","1","The Midnight Duel","107","107"
1578,"Knows","Draco Malfoy","Slytherin Students","1","The Midnight Duel","107","108"
1579,"Knows","Harry Potter","Slytherin Students","1","The Midnight Duel","107","108"
1580,"Knows","Gryffindor students","Draco Malfoy","1","The Midnight Duel","107","107"
1581,"Knows","Ronald Weasley","Draco Malfoy","1","The Midnight Duel","107","107"
1582,"Exchange","Harry Potter","Ronald Weasley","1","The Midnight Duel","107","107"
1583,"Knows","Draco Malfoy","Muggles","0","The Midnight Duel","107","107"
1584,"Knows","Harry Potter","Seamus Finnigan","1","The Midnight Duel","107","107"
1585,"Knows","Ronald Weasley","Charlie Weasley","1","The Midnight Duel","107","107"
1586,"Knows of","Harry Potter","Charlie Weasley","1","The Midnight Duel","107","107"
1587,"Exchange","Ronald Weasley","Dean Thomas","1","The Midnight Duel","107","107"
1588,"Knows","Harry Potter","Dean Thomas","1","The Midnight Duel","107","107"
1589,"Knows","Dean Thomas","West Ham Football Team","0","The Midnight Duel","107","107"
1590,"Knows","Harry Potter","West Ham Football Team","0","The Midnight Duel","107","107"
1591,"Knows","Ronald Weasley","West Ham Football Team","0","The Midnight Duel","107","107"
1592,"Exchange","Neville Longbottom","Neville's Grandmother","1","The Midnight Duel","108","108"
1593,"Knows","Harry Potter","Neville Longbottom","1","The Midnight Duel","107","107"
1594,"Knows","Harry Potter","Neville's Grandmother","1","The Midnight Duel","108","108"
1595,"Exchange","Harry Potter","Hermione Granger","1","The Midnight Duel","108","108"
1596,"Exchange","Hermione Granger","Neville Longbottom","1","The Midnight Duel","108","108"
1597,"Exchange","Hermione Granger","Gryffindor students","1","The Midnight Duel","108","108"
1598,"Exchange","Hermione Granger","Ronald Weasley","1","The Midnight Duel","108","108"
1599,"Knows","Harry Potter","Rubeus Hagrid","1","The Midnight Duel","108","108"
1600,"Exchange","Harry Potter","Draco Malfoy","1","The Midnight Duel","108","108"
1601,"Exchange","Draco Malfoy","Malfoy's eagle owl","1","The Midnight Duel","108","108"
1602,"Knows","Harry Potter","Malfoy's eagle owl","0","The Midnight Duel","108","108"
1603,"Exchange","Neville Longbottom","Harry Potter","1","The Midnight Duel","108","108"
1604,"Exchange","Neville Longbottom","Ronald Weasley","1","The Midnight Duel","108","108"
1605,"Exchange","Draco Malfoy","Neville Longbottom","1","The Midnight Duel","108","108"
1606,"Exchange","Minerva McGonagall","Neville Longbottom","1","The Midnight Duel","108","108"
1607,"Exchange","Minerva McGonagall","Draco Malfoy","1","The Midnight Duel","108","108"
1608,"Exchange","Minerva McGonagall","Harry Potter","1","The Midnight Duel","108","108"
1609,"Exchange","Minerva McGonagall","Ronald Weasley","1","The Midnight Duel","108","108"
1610,"Knows","Draco Malfoy","Crabbe","1","The Midnight Duel","108","108"
1611,"Knows","Draco Malfoy","Goyle","1","The Midnight Duel","108","108"
1612,"Knows","Crabbe","Goyle","1","The Midnight Duel","108","108"
1613,"Knows","Harry Potter","Crabbe","1","The Midnight Duel","108","108"
1614,"Knows","Harry Potter","Goyle","1","The Midnight Duel","108","108"
1615,"Knows","Harry Potter","Gryffindor students","1","The Midnight Duel","109","112"
1616,"Knows","Ronald Weasley","Gryffindor students","1","The Midnight Duel","109","109"
1617,"Knows","Hermione Granger","Gryffindor students","1","The Midnight Duel","109","109"
1618,"Knows","Harry Potter","Ronald Weasley","1","The Midnight Duel","108","112"
1619,"Knows","Gryffindor students","Slytherin Students","1","The Midnight Duel","109","109"
1620,"Knows","Harry Potter","Fred Weasley","1","The Midnight Duel","109","109"
1621,"Knows","Harry Potter","George Weasley","1","The Midnight Duel","109","109"
1622,"Knows","Fred Weasley","George Weasley","1","The Midnight Duel","109","109"
1623,"Knows","Harry Potter","Slytherin Students","1","The Midnight Duel","109","110"
1624,"Exchange","Madame Hooch","Gryffindor students","1","The Midnight Duel","109","110"
1625,"Exchange","Madame Hooch","Slytherin Students","1","The Midnight Duel","109","110"
1626,"Exchange","Madame Hooch","Harry Potter","1","The Midnight Duel","109","110"
1627,"Exchange","Madame Hooch","Ronald Weasley","1","The Midnight Duel","109","110"
1628,"Exchange","Madame Hooch","Hermione Granger","1","The Midnight Duel","109","110"
1629,"Knows","Harry Potter","Hermione Granger","1","The Midnight Duel","109","109"
1630,"Knows","Harry Potter","Neville Longbottom","1","The Midnight Duel","109","110"
1631,"Exchange","Madame Hooch","Neville Longbottom","1","The Midnight Duel","109","110"
1632,"Exchange","Madame Hooch","Draco Malfoy","1","The Midnight Duel","109","110"
1633,"Knows","Harry Potter","Draco Malfoy","1","The Midnight Duel","109","109"
1634,"Exchange","Draco Malfoy","Slytherin Students","1","The Midnight Duel","110","110"
1635,"Exchange","Minerva McGonagall","Padma Patil","1","The Sorting Hat","90","90"
1636,"Exchange","The Sorting Hat","Padma Patil","1","The Sorting Hat","90","90"
1637,"Exchange","Pavarti Patil","Draco Malfoy","1","The Midnight Duel","110","110"
1638,"Exchange","Pansy Parkinson","Pavarti Patil","1","The Midnight Duel","110","110"
1639,"Knows","Pavarti Patil","Neville Longbottom","1","The Midnight Duel","110","110"
1640,"Knows","Pansy Parkinson","Neville Longbottom","1","The Midnight Duel","110","110"
1641,"Knows","Pansy Parkinson","Draco Malfoy","1","The Midnight Duel","110","110"
1642,"Knows","Pavarti Patil","Slytherin Students","1","The Midnight Duel","110","110"
1643,"Knows","Pansy Parkinson","Slytherin Students","1","The Midnight Duel","110","110"
1644,"Knows of","Draco Malfoy","Neville's Grandmother","0","The Midnight Duel","110","110"
1645,"Exchange","Harry Potter","Draco Malfoy","1","The Midnight Duel","110","111"
1646,"Knows","Draco Malfoy","Neville Longbottom","1","The Midnight Duel","110","110"
1647,"Exchange","Hermione Granger","Harry Potter","1","The Midnight Duel","110","110"
1648,"Knows","Draco Malfoy","Slytherin Students","1","The Midnight Duel","111","111"
1649,"Knows","Draco Malfoy","Gryffindor students","1","The Midnight Duel","111","111"
1650,"Knows","Harry Potter","Crabbe","1","The Midnight Duel","111","111"
1651,"Knows","Harry Potter","Goyle","1","The Midnight Duel","111","111"
1652,"Knows","Crabbe","Goyle","1","The Midnight Duel","111","111"
1653,"Knows","Draco Malfoy","Crabbe","1","The Midnight Duel","111","111"
1654,"Knows","Draco Malfoy","Goyle","1","The Midnight Duel","111","111"
1655,"Exchange","Minerva McGonagall","Harry Potter","1","The Midnight Duel","111","113"
1656,"Exchange","Pavarti Patil","Minerva McGonagall","1","The Midnight Duel","111","111"
1657,"Exchange","Ronald Weasley","Minerva McGonagall","1","The Midnight Duel","111","111"
1658,"Knows","Pavarti Patil","Harry Potter","1","The Midnight Duel","111","111"
1659,"Knows","Ronald Weasley","Draco Malfoy","1","The Midnight Duel","109","111"
1660,"Knows","Harry Potter","Albus Dumbledore","1","The Midnight Duel","112","113"
1661,"Knows","Harry Potter","Rubeus Hagrid","1","The Midnight Duel","112","112"
1662,"Exchange","Minerva McGonagall","Professor Flitwick","1","The Midnight Duel","112","112"
1663,"Exchange","Minerva McGonagall","Oliver Wood","1","The Midnight Duel","112","113"
1664,"Knows","Harry Potter","Professor Flitwick","1","The Midnight Duel","112","112"
1665,"Knows","Harry Potter","Oliver Wood","1","The Midnight Duel","112","112"
1666,"Knows","Professor Flitwick","Oliver Wood","1","The Midnight Duel","112","112"
1667,"Exchange","Minerva McGonagall","Peeves","1","The Midnight Duel","112","112"
1668,"Knows","Harry Potter","Peeves","1","The Midnight Duel","112","112"
1669,"Knows","Oliver Wood","Peeves","1","The Midnight Duel","112","112"
1670,"Exchange","Oliver Wood","Harry Potter","1","The Midnight Duel","113","113"
1671,"Knows","Minerva McGonagall","Charlie Weasley","1","The Midnight Duel","113","113"
1672,"Knows","Oliver Wood","Charlie Weasley","1","The Midnight Duel","113","113"
1673,"Knows of","Harry Potter","Charlie Weasley","1","The Midnight Duel","113","114"
1674,"Knows","Minerva McGonagall","Albus Dumbledore","1","The Midnight Duel","113","113"
1675,"Knows","Oliver Wood","Albus Dumbledore","1","The Midnight Duel","113","113"
1676,"Knows","Oliver Wood","Gryffindor Quidditch Team","1","The Midnight Duel","112","113"
1677,"Knows","Minerva McGonagall","Gryffindor Quidditch Team","1","The Midnight Duel","112","113"
1678,"Knows","Harry Potter","Gryffindor Quidditch Team","1","The Midnight Duel","113","113"
1679,"Knows","Minerva McGonagall","Slytherin Quidditch Team","1","The Midnight Duel","113","113"
1680,"Knows","Oliver Wood","Slytherin Quidditch Team","1","The Midnight Duel","113","113"
1681,"Knows","Harry Potter","Slytherin Quidditch Team","1","The Midnight Duel","113","113"
1682,"Knows","Gryffindor Quidditch Team","Slytherin Quidditch Team","1","The Midnight Duel","113","113"
1683,"Knows","Minerva McGonagall","Severus Snape","1","The Midnight Duel","113","113"
1684,"Knows","Oliver Wood","Severus Snape","1","The Midnight Duel","113","113"
1685,"Knows","Harry Potter","Severus Snape","1","The Midnight Duel","113","113"
1686,"Knows","Severus Snape","Slytherin Quidditch Team","1","The Midnight Duel","113","113"
1687,"Knows","Severus Snape","Gryffindor Quidditch Team","1","The Midnight Duel","113","113"
1688,"Knows","Minerva McGonagall","James Potter","1","The Midnight Duel","113","113"
1689,"Knows","Harry Potter","James Potter","1","The Midnight Duel","113","113"
1690,"Exchange","Ronald Weasley","Harry Potter","1","The Midnight Duel","113","118"
1691,"Knows","Ronald Weasley","Oliver Wood","0","The Midnight Duel","113","113"
1692,"Knows","Ronald Weasley","Minerva McGonagall","1","The Midnight Duel","113","113"
1693,"Knows","Ronald Weasley","Gryffindor Quidditch Team","1","The Midnight Duel","113","113"
1694,"Exchange","George Weasley","Harry Potter","1","The Midnight Duel","114","114"
1695,"Exchange","Fred Weasley","Harry Potter","1","The Midnight Duel","114","114"
1696,"Exchange","Fred Weasley","George Weasley","1","The Midnight Duel","114","114"
1697,"Knows","Fred Weasley","Oliver Wood","1","The Midnight Duel","114","114"
1698,"Knows","George Weasley","Oliver Wood","1","The Midnight Duel","114","114"
1699,"Knows","Fred Weasley","Gryffindor Quidditch Team","1","The Midnight Duel","114","114"
1700,"Knows","George Weasley","Gryffindor Quidditch Team","1","The Midnight Duel","114","114"
1701,"Knows","Fred Weasley","Charlie Weasley","1","The Midnight Duel","114","114"
1702,"Knows","George Weasley","Charlie Weasley","1","The Midnight Duel","114","114"
1703,"Knows","Charlie Weasley","Gryffindor Quidditch Team","1","The Midnight Duel","114","114"
1704,"Knows","Fred Weasley","Lee Jordan","1","The Midnight Duel","114","114"
1705,"Knows","George Weasley","Lee Jordan","1","The Midnight Duel","114","114"
1706,"Knows","Harry Potter","Lee Jordan","1","The Midnight Duel","114","114"
1707,"Knows of","Harry Potter","Gregory the Smarmy","0","The Midnight Duel","114","114"
1708,"Knows","Fred Weasley","Gregory the Smarmy","0","The Midnight Duel","114","114"
1709,"Knows","George Weasley","Gregory the Smarmy","0","The Midnight Duel","114","114"
1710,"Exchange","Draco Malfoy","Harry Potter","1","The Midnight Duel","114","114"
1711,"Exchange","Draco Malfoy","Crabbe","1","The Midnight Duel","114","114"
1712,"Knows","Draco Malfoy","Goyle","1","The Midnight Duel","114","114"
1713,"Knows","Crabbe","Goyle","1","The Midnight Duel","114","114"
1714,"Knows","Draco Malfoy","Muggles","0","The Midnight Duel","114","114"
1715,"Knows","Harry Potter","Muggles","0","The Midnight Duel","114","114"
1716,"Exchange","Harry Potter","Crabbe","1","The Midnight Duel","114","114"
1717,"Exchange","Harry Potter","Goyle","1","The Midnight Duel","114","114"
1718,"Knows","Harry Potter","Hogwarts Teachers","1","The Midnight Duel","114","114"
1719,"Knows","Crabbe","Hogwarts Teachers","1","The Midnight Duel","114","114"
1720,"Knows","Goyle","Hogwarts Teachers","1","The Midnight Duel","114","114"
1721,"Knows","Draco Malfoy","Hogwarts Teachers","1","The Midnight Duel","114","114"
1722,"Exchange","Ronald Weasley","Draco Malfoy","1","The Midnight Duel","114","114"
1723,"Knows","Ronald Weasley","Crabbe","1","The Midnight Duel","114","114"
1724,"Knows","Ronald Weasley","Goyle","1","The Midnight Duel","114","114"
1725,"Exchange","Hermione Granger","Harry Potter","1","The Midnight Duel","115","120"
1726,"Exchange","Hermione Granger","Ronald Weasley","1","The Midnight Duel","115","120"
1727,"Knows","Hermione Granger","Draco Malfoy","1","The Midnight Duel","115","115"
1728,"Knows","Harry Potter","Dean Thomas","1","The Midnight Duel","115","115"
1729,"Knows","Harry Potter","Seamus Finnigan","1","The Midnight Duel","115","115"
1730,"Knows","Harry Potter","Neville Longbottom","1","The Midnight Duel","115","115"
1731,"Knows","Dean Thomas","Seamus Finnigan","1","The Midnight Duel","115","115"
1732,"Knows","Dean Thomas","Neville Longbottom","1","The Midnight Duel","115","115"
1733,"Knows","Seamus Finnigan","Neville Longbottom","1","The Midnight Duel","115","115"
1734,"Knows","Ronald Weasley","Dean Thomas","1","The Midnight Duel","115","115"
1735,"Knows","Ronald Weasley","Seamus Finnigan","1","The Midnight Duel","115","115"
1736,"Knows","Ronald Weasley","Neville Longbottom","1","The Midnight Duel","115","115"
1737,"Knows","Harry Potter","Mrs. Norris","1","The Midnight Duel","115","117"
1738,"Knows","Harry Potter","Argus Filtch","1","The Midnight Duel","115","119"
1739,"Knows","Harry Potter","Draco Malfoy","1","The Midnight Duel","115","115"
1740,"Knows","Ronald Weasley","Draco Malfoy","1","The Midnight Duel","115","115"
1741,"Knows","Hermione Granger","Percy Weasley","1","The Midnight Duel","115","115"
1742,"Knows","Harry Potter","Percy Weasley","1","The Midnight Duel","115","115"
1743,"Knows","Ronald Weasley","Percy Weasley","1","The Midnight Duel","115","115"
1744,"Knows","Harry Potter","The Fat Lady","1","The Midnight Duel","115","115"
1745,"Knows","Ronald Weasley","The Fat Lady","1","The Midnight Duel","115","115"
1746,"Knows","Hermione Granger","The Fat Lady","1","The Midnight Duel","115","115"
1747,"Knows","Hermione Granger","Minerva McGonagall","1","The Midnight Duel","116","116"
1748,"Knows","Harry Potter","Minerva McGonagall","1","The Midnight Duel","116","116"
1749,"Knows","Ronald Weasley","Minerva McGonagall","1","The Midnight Duel","116","116"
1750,"Knows","Hermione Granger","Argus Filtch","1","The Midnight Duel","116","119"
1751,"Knows","Ronald Weasley","Argus Filtch","1","The Midnight Duel","116","119"
1752,"Exchange","Ronald Weasley","Neville Longbottom","1","The Midnight Duel","116","118"
1753,"Knows","Ronald Weasley","Mrs. Norris","1","The Midnight Duel","116","117"
1754,"Exchange","Neville Longbottom","Harry Potter","1","The Midnight Duel","116","120"
1755,"Exchange","Neville Longbottom","Hermione Granger","1","The Midnight Duel","116","116"
1756,"Knows","Neville Longbottom","The Fat Lady","1","The Midnight Duel","116","116"
1757,"Knows","Neville Longbottom","Madam Pomfrey","1","The Midnight Duel","116","116"
1758,"Knows","Harry Potter","Madam Pomfrey","1","The Midnight Duel","116","116"
1759,"Knows","Ronald Weasley","Madam Pomfrey","1","The Midnight Duel","116","116"
1760,"Knows","Hermione Granger","Madam Pomfrey","1","The Midnight Duel","116","116"
1761,"Knows","Neville Longbottom","The Bloody Baron","1","The Midnight Duel","116","116"
1762,"Knows","Harry Potter","The Bloody Baron","1","The Midnight Duel","116","116"
1763,"Knows","Ronald Weasley","The Bloody Baron","1","The Midnight Duel","116","116"
1764,"Knows","Hermione Granger","The Bloody Baron","1","The Midnight Duel","116","116"
1765,"Knows","Ronald Weasley","Professor Quirell","1","The Midnight Duel","117","117"
1766,"Knows","Harry Potter","Professor Quirell","1","The Midnight Duel","117","117"
1767,"Knows","Neville Longbottom","Professor Quirell","1","The Midnight Duel","117","117"
1768,"Knows","Hermione Granger","Professor Quirell","1","The Midnight Duel","117","117"
1769,"Knows","Harry Potter","Draco Malfoy","1","The Midnight Duel","117","117"
1770,"Knows","Harry Potter","Crabbe","1","The Midnight Duel","117","117"
1771,"Knows","Draco Malfoy","Crabbe","1","The Midnight Duel","117","117"
1772,"Exchange","Argus Filtch","Mrs. Norris","1","The Midnight Duel","117","117"
