id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,104,Knows,Junesse Malaterre,Seraph Milk (Mooshum),1,Apparition,13,13,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,105,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Apparition,13,13,
31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,106,Knows,Evelina Harp,Junesse Malaterre,1,Apparition,13,13,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],107,Exchange,Evelina Harp,Off-Reservation Dentist,1,The Burning Glare,13,13,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],108,Exchange,Other Children (in school with Evelina),Evelina Harp,1,The Burning Glare,13,13,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],109,Exchange,Corwin Peace,Evelina Harp,1,The Burning Glare,13,13,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],110,Exchange,Evelina Harp,Corwin Peace,1,The Burning Glare,14,14,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],111,Exchange,Beryl Hoop,Evelina Harp,0,The Burning Glare,14,14,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],112,Knows,Evelina Harp,Other Children (in school with Evelina),1,The Burning Glare,14,14,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],113,Knows of,Evelina Harp,Jesus,0,The Burning Glare,14,14,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],114,Exchange,Evelina Harp,Clemence Harp,1,The Burning Glare,15,15,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],115,Knows of,Evelina Harp,Jackie Kennedy,0,The Burning Glare,15,15,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],116,Knows of,Evelina Harp,Jesus,0,The Burning Glare,15,15,
32,The Burning Glare,level 3 (sub-sub-section),13,15,Evelina Harp,[NULL],[NULL],117,Exchange,Corwin Peace,Evelina Harp,1,The Burning Glare,15,15,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,118,Knows,Seraph Milk (Mooshum),Junesse Malaterre,1,Mustache Maude,15,15,
