source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
168,118,White boys in Car (8),Richard Wright,Directed,1,9,Exchange,Richard Wright
118,168,Richard Wright,White boys in Car (8),Directed,1,9,Exchange,Richard Wright
118,212,Richard Wright,Reluctant boy (9),Directed,1,9,Exchange,Richard Wright
118,123,Richard Wright,Richard Wright's Mother,Directed,1,9,Knows,Richard Wright
118,211,Richard Wright,Main boy (8),Directed,1,9,Exchange,Richard Wright
118,125,Richard Wright,"""white folks"" (abstract)",Directed,1,10,Knows of,Richard Wright
170,217,Policeman 1 (10),Policeman 2 (10),Directed,1,10,Knows,Richard Wright
170,118,Policeman 1 (10),Richard Wright,Directed,1,10,Exchange,Richard Wright
217,170,Policeman 2 (10),Policeman 1 (10),Directed,1,10,Knows,Richard Wright
118,216,Richard Wright,"""Negroes who lived in the south"" (10)",Directed,1,10,Knows,Richard Wright
211,118,Main boy (8),Richard Wright,Directed,1,10,Exchange,Richard Wright
118,170,Richard Wright,Policeman 1 (10),Directed,1,10,Exchange,Richard Wright
138,118,White boy with Whiskey (9),Richard Wright,Directed,1,10,Exchange,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,10,Knows of,Richard Wright
168,118,White boys in Car (8),Richard Wright,Directed,1,10,Exchange,Richard Wright
118,212,Richard Wright,Reluctant boy (9),Directed,1,10,Exchange,Richard Wright
125,216,"""white folks"" (abstract)","""Negroes who lived in the south"" (10)",Directed,1,10,Knows of,Richard Wright
118,217,Richard Wright,Policeman 2 (10),Directed,1,10,Exchange,Richard Wright
118,168,Richard Wright,White boys in Car (8),Directed,1,10,Exchange,Richard Wright
118,211,Richard Wright,Main boy (8),Directed,1,10,Exchange,Richard Wright
216,125,"""Negroes who lived in the south"" (10)","""white folks"" (abstract)",Directed,1,10,Knows of,Richard Wright
118,138,Richard Wright,White boy with Whiskey (9),Directed,1,10,Exchange,Richard Wright
172,171,"""prostitutes"" (11)",Bell-boys,Directed,1,11,Knows of,Richard Wright
118,171,Richard Wright,Bell-boys,Directed,1,11,Knows,Richard Wright
173,118,"""snowy-skinned Blonde"" (11)",Richard Wright,Directed,1,11,Knows,Richard Wright
118,175,Richard Wright,"""One of the bell-boys""",Directed,1,11,Knows,Richard Wright
118,174,Richard Wright,"""thick-set man""",Directed,1,11,Exchange,Richard Wright
118,177,Richard Wright,Police after the bell-boy,Directed,1,11,Knows of,Richard Wright
177,176,Police after the bell-boy,"""one of the Negro maids""",Directed,1,11,Knows,Richard Wright
177,175,Police after the bell-boy,"""One of the bell-boys""",Directed,1,11,Exchange,Richard Wright
