source,target,type,weight,startPage,category,Character 1,Character 2
1712,903,directed,1,241,Exchange,,
1712,907,directed,1,241,Relationship,,
1712,904,directed,1,241,Relationship,,
1712,905,directed,1,241,Relationship,,
1712,896,directed,1,241,Relationship,,
906,903,directed,1,241,Relationship,,
903,906,directed,1,241,Relationship,,
1712,897,directed,1,241,Relationship,,
903,905,directed,1,241,Relationship,,
1756,2558,directed,1,241,Relationship,,
1712,2558,directed,1,241,Relationship,,
903,2558,directed,1,241,Relationship,,
2558,903,directed,1,241,Relationship,,
2558,1712,directed,1,241,Relationship,,
1712,906,directed,1,241,Relationship,,
905,903,directed,1,241,Relationship,,
897,903,directed,1,241,Relationship,,
903,897,directed,1,241,Relationship,,
903,896,directed,1,241,Relationship,,
896,903,directed,1,241,Relationship,,
903,907,directed,1,241,Relationship,,
903,904,directed,1,241,Relationship,,
904,903,directed,1,241,Relationship,,
904,903,directed,1,242,Relationship,,
1712,904,directed,1,242,Relationship,,
1712,907,directed,1,242,Relationship,,
1712,906,directed,1,242,Relationship,,
1712,905,directed,1,242,Relationship,,
1712,897,directed,1,242,Relationship,,
1712,896,directed,1,242,Relationship,,
906,903,directed,1,242,Relationship,,
903,1712,directed,1,242,Exchange,,
905,903,directed,1,242,Relationship,,
903,897,directed,1,242,Relationship,,
903,1756,directed,1,242,Exchange,,
897,903,directed,1,242,Relationship,,
896,903,directed,1,242,Relationship,,
903,904,directed,1,242,Relationship,,
903,896,directed,1,242,Relationship,,
1756,903,directed,1,242,Exchange,,
903,907,directed,1,242,Relationship,,
907,903,directed,1,242,Relationship,,
903,1757,directed,1,242,Exchange,,
1757,903,directed,1,242,Exchange,,
1712,903,directed,1,242,Exchange,,
903,905,directed,1,242,Relationship,,
903,906,directed,1,242,Relationship,,
903,1757,directed,1,243,Exchange,,
903,1712,directed,1,243,Exchange,,
903,1756,directed,1,243,Exchange,,
1712,903,directed,1,243,Exchange,,
1756,903,directed,1,243,Exchange,,
2558,1757,directed,1,243,Exchange,,
1757,2558,directed,1,243,Exchange,,
2558,1756,directed,1,243,Exchange,,
2558,903,directed,1,243,Exchange,,
903,2558,directed,1,243,Exchange,,
1756,2558,directed,1,243,Exchange,,
1756,1712,directed,1,243,Relationship,,
1712,1757,directed,1,243,Relationship,,
1757,1756,directed,1,243,Exchange,,
1756,1757,directed,1,243,Exchange,,
1757,903,directed,1,243,Exchange,,
1712,1756,directed,1,243,Relationship,,
1757,1712,directed,1,243,Relationship,,
903,1756,directed,1,244,Exchange,,
1756,903,directed,1,244,Exchange,,
1757,1756,directed,1,244,Exchange,,
1757,903,directed,1,244,Exchange,,
1756,1712,directed,1,244,Exchange,,
1712,1756,directed,1,244,Exchange,,
1756,1757,directed,1,244,Exchange,,
1712,903,directed,1,244,Exchange,,
903,1712,directed,1,244,Exchange,,
903,2559,directed,1,245,Relationship,,
1711,1712,directed,1,245,Relationship,,
1712,1747,directed,1,245,Relationship,,
1712,903,directed,1,245,Exchange,,
1747,1712,directed,1,245,Relationship,,
903,1712,directed,1,245,Exchange,,
899,903,directed,1,245,Relationship,,
903,1747,directed,1,245,Relationship,,
899,1712,directed,1,245,Relationship,,
1712,2559,directed,1,245,Relationship,,
1769,1712,directed,1,245,Relationship,,
2559,1712,directed,1,245,Relationship,,
903,1769,directed,1,245,Relationship,,
1712,1769,directed,1,245,Relationship,,
1712,899,directed,1,245,Relationship,,
1713,903,directed,1,245,Relationship,,
1711,903,directed,1,245,Relationship,,
1712,1711,directed,1,245,Relationship,,
1713,1712,directed,1,245,Relationship,,
903,899,directed,1,245,Relationship,,
1712,1713,directed,1,245,Relationship,,
903,1713,directed,1,245,Relationship,,
1711,899,directed,1,245,Relationship,,
903,1711,directed,1,245,Relationship,,
899,1711,directed,1,245,Relationship,,
1756,1712,directed,1,246,Exchange,,
1757,1712,directed,1,246,Exchange,,
1756,1757,directed,1,246,Exchange,,
903,1750,directed,1,246,Relationship,,
1712,1757,directed,1,246,Exchange,,
1712,1756,directed,1,246,Exchange,,
903,1712,directed,1,246,Exchange,,
1757,1756,directed,1,246,Exchange,,
1756,903,directed,1,246,Exchange,,
903,1757,directed,1,246,Exchange,,
1757,903,directed,1,246,Exchange,,
1712,903,directed,1,246,Exchange,,
1757,1750,directed,1,246,Relationship,,
1756,1750,directed,1,246,Relationship,,
1756,1750,directed,1,247,Relationship,,
1757,1750,directed,1,247,Relationship,,
1750,1757,directed,1,247,Relationship,,
1750,1712,directed,1,247,Relationship,,
1756,1712,directed,1,247,Relationship,,
1757,1712,directed,1,247,Relationship,,
903,1712,directed,1,247,Relationship,,
1712,1757,directed,1,247,Relationship,,
903,1750,directed,1,247,Relationship,,
1712,1756,directed,1,247,Relationship,,
1712,903,directed,1,247,Relationship,,
1750,903,directed,1,247,Relationship,,
903,1757,directed,1,247,Exchange,,
1757,903,directed,1,247,Exchange,,
1756,903,directed,1,247,Exchange,,
1756,1757,directed,1,247,Exchange,,
903,1756,directed,1,247,Exchange,,
1757,1756,directed,1,247,Exchange,,
1712,1750,directed,1,247,Relationship,,
2560,1757,directed,1,247,Relationship,,
1712,1747,directed,1,247,Relationship,,
1757,2560,directed,1,247,Relationship,,
903,1747,directed,1,247,Relationship,,
1750,1756,directed,1,247,Relationship,,
1747,1712,directed,1,247,Relationship,,
1756,903,Directed,1,248,Relationship,Mr. Gardiner,Elizabeth Bennet
903,1712,Directed,1,248,Exchange,Elizabeth Bennet,Mr. Darcy
903,1756,Directed,1,248,Relationship,Elizabeth Bennet,Mr. Gardiner
903,1747,Directed,1,248,Exchange,Elizabeth Bennet,Miss Darcy
62,1757,Directed,1,248,Relationship,"""Lambton friends""",Mrs. Gardiner
903,62,Directed,1,248,Relationship,Elizabeth Bennet,"""Lambton friends"""
1757,1712,Directed,1,248,Relationship,Mrs. Gardiner,Mr. Darcy
62,1756,Directed,1,248,Relationship,"""Lambton friends""",Mr. Gardiner
1757,1756,Directed,1,248,Exchange,Mrs. Gardiner,Mr. Gardiner
1747,1712,Directed,1,248,Relationship,Miss Darcy,Mr. Darcy
1712,1747,Directed,1,248,Relationship,Mr. Darcy,Miss Darcy
1712,903,Directed,1,248,Exchange,Mr. Darcy,Elizabeth Bennet
1756,1757,Directed,1,248,Exchange,Mr. Gardiner,Mrs. Gardiner
903,1757,Directed,1,248,Relationship,Elizabeth Bennet,Mrs. Gardiner
1756,62,Directed,1,248,Relationship,Mr. Gardiner,"""Lambton friends"""
62,903,Directed,1,248,Relationship,"""Lambton friends""",Elizabeth Bennet
1756,1712,Directed,1,248,Relationship,Mr. Gardiner,Mr. Darcy
1712,1757,Directed,1,248,Relationship,Mr. Darcy,Mrs. Gardiner
1712,1756,Directed,1,248,Relationship,Mr. Darcy,Mr. Gardiner
1747,903,Directed,1,248,Exchange,Miss Darcy,Elizabeth Bennet
1757,903,Directed,1,248,Relationship,Mrs. Gardiner,Elizabeth Bennet
1757,62,Directed,1,248,Relationship,Mrs. Gardiner,"""Lambton friends"""
1756,1757,Directed,1,249,Exchange,Mr. Gardiner,Mrs. Gardiner
1756,899,Directed,1,249,Relationship,Mr. Gardiner,Mr. Bingley
1756,903,Directed,1,249,Relationship,Mr. Gardiner,Elizabeth Bennet
903,1712,Directed,1,249,Exchange,Elizabeth Bennet,Mr. Darcy
1756,1712,Directed,1,249,Relationship,Mr. Gardiner,Mr. Darcy
903,1756,Directed,1,249,Relationship,Elizabeth Bennet,Mr. Gardiner
899,1757,Directed,1,249,Relationship,Mr. Bingley,Mrs. Gardiner
1747,1712,Directed,1,249,Relationship,Miss Darcy,Mr. Darcy
899,1712,Directed,1,249,Relationship,Mr. Bingley,Mr. Darcy
903,899,Directed,1,249,Exchange,Elizabeth Bennet,Mr. Bingley
1712,1757,Directed,1,249,Relationship,Mr. Darcy,Mrs. Gardiner
1712,1756,Directed,1,249,Relationship,Mr. Darcy,Mr. Gardiner
899,1756,Directed,1,249,Relationship,Mr. Bingley,Mr. Gardiner
1747,903,Directed,1,249,Exchange,Miss Darcy,Elizabeth Bennet
1712,903,Directed,1,249,Exchange,Mr. Darcy,Elizabeth Bennet
1757,903,Directed,1,249,Relationship,Mrs. Gardiner,Elizabeth Bennet
903,1747,Directed,1,249,Exchange,Elizabeth Bennet,Miss Darcy
1757,1712,Directed,1,249,Relationship,Mrs. Gardiner,Mr. Darcy
1757,1756,Directed,1,249,Exchange,Mrs. Gardiner,Mr. Gardiner
903,1757,Directed,1,249,Relationship,Elizabeth Bennet,Mrs. Gardiner
1712,1747,Directed,1,249,Relationship,Mr. Darcy,Miss Darcy
1712,899,Directed,1,249,Relationship,Mr. Darcy,Mr. Bingley
1757,899,Directed,1,249,Relationship,Mrs. Gardiner,Mr. Bingley
899,903,Directed,1,249,Exchange,Mr. Bingley,Elizabeth Bennet
1747,899,Directed,1,250,Relationship,Miss Darcy,Mr. Bingley
899,905,Directed,1,250,Relationship,Mr. Bingley,Lydia Bennet
899,904,Directed,1,250,Relationship,Mr. Bingley,Jane Bennet
899,903,Directed,1,250,Exchange,Mr. Bingley,Elizabeth Bennet
899,906,Directed,1,250,Relationship,Mr. Bingley,Mary Bennet
1712,903,Directed,1,250,Exchange,Mr. Darcy,Elizabeth Bennet
904,903,Directed,1,250,Relationship,Jane Bennet,Elizabeth Bennet
903,1712,Directed,1,250,Exchange,Elizabeth Bennet,Mr. Darcy
907,903,Directed,1,250,Relationship,Kitty Bennet,Elizabeth Bennet
905,899,Directed,1,250,Relationship,Lydia Bennet,Mr. Bingley
899,907,Directed,1,250,Relationship,Mr. Bingley,Kitty Bennet
899,1747,Directed,1,250,Relationship,Mr. Bingley,Miss Darcy
899,1712,Directed,1,250,Relationship,Mr. Bingley,Mr. Darcy
903,899,Directed,1,250,Exchange,Elizabeth Bennet,Mr. Bingley
903,905,Directed,1,250,Relationship,Elizabeth Bennet,Lydia Bennet
1747,903,Directed,1,250,Relationship,Miss Darcy,Elizabeth Bennet
1747,1712,Directed,1,250,Relationship,Miss Darcy,Mr. Darcy
906,899,Directed,1,250,Relationship,Mary Bennet,Mr. Bingley
903,904,Directed,1,250,Relationship,Elizabeth Bennet,Jane Bennet
904,899,Directed,1,250,Relationship,Jane Bennet,Mr. Bingley
1712,899,Directed,1,250,Relationship,Mr. Darcy,Mr. Bingley
1712,1747,Directed,1,250,Relationship,Mr. Darcy,Miss Darcy
907,899,Directed,1,250,Relationship,Kitty Bennet,Mr. Bingley
903,907,Directed,1,250,Relationship,Elizabeth Bennet,Kitty Bennet
905,903,Directed,1,250,Relationship,Lydia Bennet,Elizabeth Bennet
903,906,Directed,1,250,Relationship,Elizabeth Bennet,Mary Bennet
903,1747,Directed,1,250,Relationship,Elizabeth Bennet,Miss Darcy
906,903,Directed,1,250,Relationship,Mary Bennet,Elizabeth Bennet
1747,903,Directed,1,251,Relationship,Miss Darcy,Elizabeth Bennet
1747,1712,Directed,1,251,Exchange,Miss Darcy,Mr. Darcy
899,903,Directed,1,251,Exchange,Mr. Bingley,Elizabeth Bennet
899,904,Directed,1,251,Relationship,Mr. Bingley,Jane Bennet
903,904,Directed,1,251,Relationship,Elizabeth Bennet,Jane Bennet
1757,1756,Directed,1,251,Exchange,Mrs. Gardiner,Mr. Gardiner
904,899,Directed,1,251,Relationship,Jane Bennet,Mr. Bingley
1757,1712,Directed,1,251,Exchange,Mrs. Gardiner,Mr. Darcy
904,903,Directed,1,251,Relationship,Jane Bennet,Elizabeth Bennet
1712,1747,Directed,1,251,Exchange,Mr. Darcy,Miss Darcy
1712,1756,Directed,1,251,Exchange,Mr. Darcy,Mr. Gardiner
1757,903,Directed,1,251,Exchange,Mrs. Gardiner,Elizabeth Bennet
1712,903,Directed,1,251,Exchange,Mr. Darcy,Elizabeth Bennet
1756,1712,Directed,1,251,Exchange,Mr. Gardiner,Mr. Darcy
1756,1757,Directed,1,251,Exchange,Mr. Gardiner,Mrs. Gardiner
1712,1757,Directed,1,251,Exchange,Mr. Darcy,Mrs. Gardiner
903,1712,Directed,1,251,Exchange,Elizabeth Bennet,Mr. Darcy
903,1747,Directed,1,251,Relationship,Elizabeth Bennet,Miss Darcy
903,899,Directed,1,251,Exchange,Elizabeth Bennet,Mr. Bingley
1757,899,Directed,1,252,Relationship,Mrs. Gardiner,Mr. Bingley
1757,1712,Directed,1,252,Relationship,Mrs. Gardiner,Mr. Darcy
1712,903,Directed,1,252,Relationship,Mr. Darcy,Elizabeth Bennet
1712,63,Directed,1,252,Relationship,Mr. Darcy,Housekeeper (at Pemberley)
63,1756,Directed,1,252,Relationship,Housekeeper (at Pemberley),Mr. Gardiner
1712,62,Directed,1,252,Relationship,Mr. Darcy,"""Lambton friends"""
62,1756,Directed,1,252,Relationship,"""Lambton friends""",Mr. Gardiner
1712,1756,Directed,1,252,Relationship,Mr. Darcy,Mr. Gardiner
63,1712,Directed,1,252,Relationship,Housekeeper (at Pemberley),Mr. Darcy
63,1757,Directed,1,252,Relationship,Housekeeper (at Pemberley),Mrs. Gardiner
899,1756,Directed,1,252,Relationship,Mr. Bingley,Mr. Gardiner
899,1757,Directed,1,252,Relationship,Mr. Bingley,Mrs. Gardiner
62,1757,Directed,1,252,Relationship,"""Lambton friends""",Mrs. Gardiner
29,1750,Directed,1,252,Relationship,Mr. Darcy's father,Mr. Wickham
1757,63,Directed,1,252,Relationship,Mrs. Gardiner,Housekeeper (at Pemberley)
903,1712,Directed,1,252,Relationship,Elizabeth Bennet,Mr. Darcy
903,1756,Directed,1,252,Exchange,Elizabeth Bennet,Mr. Gardiner
1750,1712,Directed,1,252,Relationship,Mr. Wickham,Mr. Darcy
1756,1712,Directed,1,252,Relationship,Mr. Gardiner,Mr. Darcy
1756,1750,Directed,1,252,Relationship,Mr. Gardiner,Mr. Wickham
1756,1757,Directed,1,252,Exchange,Mr. Gardiner,Mrs. Gardiner
1756,899,Directed,1,252,Relationship,Mr. Gardiner,Mr. Bingley
1756,63,Directed,1,252,Relationship,Mr. Gardiner,Housekeeper (at Pemberley)
1757,1756,Directed,1,252,Exchange,Mrs. Gardiner,Mr. Gardiner
1757,62,Directed,1,252,Relationship,Mrs. Gardiner,"""Lambton friends"""
1756,903,Directed,1,252,Exchange,Mr. Gardiner,Elizabeth Bennet
1750,29,Directed,1,252,Relationship,Mr. Wickham,Mr. Darcy's father
1750,1756,Directed,1,252,Relationship,Mr. Wickham,Mr. Gardiner
1750,1757,Directed,1,252,Relationship,Mr. Wickham,Mrs. Gardiner
1712,1757,Directed,1,252,Relationship,Mr. Darcy,Mrs. Gardiner
1756,62,Directed,1,252,Relationship,Mr. Gardiner,"""Lambton friends"""
1757,903,Directed,1,252,Exchange,Mrs. Gardiner,Elizabeth Bennet
62,1712,Directed,1,252,Relationship,"""Lambton friends""",Mr. Darcy
1757,1750,Directed,1,252,Relationship,Mrs. Gardiner,Mr. Wickham
903,1757,Directed,1,252,Exchange,Elizabeth Bennet,Mrs. Gardiner
1712,1750,Directed,1,252,Relationship,Mr. Darcy,Mr. Wickham
1747,1757,Directed,1,253,Relationship,Miss Darcy,Mrs. Gardiner
1757,903,Directed,1,253,Exchange,Mrs. Gardiner,Elizabeth Bennet
903,1757,Directed,1,253,Exchange,Elizabeth Bennet,Mrs. Gardiner
1712,1756,Directed,1,253,Relationship,Mr. Darcy,Mr. Gardiner
1747,903,Directed,1,253,Relationship,Miss Darcy,Elizabeth Bennet
1747,1712,Directed,1,253,Relationship,Miss Darcy,Mr. Darcy
1757,1747,Directed,1,253,Relationship,Mrs. Gardiner,Miss Darcy
1712,903,Directed,1,253,Relationship,Mr. Darcy,Elizabeth Bennet
1712,1747,Directed,1,253,Relationship,Mr. Darcy,Miss Darcy
903,1747,Directed,1,253,Relationship,Elizabeth Bennet,Miss Darcy
1756,1712,Directed,1,253,Relationship,Mr. Gardiner,Mr. Darcy
1712,1757,Directed,1,253,Relationship,Mr. Darcy,Mrs. Gardiner
903,1712,Directed,1,253,Relationship,Elizabeth Bennet,Mr. Darcy
1757,1712,Directed,1,253,Relationship,Mrs. Gardiner,Mr. Darcy
1756,1757,Directed,1,254,Relationship,Mr. Gardiner,Mrs. Gardiner
64,1756,Directed,1,254,Relationship,Gentlemen (at Pemberley),Mr. Gardiner
1757,1756,Directed,1,254,Relationship,Mrs. Gardiner,Mr. Gardiner
903,1756,Directed,1,254,Relationship,Elizabeth Bennet,Mr. Gardiner
1756,64,Directed,1,254,Relationship,Mr. Gardiner,Gentlemen (at Pemberley)
1756,903,Directed,1,254,Relationship,Mr. Gardiner,Elizabeth Bennet
1757,1747,Directed,1,255,Relationship,Mrs. Gardiner,Miss Darcy
1757,903,Directed,1,255,Exchange,Mrs. Gardiner,Elizabeth Bennet
1711,1747,Directed,1,255,Relationship,Mrs. Hurst,Miss Darcy
1757,1770,Directed,1,255,Exchange,Mrs. Gardiner,Mrs. Annesley
1711,903,Directed,1,255,Exchange,Mrs. Hurst,Elizabeth Bennet
1747,1711,Directed,1,255,Relationship,Miss Darcy,Mrs. Hurst
1747,1713,Directed,1,255,Relationship,Miss Darcy,Miss Bingley
903,1711,Directed,1,255,Exchange,Elizabeth Bennet,Mrs. Hurst
903,1757,Directed,1,255,Exchange,Elizabeth Bennet,Mrs. Gardiner
1713,1711,Directed,1,255,Relationship,Miss Bingley,Mrs. Hurst
1713,1747,Directed,1,255,Relationship,Miss Bingley,Miss Darcy
1747,903,Directed,1,255,Exchange,Miss Darcy,Elizabeth Bennet
1713,1770,Directed,1,255,Relationship,Miss Bingley,Mrs. Annesley
1713,903,Directed,1,255,Exchange,Miss Bingley,Elizabeth Bennet
1747,1770,Directed,1,255,Relationship,Miss Darcy,Mrs. Annesley
1747,1757,Directed,1,255,Relationship,Miss Darcy,Mrs. Gardiner
1711,1770,Directed,1,255,Relationship,Mrs. Hurst,Mrs. Annesley
1711,1713,Directed,1,255,Relationship,Mrs. Hurst,Miss Bingley
1770,1711,Directed,1,255,Relationship,Mrs. Annesley,Mrs. Hurst
903,1770,Directed,1,255,Exchange,Elizabeth Bennet,Mrs. Annesley
1770,903,Directed,1,255,Exchange,Mrs. Annesley,Elizabeth Bennet
1770,1713,Directed,1,255,Relationship,Mrs. Annesley,Miss Bingley
1770,1747,Directed,1,255,Relationship,Mrs. Annesley,Miss Darcy
1770,1757,Directed,1,255,Exchange,Mrs. Annesley,Mrs. Gardiner
903,1747,Directed,1,255,Exchange,Elizabeth Bennet,Miss Darcy
903,1713,Directed,1,255,Exchange,Elizabeth Bennet,Miss Bingley
1713,897,Directed,1,256,Relationship,Miss Bingley,Mrs. Bennet
903,904,Directed,1,256,Relationship,Elizabeth Bennet,Jane Bennet
903,907,Directed,1,256,Relationship,Elizabeth Bennet,Kitty Bennet
1756,64,Directed,1,256,Relationship,Mr. Gardiner,Gentlemen (at Pemberley)
907,905,Directed,1,256,Relationship,Kitty Bennet,Lydia Bennet
897,896,Directed,1,256,Relationship,Mrs. Bennet,Mr. Bennet
905,896,Directed,1,256,Relationship,Lydia Bennet,Mr. Bennet
905,897,Directed,1,256,Relationship,Lydia Bennet,Mrs. Bennet
1712,64,Directed,1,256,Relationship,Mr. Darcy,Gentlemen (at Pemberley)
907,1713,Directed,1,256,Relationship,Kitty Bennet,Miss Bingley
906,1713,Directed,1,256,Relationship,Mary Bennet,Miss Bingley
906,907,Directed,1,256,Relationship,Mary Bennet,Kitty Bennet
904,1713,Directed,1,256,Relationship,Jane Bennet,Miss Bingley
904,906,Directed,1,256,Relationship,Jane Bennet,Mary Bennet
64,1756,Directed,1,256,Relationship,Gentlemen (at Pemberley),Mr. Gardiner
896,904,Directed,1,256,Relationship,Mr. Bennet,Jane Bennet
906,905,Directed,1,256,Relationship,Mary Bennet,Lydia Bennet
903,897,Directed,1,256,Relationship,Elizabeth Bennet,Mrs. Bennet
1770,1747,Directed,1,256,Exchange,Mrs. Annesley,Miss Darcy
897,903,Directed,1,256,Relationship,Mrs. Bennet,Elizabeth Bennet
907,903,Directed,1,256,Relationship,Kitty Bennet,Elizabeth Bennet
1747,903,Directed,1,256,Exchange,Miss Darcy,Elizabeth Bennet
903,906,Directed,1,256,Relationship,Elizabeth Bennet,Mary Bennet
905,903,Directed,1,256,Relationship,Lydia Bennet,Elizabeth Bennet
897,906,Directed,1,256,Relationship,Mrs. Bennet,Mary Bennet
1713,907,Directed,1,256,Relationship,Miss Bingley,Kitty Bennet
1713,903,Directed,1,256,Exchange,Miss Bingley,Elizabeth Bennet
904,897,Directed,1,256,Relationship,Jane Bennet,Mrs. Bennet
1713,904,Directed,1,256,Relationship,Miss Bingley,Jane Bennet
1713,905,Directed,1,256,Relationship,Miss Bingley,Lydia Bennet
897,1713,Directed,1,256,Relationship,Mrs. Bennet,Miss Bingley
64,1712,Directed,1,256,Relationship,Gentlemen (at Pemberley),Mr. Darcy
906,904,Directed,1,256,Relationship,Mary Bennet,Jane Bennet
1713,896,Directed,1,256,Relationship,Miss Bingley,Mr. Bennet
897,907,Directed,1,256,Relationship,Mrs. Bennet,Kitty Bennet
903,896,Directed,1,256,Relationship,Elizabeth Bennet,Mr. Bennet
1712,903,Directed,1,256,Relationship,Mr. Darcy,Elizabeth Bennet
905,904,Directed,1,256,Relationship,Lydia Bennet,Jane Bennet
897,904,Directed,1,256,Relationship,Mrs. Bennet,Jane Bennet
66,1747,Directed,1,256,Relationship,Servants (at Pemberley),Miss Darcy
897,905,Directed,1,256,Relationship,Mrs. Bennet,Lydia Bennet
903,1713,Directed,1,256,Exchange,Elizabeth Bennet,Miss Bingley
903,1712,Directed,1,256,Relationship,Elizabeth Bennet,Mr. Darcy
907,904,Directed,1,256,Relationship,Kitty Bennet,Jane Bennet
907,896,Directed,1,256,Relationship,Kitty Bennet,Mr. Bennet
906,903,Directed,1,256,Relationship,Mary Bennet,Elizabeth Bennet
1747,66,Directed,1,256,Relationship,Miss Darcy,Servants (at Pemberley)
907,906,Directed,1,256,Relationship,Kitty Bennet,Mary Bennet
896,897,Directed,1,256,Relationship,Mr. Bennet,Mrs. Bennet
905,906,Directed,1,256,Relationship,Lydia Bennet,Mary Bennet
906,897,Directed,1,256,Relationship,Mary Bennet,Mrs. Bennet
904,896,Directed,1,256,Relationship,Jane Bennet,Mr. Bennet
903,905,Directed,1,256,Relationship,Elizabeth Bennet,Lydia Bennet
1747,1713,Directed,1,256,Relationship,Miss Darcy,Miss Bingley
907,897,Directed,1,256,Relationship,Kitty Bennet,Mrs. Bennet
904,903,Directed,1,256,Relationship,Jane Bennet,Elizabeth Bennet
904,907,Directed,1,256,Relationship,Jane Bennet,Kitty Bennet
905,1713,Directed,1,256,Relationship,Lydia Bennet,Miss Bingley
905,907,Directed,1,256,Relationship,Lydia Bennet,Kitty Bennet
906,896,Directed,1,256,Relationship,Mary Bennet,Mr. Bennet
1747,1711,Directed,1,256,Relationship,Miss Darcy,Mrs. Hurst
1756,1712,Directed,1,256,Relationship,Mr. Gardiner,Mr. Darcy
1712,1756,Directed,1,256,Relationship,Mr. Darcy,Mr. Gardiner
1747,1770,Directed,1,256,Exchange,Miss Darcy,Mrs. Annesley
896,1713,Directed,1,256,Relationship,Mr. Bennet,Miss Bingley
896,907,Directed,1,256,Relationship,Mr. Bennet,Kitty Bennet
896,905,Directed,1,256,Relationship,Mr. Bennet,Lydia Bennet
904,905,Directed,1,256,Relationship,Jane Bennet,Lydia Bennet
896,906,Directed,1,256,Relationship,Mr. Bennet,Mary Bennet
1713,1747,Directed,1,256,Relationship,Miss Bingley,Miss Darcy
1713,906,Directed,1,256,Relationship,Miss Bingley,Mary Bennet
1711,1747,Directed,1,256,Relationship,Mrs. Hurst,Miss Darcy
896,903,Directed,1,256,Relationship,Mr. Bennet,Elizabeth Bennet
903,1747,Directed,1,256,Exchange,Elizabeth Bennet,Miss Darcy
903,1712,Directed,1,257,Exchange,Elizabeth Bennet,Mr. Darcy
1713,903,Directed,1,257,Exchange,Miss Bingley,Elizabeth Bennet
903,897,Directed,1,257,Relationship,Elizabeth Bennet,Mrs. Bennet
1750,1747,Directed,1,257,Relationship,Mr. Wickham,Miss Darcy
906,905,Directed,1,257,Relationship,Mary Bennet,Lydia Bennet
1712,1747,Directed,1,257,Relationship,Mr. Darcy,Miss Darcy
1713,904,Directed,1,257,Relationship,Miss Bingley,Jane Bennet
1712,903,Directed,1,257,Exchange,Mr. Darcy,Elizabeth Bennet
905,904,Directed,1,257,Relationship,Lydia Bennet,Jane Bennet
907,897,Directed,1,257,Relationship,Kitty Bennet,Mrs. Bennet
897,907,Directed,1,257,Relationship,Mrs. Bennet,Kitty Bennet
904,896,Directed,1,257,Relationship,Jane Bennet,Mr. Bennet
1750,903,Directed,1,257,Relationship,Mr. Wickham,Elizabeth Bennet
904,903,Directed,1,257,Relationship,Jane Bennet,Elizabeth Bennet
897,903,Directed,1,257,Relationship,Mrs. Bennet,Elizabeth Bennet
896,906,Directed,1,257,Relationship,Mr. Bennet,Mary Bennet
903,905,Directed,1,257,Relationship,Elizabeth Bennet,Lydia Bennet
896,904,Directed,1,257,Relationship,Mr. Bennet,Jane Bennet
906,907,Directed,1,257,Relationship,Mary Bennet,Kitty Bennet
1747,903,Directed,1,257,Exchange,Miss Darcy,Elizabeth Bennet
903,1750,Directed,1,257,Relationship,Elizabeth Bennet,Mr. Wickham
904,907,Directed,1,257,Relationship,Jane Bennet,Kitty Bennet
899,1712,Directed,1,257,Relationship,Mr. Bingley,Mr. Darcy
907,896,Directed,1,257,Relationship,Kitty Bennet,Mr. Bennet
906,903,Directed,1,257,Relationship,Mary Bennet,Elizabeth Bennet
1713,896,Directed,1,257,Relationship,Miss Bingley,Mr. Bennet
906,904,Directed,1,257,Relationship,Mary Bennet,Jane Bennet
903,907,Directed,1,257,Relationship,Elizabeth Bennet,Kitty Bennet
903,896,Directed,1,257,Relationship,Elizabeth Bennet,Mr. Bennet
896,897,Directed,1,257,Relationship,Mr. Bennet,Mrs. Bennet
1750,1713,Directed,1,257,Relationship,Mr. Wickham,Miss Bingley
905,1713,Directed,1,257,Relationship,Lydia Bennet,Miss Bingley
897,1713,Directed,1,257,Relationship,Mrs. Bennet,Miss Bingley
905,907,Directed,1,257,Relationship,Lydia Bennet,Kitty Bennet
1712,1713,Directed,1,257,Relationship,Mr. Darcy,Miss Bingley
906,897,Directed,1,257,Relationship,Mary Bennet,Mrs. Bennet
897,904,Directed,1,257,Relationship,Mrs. Bennet,Jane Bennet
1747,1713,Directed,1,257,Relationship,Miss Darcy,Miss Bingley
907,906,Directed,1,257,Relationship,Kitty Bennet,Mary Bennet
904,897,Directed,1,257,Relationship,Jane Bennet,Mrs. Bennet
1713,907,Directed,1,257,Relationship,Miss Bingley,Kitty Bennet
905,906,Directed,1,257,Relationship,Lydia Bennet,Mary Bennet
1713,1750,Directed,1,257,Relationship,Miss Bingley,Mr. Wickham
1713,897,Directed,1,257,Relationship,Miss Bingley,Mrs. Bennet
905,897,Directed,1,257,Relationship,Lydia Bennet,Mrs. Bennet
905,896,Directed,1,257,Relationship,Lydia Bennet,Mr. Bennet
904,906,Directed,1,257,Relationship,Jane Bennet,Mary Bennet
907,1713,Directed,1,257,Relationship,Kitty Bennet,Miss Bingley
897,896,Directed,1,257,Relationship,Mrs. Bennet,Mr. Bennet
897,906,Directed,1,257,Relationship,Mrs. Bennet,Mary Bennet
907,903,Directed,1,257,Relationship,Kitty Bennet,Elizabeth Bennet
1712,899,Directed,1,257,Relationship,Mr. Darcy,Mr. Bingley
907,905,Directed,1,257,Relationship,Kitty Bennet,Lydia Bennet
904,1713,Directed,1,257,Relationship,Jane Bennet,Miss Bingley
896,905,Directed,1,257,Relationship,Mr. Bennet,Lydia Bennet
903,904,Directed,1,257,Relationship,Elizabeth Bennet,Jane Bennet
907,904,Directed,1,257,Relationship,Kitty Bennet,Jane Bennet
